R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
5.0,49.30241308792211,-77.26735980957125,293.27994035262503,-170.53622058935463,326.55334434652616,-266.85296402643553,188.8122013273223,-350.6838140205745,21.902692005031746,-405.83391393713225,-127.9168374816391,-445.2212666929775,-273.1072718798559,-509.80156561288925,-461.89809150766865,-677.4237263470571,-941.635402882921,-1422.737010330858,-680.5457911931036
5.1,36.162727106114275,-32.608025115296215,238.47318665453736,-70.80459637759152,282.9752400112128,-122.58338414839464,190.8959534250064,-176.79500643906923,73.26475138692325,-215.18620190482707,-30.444929691686745,-239.55340411707084,-123.23590236536066,-272.3250641419262,-230.4106123282591,-356.9705274193644,-481.1042517020844,-743.826877213309,-348.7449388149119
5.2,23.157946692493756,-10.96622999434047,181.2231867264754,-21.10162709594759,225.12893948625668,-47.62707782517749,163.39811249516768,-83.01644919295218,81.71850800855444,-110.01772438617836,11.242172652592451,-125.4572819674938,-47.70532972337274,-141.47830591504265,-108.18229268624573,-182.21586493039388,-235.1563448313338,-375.72631510660705,-171.31082494552322
5.3,12.134089210204532,-1.4766025156930114,130.91044165573106,1.7765799680369425,169.695695010316,-10.639532983993584,128.24059296919685,-34.044172713001295,72.16448239409351,-53.33511314445485,25.02492082532075,-63.487267956191424,-12.166833379614244,-71.00627839777137,-46.14090594807629,-89.3197313990038,-108.01795303511824,-181.51446306611535,-79.38505244569633
5.4,3.5598169679456806,1.8611886984241137,90.37178608186588,10.766192013981337,123.01621152018907,6.099262582214422,95.22367603677382,-9.619376817505856,57.07058561328239,-23.673192112383585,25.972914898767915,-30.68164115960241,2.6935748854576103,-34.09067699703721,-16.345883758828347,-41.4833165257675,-45.05871189140571,-82.50838315089263,-33.68978903410943
5.5,-2.716814202810671,2.281702892662449,59.412295970711156,12.925534752807485,86.3947604585543,12.42461170872635,67.91133710321921,1.701241435875561,42.15797317942068,-8.754288938195412,21.892908191627928,-13.862353348949737,7.4586045058261865,-15.415113800899924,-3.2105170772861986,-17.839652762682267,-15.70351932374188,-34.2610162977401,-12.238229471301691
5.6,-7.077070913915214,1.4740389679978052,36.64207829494966,12.00155682956977,58.936962800762956,13.67405346320691,46.87403625008083,6.261696591627778,29.637764201046146,-1.6726289554302123,16.579205798032287,-5.590976669638005,7.731550820359909,-6.386716761746632,1.7406432392331903,-6.785684373696793,-3.2345231320686887,-12.17821170077049,-3.0027131568586802
5.7,-9.942039456174886,0.2815515155661413,20.382026806476983,9.910957799118806,38.99748021800192,12.66237257743615,31.412665253990752,7.499994734788629,20.007697904783843,1.3793376699850772,11.685083091624195,-1.7510978458461601,6.339846934428031,-2.2871078483446063,2.9656905892031915,-2.0223190437650915,1.2240787239153956,-2.9936631911387743,0.408580345348705
5.8,-11.69082191468443,-0.9033008631465638,9.068215393553093,7.582223966126847,24.865394332768673,10.81765406496191,20.428690181191868,7.226835554765358,13.016203603654974,2.4506551652955593,7.7768474945528405,-0.11880882916270452,4.6085638540222025,-0.5931538348371773,2.7055315662744754,-0.23143993186492193,2.205571773289289,0.22008191634067048,1.2661621702126526
5.9,-12.633491965082056,-1.920334254991225,1.3980766475223856,5.425949845869183,15.0468965665326,8.824435263320943,12.828133906841611,6.360604508469123,8.155209959839075,2.6110774937051118,4.910706657660184,0.4718624518591114,3.081864318903599,-0.0003809314683219299,2.0135673416291997,0.26724104169091345,1.9035212678079532,0.9276197566341855,1.158006597410379
6.0,-13.009834877220824,-2.723357442888444,-3.6475811662579387,3.5920203895032166,8.346622321569912,6.981006514062724,7.681124599968583,5.342863367413665,4.893501525508571,2.397436587897113,2.9362161273756153,0.6089575095028179,1.9214279957588933,0.13602400108606155,1.3323811772312062,0.2794709261221625,1.2952527077429314,0.7588449944547143,0.7965584131844275
6.2,-12.729668130965461,-3.730335851375465,-8.726863862545125,0.9427216452302166,0.9124057402523377,4.077930208527932,2.0285031517415337,3.5107725160285406,1.4335511248909523,1.72444565808891,0.84727696546264,0.4908133697540703,0.6052378619790655,0.062355505355142074,0.4562113473561302,0.04843878788170533,0.38663452543312005,0.130513551825862,0.2274007936023775
