   ENERGY (CM-1)    JTOTL  JSTEP  JTOTU      F    I         SIG(F,I)
  5.0000000000E-02      0      1      5      1    1          2273.12      
  0.1000000000          0      1      5      1    1          684.555      
  0.1500000000          0      1      5      1    1          141.923      
  0.2000000000          0      1      5      1    1          362.714      
  0.2500000000          0      1      6      1    1          283.008      
  0.3000000000          0      1      6      1    1          492.670      
  0.3500000000          0      1      6      1    1          66.8172      
  0.4000000000          0      1      6      1    1          474.415      
  0.4500000000          0      1      6      1    1          75.3984      
  0.5000000000          0      1      6      1    1          195.216      
  0.5500000000          0      1      6      1    1          604.743      
  0.6000000000          0      1      6      1    1          54.0898      
  0.6500000000          0      1      6      1    1          161.260      
  0.7000000000          0      1      6      1    1          140.027      
  0.7500000000          0      1      6      1    1          26.0778      
  0.8000000000          0      1      6      1    1          150.297      
  0.8500000000          0      1      6      1    1          98.5275      
  0.9000000000          0      1      6      1    1          67.4703      
  0.9500000000          0      1      7      1    1          130.187      
   1.000000000          0      1      7      1    1          128.303      
   1.050000000          0      1      7      1    1          152.811      
   1.100000000          0      1      7      1    1          111.478      
   1.150000000          0      1      7      1    1          93.3274      
   1.200000000          0      1      7      1    1          306.517      
   1.250000000          0      1      7      1    1          128.298      
   1.300000000          0      1      7      1    1          53.9598      
   1.350000000          0      1      7      1    1          84.8903      
   1.400000000          0      1      7      1    1          44.8862      
   1.450000000          0      1      7      1    1          92.1610      
   1.500000000          0      1      7      1    1          84.9052      
   1.550000000          0      1      7      1    1          83.4438      
   1.600000000          0      1      7      1    1          88.6877      
   1.650000000          0      1      7      1    1          86.1564      
   1.700000000          0      1      7      1    1          90.1428      
   1.750000000          0      1      7      1    1          95.1601      
   1.800000000          0      1      7      1    1          68.3795      
   1.850000000          0      1      7      1    1          78.3840      
   1.900000000          0      1      7      1    1          73.3969      
   1.950000000          0      1      7      1    1          111.228      
   2.000000000          0      1      7      1    1          77.4639      
   2.050000000          0      1      7      1    1          68.3899      
   2.100000000          0      1      7      1    1          79.3751      
   2.150000000          0      1      7      1    1          77.9950      
   2.200000000          0      1      7      1    1          81.9226      
   2.250000000          0      1      7      1    1          78.0566      
   2.300000000          0      1      7      1    1          60.5898      
   2.350000000          0      1      8      1    1          37.2481      
   2.400000000          0      1      8      1    1          81.8449      
   2.450000000          0      1      8      1    1          210.049      
   2.500000000          0      1      8      1    1          75.9252      
   2.550000000          0      1      8      1    1          73.2382      
   2.600000000          0      1      8      1    1          73.5323      
   2.650000000          0      1      8      1    1          97.1289      
   2.700000000          0      1      8      1    1          72.9440      
   2.750000000          0      1      8      1    1          184.931      
   2.800000000          0      1      8      1    1          71.3003      
   2.850000000          0      1      8      1    1          70.1256      
   2.900000000          0      1      8      1    1          120.555      
   2.950000000          0      1      8      1    1          86.2165      
   3.000000000          0      1      8      1    1          244.537      
   3.050000000          0      1      8      1    1          67.5213      
   3.100000000          0      1      8      1    1          36.2704      
   3.150000000          0      1      8      1    1          63.7960      
   3.200000000          0      1      8      1    1          68.6609      
   3.250000000          0      1      8      1    1          66.7943      
   3.300000000          0      1      8      1    1          69.3489      
   3.350000000          0      1      8      1    1          68.3564      
   3.400000000          0      1      8      1    1          70.3667      
   3.450000000          0      1      8      1    1          204.454      
   3.500000000          0      1      8      1    1          67.9148      
   3.550000000          0      1      8      1    1          148.894      
   3.600000000          0      1      8      1    1          71.7623      
   3.650000000          0      1      8      1    1          66.6464      
   3.700000000          0      1      8      1    1          174.083      
   3.750000000          0      1      8      1    1          47.7633      
   3.800000000          0      1      8      1    1          52.5689      
   3.850000000          0      1      8      1    1          63.7814      
   3.900000000          0      1      8      1    1          67.7714      
   3.950000000          0      1      8      1    1          58.7312      
   4.000000000          0      1      8      1    1          64.6602      
   4.050000000          0      1      8      1    1          63.7821      
   4.100000000          0      1      8      1    1          69.5312      
   4.150000000          0      1      8      1    1          65.7166      
   4.200000000          0      1      8      1    1          62.7982      
   4.250000000          0      1      8      1    1          54.5540      
   4.300000000          0      1      8      1    1          68.0310      
   4.350000000          0      1      8      1    1          62.4205      
   4.400000000          0      1      8      1    1          61.5290      
   4.450000000          0      1      8      1    1          61.5407      
   4.500000000          0      1      8      1    1          62.5404      
   4.550000000          0      1      9      1    1          55.4462      
   4.600000000          0      1      8      1    1          62.3441      
   4.650000000          0      1      9      1    1          66.2589      
   4.700000000          0      1      9      1    1          68.7930      
   4.750000000          0      1      9      1    1          58.7990      
