T	2->0	4->0	6->0	8->0	10->0	4->2	6->2	8->2	10->2	6->4	8->4	10->4	8->6	10->6	10->8	
1.000000000000000000e+00 6.378104313997067379e-12 1.084392189062851379e-12 5.021390151553876511e-13 8.988583801761953095e-15 9.821872178900397311e-15 9.758377413029500996e-12 4.620559412235795279e-12 6.810825885500078085e-14 5.031964825577457447e-14 8.276560204495189588e-12 1.262323227117407593e-13 2.428162012332926658e-13 1.748583740797699192e-13 1.501288873668744857e-13 2.790036477224249872e-13
2.000000000000000000e+00 5.875370634267381599e-12 9.429054208476466781e-13 4.463260726715720843e-13 1.947786962984324346e-14 1.049627162643716511e-14 9.036208302374744009e-12 3.592117304577500281e-12 1.402625001268230895e-13 6.945539347276729812e-14 7.872572222106674405e-12 2.267967488965831892e-13 2.273469823666968156e-13 3.172576780742264138e-13 2.242182239674857480e-13 4.898501277625280330e-13
3.000000000000000000e+00 6.100853598238835801e-12 8.823388286532509330e-13 4.369799183023100772e-13 2.561130109228935803e-14 1.211114883526245619e-14 8.637966876741213989e-12 3.293757286969605109e-12 1.749376248395201979e-13 7.759173077947221555e-14 7.940133301691629489e-12 2.711509594012723339e-13 2.230163320165970497e-13 4.004389500823200794e-13 2.553775219656676098e-13 5.853049151692296927e-13
4.000000000000000000e+00 6.392205334655829550e-12 8.586585288774586545e-13 4.400624629017025665e-13 2.950166115120379506e-14 1.395438347819620281e-14 8.452235176074052810e-12 3.151300642389589886e-12 1.962754886117121064e-13 8.323255753806747317e-14 8.112992854778703760e-12 2.940621726411057166e-13 2.245697504355343249e-13 4.562383086255300537e-13 2.751010380429527432e-13 6.513190313536802454e-13
5.000000000000000000e+00 6.665353444871034341e-12 8.616718439191184060e-13 4.459415950033534924e-13 3.208602537073559042e-14 1.574530877241224167e-14 8.390192001950466601e-12 3.075910057089399095e-12 2.105720151770097872e-13 8.767207812136309333e-14 8.309940062742378931e-12 3.094851082866019509e-13 2.276531481844933440e-13 5.007546368486695979e-13 2.919797224801852835e-13 7.079277127732842234e-13
6.000000000000000000e+00 6.893847959096094617e-12 8.818437544509458361e-13 4.509671006222225214e-13 3.386384376020184995e-14 1.741802733315814787e-14 8.408226195249319420e-12 3.030855831595484109e-12 2.202991813830161984e-13 9.134502544949634190e-14 8.483319737882955639e-12 3.224811073871611325e-13 2.312316307571066785e-13 5.411181715033515226e-13 3.081880662628589093e-13 7.596904018710339728e-13
7.000000000000000000e+00 7.071682926674986705e-12 9.121166926828356971e-13 4.537273237294336124e-13 3.514125558399311314e-14 1.896838927742567539e-14 8.481578863775321102e-12 2.996130793937514263e-12 2.270786961974668644e-13 9.452423576300425231e-14 8.607241567760456801e-12 3.347577838356202942e-13 2.350308323715054841e-13 5.802062176204973407e-13 3.240372517753194547e-13 8.082737894784548840e-13
8.000000000000000000e+00 7.203379130984700854e-12 9.478120619539105021e-13 4.538997019241924413e-13 3.611718831069577984e-14 2.040181274166565652e-14 8.594086725746650778e-12 2.961473597110498137e-12 2.320593631315189331e-13 9.741693968995350466e-14 8.673365654633297247e-12 3.468631676481382826e-13 2.389812787079276559e-13 6.190417526390303379e-13 3.394268546918329547e-13 8.546038967090997410e-13
9.000000000000000000e+00 7.297390303899360952e-12 9.859220845135979841e-13 4.516886938186234975e-13 3.692300433533484133e-14 2.172543501335874173e-14 8.733998493912391430e-12 2.922476659070844390e-12 2.360207791549431924e-13 1.001747423916949943e-13 8.684176299551498213e-12 3.589551368680498522e-13 2.430795342559628271e-13 6.578928307836569927e-13 3.542538016021909909e-13 8.992612318316826066e-13
1.000000000000000000e+01 7.362547422358774028e-12 1.024508854629452599e-12 4.475078107189098764e-13 3.764478390722231623e-14 2.294891832920133521e-14 8.892122369845357004e-12 2.877950771632634073e-12 2.394675806855752030e-13 1.028996717452136839e-13 8.647323716178964610e-12 3.710633972680084109e-13 2.473403457958571967e-13 6.967465173371088148e-13 3.684870572168882021e-13 9.426122770589339903e-13
1.100000000000000000e+01 7.406560922551333367e-12 1.062309094055258551e-12 4.418117720229878578e-13 3.833769915478517650e-14 2.408440095970906146e-14 9.060971602073862184e-12 2.828290011353857518e-12 2.427131093685580083e-13 1.056540250846586442e-13 8.572061709476520674e-12 3.831781078499209433e-13 2.517780510502877923e-13 7.355044053126770025e-13 3.821544684489890530e-13 9.848870193863399402e-13
1.200000000000000000e+01 7.435595044706715268e-12 1.098494070692069852e-12 4.350188086806712557e-13 3.903586998375743186e-14 2.514523771687029647e-14 9.234367942330915704e-12 2.774544742768594351e-12 2.459436817930684218e-13 1.084711844808307956e-13 8.467374024819149155e-12 3.952792447296818655e-13 2.564003164619225812e-13 7.740583381875264184e-13 3.953170836645354695e-13 1.026230413464505515e-12
