E (cm-1),2->0	,E (cm-1),4->0	,E (cm-1),6->0	,E (cm-1),8->0	,E (cm-1),10->0	,E (cm-1),4->2	,E (cm-1),6->2	,E (cm-1),8->2	,E (cm-1),10->2	,E (cm-1),6->4	,E (cm-1),8->4	,E (cm-1),10->4	,E (cm-1),8->6	,E (cm-1),10->6	,E (cm-1),10->8	
0.029399999999998983,7.82425,0.09799999999999898,1.19266,0.05580000000000496,0.147622,0.9527999999999963,0.002851898,0.7889999999999873,0.0003573602,0.09799999999999898,22.0113,0.05580000000000496,3.6286,0.9527999999999963,0.114795,0.7889999999999873,0.01258777,0.05580000000000496,107.726,0.9527999999999963,1.63855,0.7889999999999873,0.236794,0.9527999999999963,32.4478,0.7889999999999873,2.84359,0.7889999999999873,36.8558
0.07939999999999969,4.80489,0.1980000000000004,1.22782,0.15579999999999927,0.119581,1.9527999999999963,0.001569128,1.7889999999999873,0.0001839112,0.1980000000000004,24.8742,0.15579999999999927,2.78053,1.9527999999999963,0.06049078,1.7889999999999873,0.006563754,0.15579999999999927,69.9554,1.9527999999999963,0.871995,1.7889999999999873,0.124649,1.9527999999999963,16.5735,1.7889999999999873,1.52565,1.7889999999999873,20.1971
0.1294000000000004,4.68477,0.2980000000000018,0.920533,0.2558000000000078,0.113128,2.9527999999999963,0.002116859,2.7889999999999873,0.0001671634,0.2980000000000018,18.599,0.2558000000000078,2.73861,2.9527999999999963,0.06588619,2.7889999999999873,0.005881478,0.2558000000000078,67.6313,2.9527999999999963,1.01132,2.7889999999999873,0.110781,2.9527999999999963,21.0701,2.7889999999999873,1.34391,2.7889999999999873,18.037
0.17939999999999934,5.86424,0.39799999999999613,0.613213,0.3558000000000021,0.07626599,3.9527999999999963,0.001712928,3.7889999999999873,0.0001673397,0.39799999999999613,12.8754,0.3558000000000021,1.81737,3.9527999999999963,0.0676585,3.7889999999999873,0.006324762,0.3558000000000021,48.9477,3.9527999999999963,1.02442,3.7889999999999873,0.123976,3.9527999999999963,23.116,3.7889999999999873,1.59434,3.7889999999999873,24.2242
0.22940000000000005,6.74239,0.49799999999999756,0.453212,0.45580000000001064,0.0552431,4.952799999999996,0.001087726,4.788999999999987,0.0001246903,0.49799999999999756,10.7425,0.45580000000001064,1.26543,4.952799999999996,0.04160592,4.788999999999987,0.004448101,0.45580000000001064,34.3903,4.952799999999996,0.614961,4.788999999999987,0.08600057,4.952799999999996,12.3738,4.788999999999987,1.0839,4.788999999999987,15.6149
0.279399999999999,6.3698,0.597999999999999,0.376685,0.555800000000005,0.04612999,5.952799999999996,0.001097403,5.788999999999987,0.0001156485,0.597999999999999,7.39668,0.555800000000005,1.02668,5.952799999999996,0.03991132,5.788999999999987,0.004072246,0.555800000000005,27.2939,5.952799999999996,0.578589,5.788999999999987,0.07688061,5.952799999999996,11.2389,5.788999999999987,0.950567,5.788999999999987,13.269
0.3293999999999997,5.35298,0.6980000000000004,0.34714,0.6557999999999993,0.03482014,6.952799999999996,0.00131496,6.788999999999987,0.0001413369,0.6980000000000004,6.58246,0.6557999999999993,0.860676,6.952799999999996,0.04544225,6.788999999999987,0.004871044,0.6557999999999993,23.6154,6.952799999999996,0.690385,6.788999999999987,0.09236717,6.952799999999996,13.9762,6.788999999999987,1.16042,6.788999999999987,16.9729
0.3794000000000004,4.37032,0.7980000000000018,0.386399,0.7558000000000078,0.03372002,7.952799999999996,0.001056893,7.788999999999987,0.0001184031,0.7980000000000018,6.4862,0.7558000000000078,0.856853,7.952799999999996,0.03948119,7.788999999999987,0.0041927,0.7558000000000078,22.4687,7.952799999999996,0.596693,7.788999999999987,0.08106708,7.952799999999996,12.5705,7.788999999999987,1.037,7.788999999999987,15.8252
0.42939999999999934,3.62698,0.8979999999999961,0.458059,0.8558000000000021,0.03167092,8.952799999999996,0.0009260642,8.788999999999987,0.0001017212,0.8979999999999961,7.99943,0.8558000000000021,0.808559,8.952799999999996,0.03377107,8.788999999999987,0.003583651,0.8558000000000021,22.3012,8.952799999999996,0.498695,8.788999999999987,0.06798694,8.952799999999996,9.98469,8.788999999999987,0.852161,8.788999999999987,12.4052
0.47940000000000005,3.11563,0.9979999999999976,0.240581,0.9558000000000106,0.03523093,9.952799999999996,0.0009215274,9.788999999999987,9.730636e-05,0.9979999999999976,9.61629,0.9558000000000106,0.882679,9.952799999999996,0.03241799,9.788999999999987,0.003400523,0.9558000000000106,26.7657,9.952799999999996,0.473006,9.788999999999987,0.06337449,9.952799999999996,9.21505,9.788999999999987,0.784372,9.788999999999987,11.1674
0.529399999999999,2.78482,1.097999999999999,0.221832,1.055800000000005,0.02462703,10.952799999999996,0.000960207,10.788999999999987,9.95929e-05,1.097999999999999,4.96265,1.055800000000005,0.602185,10.952799999999996,0.03267588,10.788999999999987,0.003454636,1.055800000000005,17.2842,10.952799999999996,0.478804,10.788999999999987,0.06380538,10.952799999999996,9.31348,10.788999999999987,0.789131,10.788999999999987,11.3198
0.5793999999999997,2.5865,1.1980000000000004,0.206988,1.1557999999999993,0.02292742,11.952799999999996,0.0008982552,11.788999999999987,9.483871e-05,1.1980000000000004,4.52801,1.1557999999999993,0.558964,11.952799999999996,0.03105421,11.788999999999987,0.003302852,1.1557999999999993,15.4726,11.952799999999996,0.456009,11.788999999999987,0.0612319,11.952799999999996,8.95042,11.788999999999987,0.760733,11.788999999999987,11.0252
