R	Gamma	E
1.00	10	-225.187308669202
1.00	20	-227.273563261655
1.00	30	-228.657653280519
1.00	40	-229.354184192663
1.00	50	-229.666361233727
1.00	60	-229.811711741805
1.00	70	-229.838370851369
1.00	80	-229.824356297056
1.00	90	-229.859404753001
1.00	100	-229.895613735566
1.00	110	-229.904996125147
1.00	120	-229.867346304604
1.00	130	-229.745958838229
1.00	140	-229.477657691871
1.00	150	-228.97223427134
1.00	160	-228.167243795413
1.00	170	-227.219396454155
1.00	180	-226.70107495568
1.10	0	-226.599249338312
1.10	10	-227.195289613818
1.10	20	-228.283820714916
1.10	30	-229.104792522086
1.10	40	-229.555557554113
1.10	50	-229.769465618931
1.10	60	-229.879398516696
1.10	70	-229.897809352744
1.10	80	-229.886869678681
1.10	100	-229.952377697097
1.10	110	-229.96045750302
1.10	120	-229.933559669147
1.10	130	-229.846314265723
1.10	140	-229.657129905282
1.10	150	-229.311220299366
1.10	160	-228.780398670004
1.10	170	-228.179261424343
1.10	180	-227.880002281303
1.20	0	-227.800091368519
1.20	10	-228.132007673849
1.20	20	-228.811208273733
1.20	30	-229.357718403664
1.20	40	-229.674444455541
1.20	50	-229.83429055259
1.20	60	-229.898104334623
1.20	70	-229.946925742656
1.20	80	-229.943774977058
1.20	90	-229.978431330315
1.20	100	-229.999296317473
1.20	110	-230.002938800555
1.20	120	-229.978224192165
1.20	130	-229.905272161261
1.20	140	-229.753064876166
1.20	150	-229.481043769518
1.20	160	-229.060419610816
1.20	170	-228.566657639221
1.20	180	-228.313323555776
1.30	0	-228.223306839201
1.30	10	-228.502629279888
1.30	20	-229.064050113439
1.30	30	-229.491706358828
1.30	40	-229.741546285122
1.30	50	-229.868970419809
1.30	60	-229.934999572159
1.30	70	-229.989241193582
1.30	80	-230.000008421047
1.30	90	-230.023835820666
1.30	100	-230.037959140487
1.30	110	-230.037078874045
1.30	120	-230.011013671496
1.30	130	-229.941944466282
1.30	140	-229.80367465719
1.30	150	-229.562172934779
1.30	160	-229.174649330015
1.30	170	-228.61286318788
1.30	180	-228.242153484334
1.40	0	-228.101378175693
1.40	10	-228.575628367073
1.40	20	-229.209113862236
1.40	30	-229.563515610088
1.40	40	-229.780990385004
1.40	50	-229.897891479484
1.40	60	-229.999222911144
1.40	70	-230.026792622889
1.40	80	-230.044249422438
1.40	90	-230.060588165185
1.40	100	-230.069500055815
1.40	110	-230.065078494721
1.40	120	-230.037352898922
1.40	130	-229.968628487009
1.40	140	-229.834141661287
1.40	150	-229.607633920065
1.40	160	-229.221453390902
1.40	170	-228.393715237492
1.40	180	-227.631649203384
1.50	0	-227.367599979937
1.50	10	-228.350033849957
1.50	20	-229.274796884904
1.50	30	-229.631727886427
1.50	40	-229.808404099436
1.50	50	-229.921477444521
1.50	60	-230.028742944933
1.50	70	-230.060070675061
1.50	80	-230.078876936663
1.50	90	-230.090622214718
1.50	100	-230.094869700428
1.50	110	-230.088099826146
1.50	120	-230.059905109469
1.50	130	-229.991855644634
1.50	140	-229.858848566653
1.50	150	-229.648258272053
1.50	160	-229.247583155244
1.50	170	-227.838632803442
1.50	180	-226.142240429978
1.60	0	-225.604033230927
1.60	40	-229.832164213093
1.60	50	-229.943221998241
1.60	60	-230.056046828449
1.60	70	-230.088170271065
1.60	80	-230.105478052967
1.60	90	-230.114381763503
1.60	100	-230.115535728068
1.60	110	-230.106996585138
1.60	120	-230.079638200032
1.60	130	-230.014148865765
1.60	140	-229.884124881972
1.60	150	-229.705415251056
1.60	160	-229.20717717261
1.60	170	-227.021832647373
1.60	180	-222.741072932115
1.70	0	-221.642267892555
1.70	40	-229.851009303729
1.70	60	-230.080681355647
1.70	70	-230.110737681571
1.70	80	-230.125736299126
1.70	90	-230.132428305052
1.70	100	-230.132292384215
1.70	110	-230.122653890417
1.70	120	-230.096827572659
1.70	130	-230.03575298678
1.70	140	-229.911277532533
1.70	150	-229.766129055003
1.70	160	-229.233607727081
1.70	180	-214.7931568346
1.80	20	-229.367682678184
1.80	50	-230.040067765502
1.80	60	-230.101941652775
1.80	70	-230.128506059693
1.80	80	-230.140885307002
1.80	90	-230.14595784607
1.80	100	-230.145251321302
1.80	110	-230.136224597321
1.80	120	-230.111641976487
1.80	130	-230.05606595038
1.80	140	-229.939286936324
1.80	160	-229.281542168985
1.80	170	-225.087688005017
1.90	10	-225.480698963177
1.90	20	-229.42940176832
1.90	50	-230.067705665924
1.90	60	-230.119708170519
1.90	70	-230.142137982858
1.90	80	-230.152135098785
1.90	90	-230.15598622601
1.90	100	-230.155082372043
1.90	110	-230.147231913529
1.90	120	-230.125122368713
1.90	140	-229.966647008636
1.90	150	-229.808280602841
1.90	160	-229.349583563671
2.00	10	-225.638631687689
2.00	20	-229.508780636776
2.00	50	-230.090990871957
2.00	60	-230.134074166803
2.00	70	-230.15247807404
2.00	80	-230.160423881318
2.00	90	-230.163337588155
2.00	100	-230.162439863166
2.00	110	-230.15588329063
2.00	120	-230.137338144847
2.00	130	-230.091687683529
2.00	140	-230.009552554299
2.00	150	-229.839600907337
2.00	160	-229.441733536723
2.00	170	-225.833596479225
2.00	180	-196.280911783114
2.10	10	-226.465785160936
2.10	20	-229.595108433299
2.10	30	-229.913702702147
2.10	50	-230.110146096418
2.10	60	-230.145548722587
2.10	70	-230.160259534805
2.10	80	-230.166478620392
2.10	90	-230.168672271372
2.10	100	-230.167872470479
2.10	110	-230.162559662194
2.10	120	-230.147414716206
2.10	130	-230.109781573589
2.10	140	-230.035263227177
2.10	150	-229.867762140481
2.10	160	-229.536840210262
2.10	170	-226.958513002664
