R,theta1,E
2.5,0,219776.208725
2.5,30,53190.966674
2.5,60,13199.717136
2.5,90,1196.570378
2.5,120,13199.717547
2.5,150,53190.966162
2.5,180,219776.20919
2.6,0,205631.362774
2.6,30,48336.047849
2.6,60,3650.7098
2.6,90,745.767653
2.6,120,3650.709805
2.6,150,48336.047637
2.6,180,205631.362747
2.7,0,233547.385854
2.7,30,45005.674366
2.7,60,2710.449042
2.7,90,427.935094
2.7,120,2710.44934
2.7,150,45005.674171
2.7,180,233547.38582
2.8,0,306216.783947
2.8,30,42469.874692
2.8,60,1982.870435
2.8,90,208.23217
2.8,120,1982.870172
2.8,150,42469.875176
2.8,180,306216.784226
2.9,0,425574.742961
2.9,30,23001.58412
2.9,60,1419.423061
2.9,90,59.974953
2.9,120,1419.422988
2.9,150,23001.583863
2.9,180,425574.742143
3.0,0,582038.967051
3.0,30,19451.800123
3.0,60,990.865962
3.0,90,-37.008771
3.0,120,990.866494
3.0,150,19451.800079
3.0,180,582038.967192
3.1,0,737688.191622
3.1,30,16045.698859
3.1,60,668.471346
3.1,90,-97.754953
3.1,120,668.471724
3.1,150,16045.698954
3.1,180,737688.191101
3.2,0,824380.679435
3.2,30,12952.133198
3.2,60,428.709298
3.2,90,-133.314928
3.2,120,428.709318
3.2,150,12952.134275
3.2,180,824380.679816
3.3,0,787621.827789
3.3,30,10238.491576
3.3,60,252.68701
3.3,90,-151.693875
3.3,120,252.686919
3.3,150,10238.49157
3.3,180,787621.827466
3.4,0,643259.796581
3.4,30,7931.745714
3.4,60,125.394581
3.4,90,-158.611984
3.4,120,125.395038
3.4,150,7931.74492
3.4,180,643259.796439
3.5,0,460799.527377
3.5,30,6005.016789
3.5,60,35.022801
3.5,90,-158.089707
3.5,120,35.022962
3.5,150,6005.017328
3.5,180,460799.527182
3.6,0,298832.722159
3.6,30,4444.362971
3.6,60,-27.643942
3.6,90,-152.918257
3.6,120,-27.643765
3.6,150,4444.363782
3.6,180,298832.722359
3.7,0,179208.916873
3.7,30,7234.347689
3.7,60,-69.72713
3.7,90,-145.001033
3.7,120,-69.727262
3.7,150,7234.347694
3.7,180,179208.916996
3.8,0,100177.884089
3.8,30,6051.799912
3.8,60,-96.689982
3.8,90,-135.622325
3.8,120,-96.690501
3.8,150,6051.800396
3.8,180,100177.883812
3.9,0,52252.350931
3.9,30,5061.564911
3.9,60,-112.685984
3.9,90,-125.634258
3.9,120,-112.685873
3.9,150,5061.564907
3.9,180,52252.350788
4.0,0,25893.552225
4.0,30,4220.117245
4.0,60,-120.843697
4.0,90,-115.593241
4.0,120,-120.844159
4.0,150,4220.116922
4.0,180,25893.551031
4.1,0,13696.393423
4.1,30,3496.871489
4.1,60,-123.504048
4.1,90,-105.852075
4.1,120,-123.504521
4.1,150,3496.870924
4.1,180,13696.394193
4.2,0,10423.124051
4.2,30,2871.594715
4.2,60,-122.396186
4.2,90,-96.627054
4.2,120,-122.396116
4.2,150,2871.594609
4.2,180,10423.12361
4.3,0,12516.635085
4.3,30,2330.820769
4.3,60,-118.782387
4.3,90,-88.039758
4.3,120,-118.782356
4.3,150,2330.820434
4.3,180,12516.636163
4.4,0,17617.352436
4.4,30,1865.550423
4.4,60,-113.573735
4.4,90,-80.146722
4.4,120,-113.573509
4.4,150,1865.549725
4.4,180,17617.352547
4.5,0,24182.790926
4.5,30,1468.169713
4.5,60,-107.419915
4.5,90,-72.957492
4.5,120,-107.420819
4.5,150,1468.168622
4.5,180,24182.790661
4.6,0,31207.61028
4.6,30,1133.711742
4.6,60,-100.779999
4.6,90,-66.453211
4.6,120,-100.780584
4.6,150,1133.712297
4.6,180,31207.60993
4.7,0,38050.107598
4.7,30,856.394924
4.7,60,-93.974917
4.7,90,-60.596669
4.7,120,-93.975208
4.7,150,856.395061
4.7,180,38050.107339
4.8,0,6799.146194
4.8,30,629.85714
4.8,60,-87.225351
4.8,90,-55.336957
4.8,120,-87.225295
4.8,150,629.856768
4.8,180,6799.146099
4.9,0,4727.342926
4.9,30,447.987151
4.9,60,-80.680334
4.9,90,-50.624165
4.9,120,-80.679823
4.9,150,447.987077
4.9,180,4727.342629
5.0,0,3151.103758
5.0,30,304.651126
5.0,60,-74.437458
5.0,90,-46.400733
5.0,120,-74.437517
5.0,150,304.65107
5.0,180,3151.104316
5.1,0,1936.812494
5.1,30,193.945166
5.1,60,-68.555325
5.1,90,-42.622638
5.1,120,-68.555825
5.1,150,193.94515
5.1,180,1936.811625
5.2,0,995.161342
5.2,30,110.202789
5.2,60,-63.066327
5.2,90,-39.237346
5.2,120,-63.066444
5.2,150,110.20285
5.2,180,995.161614
5.3,0,265.108275
5.3,30,48.366417
5.3,60,-57.982678
5.3,90,-36.207109
5.3,120,-57.981922
5.3,150,48.366224
5.3,180,265.109064
5.4,0,-297.034872
5.4,30,3.949512
5.4,60,-53.302292
5.4,90,-33.487488
5.4,120,-53.302375
5.4,150,3.950518
5.4,180,-297.034862
5.5,0,-724.749309
5.5,30,-26.877664
5.5,60,-49.016728
5.5,90,-31.05216
5.5,120,-49.016304
5.5,150,-26.877509
5.5,180,-724.749333
5.6,0,-1044.966819
5.6,30,-47.305472
5.6,60,-45.108133
5.6,90,-28.861644
5.6,120,-45.107932
5.6,150,-47.305184
5.6,180,-1044.966648
5.7,0,-1279.907029
5.7,30,-59.905257
5.7,60,-41.553697
5.7,90,-26.896676
5.7,120,-41.554057
5.7,150,-59.905463
5.7,180,-1279.907893
5.8,0,-1448.265327
5.8,30,-66.432219
5.8,60,-38.327693
5.8,90,-25.128115
5.8,120,-38.327876
5.8,150,-66.431385
5.8,180,-1448.264854
5.9,0,-1565.334614
5.9,30,-69.454594
5.9,60,-35.403946
5.9,90,-23.533538
5.9,120,-35.403871
5.9,150,-69.454878
5.9,180,-1565.335092
6.0,0,-1643.770244
6.0,30,-69.526399
6.0,60,-32.755615
6.0,90,-22.095614
6.0,120,-32.755323
6.0,150,-69.526866
6.0,180,-1643.769546
6.2,0,436.986502
6.2,30,-64.516162
6.2,60,-28.17703
6.2,90,-19.619338
6.2,120,-28.176993
6.2,150,-64.51689
6.2,180,436.986513
6.4,0,214.578362
6.4,30,-56.468604
6.4,60,-24.405193
6.4,90,-17.576397
6.4,120,-24.406122
6.4,150,-56.467868
6.4,180,214.578322
6.6,0,101.117737
6.6,30,-47.903962
6.6,60,-21.285231
6.6,90,-15.869676
6.6,120,-21.285186
6.6,150,-47.904533
6.6,180,101.117029
6.8,0,44.410148
6.8,30,-39.972048
6.8,60,-18.698636
6.8,90,-14.42763
6.8,120,-18.698236
6.8,150,-39.972493
6.8,180,44.410165
7.0,0,16.774147
7.0,30,-33.10747
7.0,60,-16.543985
7.0,90,-13.193932
7.0,120,-16.544439
7.0,150,-33.10792
7.0,180,16.774078
7.2,0,3.799438
7.2,30,-27.386863
7.2,60,-14.743164
7.2,90,-12.1299
7.2,120,-14.743162
7.2,150,-27.386827
7.2,180,3.799115
7.4,0,-1.928189
7.4,30,-22.720941
7.4,60,-13.226391
7.4,90,-11.201025
7.4,120,-13.22665
7.4,150,-22.720395
7.4,180,-1.92817
7.6,0,-4.165701
7.6,30,-18.960955
7.6,60,-11.94175
7.6,90,-10.387971
7.6,120,-11.941051
7.6,150,-18.960828
7.6,180,-4.165803
7.8,0,-4.769882
7.8,30,-15.950837
7.8,60,-10.843206
7.8,90,-9.670545
7.8,120,-10.84321
7.8,150,-15.951501
7.8,180,-4.769823
8.0,0,-4.647087
8.0,30,-13.548187
8.0,60,-9.896024
8.0,90,-9.0368
8.0,120,-9.895697
8.0,150,-13.547836
8.0,180,-4.646774
8.2,0,-4.237815
8.2,30,-11.630861
8.2,60,-9.075173
8.2,90,-8.470518
8.2,120,-9.075452
8.2,150,-11.631014
8.2,180,-4.237281
8.4,0,-3.766003
8.4,30,-10.09801
8.4,60,-8.359552
8.4,90,-7.967161
8.4,120,-8.359601
8.4,150,-10.097811
8.4,180,-3.765817
8.6,0,-3.336739
8.6,30,-8.872454
8.6,60,-7.734235
8.6,90,-7.514649
8.6,120,-7.733528
8.6,150,-8.872483
8.6,180,-3.337417
8.8,0,-2.988737
8.8,30,-7.887747
8.8,60,-7.182822
8.8,90,-7.106344
8.8,120,-7.183447
8.8,150,-7.887342
8.8,180,-2.988849
9.0,0,-2.72599
9.0,30,-7.095574
9.0,60,-6.697805
9.0,90,-6.738111
9.0,120,-6.69759
9.0,150,-7.096376
9.0,180,-2.726332
9.5,0,-2.377826
9.5,30,-5.707572
9.5,60,-5.712186
9.5,90,-5.960533
9.5,120,-5.711331
9.5,150,-5.707292
9.5,180,-2.377595
10.0,0,-2.304419
10.0,30,-4.844
10.0,60,-4.964571
10.0,90,-5.341025
10.0,120,-4.964503
10.0,150,-4.843436
10.0,180,-2.304113
