R,theta1,E
4.8,180,23520.926947
4.9,0,22437.441769
4.9,30,692.592777
4.9,60,-39.207006
4.9,90,-25.142092
4.9,120,-52.33523
4.9,150,693.036091
4.9,180,22437.442891
5.0,0,2753.510561
5.0,30,534.997756
5.0,60,-35.131948
5.0,90,-22.536868
5.0,120,-48.495321
5.0,150,488.741423
5.0,180,2753.510352
5.1,0,2037.542458
5.1,30,407.19887
5.1,60,-31.339315
5.1,90,-20.286809
5.1,120,-44.845881
5.1,150,327.328554
5.1,180,2037.543912
5.2,0,1408.076159
5.2,30,305.104825
5.2,60,-27.855472
5.2,90,-18.350762
5.2,120,-41.433991
5.2,150,202.006672
5.2,180,1408.076653
5.3,0,820.229693
5.3,30,224.575395
5.3,60,-24.698482
5.3,90,-16.685896
5.3,120,-38.274375
5.3,150,106.618833
5.3,180,820.230757
5.4,0,290.972153
5.4,30,161.87748
5.4,60,-21.862224
5.4,90,-15.255802
5.4,120,-35.378751
5.4,150,35.595198
5.4,180,290.972019
5.5,0,-164.590018
5.5,30,113.659046
5.5,60,-19.341334
5.5,90,-14.023995
5.5,120,-32.741018
5.5,150,-15.927412
5.5,180,-164.588733
5.6,0,-541.46873
5.6,30,77.041404
5.6,60,-17.118595
5.6,90,-12.962664
5.6,120,-30.355283
5.6,150,-52.071814
5.6,180,-541.468259
5.7,0,-842.92018
5.7,30,50.238938
5.7,60,-15.173522
5.7,90,-12.046118
5.7,120,-28.2068
5.7,150,-75.819546
5.7,180,-842.920279
5.8,0,-1077.209159
5.8,30,29.717376
5.8,60,-13.480484
5.8,90,-11.251132
5.8,120,-26.279993
5.8,150,-91.434871
5.8,180,-1077.209466
5.9,0,9467.335991
5.9,30,14.729855
5.9,60,-12.016339
5.9,90,-10.560703
5.9,120,-24.558195
5.9,150,-100.196687
5.9,180,9467.336014
6.0,0,9293.188761
6.0,30,4.062166
6.0,60,-10.753363
6.0,90,-9.958945
6.0,120,-23.020452
6.0,150,-104.00451
6.0,180,9293.188763
6.2,0,189.727939
6.2,30,-8.444302
6.2,60,-8.729813
6.2,90,-8.960544
6.2,120,-20.414927
6.2,150,-102.238964
6.2,180,189.728007
6.4,0,5.812921
6.4,30,-13.810914
6.4,60,-7.233129
6.4,90,-8.165209
6.4,120,-18.307424
6.4,150,-94.012293
6.4,180,5.813655
6.6,0,-71.855263
6.6,30,-15.466788
6.6,60,-6.126516
6.6,90,-7.507158
6.6,120,-16.57086
6.6,150,-83.58462
6.6,180,-71.855898
6.8,0,-97.089536
6.8,30,-15.312081
6.8,60,-5.307662
6.8,90,-6.947118
6.8,120,-15.108706
6.8,150,-73.054953
6.8,180,-97.089705
7.0,0,-98.346915
7.0,30,-14.367963
7.0,60,-4.702717
7.0,90,-6.464464
7.0,120,-13.852655
7.0,150,-63.349946
7.0,180,-98.346724
7.2,0,-89.954814
7.2,30,-13.15705
7.2,60,-4.251797
7.2,90,-6.048003
7.2,120,-12.755006
7.2,150,-54.805459
7.2,180,-89.954716
7.4,0,-78.64855
7.4,30,-11.941269
7.4,60,-3.913435
7.4,90,-5.688772
7.4,120,-11.775541
7.4,150,-47.469905
7.4,180,-78.64879
7.6,0,-67.370346
7.6,30,-10.830564
7.6,60,-3.653327
7.6,90,-5.379891
7.6,120,-10.894207
7.6,150,-41.255991
7.6,180,-67.370324
7.8,0,-57.265552
7.8,30,-9.869148
7.8,60,-3.449367
7.8,90,-5.113578
7.8,120,-10.0976
7.8,150,-36.025307
7.8,180,-57.266125
8.0,0,-48.639275
8.0,30,-9.047929
8.0,60,-3.286954
8.0,90,-4.880853
8.0,120,-9.375359
8.0,150,-31.628618
8.0,180,-48.639579
8.2,0,-41.424766
8.2,30,-8.349308
8.2,60,-3.156352
8.2,90,-4.677021
8.2,120,-8.725623
8.2,150,-27.917873
8.2,180,-41.424924
8.4,0,-35.4309
8.4,30,-7.754621
8.4,60,-3.049111
8.4,90,-4.497878
8.4,120,-8.143327
8.4,150,-24.771464
8.4,180,-35.430939
8.6,0,-30.464147
8.6,30,-7.244013
8.6,60,-2.960796
8.6,90,-4.336662
8.6,120,-7.61769
8.6,150,-22.088162
8.6,180,-30.464366
8.8,0,-26.35495
8.8,30,-6.803373
8.8,60,-2.884851
8.8,90,-4.192051
8.8,120,-7.145202
8.8,150,-19.790252
8.8,180,-26.354732
9.0,0,-22.95633
9.0,30,-6.421088
9.0,60,-2.822447
9.0,90,-4.063219
9.0,120,-6.71845
9.0,150,-17.810415
9.0,180,-22.956506
9.5,0,-16.772157
9.5,30,-5.649992
9.5,60,-2.688984
9.5,90,-3.789451
9.5,120,-5.811839
9.5,150,-13.939415
9.5,180,-16.772002
10.0,0,-12.767374
10.0,30,-5.062351
10.0,60,-2.582455
10.0,90,-3.5686
10.0,120,-5.093089
10.0,150,-11.189556
10.0,180,-12.76739
10.5,0,-10.078822
10.5,30,-4.604764
10.5,60,-2.485446
10.5,90,-3.382531
10.5,120,-4.520853
10.5,150,-9.200772
10.5,180,-10.078833
11.0,0,-8.208695
11.0,30,-4.235633
11.0,60,-2.396507
11.0,90,-3.220609
11.0,120,-4.054327
11.0,150,-7.732809
11.0,180,-8.208212
11.5,0,-6.853674
11.5,30,-3.928547
11.5,60,-2.310713
11.5,90,-3.0756
11.5,120,-3.671861
11.5,150,-6.625656
11.5,180,-6.853426
12.0,0,-5.844682
12.0,30,-3.665099
12.0,60,-2.226768
12.0,90,-2.943565
12.0,120,-3.350945
12.0,150,-5.773247
12.0,180,-5.844774
12.5,0,-5.07558
12.5,30,-3.441034
12.5,60,-2.145344
12.5,90,-2.821494
12.5,120,-3.078637
12.5,150,-5.108441
12.5,180,-5.075629
13.0,0,-4.479649
13.0,30,-3.246511
13.0,60,-2.064554
13.0,90,-2.707609
13.0,120,-2.844483
13.0,150,-4.582036
13.0,180,-4.479922
13.5,0,-4.013264
13.5,30,-3.077752
13.5,60,-1.986008
13.5,90,-2.601193
13.5,120,-2.641359
13.5,150,-4.157109
13.5,180,-4.013436
14.0,0,-3.639507
14.0,30,-2.929181
14.0,60,-1.908216
14.0,90,-2.500403
14.0,120,-2.46136
14.0,150,-3.81058
14.0,180,-3.640039
14.5,0,-3.335093
14.5,30,-2.795981
14.5,60,-1.832104
14.5,90,-2.406152
14.5,120,-2.302278
14.5,150,-3.521206
14.5,180,-3.334818
15.0,0,-3.081232
15.0,30,-2.674815
15.0,60,-1.759078
15.0,90,-2.31717
15.0,120,-2.160993
15.0,150,-3.27685
15.0,180,-3.081884
16.0,0,-2.685865
16.0,30,-2.465376
16.0,60,-1.618174
16.0,90,-2.153912
16.0,120,-1.915666
16.0,150,-2.887465
16.0,180,-2.685201
17.0,0,-2.387569
17.0,30,-2.285534
17.0,60,-1.489022
17.0,90,-2.007527
17.0,120,-1.710626
17.0,150,-2.590324
17.0,180,-2.387653
18.0,0,-2.152157
18.0,30,-2.130127
18.0,60,-1.368819
18.0,90,-1.874889
18.0,120,-1.537175
18.0,150,-2.353974
18.0,180,-2.152262
19.0,0,-1.961034
19.0,30,-1.993882
19.0,60,-1.257597
19.0,90,-1.757237
19.0,120,-1.388389
19.0,150,-2.161772
19.0,180,-1.961132
20.0,0,-1.803803
20.0,30,-1.872899
20.0,60,-1.154976
20.0,90,-1.648916
20.0,120,-1.256882
20.0,150,-1.999852
20.0,180,-1.803553
21.0,0,-1.667882
21.0,30,-1.764656
21.0,60,-1.060692
21.0,90,-1.549336
21.0,120,-1.140731
21.0,150,-1.863675
21.0,180,-1.66848
22.0,0,-1.552145
22.0,30,-1.668391
22.0,60,-0.975298
22.0,90,-1.460362
22.0,120,-1.038934
22.0,150,-1.745842
22.0,180,-1.552035
23.0,0,-1.449732
23.0,30,-1.580082
23.0,60,-0.895864
23.0,90,-1.378724
23.0,120,-0.94672
23.0,150,-1.642129
23.0,180,-1.449678
24.0,0,-1.359162
24.0,30,-1.500942
24.0,60,-0.822215
24.0,90,-1.303761
24.0,120,-0.86398
24.0,150,-1.549923
24.0,180,-1.359114
25.0,0,-1.278987
25.0,30,-1.428922
25.0,60,-0.754511
25.0,90,-1.234744
25.0,120,-0.788874
25.0,150,-1.468358
25.0,180,-1.278608
50.0,0,-0.405664
50.0,30,-0.587669
50.0,60,0.067061
50.0,90,-0.404164
50.0,120,0.065265
50.0,150,-0.589006
50.0,180,-0.405242
100.0,0,0.001501
100.0,30,-0.180872
100.0,60,0.473557
100.0,90,0.001986
100.0,120,0.472474
100.0,150,-0.181609
100.0,180,0.001961
