R,theta1,E
11.0,180,-10.229802
11.5,0,-8.385797
11.5,30,-5.848308
11.5,60,-2.806034
11.5,90,-2.743707
11.5,120,-2.806587
11.5,150,-5.848792
11.5,180,-8.386064
12.0,0,-7.020407
12.0,30,-5.182044
12.0,60,-2.641694
12.0,90,-2.667429
12.0,120,-2.641973
12.0,150,-5.181636
12.0,180,-7.020662
12.5,0,-5.993617
12.5,30,-4.650648
12.5,60,-2.492852
12.5,90,-2.591534
12.5,120,-2.492845
12.5,150,-4.650542
12.5,180,-5.993213
13.0,0,-5.206556
13.0,30,-4.223969
13.0,60,-2.358686
13.0,90,-2.514058
13.0,120,-2.358239
13.0,150,-4.224134
13.0,180,-5.207226
13.5,0,-4.596343
13.5,30,-3.874269
13.5,60,-2.234912
13.5,90,-2.437542
13.5,120,-2.234838
13.5,150,-3.874366
13.5,180,-4.596808
14.0,0,-4.112771
14.0,30,-3.583352
14.0,60,-2.119754
14.0,90,-2.363542
14.0,120,-2.120113
14.0,150,-3.583916
14.0,180,-4.112573
14.5,0,-3.722076
14.5,30,-3.339405
14.5,60,-2.014152
14.5,90,-2.288683
14.5,120,-2.014258
14.5,150,-3.33882
14.5,180,-3.721993
15.0,0,-3.402417
15.0,30,-3.129231
15.0,60,-1.915542
15.0,90,-2.217524
15.0,120,-1.915681
15.0,150,-3.129163
15.0,180,-3.401965
16.0,0,-2.909718
16.0,30,-2.787145
16.0,60,-1.736434
16.0,90,-2.079118
16.0,120,-1.736592
16.0,150,-2.787509
16.0,180,-2.909916
17.0,0,-2.548554
17.0,30,-2.519779
17.0,60,-1.578612
17.0,90,-1.952665
17.0,120,-1.578711
17.0,150,-2.519876
17.0,180,-2.548555
18.0,0,-2.270959
18.0,30,-2.304422
18.0,60,-1.437904
18.0,90,-1.8334
18.0,120,-1.437113
18.0,150,-2.304601
18.0,180,-2.270999
19.0,0,-2.050435
19.0,30,-2.125866
19.0,60,-1.311728
19.0,90,-1.723716
19.0,120,-1.311354
19.0,150,-2.126085
19.0,180,-2.05056
20.0,0,-1.871502
20.0,30,-1.973704
20.0,60,-1.197156
20.0,90,-1.624138
20.0,120,-1.197028
20.0,150,-1.973761
20.0,180,-1.872245
21.0,0,-1.720809
21.0,30,-1.844156
21.0,60,-1.095494
21.0,90,-1.528751
21.0,120,-1.095765
21.0,150,-1.844131
21.0,180,-1.720827
22.0,0,-1.593779
22.0,30,-1.731058
22.0,60,-1.002076
22.0,90,-1.445246
22.0,120,-1.002717
22.0,150,-1.730583
22.0,180,-1.593848
23.0,0,-1.482209
23.0,30,-1.630452
23.0,60,-0.917684
23.0,90,-1.367741
23.0,120,-0.917775
23.0,150,-1.630304
23.0,180,-1.482324
24.0,0,-1.386266
24.0,30,-1.542397
24.0,60,-0.841914
24.0,90,-1.294231
24.0,120,-0.841793
24.0,150,-1.54193
24.0,180,-1.386182
25.0,0,-1.300934
25.0,30,-1.462842
25.0,60,-0.770962
25.0,90,-1.227653
25.0,120,-0.771102
25.0,150,-1.462808
25.0,180,-1.301125
50.0,0,-0.408938
50.0,30,-0.591679
50.0,60,0.063912
50.0,90,-0.406244
50.0,120,0.06406
50.0,150,-0.591218
50.0,180,-0.408728
100.0,0,-0.000442
100.0,30,-0.184503
100.0,60,0.4704
100.0,90,-0.000481
100.0,120,0.470873
100.0,150,-0.183546
100.0,180,-0.000718
