      R       THETA       E_CP
    6.6000   65.0000   -78.694144122710
    6.6000   70.0000   -78.694144040642
    6.6000   75.0000   -78.694143976161
    6.6000   80.0000   -78.694143930702
    6.6000   85.0000   -78.694143902190
    6.6000   90.0000   -78.694143892921
    6.8000   0.0000   -78.694144682437
    6.8000   5.0000   -78.694144669762
    6.8000   10.0000   -78.694144630882
    6.8000   15.0000   -78.694144568425
    6.8000   20.0000   -78.694144485014
    6.8000   25.0000   -78.694144382707
    6.8000   30.0000   -78.694144268255
    6.8000   35.0000   -78.694144144210
    6.8000   40.0000   -78.694144015566
    6.8000   45.0000   -78.694143890506
    6.8000   50.0000   -78.694143769480
    6.8000   55.0000   -78.694143656698
    6.8000   60.0000   -78.694143556328
    6.8000   65.0000   -78.694143469610
    6.8000   70.0000   -78.694143398193
    6.8000   75.0000   -78.694143342558
    6.8000   80.0000   -78.694143302629
    6.8000   85.0000   -78.694143279068
    6.8000   90.0000   -78.694143270772
    7.0000   0.0000   -78.694143972313
    7.0000   5.0000   -78.694143961895
    7.0000   10.0000   -78.694143928893
    7.0000   15.0000   -78.694143876553
    7.0000   20.0000   -78.694143806532
    7.0000   25.0000   -78.694143721002
    7.0000   30.0000   -78.694143623267
    7.0000   35.0000   -78.694143518015
    7.0000   40.0000   -78.694143408890
    7.0000   45.0000   -78.694143300214
    7.0000   50.0000   -78.694143196051
    7.0000   55.0000   -78.694143098996
    7.0000   60.0000   -78.694143012294
    7.0000   65.0000   -78.694142937419
    7.0000   70.0000   -78.694142875119
    7.0000   75.0000   -78.694142826339
    7.0000   80.0000   -78.694142791196
    7.0000   85.0000   -78.694142770433
    7.0000   90.0000   -78.694142763224
    7.2000   0.0000   -78.694143397478
    7.2000   5.0000   -78.694143387715
    7.2000   10.0000   -78.694143360222
    7.2000   15.0000   -78.694143315452
    7.2000   20.0000   -78.694143254638
    7.2000   25.0000   -78.694143180959
    7.2000   30.0000   -78.694143096659
    7.2000   35.0000   -78.694143005315
    7.2000   40.0000   -78.694142911160
    7.2000   45.0000   -78.694142815788
    7.2000   50.0000   -78.694142725887
    7.2000   55.0000   -78.694142640917
    7.2000   60.0000   -78.694142565836
    7.2000   65.0000   -78.694142498840
    7.2000   70.0000   -78.694142444925
    7.2000   75.0000   -78.694142401752
    7.2000   80.0000   -78.694142371234
    7.2000   85.0000   -78.694142353206
    7.2000   90.0000   -78.694142346416
    7.4000   0.0000   -78.694142926143
    7.4000   5.0000   -78.694142918227
    7.4000   10.0000   -78.694142893201
    7.4000   15.0000   -78.694142854113
    7.4000   20.0000   -78.694142800900
    7.4000   25.0000   -78.694142736168
    7.4000   30.0000   -78.694142662279
    7.4000   35.0000   -78.694142582360
    7.4000   40.0000   -78.694142499169
    7.4000   45.0000   -78.694142416440
    7.4000   50.0000   -78.694142336839
    7.4000   55.0000   -78.694142261988
    7.4000   60.0000   -78.694142194851
    7.4000   65.0000   -78.694142136674
    7.4000   70.0000   -78.694142088861
    7.4000   75.0000   -78.694142050875
    7.4000   80.0000   -78.694142023619
    7.4000   85.0000   -78.694142007355
    7.4000   90.0000   -78.694142001789
    7.6000   0.0000   -78.694142534969
    7.6000   5.0000   -78.694142527821
    7.6000   10.0000   -78.694142506163
    7.6000   15.0000   -78.694142471010
    7.6000   20.0000   -78.694142423289
    7.6000   25.0000   -78.694142366120
    7.6000   30.0000   -78.694142300324
    7.6000   35.0000   -78.694142229339
    7.6000   40.0000   -78.694142155535
    7.6000   45.0000   -78.694142082077
    7.6000   50.0000   -78.694142011183
    7.6000   55.0000   -78.694141945584
    7.6000   60.0000   -78.694141886323
    7.6000   65.0000   -78.694141835097
    7.6000   70.0000   -78.694141792003
    7.6000   75.0000   -78.694141758522
    7.6000   80.0000   -78.694141734432
    7.6000   85.0000   -78.694141720283
    7.6000   90.0000   -78.694141715292
    7.8000   0.0000   -78.694142206590
    7.8000   5.0000   -78.694142200000
    7.8000   10.0000   -78.694142180730
    7.8000   15.0000   -78.694142149102
    7.8000   20.0000   -78.694142106653
    7.8000   25.0000   -78.694142054866
    7.8000   30.0000   -78.694141996754
    7.8000   35.0000   -78.694141933051
    7.8000   40.0000   -78.694141867682
    7.8000   45.0000   -78.694141801850
    7.8000   50.0000   -78.694141738933
    7.8000   55.0000   -78.694141680221
    7.8000   60.0000   -78.694141627167
    7.8000   65.0000   -78.694141581559
    7.8000   70.0000   -78.694141543739
    7.8000   75.0000   -78.694141514231
    7.8000   80.0000   -78.694141492911
    7.8000   85.0000   -78.694141479935
    7.8000   90.0000   -78.694141475647
    8.0000   0.0000   -78.694141929362
    8.0000   5.0000   -78.694141923660
    8.0000   10.0000   -78.694141906505
    8.0000   15.0000   -78.694141878049
    8.0000   20.0000   -78.694141838961
    8.0000   25.0000   -78.694141792365
    8.0000   30.0000   -78.694141739856
    8.0000   35.0000   -78.694141682597
    8.0000   40.0000   -78.694141623936
    8.0000   45.0000   -78.694141564769
    8.0000   50.0000   -78.694141508383
    8.0000   55.0000   -78.694141456043
    8.0000   60.0000   -78.694141409214
    8.0000   65.0000   -78.694141368507
    8.0000   70.0000   -78.694141334725
    8.0000   75.0000   -78.694141308268
    8.0000   80.0000   -78.694141289149
    8.0000   85.0000   -78.694141277682
    8.0000   90.0000   -78.694141273655
    8.2000   0.0000   -78.694141692468
    8.2000   5.0000   -78.694141687176
    8.2000   10.0000   -78.694141671100
    8.2000   15.0000   -78.694141645420
    8.2000   20.0000   -78.694141610406
    8.2000   25.0000   -78.694141568201
    8.2000   30.0000   -78.694141520229
    8.2000   35.0000   -78.694141468674
    8.2000   40.0000   -78.694141415630
    8.2000   45.0000   -78.694141363189
    8.2000   50.0000   -78.694141312497
    8.2000   55.0000   -78.694141265835
    8.2000   60.0000   -78.694141223347
    8.2000   65.0000   -78.694141187370
    8.2000   70.0000   -78.694141156998
    8.2000   75.0000   -78.694141133471
    8.2000   80.0000   -78.694141116338
    8.2000   85.0000   -78.694141106322
    8.2000   90.0000   -78.694141102644
    8.4000   0.0000   -78.694141488136
    8.4000   5.0000   -78.694141483077
    8.4000   10.0000   -78.694141468821
    8.4000   15.0000   -78.694141445275
    8.4000   20.0000   -78.694141413666
    8.4000   25.0000   -78.694141375540
    8.4000   30.0000   -78.694141331978
    8.4000   35.0000   -78.694141285745
    8.4000   40.0000   -78.694141238075
    8.4000   45.0000   -78.694141190550
    8.4000   50.0000   -78.694141145093
    8.4000   55.0000   -78.694141102755
    8.4000   60.0000   -78.694141065195
    8.4000   65.0000   -78.694141032600
    8.4000   70.0000   -78.694141005482
    8.4000   75.0000   -78.694140984299
    8.4000   80.0000   -78.694140969442
    8.4000   85.0000   -78.694140960333
    8.4000   90.0000   -78.694140956773
    8.6000   0.0000   -78.694141311373
    8.6000   5.0000   -78.694141306776
    8.6000   10.0000   -78.694141293725
    8.6000   15.0000   -78.694141272048
    8.6000   20.0000   -78.694141243372
    8.6000   25.0000   -78.694141209024
    8.6000   30.0000   -78.694141169729
    8.6000   35.0000   -78.694141127667
    8.6000   40.0000   -78.694141084701
    8.6000   45.0000   -78.694141041933
    8.6000   50.0000   -78.694141001148
    8.6000   55.0000   -78.694140963251
    8.6000   60.0000   -78.694140928947
    8.6000   65.0000   -78.694140899589
    8.6000   70.0000   -78.694140875557
    8.6000   75.0000   -78.694140856523
    8.6000   80.0000   -78.694140842943
    8.6000   85.0000   -78.694140834522
    8.6000   90.0000   -78.694140831994
    8.8000   0.0000   -78.694141157256
    8.8000   5.0000   -78.694141152852
    8.8000   10.0000   -78.694141141373
    8.8000   15.0000   -78.694141121591
    8.8000   20.0000   -78.694141095666
    8.8000   25.0000   -78.694141064116
    8.8000   30.0000   -78.694141029182
    8.8000   35.0000   -78.694140990921
    8.8000   40.0000   -78.694140952187
    8.8000   45.0000   -78.694140913791
    8.8000   50.0000   -78.694140876605
    8.8000   55.0000   -78.694140842282
    8.8000   60.0000   -78.694140811628
    8.8000   65.0000   -78.694140785216
    8.8000   70.0000   -78.694140763427
    8.8000   75.0000   -78.694140746227
    8.8000   80.0000   -78.694140734499
    8.8000   85.0000   -78.694140726957
    8.8000   90.0000   -78.694140724308
    9.0000   0.0000   -78.694141023047
    9.0000   5.0000   -78.694141019338
    9.0000   10.0000   -78.694141008254
    9.0000   15.0000   -78.694140990684
    9.0000   20.0000   -78.694140967021
    9.0000   25.0000   -78.694140938604
    9.0000   30.0000   -78.694140906386
    9.0000   35.0000   -78.694140872295
    9.0000   40.0000   -78.694140836775
    9.0000   45.0000   -78.694140802146
    9.0000   50.0000   -78.694140768755
    9.0000   55.0000   -78.694140737659
    9.0000   60.0000   -78.694140710145
    9.0000   65.0000   -78.694140686181
    9.0000   70.0000   -78.694140666329
    9.0000   75.0000   -78.694140650956
    9.0000   80.0000   -78.694140639635
    9.0000   85.0000   -78.694140633271
    9.0000   90.0000   -78.694140630746
    9.5000   0.0000   -78.694140754763
    9.5000   5.0000   -78.694140751522
    9.5000   10.0000   -78.694140743223
    9.5000   15.0000   -78.694140729189
    9.5000   20.0000   -78.694140710529
    9.5000   25.0000   -78.694140688119
    9.5000   30.0000   -78.694140663231
    9.5000   35.0000   -78.694140635977
    9.5000   40.0000   -78.694140608540
    9.5000   45.0000   -78.694140581130
    9.5000   50.0000   -78.694140554870
    9.5000   55.0000   -78.694140530461
    9.5000   60.0000   -78.694140508382
    9.5000   65.0000   -78.694140490080
    9.5000   70.0000   -78.694140474372
    9.5000   75.0000   -78.694140461816
    9.5000   80.0000   -78.694140453440
    9.5000   85.0000   -78.694140448018
    9.5000   90.0000   -78.694140446485
    10.0000   0.0000   -78.694140558089
    10.0000   5.0000   -78.694140555432
    10.0000   10.0000   -78.694140549016
    10.0000   15.0000   -78.694140537872
    10.0000   20.0000   -78.694140523156
    10.0000   25.0000   -78.694140505372
    10.0000   30.0000   -78.694140485218
    10.0000   35.0000   -78.694140463496
    10.0000   40.0000   -78.694140441586
    10.0000   45.0000   -78.694140420050
    10.0000   50.0000   -78.694140398564
    10.0000   55.0000   -78.694140379449
    10.0000   60.0000   -78.694140362111
    10.0000   65.0000   -78.694140347023
    10.0000   70.0000   -78.694140334022
    10.0000   75.0000   -78.694140324429
    10.0000   80.0000   -78.694140317222
    10.0000   85.0000   -78.694140312857
    10.0000   90.0000   -78.694140311587
    10.5000   0.0000   -78.694140411181
    10.5000   5.0000   -78.694140409024
    10.5000   10.0000   -78.694140403542
    10.5000   15.0000   -78.694140394524
    10.5000   20.0000   -78.694140382635
    10.5000   25.0000   -78.694140368376
    10.5000   30.0000   -78.694140352327
    10.5000   35.0000   -78.694140334574
    10.5000   40.0000   -78.694140316746
    10.5000   45.0000   -78.694140298888
    10.5000   50.0000   -78.694140282142
    10.5000   55.0000   -78.694140266141
    10.5000   60.0000   -78.694140252099
    10.5000   65.0000   -78.694140239315
    10.5000   70.0000   -78.694140228929
    10.5000   75.0000   -78.694140220990
    10.5000   80.0000   -78.694140215229
    10.5000   85.0000   -78.694140211600
    10.5000   90.0000   -78.694140210585
    11.0000   0.0000   -78.694140298343
    11.0000   5.0000   -78.694140296524
    11.0000   10.0000   -78.694140292431
    11.0000   15.0000   -78.694140284783
    11.0000   20.0000   -78.694140275192
    11.0000   25.0000   -78.694140263348
    11.0000   30.0000   -78.694140250136
    11.0000   35.0000   -78.694140235796
    11.0000   40.0000   -78.694140220877
    11.0000   45.0000   -78.694140206259
    11.0000   50.0000   -78.694140192371
    11.0000   55.0000   -78.694140179263
    11.0000   60.0000   -78.694140167516
    11.0000   65.0000   -78.694140157012
    11.0000   70.0000   -78.694140148289
    11.0000   75.0000   -78.694140141610
    11.0000   80.0000   -78.694140137015
    11.0000   85.0000   -78.694140133830
    11.0000   90.0000   -78.694140133055
    11.5000   0.0000   -78.694140210200
    11.5000   5.0000   -78.694140208725
    11.5000   10.0000   -78.694140205085
    11.5000   15.0000   -78.694140198918
    11.5000   20.0000   -78.694140190983
    11.5000   25.0000   -78.694140180954
    11.5000   30.0000   -78.694140170077
    11.5000   35.0000   -78.694140158190
    11.5000   40.0000   -78.694140145976
    11.5000   45.0000   -78.694140133629
    11.5000   50.0000   -78.694140122001
    11.5000   55.0000   -78.694140111193
    11.5000   60.0000   -78.694140100925
    11.5000   65.0000   -78.694140092120
    11.5000   70.0000   -78.694140085118
    11.5000   75.0000   -78.694140079168
    11.5000   80.0000   -78.694140074857
    11.5000   85.0000   -78.694140072739
    11.5000   90.0000   -78.694140071808
    12.0000   0.0000   -78.694140139673
    12.0000   5.0000   -78.694140138387
    12.0000   10.0000   -78.694140135138
    12.0000   15.0000   -78.694140130493
    12.0000   20.0000   -78.694140123682
    12.0000   25.0000   -78.694140115410
    12.0000   30.0000   -78.694140105954
    12.0000   35.0000   -78.694140095777
    12.0000   40.0000   -78.694140085324
    12.0000   45.0000   -78.694140075325
    12.0000   50.0000   -78.694140065251
    12.0000   55.0000   -78.694140055561
    12.0000   60.0000   -78.694140047506
    12.0000   65.0000   -78.694140040137
    12.0000   70.0000   -78.694140033566
    12.0000   75.0000   -78.694140028746
    12.0000   80.0000   -78.694140025147
    12.0000   85.0000   -78.694140023230
    12.0000   90.0000   -78.694140022382
    12.5000   0.0000   -78.694140081981
    12.5000   5.0000   -78.694140080958
    12.5000   10.0000   -78.694140078339
    12.5000   15.0000   -78.694140074228
    12.5000   20.0000   -78.694140068561
    12.5000   25.0000   -78.694140061318
    12.5000   30.0000   -78.694140053375
    12.5000   35.0000   -78.694140045086
    12.5000   40.0000   -78.694140036094
    12.5000   45.0000   -78.694140027480
    12.5000   50.0000   -78.694140018576
    12.5000   55.0000   -78.694140010564
    12.5000   60.0000   -78.694140003435
    12.5000   65.0000   -78.694139997077
    12.5000   70.0000   -78.694139991840
    12.5000   75.0000   -78.694139987390
    12.5000   80.0000   -78.694139984455
    12.5000   85.0000   -78.694139983088
    12.5000   90.0000   -78.694139982072
    13.0000   0.0000   -78.694140034872
    13.0000   5.0000   -78.694140033829
    13.0000   10.0000   -78.694140031805
    13.0000   15.0000   -78.694140027589
    13.0000   20.0000   -78.694140023052
    13.0000   25.0000   -78.694140016929
    13.0000   30.0000   -78.694140009921
    13.0000   35.0000   -78.694140002641
    13.0000   40.0000   -78.694139995084
    13.0000   45.0000   -78.694139987629
    13.0000   50.0000   -78.694139979962
    13.0000   55.0000   -78.694139973348
    13.0000   60.0000   -78.694139967211
    13.0000   65.0000   -78.694139961070
    13.0000   70.0000   -78.694139956526
    13.0000   75.0000   -78.694139952993
    13.0000   80.0000   -78.694139950208
    13.0000   85.0000   -78.694139948313
    13.0000   90.0000   -78.694139948216
    13.5000   0.0000   -78.694139994696
    13.5000   5.0000   -78.694139993939
    13.5000   10.0000   -78.694139991839
    13.5000   15.0000   -78.694139988729
    13.5000   20.0000   -78.694139984646
    13.5000   25.0000   -78.694139979244
    13.5000   30.0000   -78.694139973161
    13.5000   35.0000   -78.694139967074
    13.5000   40.0000   -78.694139960305
    13.5000   45.0000   -78.694139953829
    13.5000   50.0000   -78.694139947443
    13.5000   55.0000   -78.694139941053
    13.5000   60.0000   -78.694139935777
    13.5000   65.0000   -78.694139930908
    13.5000   70.0000   -78.694139926584
    13.5000   75.0000   -78.694139923519
    13.5000   80.0000   -78.694139921063
    13.5000   85.0000   -78.694139919933
    13.5000   90.0000   -78.694139919330
    14.0000   0.0000   -78.694139960191
    14.0000   5.0000   -78.694139959495
    14.0000   10.0000   -78.694139958007
    14.0000   15.0000   -78.694139955047
    14.0000   20.0000   -78.694139951429
    14.0000   25.0000   -78.694139947036
    14.0000   30.0000   -78.694139942095
    14.0000   35.0000   -78.694139936409
    14.0000   40.0000   -78.694139930695
    14.0000   45.0000   -78.694139924753
    14.0000   50.0000   -78.694139919105
    14.0000   55.0000   -78.694139913912
    14.0000   60.0000   -78.694139908823
    14.0000   65.0000   -78.694139904637
    14.0000   70.0000   -78.694139901025
    14.0000   75.0000   -78.694139898378
    14.0000   80.0000   -78.694139896008
    14.0000   85.0000   -78.694139894823
    14.0000   90.0000   -78.694139894550
    14.5000   0.0000   -78.694139931000
    14.5000   5.0000   -78.694139930392
    14.5000   10.0000   -78.694139928691
    14.5000   15.0000   -78.694139926104
    14.5000   20.0000   -78.694139922888
    14.5000   25.0000   -78.694139919195
    14.5000   30.0000   -78.694139914707
    14.5000   35.0000   -78.694139909611
    14.5000   40.0000   -78.694139904651
    14.5000   45.0000   -78.694139899752
    14.5000   50.0000   -78.694139894440
    14.5000   55.0000   -78.694139889598
    14.5000   60.0000   -78.694139885592
    14.5000   65.0000   -78.694139881668
    14.5000   70.0000   -78.694139878084
    14.5000   75.0000   -78.694139876087
    14.5000   80.0000   -78.694139874042
    14.5000   85.0000   -78.694139873023
    14.5000   90.0000   -78.694139872814
    15.0000   0.0000   -78.694139904813
    15.0000   5.0000   -78.694139904690
    15.0000   10.0000   -78.694139903306
    15.0000   15.0000   -78.694139900910
    15.0000   20.0000   -78.694139898217
    15.0000   25.0000   -78.694139894708
    15.0000   30.0000   -78.694139890783
    15.0000   35.0000   -78.694139886289
    15.0000   40.0000   -78.694139881804
    15.0000   45.0000   -78.694139877382
    15.0000   50.0000   -78.694139872883
    15.0000   55.0000   -78.694139868849
    15.0000   60.0000   -78.694139865188
    15.0000   65.0000   -78.694139861385
    15.0000   70.0000   -78.694139858489
    15.0000   75.0000   -78.694139856210
    15.0000   80.0000   -78.694139854872
    15.0000   85.0000   -78.694139853833
    15.0000   90.0000   -78.694139853445
    16.0000   0.0000   -78.694139862269
    16.0000   5.0000   -78.694139861468
    16.0000   10.0000   -78.694139860879
    16.0000   15.0000   -78.694139859170
    16.0000   20.0000   -78.694139856628
    16.0000   25.0000   -78.694139853693
    16.0000   30.0000   -78.694139850294
    16.0000   35.0000   -78.694139847229
    16.0000   40.0000   -78.694139843781
    16.0000   45.0000   -78.694139839901
    16.0000   50.0000   -78.694139836771
    16.0000   55.0000   -78.694139832967
    16.0000   60.0000   -78.694139830029
    16.0000   65.0000   -78.694139827526
    16.0000   70.0000   -78.694139824943
    16.0000   75.0000   -78.694139823116
    16.0000   80.0000   -78.694139821693
    16.0000   85.0000   -78.694139820689
    16.0000   90.0000   -78.694139820821
    17.0000   0.0000   -78.694139827597
    17.0000   5.0000   -78.694139827534
    17.0000   10.0000   -78.694139826320
    17.0000   15.0000   -78.694139824714
    17.0000   20.0000   -78.694139822903
    17.0000   25.0000   -78.694139821146
    17.0000   30.0000   -78.694139818041
    17.0000   35.0000   -78.694139815439
    17.0000   40.0000   -78.694139812709
    17.0000   45.0000   -78.694139809685
    17.0000   50.0000   -78.694139806598
    17.0000   55.0000   -78.694139804247
    17.0000   60.0000   -78.694139801283
    17.0000   65.0000   -78.694139799157
    17.0000   70.0000   -78.694139797544
    17.0000   75.0000   -78.694139795483
    17.0000   80.0000   -78.694139794544
    17.0000   85.0000   -78.694139793726
    17.0000   90.0000   -78.694139793934
    18.0000   0.0000   -78.694139798701
    18.0000   5.0000   -78.694139798486
    18.0000   10.0000   -78.694139797860
    18.0000   15.0000   -78.694139796891
    18.0000   20.0000   -78.694139795412
    18.0000   25.0000   -78.694139793348
    18.0000   30.0000   -78.694139791316
    18.0000   35.0000   -78.694139789371
    18.0000   40.0000   -78.694139786562
    18.0000   45.0000   -78.694139784024
    18.0000   50.0000   -78.694139781715
    18.0000   55.0000   -78.694139779930
    18.0000   60.0000   -78.694139777296
    18.0000   65.0000   -78.694139775789
    18.0000   70.0000   -78.694139773969
    18.0000   75.0000   -78.694139772733
    18.0000   80.0000   -78.694139771540
    18.0000   85.0000   -78.694139771449
    18.0000   90.0000   -78.694139771227
    19.0000   0.0000   -78.694139775119
    19.0000   5.0000   -78.694139774711
    19.0000   10.0000   -78.694139774001
    19.0000   15.0000   -78.694139773251
    19.0000   20.0000   -78.694139771689
    19.0000   25.0000   -78.694139770162
    19.0000   30.0000   -78.694139768520
    19.0000   35.0000   -78.694139766415
    19.0000   40.0000   -78.694139764889
    19.0000   45.0000   -78.694139762818
    19.0000   50.0000   -78.694139760549
    19.0000   55.0000   -78.694139759002
    19.0000   60.0000   -78.694139757134
    19.0000   65.0000   -78.694139755423
    19.0000   70.0000   -78.694139754120
    19.0000   75.0000   -78.694139752978
    19.0000   80.0000   -78.694139751872
    19.0000   85.0000   -78.694139751837
    19.0000   90.0000   -78.694139751541
    20.0000   0.0000   -78.694139754125
    20.0000   5.0000   -78.694139753935
    20.0000   10.0000   -78.694139753410
    20.0000   15.0000   -78.694139752651
    20.0000   20.0000   -78.694139751882
    20.0000   25.0000   -78.694139750114
    20.0000   30.0000   -78.694139748851
    20.0000   35.0000   -78.694139747429
    20.0000   40.0000   -78.694139745783
    20.0000   45.0000   -78.694139743660
    20.0000   50.0000   -78.694139742319
    20.0000   55.0000   -78.694139740639
    20.0000   60.0000   -78.694139739180
    20.0000   65.0000   -78.694139737812
    20.0000   70.0000   -78.694139736277
    20.0000   75.0000   -78.694139735787
    20.0000   80.0000   -78.694139734850
    20.0000   85.0000   -78.694139734240
    20.0000   90.0000   -78.694139734452
    21.0000   0.0000   -78.694139736248
    21.0000   5.0000   -78.694139736154
    21.0000   10.0000   -78.694139735256
    21.0000   15.0000   -78.694139734938
    21.0000   20.0000   -78.694139734071
    21.0000   25.0000   -78.694139733051
    21.0000   30.0000   -78.694139731646
    21.0000   35.0000   -78.694139730341
    21.0000   40.0000   -78.694139728823
    21.0000   45.0000   -78.694139727444
    21.0000   50.0000   -78.694139726023
    21.0000   55.0000   -78.694139724507
    21.0000   60.0000   -78.694139723121
    21.0000   65.0000   -78.694139721939
    21.0000   70.0000   -78.694139721029
    21.0000   75.0000   -78.694139720445
    21.0000   80.0000   -78.694139719677
    21.0000   85.0000   -78.694139719412
    21.0000   90.0000   -78.694139719254
    22.0000   0.0000   -78.694139720334
    22.0000   5.0000   -78.694139720045
    22.0000   10.0000   -78.694139719897
    22.0000   15.0000   -78.694139719498
    22.0000   20.0000   -78.694139719001
    22.0000   25.0000   -78.694139717462
    22.0000   30.0000   -78.694139716097
    22.0000   35.0000   -78.694139715350
    22.0000   40.0000   -78.694139714065
    22.0000   45.0000   -78.694139712530
    22.0000   50.0000   -78.694139711311
    22.0000   55.0000   -78.694139710158
    22.0000   60.0000   -78.694139708971
    22.0000   65.0000   -78.694139708313
    22.0000   70.0000   -78.694139707402
    22.0000   75.0000   -78.694139706283
    22.0000   80.0000   -78.694139705910
    22.0000   85.0000   -78.694139705843
    22.0000   90.0000   -78.694139705799
    23.0000   0.0000   -78.694139706324
    23.0000   5.0000   -78.694139706470
    23.0000   10.0000   -78.694139705875
    23.0000   15.0000   -78.694139705514
    23.0000   20.0000   -78.694139704761
    23.0000   25.0000   -78.694139703598
    23.0000   30.0000   -78.694139702885
    23.0000   35.0000   -78.694139701975
    23.0000   40.0000   -78.694139700478
    23.0000   45.0000   -78.694139699630
    23.0000   50.0000   -78.694139698584
    23.0000   55.0000   -78.694139697584
    23.0000   60.0000   -78.694139696565
    23.0000   65.0000   -78.694139695650
    23.0000   70.0000   -78.694139694759
    23.0000   75.0000   -78.694139694096
    23.0000   80.0000   -78.694139693982
    23.0000   85.0000   -78.694139693429
    23.0000   90.0000   -78.694139693614
    24.0000   0.0000   -78.694139693605
    24.0000   5.0000   -78.694139693529
    24.0000   10.0000   -78.694139693334
    24.0000   15.0000   -78.694139692454
    24.0000   20.0000   -78.694139691843
    24.0000   25.0000   -78.694139691229
    24.0000   30.0000   -78.694139690611
    24.0000   35.0000   -78.694139689666
    24.0000   40.0000   -78.694139688646
    24.0000   45.0000   -78.694139687857
    24.0000   50.0000   -78.694139686969
    24.0000   55.0000   -78.694139685976
    24.0000   60.0000   -78.694139685357
    24.0000   65.0000   -78.694139684161
    24.0000   70.0000   -78.694139683630
    24.0000   75.0000   -78.694139683154
    24.0000   80.0000   -78.694139683031
    24.0000   85.0000   -78.694139682680
    24.0000   90.0000   -78.694139682691
    25.0000   0.0000   -78.694139682166
    25.0000   5.0000   -78.694139681954
    25.0000   10.0000   -78.694139681843
    25.0000   15.0000   -78.694139681409
    25.0000   20.0000   -78.694139681072
    25.0000   25.0000   -78.694139680282
    25.0000   30.0000   -78.694139679634
    25.0000   35.0000   -78.694139678679
    25.0000   40.0000   -78.694139678193
    25.0000   45.0000   -78.694139677310
    25.0000   50.0000   -78.694139676109
    25.0000   55.0000   -78.694139675409
    25.0000   60.0000   -78.694139674866
    25.0000   65.0000   -78.694139674263
    25.0000   70.0000   -78.694139673876
    25.0000   75.0000   -78.694139673050
    25.0000   80.0000   -78.694139672657
    25.0000   85.0000   -78.694139672998
    25.0000   90.0000   -78.694139672598
    50.0000   0.0000   -78.694139556299
    50.0000   5.0000   -78.694139556155
    50.0000   10.0000   -78.694139556415
    50.0000   15.0000   -78.694139555991
    50.0000   20.0000   -78.694139556103
    50.0000   25.0000   -78.694139556169
    50.0000   30.0000   -78.694139555609
    50.0000   35.0000   -78.694139555827
    50.0000   40.0000   -78.694139555987
    50.0000   45.0000   -78.694139555709
    50.0000   50.0000   -78.694139555571
    50.0000   55.0000   -78.694139555374
    50.0000   60.0000   -78.694139555446
    50.0000   65.0000   -78.694139555253
    50.0000   70.0000   -78.694139555159
    50.0000   75.0000   -78.694139555465
    50.0000   80.0000   -78.694139555103
    50.0000   85.0000   -78.694139554998
    50.0000   90.0000   -78.694139555116
    100.0000   0.0000   -78.694139497985
    100.0000   5.0000   -78.694139497815
    100.0000   10.0000   -78.694139497963
    100.0000   15.0000   -78.694139498245
    100.0000   20.0000   -78.694139497609
    100.0000   25.0000   -78.694139497708
    100.0000   30.0000   -78.694139498081
    100.0000   35.0000   -78.694139497545
    100.0000   40.0000   -78.694139498036
    100.0000   45.0000   -78.694139497899
    100.0000   50.0000   -78.694139497592
    100.0000   55.0000   -78.694139497635
    100.0000   60.0000   -78.694139497843
    100.0000   65.0000   -78.694139497479
    100.0000   70.0000   -78.694139497665
    100.0000   75.0000   -78.694139497866
    100.0000   80.0000   -78.694139497703
    100.0000   85.0000   -78.694139497710
    100.0000   90.0000   -78.694139497618
