E (cm-1),1->0	,E (cm-1),2->0	,E (cm-1),3->0	,E (cm-1),4->0	,E (cm-1),5->0	,E (cm-1),6->0	,E (cm-1),7->0	,E (cm-1),8->0	,E (cm-1),9->0	,E (cm-1),10->0	,E (cm-1),2->1	,E (cm-1),3->1	,E (cm-1),4->1	,E (cm-1),5->1	,E (cm-1),6->1	,E (cm-1),7->1	,E (cm-1),8->1	,E (cm-1),9->1	,E (cm-1),10->1	,E (cm-1),3->2	,E (cm-1),4->2	,E (cm-1),5->2	,E (cm-1),6->2	,E (cm-1),7->2	,E (cm-1),8->2	,E (cm-1),9->2	,E (cm-1),10->2	,E (cm-1),4->3	,E (cm-1),5->3	,E (cm-1),6->3	,E (cm-1),7->3	,E (cm-1),8->3	,E (cm-1),9->3	,E (cm-1),10->3	,E (cm-1),5->4	,E (cm-1),6->4	,E (cm-1),7->4	,E (cm-1),8->4	,E (cm-1),9->4	,E (cm-1),10->4	,E (cm-1),6->5	,E (cm-1),7->5	,E (cm-1),8->5	,E (cm-1),9->5	,E (cm-1),10->5	,E (cm-1),7->6	,E (cm-1),8->6	,E (cm-1),9->6	,E (cm-1),10->6	,E (cm-1),8->7	,E (cm-1),9->7	,E (cm-1),10->7	,E (cm-1),9->8	,E (cm-1),10->8	,E (cm-1),10->9	
0.03945199999999999,546.425,0.018355999999999928,74.6253,0.036711999999999856,27.5036,0.04451999999999989,47.2897,0.04178000000000015,41.0737,0.028491999999999962,17.5959,0.004655999999998883,6.95628,0.020271999999998513,14.239,0.025339999999999918,5.71915,0.01986000000000132,6.67135,0.018355999999999928,1320.9,0.036711999999999856,125.108,0.04451999999999989,348.739,0.04178000000000015,37.07,0.028491999999999962,58.8103,0.004655999999998883,97.7769,0.020271999999998513,36.2156,0.025339999999999918,47.1683,0.01986000000000132,6.50907,0.036711999999999856,393.42,0.04451999999999989,130.717,0.04178000000000015,192.922,0.028491999999999962,116.564,0.004655999999998883,188.109,0.020271999999998513,104.154,0.025339999999999918,21.6302,0.01986000000000132,92.4997,0.04451999999999989,879.304,0.04178000000000015,124.234,0.028491999999999962,477.327,0.004655999999998883,356.065,0.020271999999998513,84.0617,0.025339999999999918,101.326,0.01986000000000132,24.3553,0.04178000000000015,879.273,0.028491999999999962,136.936,0.004655999999998883,461.449,0.020271999999998513,211.708,0.025339999999999918,45.8379,0.01986000000000132,127.847,0.028491999999999962,575.492,0.004655999999998883,481.204,0.020271999999998513,465.102,0.025339999999999918,131.753,0.01986000000000132,122.289,0.004655999999998883,789.696,0.020271999999998513,396.14,0.025339999999999918,221.809,0.01986000000000132,182.948,0.020271999999998513,589.458,0.025339999999999918,529.828,0.01986000000000132,125.378,0.025339999999999918,480.649,0.01986000000000132,747.783,0.01986000000000132,219.379
0.08945200000000003,217.135,0.06835599999999997,141.985,0.0867119999999999,137.362,0.09452000000000016,49.5219,0.09177999999999997,19.4424,0.07849199999999978,18.9436,0.054655999999999594,5.24652,0.07027199999999922,5.61182,0.07534000000000063,1.71723,0.06985999999999848,3.9702,0.06835599999999997,948.471,0.0867119999999999,155.419,0.09452000000000016,190.865,0.09177999999999997,25.7554,0.07849199999999978,35.1035,0.054655999999999594,52.0519,0.07027199999999922,18.1516,0.07534000000000063,25.748,0.06985999999999848,3.59766,0.0867119999999999,587.22,0.09452000000000016,101.7,0.09177999999999997,298.452,0.07849199999999978,123.953,0.054655999999999594,94.8443,0.07027199999999922,133.936,0.07534000000000063,32.6958,0.06985999999999848,72.2808,0.09452000000000016,385.359,0.09177999999999997,272.651,0.07849199999999978,266.702,0.054655999999999594,217.713,0.07027199999999922,43.4822,0.07534000000000063,110.29,0.06985999999999848,15.1523,0.09177999999999997,496.775,0.07849199999999978,223.528,0.054655999999999594,232.959,0.07027199999999922,135.915,0.07534000000000063,31.2017,0.06985999999999848,88.1264,0.07849199999999978,357.853,0.054655999999999594,317.629,0.07027199999999922,297.508,0.07534000000000063,87.4834,0.06985999999999848,98.5032,0.054655999999999594,649.296,0.07027199999999922,373.986,0.07534000000000063,173.396,0.06985999999999848,186.57,0.07027199999999922,484.85,0.07534000000000063,395.133,0.06985999999999848,120.021,0.07534000000000063,517.879,0.06985999999999848,475.839,0.06985999999999848,237.562
0.13945200000000002,175.901,0.11835600000000002,128.409,0.13671199999999994,117.82,0.14451999999999998,102.331,0.1417799999999998,29.5568,0.1284920000000005,16.6198,0.1046560000000003,6.13198,0.12027199999999993,2.3702,0.12533999999999956,3.91238,0.11985999999999919,3.24381,0.11835600000000002,211.821,0.13671199999999994,114.213,0.14451999999999998,78.6766,0.1417799999999998,50.8331,0.1284920000000005,38.2023,0.1046560000000003,69.9042,0.12027199999999993,19.7817,0.12533999999999956,10.7097,0.11985999999999919,2.67831,0.13671199999999994,704.387,0.14451999999999998,159.791,0.1417799999999998,337.881,0.1284920000000005,158.621,0.1046560000000003,40.7102,0.12027199999999993,100.652,0.12533999999999956,22.7932,0.11985999999999919,51.0398,0.14451999999999998,541.68,0.1417799999999998,275.199,0.1284920000000005,345.654,0.1046560000000003,104.407,0.12027199999999993,37.4317,0.12533999999999956,89.543,0.11985999999999919,11.9053,0.1417799999999998,521.242,0.1284920000000005,211.959,0.1046560000000003,241.693,0.12027199999999993,180.376,0.12533999999999956,46.855,0.11985999999999919,82.6607,0.1284920000000005,651.435,0.1046560000000003,295.338,0.12027199999999993,165.487,0.12533999999999956,137.52,0.11985999999999919,71.7697,0.1046560000000003,543.851,0.12027199999999993,371.195,0.12533999999999956,153.291,0.11985999999999919,193.463,0.12027199999999993,485.818,0.12533999999999956,439.696,0.11985999999999919,140.796,0.12533999999999956,268.13,0.11985999999999919,406.778,0.11985999999999919,333.992
0.189452,389.97,0.16835600000000006,166.297,0.18671199999999977,28.1519,0.1945199999999998,67.4379,0.19177999999999962,17.4168,0.17849200000000032,17.9299,0.15465599999999924,8.43904,0.17027199999999887,3.05876,0.17534000000000027,3.28252,0.1698599999999999,8.99842,0.16835600000000006,423.485,0.18671199999999977,144.823,0.1945199999999998,94.2054,0.19177999999999962,32.1269,0.17849200000000032,35.9882,0.15465599999999924,77.4004,0.17027199999999887,25.7426,0.17534000000000027,10.8522,0.1698599999999999,34.382,0.18671199999999977,379.116,0.1945199999999998,216.492,0.19177999999999962,269.541,0.17849200000000032,136.426,0.15465599999999924,126.817,0.17027199999999887,101.908,0.17534000000000027,42.623,0.1698599999999999,16.1555,0.1945199999999998,471.613,0.19177999999999962,219.97,0.17849200000000032,238.528,0.15465599999999924,151.508,0.17027199999999887,55.8011,0.17534000000000027,82.9431,0.1698599999999999,22.1116,0.19177999999999962,395.826,0.17849200000000032,173.914,0.15465599999999924,115.843,0.17027199999999887,122.336,0.17534000000000027,42.9023,0.1698599999999999,116.407,0.17849200000000032,243.162,0.15465599999999924,314.614,0.17027199999999887,177.839,0.17534000000000027,165.785,0.1698599999999999,51.1672,0.15465599999999924,379.333,0.17027199999999887,396.417,0.17534000000000027,123.363,0.1698599999999999,239.697,0.17027199999999887,385.04,0.17534000000000027,337.054,0.1698599999999999,121.479,0.17534000000000027,274.191,0.1698599999999999,398.504,0.1698599999999999,197.635
0.23945200000000005,274.957,0.21835599999999988,50.2793,0.23671200000000003,19.2355,0.24452000000000007,22.181,0.24178000000000033,10.3722,0.22849200000000014,11.1886,0.20465599999999995,13.4097,0.22027199999999958,1.85748,0.2253399999999992,3.25256,0.2198600000000006,6.57652,0.21835599999999988,437.981,0.23671200000000003,148.617,0.24452000000000007,116.529,0.24178000000000033,61.6686,0.22849200000000014,41.5164,0.20465599999999995,76.702,0.22027199999999958,14.17,0.2253399999999992,18.8513,0.2198600000000006,26.1966,0.23671200000000003,603.228,0.24452000000000007,170.112,0.24178000000000033,112.616,0.22849200000000014,78.4781,0.20465599999999995,76.4317,0.22027199999999958,62.0422,0.2253399999999992,35.4575,0.2198600000000006,12.1048,0.24452000000000007,223.902,0.24178000000000033,93.7465,0.22849200000000014,93.0261,0.20465599999999995,89.4473,0.22027199999999958,48.9169,0.2253399999999992,70.703,0.2198600000000006,16.5225,0.24178000000000033,319.351,0.22849200000000014,198.014,0.20465599999999995,140.307,0.22027199999999958,93.8311,0.2253399999999992,22.7535,0.2198600000000006,83.2411,0.22849200000000014,403.654,0.20465599999999995,227.266,0.22027199999999958,124.645,0.2253399999999992,83.2072,0.2198600000000006,38.0389,0.20465599999999995,279.892,0.22027199999999958,252.508,0.2253399999999992,98.6613,0.2198600000000006,157.427,0.22027199999999958,249.024,0.2253399999999992,205.834,0.2198600000000006,48.2757,0.2253399999999992,197.014,0.2198600000000006,287.96,0.2198600000000006,309.355
0.289452,343.381,0.26835599999999993,42.8904,0.28671199999999986,12.3264,0.2945199999999999,17.5293,0.29178000000000015,13.6528,0.27849199999999996,5.36716,0.2546559999999989,10.6431,0.2702719999999985,4.71548,0.2753399999999999,3.60969,0.2698600000000013,5.6007,0.26835599999999993,608.008,0.28671199999999986,99.0813,0.2945199999999999,103.376,0.29178000000000015,64.9911,0.27849199999999996,29.2197,0.2546559999999989,60.1712,0.2702719999999985,12.8907,0.2753399999999999,19.3953,0.2698600000000013,22.1994,0.28671199999999986,277.119,0.2945199999999999,133.157,0.29178000000000015,114.431,0.27849199999999996,72.1322,0.2546559999999989,26.7905,0.2702719999999985,45.1338,0.2753399999999999,10.6312,0.2698600000000013,8.86301,0.2945199999999999,438.321,0.29178000000000015,203.624,0.27849199999999996,184.426,0.2546559999999989,119.428,0.2702719999999985,33.8581,0.2753399999999999,35.4107,0.2698600000000013,12.9946,0.29178000000000015,352.606,0.27849199999999996,113.125,0.2546559999999989,111.578,0.2702719999999985,70.0782,0.2753399999999999,38.7352,0.2698600000000013,55.371,0.27849199999999996,294.792,0.2546559999999989,191.155,0.2702719999999985,130.416,0.2753399999999999,78.7854,0.2698600000000013,49.2654,0.2546559999999989,230.157,0.2702719999999985,226.607,0.2753399999999999,58.019,0.2698600000000013,104.82,0.2702719999999985,323.807,0.2753399999999999,242.174,0.2698600000000013,59.1704,0.2753399999999999,145.371,0.2698600000000013,253.538,0.2698600000000013,177.772
0.33945200000000003,276.297,0.318356,79.8718,0.3367120000000001,49.9804,0.34452000000000016,20.8805,0.34178,11.8826,0.3284919999999998,5.81657,0.3046559999999996,5.76086,0.3202719999999992,5.56609,0.32534000000000063,2.84821,0.3198599999999985,2.14599,0.318356,421.381,0.3367120000000001,84.246,0.34452000000000016,150.008,0.34178,68.3024,0.3284919999999998,18.365,0.3046559999999996,47.506,0.3202719999999992,4.64494,0.32534000000000063,14.4406,0.3198599999999985,12.5721,0.3367120000000001,365.527,0.34452000000000016,76.9982,0.34178,87.5135,0.3284919999999998,83.9551,0.3046559999999996,43.374,0.3202719999999992,32.3506,0.32534000000000063,8.28231,0.3198599999999985,8.27373,0.34452000000000016,190.592,0.34178,174.704,0.3284919999999998,170.909,0.3046559999999996,113.35,0.3202719999999992,38.6875,0.32534000000000063,26.8556,0.3198599999999985,16.9497,0.34178,421.22,0.3284919999999998,102.628,0.3046559999999996,75.9542,0.3202719999999992,66.7198,0.32534000000000063,39.4736,0.3198599999999985,55.4743,0.3284919999999998,275.936,0.3046559999999996,166.331,0.3202719999999992,112.853,0.32534000000000063,76.4674,0.3198599999999985,48.0743,0.3046559999999996,225.562,0.3202719999999992,232.253,0.32534000000000063,55.2119,0.3198599999999985,68.5141,0.3202719999999992,271.304,0.32534000000000063,244.406,0.3198599999999985,80.9753,0.32534000000000063,130.848,0.3198599999999985,255.938,0.3198599999999985,126.717
0.38945199999999996,282.111,0.368356,39.5176,0.38671199999999994,71.8172,0.39452,15.3476,0.3917799999999998,37.2175,0.3784920000000005,19.458,0.3546560000000003,5.30388,0.37027199999999993,3.5023,0.37533999999999956,2.72181,0.3698599999999992,1.93742,0.368356,457.746,0.38671199999999994,65.5851,0.39452,119.401,0.3917799999999998,63.9384,0.3784920000000005,18.4595,0.3546560000000003,43.6035,0.37027199999999993,3.17742,0.37533999999999956,9.30866,0.3698599999999992,11.2779,0.38671199999999994,480.077,0.39452,72.1902,0.3917799999999998,83.4481,0.3784920000000005,75.9889,0.3546560000000003,26.7071,0.37027199999999993,29.7078,0.37533999999999956,12.0937,0.3698599999999992,7.60648,0.39452,251.413,0.3917799999999998,52.7123,0.3784920000000005,95.62,0.3546560000000003,51.8671,0.37027199999999993,22.8157,0.37533999999999956,35.3342,0.3698599999999992,40.2705,0.3917799999999998,383.89,0.3784920000000005,93.594,0.3546560000000003,96.2812,0.37027199999999993,69.3128,0.37533999999999956,19.0528,0.3698599999999992,67.7685,0.3784920000000005,345.768,0.3546560000000003,220.716,0.37027199999999993,74.0717,0.37533999999999956,75.5476,0.3698599999999992,39.3921,0.3546560000000003,189.307,0.37027199999999993,180.11,0.37533999999999956,52.9669,0.3698599999999992,65.9097,0.37027199999999993,227.575,0.37533999999999956,257.429,0.3698599999999992,90.7881,0.37533999999999956,167.646,0.3698599999999992,244.948,0.3698599999999992,115.467
0.439452,178.986,0.41835600000000006,50.2294,0.43671199999999977,92.7431,0.4445199999999998,14.5141,0.4417799999999996,10.5247,0.4284920000000003,16.452,0.40465599999999924,12.6067,0.42027199999999887,3.20125,0.4253400000000003,2.67643,0.4198599999999999,2.68339,0.41835600000000006,300.399,0.43671199999999977,128.117,0.4445199999999998,116.983,0.4417799999999996,15.9581,0.4284920000000003,12.5965,0.40465599999999924,20.6184,0.42027199999999887,3.27443,0.4253400000000003,8.8937,0.4198599999999999,10.6246,0.43671199999999977,264.565,0.4445199999999998,85.5299,0.4417799999999996,97.3397,0.4284920000000003,55.231,0.40465599999999924,31.3161,0.42027199999999887,17.1628,0.4253400000000003,11.2216,0.4198599999999999,11.3372,0.4445199999999998,303.965,0.4417799999999996,94.8263,0.4284920000000003,92.3713,0.40465599999999924,74.3729,0.42027199999999887,28.534,0.4253400000000003,32.8664,0.4198599999999999,43.493,0.4417799999999996,283.992,0.4284920000000003,62.0628,0.40465599999999924,71.1675,0.42027199999999887,86.8984,0.4253400000000003,19.2615,0.4198599999999999,59.6091,0.4284920000000003,316.327,0.40465599999999924,114.131,0.42027199999999887,64.5326,0.4253400000000003,69.6664,0.4198599999999999,30.1302,0.40465599999999924,236.497,0.42027199999999887,198.346,0.4253400000000003,49.2374,0.4198599999999999,107.164,0.42027199999999887,239.679,0.4253400000000003,235.487,0.4198599999999999,64.8681,0.4253400000000003,212.193,0.4198599999999999,211.2,0.4198599999999999,126.277
0.48945200000000005,237.349,0.4683559999999999,37.7895,0.48671200000000003,60.2791,0.49452000000000007,24.5064,0.49178000000000033,9.17911,0.47849200000000014,12.7744,0.45465599999999995,12.3537,0.4702719999999996,8.08208,0.4753399999999992,1.76573,0.4698600000000006,2.51123,0.4683559999999999,264.824,0.48671200000000003,80.7662,0.49452000000000007,44.7552,0.49178000000000033,16.9871,0.47849200000000014,6.68712,0.45465599999999995,18.6297,0.4702719999999996,3.98743,0.4753399999999992,9.27837,0.4698600000000006,5.72441,0.48671200000000003,289.902,0.49452000000000007,115.745,0.49178000000000033,115.12,0.47849200000000014,25.7663,0.45465599999999995,29.9653,0.4702719999999996,13.1175,0.4753399999999992,10.2788,0.4698600000000006,20.9338,0.49452000000000007,258.444,0.49178000000000033,77.4659,0.47849200000000014,106.361,0.45465599999999995,45.8256,0.4702719999999996,44.5935,0.4753399999999992,44.7048,0.4698600000000006,43.9692,0.49178000000000033,263.051,0.47849200000000014,70.5435,0.45465599999999995,71.2446,0.4702719999999996,77.1055,0.4753399999999992,18.3717,0.4698600000000006,57.7336,0.47849200000000014,294.689,0.45465599999999995,142.599,0.4702719999999996,71.31,0.4753399999999992,75.4455,0.4698600000000006,28.9599,0.45465599999999995,192.889,0.4702719999999996,212.672,0.4753399999999992,60.8465,0.4698600000000006,121.803,0.4702719999999996,209.636,0.4753399999999992,210.448,0.4698600000000006,54.841,0.4753399999999992,123.476,0.4698600000000006,195.747,0.4698600000000006,189.075
