R	Gamma	E
3.90	10	1038.771079
3.90	20	735.558146
3.90	30	426.551458
3.90	40	205.180751
3.90	50	75.786283
3.90	60	7.741325
3.90	70	-26.358461
3.90	80	-42.24765
3.90	90	-46.514074
3.90	100	-40.302867
3.90	110	-21.330593
3.90	120	14.448389
3.90	130	70.620323
3.90	140	156.561725
3.90	150	315.12523
3.90	160	657.072733
3.90	170	1207.813009
3.90	180	1530.948998
4.00	0	840.45369
4.00	10	746.009442
4.00	20	527.668719
4.00	30	303.56073
4.00	40	141.632576
4.00	50	46.184886
4.00	60	-4.379484
4.00	70	-29.825772
4.00	80	-41.721208
4.00	90	-44.849651
4.00	100	-39.835609
4.00	110	-24.839556
4.00	120	3.182236
4.00	130	46.179957
4.00	140	108.513679
4.00	150	215.976496
4.00	160	440.767268
4.00	170	800.338152
4.00	180	1010.143974
4.10	0	598.412874
4.10	10	530.700323
4.10	20	373.829405
4.10	30	211.974237
4.10	40	94.200442
4.10	50	24.285561
4.10	60	-12.940387
4.10	70	-31.705917
4.10	80	-40.498533
4.10	90	-42.741585
4.10	100	-38.659599
4.10	110	-26.765719
4.10	120	-4.798123
4.10	130	28.163894
4.10	140	73.280669
4.10	150	145.116648
4.10	160	289.825754
4.10	170	520.405674
4.10	180	654.717746
4.20	0	421.119681
4.20	10	372.673245
4.20	20	260.354524
4.20	30	144.064978
4.20	40	59.00544
4.20	50	8.25771
4.20	60	-18.814327
4.20	70	-32.445559
4.20	80	-38.838551
4.20	90	-40.392747
4.20	100	-37.040665
4.20	110	-27.567622
4.20	120	-10.324372
4.20	130	14.974721
4.20	140	47.545523
4.20	150	94.748534
4.20	160	185.360309
4.20	170	329.791661
4.20	180	414.231583
4.30	0	291.543503
4.30	10	257.007958
4.30	20	176.973524
4.30	30	93.977347
4.30	40	33.08974
4.30	50	-3.302511
4.30	60	-22.673045
4.30	70	-32.379483
4.30	80	-36.921727
4.30	90	-37.93729
4.30	100	-35.161762
4.30	110	-27.584081
4.30	120	-14.026772
4.30	130	5.409809
4.30	140	28.848365
4.30	150	59.164938
4.30	160	113.725798
4.30	170	201.308578
4.30	180	253.102936
4.40	0	197.145363
4.40	10	172.658058
4.40	20	115.9992
4.40	30	57.270056
4.40	40	14.201016
4.40	50	-11.474438
4.40	60	-25.033146
4.40	70	-31.755368
4.40	80	-34.872243
4.40	90	-35.462699
4.40	100	-33.146381
4.40	110	-27.063122
4.40	120	-16.384229
4.40	130	-1.437526
4.40	140	15.367396
4.40	150	34.212789
4.40	160	65.150493
4.40	170	115.762203
4.40	180	146.400291
4.50	0	128.67434
4.50	10	111.43851
4.50	20	71.675188
4.50	30	30.597254
4.50	40	0.623509
4.50	50	-17.088468
4.50	60	-26.290436
4.50	70	-30.755275
4.50	80	-32.774419
4.50	90	-33.027243
4.50	100	-31.079425
4.50	110	-26.184808
4.50	120	-17.758772
4.50	130	-6.252507
4.50	140	5.750125
4.50	150	16.884994
4.50	160	32.671935
4.50	170	59.690252
4.50	180	76.775813
4.60	0	79.295317
4.60	10	67.281757
4.60	20	39.705072
4.60	30	11.435963
4.60	40	-8.951829
4.60	50	-20.784465
4.60	60	-26.74575
4.60	70	-29.511394
4.60	80	-30.685995
4.60	90	-30.670149
4.60	100	-29.0191
4.60	110	-25.077969
4.60	120	-18.422848
4.60	130	-9.553541
4.60	140	-1.012438
4.60	150	5.009829
4.60	160	11.343587
4.60	170	23.688367
4.60	180	32.241276
4.70	0	43.956588
4.70	10	35.695148
4.70	20	16.887813
4.70	30	-2.115533
4.70	40	-15.526005
4.70	50	-23.054928
4.70	60	-26.625923
4.70	70	-28.119206
4.70	80	-28.646911
4.70	90	-28.418811
4.70	100	-27.007007
4.70	110	-23.834875
4.70	120	-18.578993
4.70	130	-11.733304
4.70	140	-5.675304
4.70	150	-2.976675
4.70	160	-2.332259
4.70	170	1.208397
4.70	180	4.54479
4.80	0	18.925988
4.80	10	13.352503
4.80	20	0.837199
4.80	30	-11.495067
4.80	40	-19.866118
4.80	50	-24.276445
4.80	60	-26.100358
4.80	70	-26.64798
4.80	80	-26.684726
4.80	90	-26.292107
4.80	100	-25.072473
4.80	110	-22.521612
4.80	120	-18.376658
4.80	130	-13.087947
4.80	140	-8.80449
4.80	150	-8.202186
4.80	160	-10.812014
4.80	170	-12.286324
4.80	180	-11.990776
4.90	0	1.446158
4.90	10	-2.207396
4.90	20	-10.227378
4.90	30	-17.789308
4.90	40	-22.558395
4.90	50	-24.735533
4.90	60	-25.295157
4.90	70	-25.147683
4.90	80	-24.818587
4.90	90	-24.302054
4.90	100	-23.236385
4.90	110	-21.185504
4.90	120	-17.925666
4.90	130	-13.840042
4.90	140	-10.821979
4.90	150	-11.479658
4.90	160	-15.802131
4.90	170	-19.910048
4.90	180	-21.260298
5.00	0	-10.521086
5.00	10	-12.808375
5.00	20	-17.636353
5.00	30	-21.8204
5.00	40	-24.049178
5.00	50	-24.648504
5.00	60	-24.304154
5.00	70	-23.654927
5.00	80	-23.060235
5.00	90	-22.45488
5.00	100	-21.511779
5.00	110	-19.860664
5.00	120	-17.305881
5.00	130	-14.155116
5.00	140	-12.040278
5.00	150	-13.397994
5.00	160	-18.472611
5.00	170	-23.769286
5.00	180	-25.904703
5.10	0	-18.48207
5.10	10	-19.802207
5.10	20	-22.383091
5.10	30	-24.207781
5.10	40	-24.675557
5.10	50	-24.176746
5.10	60	-23.196684
5.10	70	-22.195986
5.10	80	-21.416359
5.10	90	-20.751309
5.10	100	-19.906454
5.10	110	-18.571712
5.10	120	-16.576385
5.10	130	-14.15614
5.10	140	-12.688761
5.10	150	-14.381781
5.10	160	-19.617564
5.10	170	-25.261217
5.10	180	-27.676366
5.20	0	-23.549496
5.20	10	-24.189805
5.20	20	-25.208365
5.20	30	-25.415913
5.20	40	-24.689402
5.20	50	-23.440123
5.20	60	-22.025109
5.20	70	-20.789288
5.20	80	-19.888547
5.20	90	-19.188096
5.20	100	-18.422354
5.20	110	-17.335515
5.20	120	-15.78152
5.20	130	-13.933373
5.20	140	-12.933716
5.20	150	-14.734054
5.20	160	-19.775323
