E (cm-1),1->0	,E (cm-1),2->0	,E (cm-1),3->0	,E (cm-1),4->0	,E (cm-1),5->0	,E (cm-1),6->0	,E (cm-1),7->0	,E (cm-1),8->0	,E (cm-1),9->0	,E (cm-1),10->0	,E (cm-1),2->1	,E (cm-1),3->1	,E (cm-1),4->1	,E (cm-1),5->1	,E (cm-1),6->1	,E (cm-1),7->1	,E (cm-1),8->1	,E (cm-1),9->1	,E (cm-1),10->1	,E (cm-1),3->2	,E (cm-1),4->2	,E (cm-1),5->2	,E (cm-1),6->2	,E (cm-1),7->2	,E (cm-1),8->2	,E (cm-1),9->2	,E (cm-1),10->2	,E (cm-1),4->3	,E (cm-1),5->3	,E (cm-1),6->3	,E (cm-1),7->3	,E (cm-1),8->3	,E (cm-1),9->3	,E (cm-1),10->3	,E (cm-1),5->4	,E (cm-1),6->4	,E (cm-1),7->4	,E (cm-1),8->4	,E (cm-1),9->4	,E (cm-1),10->4	,E (cm-1),6->5	,E (cm-1),7->5	,E (cm-1),8->5	,E (cm-1),9->5	,E (cm-1),10->5	,E (cm-1),7->6	,E (cm-1),8->6	,E (cm-1),9->6	,E (cm-1),10->6	,E (cm-1),8->7	,E (cm-1),9->7	,E (cm-1),10->7	,E (cm-1),9->8	,E (cm-1),10->8	,E (cm-1),10->9	
0.011204000000000006,395.114,0.033611999999999975,110.159,0.017224000000000017,119.402,0.01204000000000005,36.3259,0.018060000000000187,17.3464,0.03528399999999987,3.0838,0.013711999999999946,28.9543,0.0033440000000002357,12.5215,0.0041799999999998505,4.4047,0.016220000000000567,2.33516,0.033611999999999975,246.836,0.017224000000000017,267.68,0.01204000000000005,103.559,0.018060000000000187,157.253,0.03528399999999987,85.1543,0.013711999999999946,65.0492,0.0033440000000002357,8.25592,0.0041799999999998505,10.0438,0.016220000000000567,13.0921,0.017224000000000017,607.521,0.01204000000000005,125.074,0.018060000000000187,196.252,0.03528399999999987,95.6512,0.013711999999999946,160.415,0.0033440000000002357,61.4844,0.0041799999999998505,49.6737,0.016220000000000567,14.8471,0.01204000000000005,389.069,0.018060000000000187,359.051,0.03528399999999987,185.841,0.013711999999999946,162.43,0.0033440000000002357,58.7217,0.0041799999999998505,92.0989,0.016220000000000567,64.6335,0.018060000000000187,597.747,0.03528399999999987,201.773,0.013711999999999946,251.342,0.0033440000000002357,203.09,0.0041799999999998505,125.597,0.016220000000000567,59.8162,0.03528399999999987,237.225,0.013711999999999946,351.67,0.0033440000000002357,162.202,0.0041799999999998505,49.5861,0.016220000000000567,68.4192,0.013711999999999946,432.595,0.0033440000000002357,260.872,0.0041799999999998505,246.892,0.016220000000000567,96.4801,0.0033440000000002357,602.861,0.0041799999999998505,367.864,0.016220000000000567,272.968,0.0041799999999998505,681.586,0.016220000000000567,347.356,0.016220000000000567,546.18
0.061203999999999995,349.544,0.08361199999999996,96.3449,0.06722399999999995,18.9756,0.062039999999999984,25.5629,0.06806000000000001,7.13188,0.08528399999999992,3.54547,0.06371199999999977,5.31703,0.05334400000000006,20.607,0.05417999999999967,1.16154,0.06622000000000039,1.65176,0.08361199999999996,204.194,0.06722399999999995,156.173,0.062039999999999984,51.7064,0.06806000000000001,121.097,0.08528399999999992,128.254,0.06371199999999977,52.9619,0.05334400000000006,10.18,0.05417999999999967,16.3538,0.06622000000000039,10.9753,0.06722399999999995,608.264,0.062039999999999984,126.915,0.06806000000000001,154.686,0.08528399999999992,55.1374,0.06371199999999977,24.3093,0.05334400000000006,48.9837,0.05417999999999967,42.0107,0.06622000000000039,75.2067,0.062039999999999984,226.557,0.06806000000000001,287.166,0.08528399999999992,137.887,0.06371199999999977,70.8199,0.05334400000000006,85.2998,0.05417999999999967,44.553,0.06622000000000039,72.7081,0.06806000000000001,422.272,0.08528399999999992,189.732,0.06371199999999977,364.264,0.05334400000000006,153.868,0.05417999999999967,110.919,0.06622000000000039,48.9337,0.08528399999999992,550.539,0.06371199999999977,277.683,0.05334400000000006,141.962,0.05417999999999967,80.9085,0.06622000000000039,112.384,0.06371199999999977,463.048,0.05334400000000006,201.733,0.05417999999999967,186.09,0.06622000000000039,161.729,0.05334400000000006,518.005,0.05417999999999967,253.408,0.06622000000000039,149.301,0.05417999999999967,574.528,0.06622000000000039,320.159,0.06622000000000039,439.96
0.11120400000000001,101.793,0.133612,71.2134,0.117224,57.2634,0.11204000000000003,15.985,0.11806000000000005,51.9212,0.13528399999999996,16.4224,0.11371200000000004,4.60091,0.10334399999999988,16.48,0.1041799999999995,1.39219,0.11622000000000021,12.2327,0.133612,500.971,0.117224,169.149,0.11204000000000003,83.9736,0.11806000000000005,96.2498,0.13528399999999996,114.451,0.11371200000000004,39.1637,0.10334399999999988,28.7257,0.1041799999999995,40.302,0.11622000000000021,15.4126,0.117224,401.369,0.11204000000000003,191.933,0.11806000000000005,89.5749,0.13528399999999996,89.2159,0.11371200000000004,111.08,0.10334399999999988,30.3129,0.1041799999999995,37.4507,0.11622000000000021,28.897,0.11204000000000003,497.932,0.11806000000000005,166.755,0.13528399999999996,267.019,0.11371200000000004,166.564,0.10334399999999988,46.5349,0.1041799999999995,55.6603,0.11622000000000021,53.7331,0.11806000000000005,570.982,0.13528399999999996,280.257,0.11371200000000004,241.692,0.10334399999999988,54.3394,0.1041799999999995,167.637,0.11622000000000021,42.5712,0.13528399999999996,436.783,0.11371200000000004,243.236,0.10334399999999988,168.479,0.1041799999999995,221.074,0.11622000000000021,107.339,0.11371200000000004,339.294,0.10334399999999988,250.183,0.1041799999999995,183.706,0.11622000000000021,191.084,0.10334399999999988,655.788,0.1041799999999995,337.331,0.11622000000000021,380.867,0.1041799999999995,446.359,0.11622000000000021,198.27,0.11622000000000021,556.01
0.16120400000000001,209.301,0.183612,67.8978,0.16722399999999993,42.6969,0.16204000000000007,22.4731,0.1680600000000001,19.4831,0.18528399999999978,12.1218,0.16371199999999986,7.26532,0.15334400000000015,5.69477,0.1541800000000002,5.73386,0.16622000000000003,9.85527,0.183612,414.19,0.16722399999999993,121.565,0.16204000000000007,108.951,0.1680600000000001,58.893,0.18528399999999978,48.996,0.16371199999999986,43.5207,0.15334400000000015,30.1328,0.1541800000000002,39.9323,0.16622000000000003,14.7998,0.16722399999999993,459.248,0.16204000000000007,191.768,0.1680600000000001,251.307,0.18528399999999978,75.4943,0.16371199999999986,50.0324,0.15334400000000015,46.8555,0.1541800000000002,60.3798,0.16622000000000003,24.8043,0.16204000000000007,457.603,0.1680600000000001,295.795,0.18528399999999978,121.256,0.16371199999999986,146.849,0.15334400000000015,69.3875,0.1541800000000002,49.0816,0.16622000000000003,25.3434,0.1680600000000001,488.792,0.18528399999999978,261.27,0.16371199999999986,104.02,0.15334400000000015,125.37,0.1541800000000002,48.9502,0.16622000000000003,25.3497,0.18528399999999978,364.283,0.16371199999999986,179.692,0.15334400000000015,133.894,0.1541800000000002,156.114,0.16622000000000003,67.6581,0.16371199999999986,512.972,0.15334400000000015,186.051,0.1541800000000002,157.682,0.16622000000000003,106.049,0.15334400000000015,411.405,0.1541800000000002,264.273,0.16622000000000003,177.34,0.1541800000000002,328.97,0.16622000000000003,194.673,0.16622000000000003,248.504
0.211204,128.274,0.233612,82.2114,0.21722399999999997,33.9569,0.21204000000000012,24.6517,0.21806000000000014,20.4378,0.23528400000000005,9.82845,0.21371200000000012,11.5174,0.20334399999999997,3.92589,0.20418000000000003,5.98718,0.21621999999999986,2.16352,0.233612,326.046,0.21722399999999997,103.314,0.21204000000000012,110.91,0.21806000000000014,83.3059,0.23528400000000005,77.6888,0.21371200000000012,20.0688,0.20334399999999997,19.6018,0.20418000000000003,10.9215,0.21621999999999986,11.2086,0.21722399999999997,493.15,0.21204000000000012,337.134,0.21806000000000014,102.61,0.23528400000000005,42.2704,0.21371200000000012,82.8476,0.20334399999999997,33.1959,0.20418000000000003,31.3137,0.21621999999999986,21.7754,0.21204000000000012,276.485,0.21806000000000014,221.736,0.23528400000000005,114.039,0.21371200000000012,154.126,0.20334399999999997,66.2055,0.20418000000000003,52.926,0.21621999999999986,41.4182,0.21806000000000014,453.957,0.23528400000000005,121.742,0.21371200000000012,115.803,0.20334399999999997,120.18,0.20418000000000003,103.501,0.21621999999999986,68.0489,0.23528400000000005,398.782,0.21371200000000012,111.521,0.20334399999999997,145.444,0.20418000000000003,89.7467,0.21621999999999986,50.2029,0.21371200000000012,186.401,0.20334399999999997,185.146,0.20418000000000003,155.214,0.21621999999999986,42.6662,0.20334399999999997,283.148,0.20418000000000003,186.548,0.21621999999999986,214.772,0.20418000000000003,266.841,0.21621999999999986,157.469,0.21621999999999986,224.58
0.261204,184.962,0.28361200000000003,97.172,0.267224,31.7941,0.26203999999999994,20.227,0.2680600000000002,9.35992,0.28528399999999987,5.08092,0.26371199999999995,16.0278,0.25334400000000024,2.48579,0.25417999999999985,7.8992,0.26622000000000057,2.00074,0.28361200000000003,345.032,0.267224,132.995,0.26203999999999994,105.39,0.2680600000000002,57.9621,0.28528399999999987,71.2247,0.26371199999999995,26.869,0.25334400000000024,17.8386,0.25417999999999985,11.4564,0.26622000000000057,26.9566,0.267224,618.892,0.26203999999999994,162.466,0.2680600000000002,155.729,0.28528399999999987,81.3328,0.26371199999999995,29.1054,0.25334400000000024,25.3983,0.25417999999999985,30.5203,0.26622000000000057,13.1024,0.26203999999999994,593.126,0.2680600000000002,185.449,0.28528399999999987,114.772,0.26371199999999995,39.6274,0.25334400000000024,27.0533,0.25417999999999985,36.2391,0.26622000000000057,13.1626,0.2680600000000002,531.961,0.28528399999999987,241.14,0.26371199999999995,142.585,0.25334400000000024,47.8068,0.25417999999999985,59.8045,0.26622000000000057,24.2527,0.28528399999999987,301.369,0.26371199999999995,176.787,0.25334400000000024,118.506,0.25417999999999985,84.8671,0.26622000000000057,46.3449,0.26371199999999995,433.368,0.25334400000000024,145.143,0.25417999999999985,111.658,0.26622000000000057,80.5009,0.25334400000000024,319.033,0.25417999999999985,119.25,0.26622000000000057,164.955,0.25417999999999985,254.494,0.26622000000000057,123.66,0.26622000000000057,251.113
0.31120400000000004,243.766,0.33361199999999996,146.38,0.31722399999999995,38.0128,0.31204,40.9415,0.31806,10.2674,0.33528400000000014,17.2581,0.31371199999999977,5.63202,0.30334400000000006,11.388,0.3041799999999997,7.04679,0.3162200000000004,0.547171,0.33361199999999996,447.498,0.31722399999999995,121.805,0.31204,115.336,0.31806,40.3346,0.33528400000000014,51.6462,0.31371199999999977,23.6079,0.30334400000000006,5.24879,0.3041799999999997,3.79099,0.3162200000000004,5.58828,0.31722399999999995,408.753,0.31204,146.742,0.31806,200.739,0.33528400000000014,68.2279,0.31371199999999977,39.4886,0.30334400000000006,25.4745,0.3041799999999997,30.1871,0.3162200000000004,23.9802,0.31204,350.008,0.31806,150.217,0.33528400000000014,133.062,0.31371199999999977,78.1837,0.30334400000000006,56.8073,0.3041799999999997,31.0555,0.3162200000000004,34.7741,0.31806,332.757,0.33528400000000014,120.316,0.31371199999999977,128.837,0.30334400000000006,113.171,0.3041799999999997,71.1188,0.3162200000000004,43.537,0.33528400000000014,482.882,0.31371199999999977,176.223,0.30334400000000006,62.2955,0.3041799999999997,91.3953,0.3162200000000004,63.6126,0.31371199999999977,398.521,0.30334400000000006,141.25,0.3041799999999997,73.4193,0.3162200000000004,49.6226,0.30334400000000006,340.633,0.3041799999999997,173.464,0.3162200000000004,151.686,0.3041799999999997,210.028,0.3162200000000004,144.497,0.3162200000000004,211.433
0.361204,287.916,0.383612,129.311,0.367224,53.6998,0.36204000000000003,31.8351,0.36806000000000005,17.0005,0.38528399999999996,11.415,0.36371200000000004,2.95711,0.3533439999999999,10.1403,0.3541799999999995,0.835121,0.3662200000000002,2.58015,0.383612,288.691,0.367224,102.358,0.36204000000000003,108.003,0.36806000000000005,90.3246,0.38528399999999996,22.4767,0.36371200000000004,21.7603,0.3533439999999999,4.769,0.3541799999999995,14.8439,0.3662200000000002,5.16455,0.367224,469.928,0.36204000000000003,211.852,0.36806000000000005,130.378,0.38528399999999996,68.1799,0.36371200000000004,33.1472,0.3533439999999999,19.86,0.3541799999999995,17.5337,0.3662200000000002,20.4869,0.36204000000000003,370.72,0.36806000000000005,184.309,0.38528399999999996,156.23,0.36371200000000004,78.8424,0.3533439999999999,36.8669,0.3541799999999995,40.7719,0.3662200000000002,36.5929,0.36806000000000005,481.272,0.38528399999999996,193.082,0.36371200000000004,94.8403,0.3533439999999999,56.4879,0.3541799999999995,35.5814,0.3662200000000002,53.9014,0.38528399999999996,387.086,0.36371200000000004,209.668,0.3533439999999999,89.596,0.3541799999999995,60.3959,0.3662200000000002,49.8196,0.36371200000000004,322.889,0.3533439999999999,104.207,0.3541799999999995,146.009,0.3662200000000002,70.8998,0.3533439999999999,334.134,0.3541799999999995,100.066,0.3662200000000002,118.395,0.3541799999999995,180.099,0.3662200000000002,75.1341,0.3662200000000002,199.209
0.411204,260.251,0.43361199999999994,112.04,0.41722399999999993,65.8138,0.4120400000000001,29.8534,0.4180600000000001,24.2648,0.4352839999999998,19.2162,0.41371199999999986,6.29173,0.40334400000000015,7.52985,0.4041800000000002,1.97311,0.41622000000000003,2.3744,0.43361199999999994,260.803,0.41722399999999993,152.54,0.4120400000000001,147.365,0.4180600000000001,54.5242,0.4352839999999998,42.4943,0.41371199999999986,40.914,0.40334400000000015,13.2744,0.4041800000000002,30.6245,0.41622000000000003,3.45719,0.41722399999999993,403.991,0.4120400000000001,190.606,0.4180600000000001,103.042,0.4352839999999998,42.2835,0.41371199999999986,47.7961,0.40334400000000015,12.997,0.4041800000000002,15.6029,0.41622000000000003,20.7707,0.4120400000000001,456.508,0.4180600000000001,253.685,0.4352839999999998,93.0893,0.41371199999999986,85.6646,0.40334400000000015,30.4774,0.4041800000000002,12.3873,0.41622000000000003,28.3451,0.4180600000000001,400.76,0.4352839999999998,181.531,0.41371199999999986,70.0622,0.40334400000000015,72.04,0.4041800000000002,32.2161,0.41622000000000003,33.5239,0.4352839999999998,391.573,0.41371199999999986,150.9,0.40334400000000015,83.0422,0.4041800000000002,61.5274,0.41622000000000003,29.4092,0.41371199999999986,386.905,0.40334400000000015,138.163,0.4041800000000002,100.293,0.41622000000000003,45.1447,0.40334400000000015,321.412,0.4041800000000002,113.835,0.41622000000000003,83.8432,0.4041800000000002,233.007,0.41622000000000003,92.8444,0.41622000000000003,271.583
0.46120400000000006,213.183,0.483612,64.4815,0.467224,77.4078,0.4620400000000001,30.0516,0.46806000000000014,15.1272,0.48528400000000005,5.43601,0.4637120000000001,8.33558,0.45334399999999997,7.61752,0.45418000000000003,3.10587,0.46621999999999986,7.82917,0.483612,491.668,0.467224,156.49,0.4620400000000001,81.7856,0.46806000000000014,65.7525,0.48528400000000005,50.9139,0.4637120000000001,20.7343,0.45334399999999997,10.3927,0.45418000000000003,24.5128,0.46621999999999986,4.41588,0.467224,417.742,0.4620400000000001,209.305,0.46806000000000014,119.718,0.48528400000000005,58.7956,0.4637120000000001,27.8732,0.45334399999999997,37.3518,0.45418000000000003,11.6815,0.46621999999999986,22.3925,0.4620400000000001,445.872,0.46806000000000014,182.661,0.48528400000000005,127.769,0.4637120000000001,70.1566,0.45334399999999997,21.9528,0.45418000000000003,15.6529,0.46621999999999986,29.3321,0.46806000000000014,417.918,0.48528400000000005,224.267,0.4637120000000001,97.0712,0.45334399999999997,65.4847,0.45418000000000003,35.6237,0.46621999999999986,30.0653,0.48528400000000005,384.266,0.4637120000000001,149.667,0.45334399999999997,82.9086,0.45418000000000003,71.549,0.46621999999999986,36.4324,0.4637120000000001,330.661,0.45334399999999997,189.295,0.45418000000000003,87.3421,0.46621999999999986,45.8787,0.45334399999999997,223.292,0.45418000000000003,122.803,0.46621999999999986,86.9931,0.45418000000000003,243.716,0.46621999999999986,102.871,0.46621999999999986,228.845
