    1     0.000000000000
    2     0.088796000000
    3     0.266388000000
    4     0.532776000000
    5     0.887960000000
    6     1.331940000000
    7     1.864716000000
    8     2.486288000000
    9     3.196656000000
   10     3.995820000000
   11     4.883780000000
   12     5.860536000000
   13     6.926088000000
   14     8.080436000000
   15     9.323580000000
   16    10.655520000000
   17    12.076256000000
   18    13.585788000000
   19    15.184116000000
   20    16.871240000000
   21    18.647160000000
   22    20.511876000000
