   ENERGY (CM-1)    JTOTL  JSTEP  JTOTU      F    I         SIG(F,I)
  5.0000000000E-02      0      1      7      1    1          8341.70      
  0.1000000000          0      1     10      1    1          5241.62      
  0.1500000000          0      1     10      1    1          4810.76      
  0.2000000000          0      1     10      1    1          4113.44      
  0.2500000000          0      1     10      1    1          3353.88      
  0.3000000000          0      1     12      1    1          2774.18      
  0.3500000000          0      1     12      1    1          2452.32      
  0.4000000000          0      1     12      1    1          2217.57      
  0.4500000000          0      1     12      1    1          1996.72      
  0.5000000000          0      1     12      1    1          1862.76      
  0.5500000000          0      1     12      1    1          1804.53      
  0.6000000000          0      1     12      1    1          2069.82      
  0.6500000000          0      1     13      1    1          2873.64      
  0.7000000000          0      1     13      1    1          3244.85      
  0.7500000000          0      1     13      1    1          3145.33      
  0.8000000000          0      1     12      1    1          3072.93      
  0.8500000000          0      1     14      1    1          3062.37      
  0.9000000000          0      1     14      1    1          3086.70      
  0.9500000000          0      1     14      1    1          3142.02      
   1.000000000          0      1     14      1    1          3360.97      
   1.050000000          0      1     16      1    1          4667.81      
   1.100000000          0      1     16      1    1          4455.34      
   1.150000000          0      1     16      1    1          4412.85      
   1.200000000          0      1     16      1    1          4297.60      
   1.250000000          0      1     16      1    1          4042.01      
   1.300000000          0      1     16      1    1          3813.12      
   1.350000000          0      1     17      1    1          3621.25      
   1.400000000          0      1     17      1    1          3463.32      
   1.450000000          0      1     17      1    1          3345.65      
   1.500000000          0      1     17      1    1          3295.00      
   1.550000000          0      1     17      1    1          3458.46      
   1.600000000          0      1     17      1    1          4254.47      
   1.650000000          0      1     17      1    1          3876.86      
   1.700000000          0      1     18      1    1          3692.45      
   1.750000000          0      1     18      1    1          3422.00      
   1.800000000          0      1     18      1    1          3174.71      
   1.850000000          0      1     18      1    1          2960.73      
   1.900000000          0      1     18      1    1          2773.06      
   1.950000000          0      1     18      1    1          2614.12      
   2.000000000          0      1     18      1    1          2528.85      
   2.050000000          0      1     19      1    1          2813.35      
   2.100000000          0      1     19      1    1          2938.47      
   2.150000000          0      1     19      1    1          2386.38      
   2.200000000          0      1     19      1    1          2218.48      
   2.250000000          0      1     19      1    1          2212.53      
   2.300000000          0      1     19      1    1          2275.27      
   2.350000000          0      1     19      1    1          2341.15      
   2.400000000          0      1     19      1    1          2381.56      
   2.450000000          0      1     20      1    1          2412.71      
   2.500000000          0      1     20      1    1          2498.52      
   2.550000000          0      1     20      1    1          2758.66      
   2.600000000          0      1     20      1    1          2967.40      
   2.650000000          0      1     20      1    1          2703.76      
   2.700000000          0      1     20      1    1          2410.88      
   2.750000000          0      1     20      1    1          2205.57      
   2.800000000          0      1     20      1    1          2058.17      
   2.850000000          0      1     21      1    1          1959.39      
   2.900000000          0      1     21      1    1          1918.81      
   2.950000000          0      1     21      1    1          1951.54      
   3.000000000          0      1     21      1    1          2073.02      
   3.050000000          0      1     21      1    1          2297.32      
   3.100000000          0      1     21      1    1          2577.28      
   3.150000000          0      1     21      1    1          2734.00      
   3.200000000          0      1     21      1    1          2709.86      
   3.250000000          0      1     21      1    1          2629.31      
   3.300000000          0      1     22      1    1          2564.24      
   3.350000000          0      1     22      1    1          2527.74      
   3.400000000          0      1     22      1    1          2520.57      
   3.450000000          0      1     22      1    1          2543.26      
   3.500000000          0      1     22      1    1          2593.13      
   3.550000000          0      1     22      1    1          2715.38      
   3.600000000          0      1     22      1    1          2889.84      
   3.650000000          0      1     22      1    1          3092.54      
   3.700000000          0      1     22      1    1          3259.67      
   3.750000000          0      1     23      1    1          3346.11      
   3.800000000          0      1     23      1    1          3364.58      
   3.850000000          0      1     23      1    1          3348.19      
   3.900000000          0      1     23      1    1          3317.78      
   3.950000000          0      1     23      1    1          3272.47      
   4.000000000          0      1     23      1    1          3296.36      
   4.050000000          0      1     23      1    1          3297.01      
   4.100000000          0      1     23      1    1          3314.49      
   4.150000000          0      1     23      1    1          3355.63      
   4.200000000          0      1     23      1    1          3413.88      
   4.250000000          0      1     24      1    1          3471.39      
   4.300000000          0      1     24      1    1          3506.83      
   4.350000000          0      1     24      1    1          3510.53      
   4.400000000          0      1     24      1    1          3489.11      
   4.450000000          0      1     24      1    1          3456.39      
   4.500000000          0      1     24      1    1          3424.33      
   4.550000000          0      1     24      1    1          3400.32      
   4.600000000          0      1     24      1    1          3388.31      
   4.650000000          0      1     24      1    1          3390.18      
   4.700000000          0      1     24      1    1          3406.20      
   4.750000000          0      1     24      1    1          3434.28      
   4.800000000          0      1     25      1    1          3468.75      
   4.850000000          0      1     25      1    1          3500.04      
   4.900000000          0      1     25      1    1          3516.01      
   4.950000000          0      1     25      1    1          3499.38      
