R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,97068.08949698179,-253076.38049099137,229149.30577157813,-179836.49485684052,-53171.902487576524,-65542.33343758834,-233002.98579145753,-58128.90760940693,21571.062222320954,-6926.455825083099,111804.01214921774,7049.375115659682,-40955.04928999356,-8920.60175435243,-43735.03213150739,-29266.76782713152,-326.37525354556567,29879.284305034493,17020.284591859203
1.1,70986.52952558476,-160386.04203475395,158195.84063855442,-121057.64843102825,-27782.539285177714,-45362.60854776477,-139427.02492394572,-35794.86522949681,13133.28190042346,-3645.0681353832324,67633.89588825413,4093.0331672706916,-24239.798868735794,-5775.568836499493,-27112.50889603459,-17606.099562686202,-231.57977312460892,18241.201611696375,10445.360373590198
1.2,51598.4577386731,-101371.08918682652,109719.73655879237,-81685.00844800481,-13294.19549322667,-31245.832736376018,-82567.08549436621,-21942.212026643563,7953.11636137256,-1836.408248045187,40603.89549880333,2345.702542566442,-14198.364337741914,-3722.5144475450775,-16702.164788196722,-10505.770258517921,-165.12894493357928,11061.176763708834,6370.229338822088
1.3,37297.556893661655,-63891.116019936344,76430.86245999167,-55255.737233506195,-5309.909801972006,-21424.303750346106,-48307.86818633385,-13389.704856135018,4790.4691058949875,-868.3255316116858,24173.500652287636,1324.1754413307447,-8219.892718563706,-2387.2405857123854,-10217.278667242814,-6213.194141753529,-117.92895840554641,6657.763896747427,3858.3406539837033
1.4,26820.28957549083,-40149.88445457465,53454.91035653748,-37474.189478894405,-1134.0823747148854,-14626.440958097908,-27864.014149805866,-8134.716430701375,2870.7078580739926,-370.1097791883487,14259.585486875658,734.3666342711352,-4695.990336535461,-1522.3648088741866,-6201.618177923116,-3638.4890710888526,-84.09095892338607,3974.740004681143,2319.3246791620804
1.5,19190.493786985262,-25152.009034606275,37518.60076400981,-25481.510056944942,866.5533082719845,-9944.533948708322,-15799.183663592863,-4921.704260686683,1712.29895173949,-127.69202733291311,8326.130757786887,398.6876176908779,-2642.308473325347,-964.7369851105083,-3731.3856642398587,-2107.5869242365247,-59.70419599620292,2351.62355494542,1382.5935707927815
1.6,13664.595679119186,-15704.176784589255,26413.28460692803,-17372.219497530066,1667.2480842394712,-6735.123343285971,-8771.12570070358,-2966.941457428982,1017.4728025812038,-19.75957693071541,4806.828279841709,210.83498254738265,-1460.8025500562737,-607.0474987194594,-2223.023766783149,-1206.089203414563,-42.102172323115404,1377.4375489054928,816.5837423025649
1.7,9682.615683736636,-9770.007272582316,18641.01159238539,-11874.110469584059,1839.5668173459228,-4544.999896666072,-4739.935852523649,-1783.4964049640391,603.1342910776114,20.83359775345007,2740.235532139238,107.80336896959594,-791.0830309233259,-378.9260740899554,-1309.6235108080625,-680.9172985210571,-29.42059705208238,797.8377980486864,477.3231922193004
1.8,6826.804733250671,-6054.177941581892,13180.344446421326,-8136.147562188568,1710.2908452327424,-3056.8695499537657,-2470.801748907321,-1070.3426577801768,357.3843355257135,30.130444033075413,1540.1983788932275,52.66892924516438,-417.9602612096253,-234.38003616767546,-761.6865319599859,-378.64194107093556,-20.32759489399368,456.3507264909707,275.7880063904243
1.9,4788.002672526427,-3734.908182326408,9330.8917100162,-5587.815277617275,1459.9100623483296,-2049.853985038571,-1223.2636354326069,-642.3670291863806,212.281515307166,26.683492126021964,852.0498783948073,24.071991504099977,-214.27477419334807,-143.46152955209507,-436.49107410629375,-207.00165538774058,-13.85565875260648,257.34315556646914,157.26158974484022
