R	Gamma	E
1.00	0	-165.038502725548
1.00	10	-166.328212979224
1.00	20	-168.450137887346
1.00	30	-169.871297345566
1.00	40	-170.596274355179
1.00	50	-170.930859716097
1.00	60	-171.077772884713
1.00	70	-171.138817101137
1.00	80	-171.16058640925
1.00	90	-171.163945409897
1.00	100	-171.155416523342
1.00	110	-171.130012438926
1.00	120	-171.068586648177
1.00	130	-170.925555907413
1.00	140	-170.597448637622
1.00	150	-169.872207632942
1.00	160	-168.421866947706
1.00	170	-166.201796552176
1.00	180	-164.771427435161
1.10	0	-167.657723606283
1.10	10	-168.268591472065
1.10	20	-169.41475660703
1.10	30	-170.290073150778
1.10	40	-170.780915279764
1.10	50	-171.027853023321
1.10	60	-171.148197455423
1.10	70	-171.205320887505
1.10	80	-171.229365528918
1.10	90	-171.234039094703
1.10	100	-171.223352414473
1.10	110	-171.194039653847
1.10	120	-171.134256395946
1.10	130	-171.017044665011
1.10	140	-170.781005284615
1.10	150	-170.302608095936
1.10	160	-169.431132774002
1.10	170	-168.263764374418
1.10	180	-167.600166615849
1.20	0	-168.698954571634
1.20	10	-169.124270698236
1.20	20	-169.90672847536
1.20	30	-170.514454343585
1.20	40	-170.881701621481
1.20	50	-171.089232417384
1.20	60	-171.201952923089
1.20	70	-171.260091913911
1.20	80	-171.286386393454
1.20	90	-171.291991234721
1.20	100	-171.279983759452
1.20	110	-171.247174873906
1.20	120	-171.183766217031
1.20	130	-171.071959207776
1.20	140	-170.880079765024
1.20	150	-170.537441488924
1.20	160	-169.950711286401
1.20	170	-169.197648382196
1.20	180	-168.79727287171
1.30	0	-168.820887229958
1.30	10	-169.373331407362
1.30	20	-170.146419074075
1.30	30	-170.624864334887
1.30	40	-170.930331637594
1.30	50	-171.13143819447
1.30	60	-171.246342208818
1.30	70	-171.306010198029
1.30	80	-171.332988380275
1.30	90	-171.338883909607
1.30	100	-171.326607394761
1.30	110	-171.292394105549
1.30	120	-171.224990996895
1.30	130	-171.106900774945
1.30	140	-170.924805592303
1.30	150	-170.655058053708
1.30	160	-170.202235847944
1.30	170	-169.531878241135
1.30	180	-169.112960957922
1.40	0	-168.067491316469
1.40	10	-169.191108523492
1.40	20	-170.266383438805
1.40	30	-170.685182784477
1.40	40	-170.95313111132
1.40	50	-171.167212196392
1.40	60	-171.285430831559
1.40	70	-171.344408001563
1.40	80	-171.370454468735
1.40	90	-171.376033872005
1.40	100	-171.364393285993
1.40	110	-171.330929253149
1.40	120	-171.262597780534
1.40	130	-171.135995572474
1.40	140	-170.939863766087
1.40	150	-170.720375402402
1.40	160	-170.327758283206
1.40	170	-169.478263753476
1.40	180	-168.727077006652
1.50	0	-165.895559037087
1.50	10	-168.593735676087
1.50	20	-170.335096204767
1.50	30	-170.739532465243
1.50	40	-170.971614681491
1.50	50	-171.203969187623
1.50	60	-171.320779701048
1.50	70	-171.37611413849
1.50	80	-171.399941942045
1.50	90	-171.405053363908
1.50	100	-171.39435466111
1.50	110	-171.363455188496
1.50	120	-171.298206584579
1.50	130	-171.16901750015
1.50	140	-170.944098224448
1.50	150	-170.780272571656
1.50	160	-170.400956856569
1.50	170	-169.088760598551
1.50	180	-167.415554823991
1.60	0	-160.508196524705
1.60	10	-167.574694331761
1.60	20	-170.388342428463
1.60	30	-170.807155550977
1.60	40	-171.006150723035
1.60	50	-171.243589594764
1.60	60	-171.352432034549
1.60	70	-171.401898228624
1.60	80	-171.422786956977
1.60	90	-171.427223427732
1.60	100	-171.417784466611
1.60	110	-171.390462106336
1.60	120	-171.331458181744
1.60	130	-171.209289236291
1.60	150	-170.854639742525
1.60	160	-170.454796813369
1.60	170	-168.351851472901
1.60	180	-164.341006415013
1.70	0	-145.125151932623
1.70	10	-166.376709915716
1.70	20	-170.451697851568
1.70	30	-170.884260271123
1.70	40	-171.069365251191
1.70	50	-171.284000964893
1.70	60	-171.380010023573
1.70	70	-171.422553103308
1.70	80	-171.440217373201
1.70	90	-171.443834009106
1.70	100	-171.435898283158
1.70	110	-171.412498278238
1.70	120	-171.361379632403
1.70	130	-171.253663228848
