R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,-192339390.9507118,-238441782.30867994,-643299890.1471012,-336626224.41668826,-450911726.1020539,-192901669.07635674,-120803249.1466762,-52000211.33552487,-10655958.639201112,-34372513.85905834,-61827577.18952607,-57705737.62134069,-113456457.41792654,-51705749.222189516,-103983751.66454789,-46875169.582612604,-88368015.98426537,-72866152.88552268,-46201788.32958071
1.1,-122674242.76544766,-153230328.60042438,-411510276.19423604,-216833841.6449508,-289798013.5409008,-125050047.09122278,-78191778.78187793,-34316593.408264495,-6983588.267380891,-22489728.02464899,-39740603.85129399,-37292992.828409985,-73082912.46162656,-33570260.25211716,-67189338.2008482,-30370751.34590388,-57281334.58758463,-47207605.12433943,-30004719.117330495
1.2,-77996912.57669097,-98227342.17952514,-262455688.43757114,-139347065.90544942,-185746054.2146799,-80909715.90993194,-50488928.71201563,-22623140.457640037,-4564533.513064172,-14697035.224013818,-25476028.018144675,-24051748.15921633,-46962015.6805272,-21753636.20660855,-43318517.652549714,-19638855.02345255,-37056959.142008536,-30523179.183343228,-19449191.224557165
1.3,-49423344.32363883,-62802025.262241304,-166853760.40531906,-89329352.18168736,-118704671.10415441,-52243753.71710743,-32515438.17392289,-14897657.228094883,-2974371.454955511,-9592305.912009338,-16284842.367924517,-15478332.538358338,-30098550.41874711,-14067341.456398183,-27862332.477377944,-12672705.48650467,-23922491.42759481,-19693430.12333432,-12581679.075510336
1.4,-31203027.116094932,-40039706.19302848,-105707396.37430608,-57114299.49537749,-75619278.39148471,-33661166.07083125,-20880223.540117178,-9798585.538672384,-1931520.1435199007,-6252277.922111547,-10377428.618615987,-9938100.765615514,-19236628.03523916,-9076784.50887604,-17875503.17057959,-8159344.374394108,-15408464.119545735,-12677224.828754444,-8121566.759191953
1.5,-19621647.812548798,-25450708.431906726,-66716728.501928635,-36414370.016718596,-48005732.25285776,-21638401.708572116,-13366326.79771552,-6436504.739718586,-1249400.1346712632,-4069572.588993115,-6590809.265715511,-6365380.128983203,-12257595.78296232,-5842829.682360396,-11437088.503609104,-5240940.714336788,-9900550.878311574,-8140863.328817034,-5230448.6680637915
1.6,-12285555.884556767,-16125345.89472621,-41935134.21260182,-23146994.4874084,-30360807.542422634,-13875805.042288367,-8526730.758050503,-4222170.708499737,-804555.488115267,-2645007.994288015,-4170669.349380938,-4066523.6102543827,-7785274.35613094,-3751552.2329805936,-7296270.834939793,-3357849.3591119265,-6344989.940522023,-5214187.410230846,-3360189.630869227
1.7,-7655959.442169387,-10181657.66465825,-26240322.74535724,-14666273.22288607,-19122225.579903312,-8874811.426629685,-5418611.0213719485,-2765505.8363646585,-515426.18554238015,-1716502.096869633,-2628757.5224869424,-2590792.3792509697,-4927466.48774624,-2402226.9273784496,-4639999.39727001,-2145532.30892267,-4055006.7586158137,-3330372.178082648,-2152957.716556047
1.8,-4746226.003297009,-6404997.548574174,-16338708.160130981,-9260828.959070623,-11989230.792436253,-5660485.879948974,-3428818.138889804,-1808492.1496727113,-328225.1444924675,-1112170.7016350117,-1649735.7531206224,-1645813.2044680961,-3106929.907053955,-1533711.2878526615,-2940762.2819184037,-1366935.4520506226,-2583752.419894411,-2120810.1695874413,-1375522.7027054566
1.9,-2925545.812242003,-4013197.335187731,-10118199.640391314,-5826094.86145714,-7479413.046245426,-3599663.1578637147,-2159418.4263870567,-1180613.5170487221,-207550.9321282424,-719412.598902989,-1030425.6607045294,-1042296.1280848609,-1951013.8402608016,-976119.0618566517,-1856989.012115635,-868179.9726895882,-1641003.6675981504,-1346228.24034714,-876124.5015392047
2.0,-1791840.8529894021,-2503807.190945633,-6228275.595741112,-3650777.9763413905,-4640115.507788691,-2281903.0223197876,-1352728.6769455452,-769288.0110514077,-130154.82084581781,-464550.4954883711,-640250.6941602447,-657936.6368383737,-1219712.485142151,-619135.1136867553,-1167981.2206771995,-549568.2129472313,-1038623.3192464188,-851607.6062108349,-556192.8493708667
2.1,-1089675.4912860245,-1554903.8417936184,-3808077.4974339437,-2277951.863385339,-2860846.1329090814,-1441671.210117988,-842290.6755916051,-500260.2011663117,-80807.1513725865,-299436.00618591195,-395525.6127909678,-413880.2967507924,-758841.78124267,-391268.7437380796,-731466.7029609259,-346637.30234670715,-654900.5792086428,-536723.1715831892,-351828.7693725711
2.2,-657357.5170502432,-960804.7810902719,-2310731.733518127,-1414857.448075788,-1751579.6108694326,-907543.9463805598,-520861.29932652006,-324607.43575874215,-49559.56464675902,-192645.2298164574,-242778.2648014025,-259402.5673585183,-469621.60250040446,-246288.49426667686,-455956.6568073237,-217796.95945805972,-411270.0430650056,-336919.2881944822,-221695.11953640505
2.3,-392935.1063989591,-590489.8077579514,-1390110.7439183982,-874444.139615403,-1063970.971462018,-569103.5039919663,-319548.8558847027,-210135.57229728077,-29934.421818936946,-123697.66810765953,-147953.03392125547,-161953.24930672962,-288953.68842326995,-154366.01803397175,-282775.141453934,-136276.1460893765,-257136.30572614598,-210585.30071655582,-139109.87826373658
2.4,-232399.0192901662,-360767.76050852076,-828026.300756561,-537559.3847846285,-640465.1039772017,-355399.2766862372,-194240.040097171,-135685.93910205856,-17729.391997475785,-79264.44268597914,-89437.40689207865,-100698.80439237913,-176660.99653866905,-96303.6895919442,-174398.49575527167,-84885.59757673637,-159998.7841866037,-131009.94211379955,-86891.76694258943
2.5,-135749.8537252715,-218999.76373813383,-487546.8208868318,-328546.7708372563,-381505.40723228856,-220958.6791999806,-116787.94617827739,-87371.79039034416,-10229.666793620298,-50684.13765147478,-53568.768568181724,-62341.69096501608,-107249.73222147267,-59778.74740156586,-106904.44754290438,-52617.807138556695,-99037.1918379685,-81093.34612575665,-54005.84230831451
2.6,-78120.6932650097,-132003.39700767887,-283153.9412277981,-199534.52936547296,-224460.61899632835,-136718.74903354267,-69303.83975208135,-56092.63264510257,-5689.89210930092,-32337.28949563105,-31746.865298540568,-38419.42029524879,-64603.92996428779,-36904.08722463711,-65093.136294989716,-32444.10010392937,-60952.98606619825,-49920.92301387161,-33384.47599913078
2.7,-44140.28943360469,-78945.71649105194,-161725.69670520394,-120344.88821023652,-130121.26309883723,-84159.50846681606,-40468.48262653368,-35894.18791594116,-2994.278642289354,-20584.086196589444,-18583.41184462875,-23563.4460664012,-38577.54499903302,-22647.33335014042,-39341.97837624149,-19890.276845963468,-37278.97483380463,-30548.229734937417,-20514.641421036435
2.8,-24367.283569322808,-46804.37960642984,-90461.22590568177,-72030.88736948642,-74073.81794009531,-51516.890652655915,-23154.852819589072,-22887.47994086132,-1434.2069714055424,-13071.062938768113,-10719.981894131315,-14379.437529844019,-22811.558527361234,-13808.410753011674,-23583.34995188652,-12117.702649645327,-22642.64629783329,-18572.041170040695,-12523.948701503807
2.9,-13043.777490020135,-27477.95599756269,-49242.669721150276,-42748.65717993266,-41209.596248349764,-31343.769228651,-12900.521629040582,-14537.261727246889,-563.1533741037463,-8279.258179213397,-6075.368514805598,-8728.986402854818,-13340.012838838624,-8359.862242701965,-14007.79617689095,-7331.894027275048,-13647.833043425813,-11210.827071192954,-7590.691662681937
3.0,-6686.446125472398,-15952.410914082644,-25824.135917633186,-25129.49733221186,-22242.313602507205,-18943.120738533227,-6929.186482583503,-9194.176472154668,-102.38205811085722,-5230.171389603707,-3368.1490541231897,-5270.072348664605,-7702.792994462073,-5022.289886260387,-8234.939425949253,-4402.857701541026,-8156.425539841807,-6714.587462926421,-4563.973819993152
3.1,-3207.3004976670027,-9141.983381848939,-12815.425999155032,-14612.4622187652,-11508.714624907041,-11364.158321264531,-3526.19093310487,-5787.587966018633,120.11750442485491,-3294.7095902378132,-1815.0493830541836,-3163.921071393701,-4382.974289777085,-2991.8661269161507,-4785.110364354845,-2622.0374203765023,-4828.324732734348,-3987.1486982727815,-2719.7533694229237
3.2,-1367.9912271700418,-5159.3087224940855,-5800.701187616825,-8390.254958230855,-5585.906261081429,-6761.012136001149,-1641.5561543575272,-3624.20126779676,208.98644202148625,-2069.2535276908106,-941.2241437961453,-1888.585248765077,-2451.406897634029,-1765.9655567575778,-2743.8029923307427,-1547.1778808212077,-2827.687056017042,-2345.1743897384117,-1604.6247918443278
3.3,-443.18722935758785,-2857.8058118951662,-2171.747893793835,-4745.482741698332,-2426.563186004392,-3984.2936272991524,-638.7628707717269,-2256.2515559509748,226.72696914649126,-1295.4013705414995,-461.51718654247554,-1120.7882205077453,-1343.1766598713214,-1031.945598750371,-1549.396990402327,-903.6227591105691,-1635.9714499812999,-1364.915899274938,-936.0947672293769
3.4,-14.343342024863867,-1546.1113632146444,-409.0403136149066,-2634.5110482420346,-821.128545752797,-2321.8459075775663,-136.56967353485126,-1395.3789318917911,209.7764452013578,-808.0903371411551,-206.55404009450854,-661.3013447253497,-717.6769773148059,-596.456063254391,-859.4239467830921,-521.736370378137,-933.3851531769353,-785.1094040531699,-539.1376945257739
3.5,155.67490245215026,-810.7895234606386,358.07088881314456,-1427.775710610798,-65.51967369876816,-1334.7823299205068,90.0189718368777,-856.461170209258,178.67240723825805,-502.1252987360381,-77.02194197234104,-387.9962206300942,-371.47757328624095,-340.6816081825715,-466.7019984029765,-297.37814889599787,-523.9985347947494,-445.6903971502022,-305.9815333927049
3.6,198.14151953596905,-406.88030636033005,618.2072160202894,-748.5574561869914,242.68801405710875,-754.1945050294881,171.34805427287225,-521.0594555902313,144.42395435894207,-310.6260040767912,-15.582824540361633,-226.43004604813657,-184.38462833525907,-192.1231356677636,-247.00902340105617,-167.04037753550807,-288.6466423101276,-249.27971519068385,-170.72127494717347
