R	Gamma	E
1.00	0	1270660.013058
1.00	10	1016310.206449
1.00	20	599117.027825
1.00	30	314806.361422
1.00	90	71689.562982
1.00	100	66257.379443
1.00	110	62514.23782
1.00	120	69202.478643
1.00	130	93954.697935
1.00	140	149232.086731
1.00	150	251727.006543
1.00	170	594930.237533
1.00	180	691924.305337
1.10	0	722406.974189
1.10	20	384867.50077
1.10	30	217557.6689
1.10	90	61008.790728
1.10	100	52958.553922
1.10	110	49756.059502
1.10	120	54256.442682
1.10	130	71885.602421
1.10	140	110938.732381
1.10	150	181625.545787
1.10	170	406145.668475
1.20	0	477303.178373
1.20	10	408741.033422
1.20	100	41355.81573
1.20	110	39518.935399
1.20	120	43792.808125
1.20	130	58633.077492
1.20	140	90449.946698
1.20	160	232350.579272
1.30	0	385747.877166
1.30	10	327499.278269
1.30	100	31162.062331
1.30	110	30767.533572
1.30	120	35585.133016
1.30	130	49823.374752
1.30	140	79142.495847
1.30	150	130210.000374
1.40	110	23081.632437
1.40	120	28485.056049
1.40	130	42745.741749
1.40	140	71430.825779
1.40	150	120139.469431
1.40	160	198425.751621
1.40	170	351918.720618
1.50	10	349189.409135
1.50	20	179745.533305
1.50	30	107826.915533
1.50	110	16351.586885
1.50	120	22375.324037
1.50	150	110888.157199
1.50	160	192910.160801
1.50	180	752045.711685
1.60	10	435958.209829
1.60	20	169273.462665
1.60	30	94067.294656
1.60	40	59259.915795
1.60	120	16368.479331
1.60	130	30114.062049
1.60	140	57111.270174
1.60	150	100511.869161
1.60	170	601230.714858
1.60	180	1320779.269924
1.70	0	1462503.505998
1.70	10	581514.940525
1.70	20	160706.962406
1.70	30	80505.433682
1.70	40	49727.527077
1.70	120	11206.788057
1.70	130	23803.009094
1.70	140	49027.983146
1.70	150	94418.940291
1.70	170	816441.827631
1.70	180	2659102.862198
1.80	10	771631.887225
1.80	20	152012.553239
1.80	30	67858.085835
1.80	40	40683.213967
1.80	60	17189.569377
1.80	70	12488.104772
1.80	90	9941.431561
1.80	100	10364.689208
1.80	110	12224.96815
1.80	120	17001.515845
1.80	130	28225.452626
1.80	160	180808.790736
1.80	170	1025208.414454
1.80	180	6699279.778822
1.90	0	8311643.629274
1.90	10	934975.966683
1.90	20	140890.752338
1.90	30	56777.312798
1.90	40	32533.91014
1.90	60	12969.492776
1.90	70	9108.7177
1.90	80	7573.211913
1.90	90	7116.660886
1.90	100	7452.99778
1.90	110	8943.013231
1.90	120	12910.446599
1.90	130	22657.231546
1.90	140	43911.292788
1.90	150	72202.861427
1.90	160	167793.918421
2.00	10	964325.323074
2.00	20	126429.004212
2.00	30	47559.258122
2.00	40	25486.292977
2.00	60	9707.560749
2.00	70	6588.520932
2.00	80	5395.541699
2.00	90	5052.065273
2.00	100	5313.724835
2.00	110	6488.878202
2.00	120	9728.973889
2.00	130	18044.616159
2.00	140	37462.660676
2.00	150	64319.168779
2.00	160	150428.900974
2.00	170	977946.320722
2.10	10	830645.239975
2.10	20	109936.488017
2.10	30	40214.080792
2.10	40	19555.566851
2.10	50	13891.980123
2.10	60	7222.578709
2.10	70	4721.235148
2.10	80	3806.689877
2.10	90	3552.093961
2.10	100	3752.114663
2.10	110	4665.507766
2.10	120	7285.444071
2.10	130	14321.22082
2.10	140	31976.465499
2.10	150	57967.150477
2.10	160	132352.343608
2.10	170	749096.533169
2.10	180	3643171.792104
2.20	0	3101488.865767
2.20	10	622818.316537
2.20	20	94223.207853
2.20	30	34542.42072
2.20	40	14655.565138
2.20	50	10922.340703
2.20	60	5339.305457
2.20	70	3348.606182
2.20	80	2656.34905
2.20	90	2470.784386
2.20	100	2621.223573
2.20	110	3322.342436
2.20	120	5421.031672
2.20	130	11346.313299
2.20	140	27320.35327
2.20	150	52847.792853
2.20	160	117163.643949
2.20	170	534316.294994
2.20	180	1719418.902997
2.30	10	436643.485939
2.30	20	81861.51034
2.30	30	30252.273909
2.30	40	10665.992281
2.30	50	8593.357471
2.30	60	3923.283374
2.30	70	2348.543541
2.30	80	1829.718056
2.30	90	1697.154516
2.30	100	1807.501159
2.30	110	2340.540227
2.30	120	4009.177538
2.30	130	8976.226479
2.30	140	23319.335502
2.30	150	48569.549447
2.30	160	106841.515909
2.30	170	384715.431295
2.30	180	942420.160072
2.40	10	308629.622832
2.40	20	74139.256758
2.40	30	26977.001167
2.40	40	7409.263224
2.40	50	6766.80281
2.40	60	2863.651157
2.40	70	1624.945955
2.40	80	1241.232744
2.40	90	1148.388824
2.40	100	1228.638153
2.40	110	1627.33587
2.40	120	2946.661786
2.40	130	7088.266695
2.40	140	19849.316283
2.40	150	44609.449719
2.40	160	101358.721825
2.40	180	603027.550925
2.50	10	234523.005067
2.50	20	70809.42245
2.50	30	24276.104956
2.50	50	5332.68434
2.50	60	2074.632877
2.50	70	1106.19289
2.50	80	826.307177
2.50	90	762.352417
2.50	100	819.622825
2.50	110	1115.38844
2.50	120	2150.635294
2.50	130	5586.229694
2.50	140	16820.626771
2.50	160	99323.07908
2.50	170	256603.497215
2.50	180	481051.770959
2.60	30	21752.204338
2.60	50	4204.179936
2.60	60	1493.221505
2.60	70	737.812956
2.60	80	536.28301
2.60	90	493.54593
2.60	100	533.509249
2.60	110	750.046473
2.60	120	1557.251717
2.60	130	4392.200835
2.60	140	14166.516045
2.60	160	98821.475717
2.60	170	239855.276886
2.60	180	507466.655499
2.70	30	19065.281112
2.70	50	3313.695229
