T	2->0	4->0	6->0	8->0	10->0	4->2	6->2	8->2	10->2	6->4	8->4	10->4	8->6	10->6	10->8	
1.000000000000000000e+00 5.504850329913125218e-11 1.652286874214833856e-11 7.285874392014658121e-12 1.728846244257791054e-12 7.781176312565892390e-13 1.672540631336394973e-10 5.834223831534353336e-11 1.207689648672335410e-11 5.631500267091880454e-12 1.949691779011583568e-10 4.087635472054034650e-11 1.855089042618265439e-11 9.341732611442527047e-11 4.900729473568983155e-11 8.712344274963137206e-11
2.000000000000000000e+00 5.438987065144315262e-11 1.500808818765179601e-11 6.942039768948096671e-12 1.682229909100906192e-12 7.423316552750285817e-13 1.634005538428662077e-10 5.613250397883778811e-11 1.177418411748952091e-11 5.406743114738689023e-12 2.005155442701800478e-10 4.067094224540909555e-11 1.798730334506826500e-11 9.896566540050973115e-11 4.868636989764566648e-11 9.194239731929891750e-11
3.000000000000000000e+00 5.525600638158176392e-11 1.404443410159526598e-11 6.713752117985046911e-12 1.663673123548252895e-12 7.312071020177002218e-13 1.563306994091443794e-10 5.417252390318178103e-11 1.160672923919620183e-11 5.332783608039507597e-12 1.990971623652428073e-10 4.028961095783195986e-11 1.776040312555780844e-11 1.008678369647522395e-10 4.852007918809843945e-11 9.422779200452858025e-11
4.000000000000000000e+00 5.629841565517246725e-11 1.345525337959565269e-11 6.467506918106981996e-12 1.650627806636727486e-12 7.281319853573686446e-13 1.492461780941563719e-10 5.187702224180606952e-11 1.145195065048980872e-11 5.302703172501055288e-12 1.931880167482403618e-10 3.966817486919339019e-11 1.760042676970747964e-11 1.007993481677644310e-10 4.818499992038807905e-11 9.498746065841204476e-11
5.000000000000000000e+00 5.724383896587064464e-11 1.309776058521971877e-11 6.209633413669059871e-12 1.639867782564916160e-12 7.288018828906726179e-13 1.429410023431884438e-10 4.944277250051410607e-11 1.130152942896281298e-11 5.290879042604063866e-12 1.851400210472962220e-10 3.891852039900053184e-11 1.745785281752840790e-11 9.972447725005691755e-11 4.771555511151496229e-11 9.492482788916335755e-11
6.000000000000000000e+00 5.798494327087881269e-11 1.286920947369181381e-11 5.958706082780167530e-12 1.631629001695519331e-12 7.315996589410831216e-13 1.374011176585185410e-10 4.705933862469213907e-11 1.116254504738882093e-11 5.288268581401933683e-12 1.763782470223362211e-10 3.812523090087058661e-11 1.731951451579178480e-11 9.813678508432597945e-11 4.715364066292794094e-11 9.438455142730167625e-11
7.000000000000000000e+00 5.848009593138130186e-11 1.270711343489030528e-11 5.727157221632264612e-12 1.626526508676998142e-12 7.358649287278273333e-13 1.324754483695558118e-10 4.483597112105333741e-11 1.104138130637003782e-11 5.291582596647545466e-12 1.676852194740030587e-10 3.734009568793324184e-11 1.718344259613613518e-11 9.630750784172185656e-11 4.653375822606451078e-11 9.355401747672829312e-11
8.000000000000000000e+00 5.872726081425236959e-11 1.257677535660940876e-11 5.520647289399751904e-12 1.624919230504881185e-12 7.412486344138034911e-13 1.280329565144299010e-10 4.281932318938474352e-11 1.094142239672997108e-11 5.299345070391455726e-12 1.594496404583172043e-10 3.659187087194391798e-11 1.705040381050885379e-11 9.439239760367977534e-11 4.588144433288241096e-11 9.254454583541575560e-11
9.000000000000000000e+00 5.874756589403035174e-11 1.246021249178449517e-11 5.340392453996825878e-12 1.626843387748316045e-12 7.474605882071077167e-13 1.239823212054490299e-10 4.101885636427452485e-11 1.086343570308559487e-11 5.310372476191518871e-12 1.518370821719854008e-10 3.589450268157613162e-11 1.692082416452771227e-11 9.248137055761977261e-11 4.521371900430885445e-11 9.142451955226310075e-11
1.000000000000000000e+01 5.857310071858223209e-11 1.234873437207465651e-11 5.185179304138377662e-12 1.632069398560690375e-12 7.541974970514026536e-13 1.202622158255447329e-10 3.942478439360369068e-11 1.080631871865063716e-11 5.323345020189742271e-12 1.448933463378862544e-10 3.525269457141484082e-11 1.679408252631147033e-11 9.062461944936404887e-11 4.454076181310271131e-11 9.023585459358522211e-11
