R	Gamma	E
1.00	0	1415431.573118
1.00	10	1132372.931076
1.00	20	666664.310636
1.00	30	354755.907007
1.00	40	195641.867813
1.00	50	122208.87956
1.00	60	89965.170643
1.00	70	76567.515661
1.00	80	71789.705471
1.00	90	71052.490147
1.00	100	72924.364113
1.00	110	78499.915378
1.00	120	91981.316232
1.00	130	123372.930849
1.00	140	195384.142644
1.00	150	354556.122049
1.00	160	672869.063805
1.00	170	1160118.125836
1.00	180	1474047.815645
1.10	0	840579.118007
1.10	10	706509.137512
1.10	20	454955.002981
1.10	30	262845.254669
1.10	40	155117.874746
1.10	50	100921.312254
1.10	60	74508.766156
1.10	70	61971.62375
1.10	80	56694.435693
1.10	90	55668.706712
1.10	100	58014.161581
1.10	110	64447.567994
1.10	120	77568.474609
1.10	130	103293.472371
1.10	140	155098.120968
1.10	150	260094.152594
1.10	160	451360.850285
1.10	170	707568.562837
1.10	180	853211.41546
1.20	0	612055.368379
1.20	10	518709.281619
1.20	20	346979.673968
1.20	30	213599.28213
1.20	40	132997.832712
1.20	50	87450.094294
1.20	60	62710.806393
1.20	70	49950.774638
1.20	80	44179.804258
1.20	90	42949.683962
1.20	100	45585.019794
1.20	110	52785.736826
1.20	120	66702.32643
1.20	130	91241.125063
1.20	140	133353.78901
1.20	150	208554.187601
1.20	160	337326.564108
1.20	170	502604.743783
1.20	180	590476.998797
1.30	0	585294.246966
1.30	10	464046.782108
1.30	20	294373.675691
1.30	30	189367.093453
1.30	40	122324.779378
1.30	50	78186.99825
1.30	60	52968.485663
1.30	70	39872.877598
1.30	80	33951.851841
1.30	90	32657.932899
1.30	100	35352.316084
1.30	110	42861.264049
1.30	120	57654.534359
1.30	130	83572.338586
1.30	140	123537.605958
1.30	150	182740.339092
1.30	160	282123.311573
1.30	170	429249.779185
1.30	180	521191.482351
1.40	0	750645.513721
1.40	10	504040.076656
1.40	20	268044.544728
1.40	30	176128.725856
1.40	40	117320.874002
1.40	50	70335.513488
1.40	60	44389.525822
1.40	70	31445.535027
1.40	80	25728.997063
1.40	90	24504.459762
1.40	100	27059.27272
1.40	110	34403.777943
1.40	120	49400.800563
1.40	130	77186.769536
1.40	140	120232.71929
1.40	150	168404.840114
1.40	160	254574.325303
1.40	170	441016.797418
1.40	180	605883.208202
1.50	0	1227329.481965
1.50	10	635148.243391
1.50	20	252963.837904
1.50	30	164200.35141
1.50	40	113264.199832
1.50	50	62268.287541
1.50	60	36631.346831
1.50	70	24486.843307
1.50	80	19257.245653
1.50	90	18135.418384
1.50	100	20483.511901
1.50	110	27265.161293
1.50	120	41585.572539
1.50	130	69939.295168
1.50	140	119303.363235
1.50	150	155258.932851
1.50	160	238509.097694
1.50	170	526502.846544
1.50	180	893729.014633
1.60	0	2409718.714425
1.60	10	858801.934821
1.60	20	241277.644256
1.60	30	149358.801718
1.60	40	105684.415929
1.60	50	53572.614531
1.60	60	29684.463597
1.60	70	18827.890438
1.60	80	14243.345139
1.60	90	13269.652494
1.60	100	15341.264711
1.60	110	21337.828803
1.60	120	34287.691551
1.60	130	61100.671987
1.60	150	138937.227772
1.60	160	226692.594711
1.60	170	688235.682132
1.60	180	1568514.296874
1.70	0	5785906.273055
1.70	10	1121729.085339
1.70	20	227372.738113
1.70	30	132436.274106
1.70	40	91810.432647
1.70	50	44703.345237
1.70	60	23631.795487
1.70	70	14294.670079
1.70	80	10417.81151
1.70	90	9624.051791
1.70	100	11365.74207
1.70	110	16501.448789
1.70	120	27720.693137
1.70	130	51361.70772
1.70	140	95200.926336
1.70	150	120806.287729
1.70	160	214699.228464
1.70	170	907409.635427
1.70	180	3202290.626299
1.80	10	1269120.255017
1.80	20	207552.399982
1.80	30	115481.761975
1.80	40	75691.04003
1.80	50	36354.014436
1.80	60	18511.937411
1.80	70	10715.492784
1.80	80	7548.725365
1.80	90	6913.91733
1.80	100	8354.619697
1.80	110	12605.599649
1.80	120	22036.642842
1.80	130	41914.077142
1.80	140	77154.434485
1.80	150	103286.566081
1.80	160	198885.115331
1.80	170	1096176.407736
1.90	10	1164649.993044
1.90	20	181926.17906
1.90	30	99727.932859
1.90	40	61224.832418
1.90	50	28986.935377
1.90	60	14281.974564
1.90	70	7955.480917
1.90	80	5414.519343
1.90	90	4918.555806
1.90	100	6091.053065
1.90	110	9543.845334
1.90	120	17257.641211
1.90	130	33530.439644
1.90	140	62096.147549
1.90	150	87656.956716
1.90	160	177834.179053
1.90	170	1119470.860986
2.00	0	5142281.904865
2.00	10	881849.818964
2.00	20	154151.767569
2.00	30	85598.252597
2.00	40	49022.30845
2.00	50	22746.209303
2.00	60	10892.722099
2.00	70	5847.704657
2.00	80	3842.480473
2.00	90	3462.657325
2.00	100	4403.102377
2.00	110	7166.9601
2.00	120	13358.974947
2.00	130	26447.747836
2.00	140	49749.565066
2.00	150	74288.371033
2.00	160	153409.707023
2.00	170	946628.632249
2.00	180	8168440.493855
2.10	0	2114783.11073
2.10	10	591484.767606
2.10	20	128676.067877
2.10	30	73062.186271
2.10	40	38932.565913
2.10	50	17636.394729
2.10	60	8222.876889
2.10	70	4255.084035
2.10	80	2695.432303
2.10	90	2409.309591
2.10	100	3154.477986
2.10	110	5338.32003
2.10	120	10249.158986
2.10	130	20646.70589
2.10	140	39711.161022
2.10	150	63091.759871
2.10	160	129398.116419
2.10	170	695153.998203
2.10	180	2998878.225838
2.20	0	997859.017623
2.20	10	378326.698706
2.20	20	108203.433946
2.20	30	61884.616396
2.20	40	30699.60171
2.20	50	13544.556893
2.20	60	6146.788013
2.20	70	3064.033072
2.20	80	1866.019421
2.20	90	1653.662774
2.20	100	2237.81313
2.20	110	3944.245807
2.20	120	7797.911234
2.20	130	16006.681466
2.20	140	31585.985625
2.20	150	53751.817571
2.20	160	109126.260183
2.20	170	478042.715666
2.20	180	1468210.443508
2.30	0	515263.077434
2.30	10	245547.062167
2.30	20	93006.035406
2.30	30	51862.994161
2.30	40	24048.304118
2.30	50	10311.777675
2.30	60	4551.589316
2.30	70	2181.723324
2.30	80	1271.811203
2.30	90	1116.476429
2.30	100	1569.951111
2.30	110	2890.228713
2.30	120	5886.894315
2.30	130	12329.9147
2.30	140	25054.547292
2.30	150	45891.014316
2.30	160	94035.338251
2.30	170	331376.88125
2.30	180	819023.871033
2.40	0	294418.019391
2.40	10	170623.001853
2.40	20	81672.952679
2.40	30	42861.801348
2.40	40	18714.581328
2.40	50	7786.798012
2.40	60	3338.379795
2.40	70	1534.06039
2.40	80	850.303561
2.40	90	738.382443
2.40	100	1087.207072
2.40	110	2099.421082
2.40	120	4410.707664
2.40	130	9439.203389
2.40	140	19801.591481
2.40	150	39171.06188
2.40	160	83736.817489
2.40	170	246817.84605
2.40	180	524294.570029
2.50	0	192445.254528
2.50	10	131532.245967
2.50	20	72088.325021
2.50	30	34839.439447
2.50	40	14451.346021
2.50	50	5832.951075
2.50	60	2424.137576
2.50	70	1063.038944
2.50	80	554.556508
2.50	90	475.209626
2.50	100	741.22487
2.50	110	1510.563334
2.50	120	3279.495956
2.50	130	7181.824537
2.50	140	15573.301386
2.50	150	33284.811886
2.50	160	76671.316509
2.50	170	205349.011397
2.50	180	401479.552083
2.60	0	147522.603625
2.60	10	112046.411782
2.60	20	62525.381265
2.60	30	27825.825795
2.60	40	11051.688623
2.60	50	4333.198245
2.60	60	1741.228082
2.60	70	723.832275
2.60	80	349.584449
2.60	90	294.327203
2.60	100	495.530976
2.60	110	1075.450462
2.60	120	2419.049933
2.60	130	5429.621205
2.60	140	12171.972348
2.60	150	28044.149514
2.60	160	70930.790681
2.60	170	189655.810482
2.60	180	386502.937444
2.70	0	130611.830428
2.70	10	100267.16931
2.70	20	52402.083161
2.70	30	21847.288642
2.70	40	8371.411115
2.70	50	3190.816314
2.70	60	1235.574193
2.70	70	482.109054
2.70	80	209.526746
2.70	90	171.820438
2.70	100	322.820428
2.70	110	756.458788
2.70	120	1769.256844
2.70	130	4077.411891
2.70	140	9458.410398
2.70	150	23358.779802
2.70	160	64975.417948
2.70	170	185886.60589
2.70	180	491268.368042
2.80	0	127227.512587
2.80	10	86966.206438
2.80	20	42251.892444
2.80	30	16894.11347
2.80	40	6282.385713
2.80	50	2327.273247
2.80	60	864.545129
2.80	70	311.815618
2.80	80	115.413336
2.80	90	90.30465
2.80	100	202.788132
2.80	110	524.486588
2.80	120	1282.092491
2.80	130	3039.872271
2.80	140	7301.40132
2.80	150	19199.217975
2.80	160	58062.779374
2.80	170	181710.152726
