R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,-1890062357.7564707,1795926649.3356202,-8731980088.794455,3277183558.01768,-13066968884.989485,3197432586.888546,-14155181336.116198,1958567907.1429312,-12609013186.579182,653664561.9202167,-9858081509.952673,434219839.61973697,-7345726208.305205,2118413616.5616503,-6145955856.412881,6239929843.404407,-8394677284.184857,17586983837.785122,-5612183280.844699
1.1,-1235912450.3192148,1171373871.2470376,-5709608925.620603,2138142866.613205,-8543726556.598458,2086902323.4979959,-9255399080.909458,1278566830.06423,-8247003274.192638,426053587.7053944,-6453334276.755528,283098383.6324949,-4817546228.678183,1384685161.1137474,-4042323606.169908,4080398555.7239623,-5534972155.866579,11500299874.315928,-3702595029.291165
1.2,-806882886.352557,762727363.8145355,-3727471286.5360327,1392652329.4645078,-5577504016.900808,1359785518.09905,-6042329660.949887,833185393.3160726,-5385896750.595636,277087116.24769706,-4218473432.498635,184152002.65811068,-3155399355.5999527,903708538.4158053,-2655768872.2437572,2664411454.5373416,-3645945605.3274693,7509458355.686875,-2440494578.3050246
1.3,-525883256.2102031,495741553.7042866,-2429305956.724712,905448290.138648,-3634960197.5693808,884400774.8968974,-3938151300.6145864,541910799.2447449,-3511708348.0369043,179765877.40734592,-2753350192.643207,119485549.89931339,-2063864800.0968075,588836586.6331162,-1742749193.1291807,1737140032.4722397,-2399170321.5027905,4896096272.673517,-1607017108.7005937
1.4,-342107714.6770872,321583240.2469471,-1580337080.2035077,587541934.0308733,-2364656770.7842336,574083382.0766631,-2562140713.1443133,351729311.4850714,-2285727123.8396664,116309883.91616143,-1794130087.0867398,77308047.68826307,-1347920753.6858387,382998938.9531578,-1142168375.7599175,1130729898.319619,-1577025971.0575347,3187060590.449138,-1057075238.4278747
1.5,-222107158.92693862,208169569.78665665,-1026005149.6865007,380453232.518569,-1535253727.1393495,371858498.013604,-1663696028.3422341,227772533.16409764,-1484968795.2425745,75024658.50670981,-1167022808.382546,49860051.03377318,-878936592.6328787,248644451.56509396,-747546609.500949,734726046.7684563,-1035408835.7433931,2071016092.9321268,-694550053.1205983
1.6,-143883675.3244074,134447700.9128249,-664670227.402701,245796930.4978094,-994633547.3960055,240313902.80309945,-1078043346.3111598,147133897.66058302,-962791956.558162,48228566.98274487,-757667834.9701645,32042041.449687477,-572150528.8311957,161092146.20615658,-488560484.35041875,476521420.5154425,-678962771.2465552,1343319756.2354648,-455806495.80273765
1.7,-92987171.04089823,86620392.65003951,-429570890.153767,158409592.8668089,-642888020.7796528,154913983.8501186,-696967264.4506519,94784291.33479725,-622870343.8155097,30883149.661984097,-490893601.6975058,20507519.48826776,-371763882.7163083,104138989.98259823,-318805412.0549351,308441788.20802015,-444635477.6508894,869608835.1711006,-298745353.55575174
1.8,-59937509.72057216,55657842.77863251,-276910345.67988706,101817762.1687464,-414481117.496676,99589566.34623396,-449485386.546375,60876598.66529867,-402005830.07115114,19688856.330006354,-317345719.282385,13063913.177487917,-241083316.16116375,67160927.64574324,-207688097.49584866,199221430.38311648,-290767699.7928592,561769718.370569,-195536081.95870796
1.9,-38523536.35734975,35659049.68871907,-177995726.05472094,65252671.535564646,-266481327.8761057,63831687.96860716,-289099716.61245525,38968542.060985446,-258789137.24032182,12488646.383460054,-204660518.66497797,8277223.900300225,-156006496.84931386,43201205.046790846,-135058774.06264958,128381807.95825435,-189857809.54200497,362091757.8475803,-127795597.74428813
