R	0	30	60	90
1.0	1837075.372325	365991.542835	99015.774148	73999.930834
1.1	976845.111704	262031.384974	84407.322534	58302.203548
1.2	599235.662453	199334.747566	72284.111765	44958.138229
1.3	447784.527812	163205.548192	61131.203664	34054.108755
1.4	431599.885975	141831.6144	50496.656625	25425.286731
1.5	538765.754218	128608.531529	40714.841765	18759.9053
1.6	826762.74283	117213.936298	32253.616127	13703.425387
1.7	1476782.96906	104555.230857	25277.552004	9920.135187
1.8	3033108.056895	91793.351061	19671.987678	7120.224622
1.9	8413413.520597	80062.072637	15225.390306	5066.657909
2.0		69770.639513	11727.390154	3572.130982
2.1		60916.739733	8994.545368	2492.041038
2.2	3043457.290384	53300.583884	6872.115919	1716.569231
2.3	1409344.080463	46644.753672	5232.121081	1163.375089
2.4	714272.262798	40675.931857	3970.176585	771.362146
2.5	387024.943359	35191.106899	3002.423398	495.59617
2.6	226641.923322	30095.192671	2262.285705	303.268977
2.7	147445.051523	25391.289538	1697.427401	170.560009
2.8	109456.795632	21130.98786	1267.112718	80.243589
2.9	92784.994497	17361.4671	939.819022	19.89273
3.0	87086.152651	14099.657899	691.322405	-19.42235
3.1	86830.384669	11331.531206	503.045902	-44.087773
3.2	89028.467904	9021.472484	360.781034	-58.657192
3.3	50718.304817	7121.556392	253.640522	-66.337294
3.4	38402.620073	5578.675578	173.278401	-69.383152
3.5	28788.54764	4339.414458	113.293125	-69.374077
3.6	21454.654883	3353.395451	68.77728	-67.415444
3.7	15928.694177	2575.184265	35.984207	-64.279558
3.8	11795.402229	1965.24871	12.066259	-60.503316
3.9	8717.927678	1490.093665	-5.13391	-56.451441
4.0	6433.204036	1121.91779	-17.253067	-52.363316
4.1	4740.095352	838.03477	-25.533045	-48.386288
4.2	3486.808653	620.154403	-30.937191	-44.602233
4.3	2559.727236	453.693258	-34.194689	-41.048417
4.4	1874.233263	327.106471	-35.873462	-37.737549
4.5	1367.491118	231.32424	-36.411117	-34.668469
4.6	992.940487	159.240394	-36.140281	-31.834476
4.7	716.157479	105.323107	-35.311238	-29.226772
4.8	511.743897	65.285815	-34.107889	-26.836616
4.9	360.976581	35.82429	-32.663459	-24.65348
5.0	250.0329	14.38935	-31.073697	-22.666276
5.1	168.678554	-0.962257	-29.407397	-20.861374
5.2	109.307091	-11.726395	-27.713633	-19.224735
5.3	66.25236	-19.052306	-26.029524	-17.741232
5.4	35.289048	-23.81964	-24.382767	-16.395526
5.5	13.267815	-26.703209	-22.792846	-15.172557
5.6	-2.159172	-28.216617	-21.275249	-14.059493
5.7	-12.7394	-28.749693	-19.838589	-13.043389
5.8	-19.77257	-28.59359	-18.489008	-12.114656
5.9	-24.222967	-27.963617	-17.22857	-11.26378
6.0	-26.806809	-27.016641	-16.056918	-10.483707
6.2	-28.352447	-24.591382	-13.964442	-9.10967
6.4	-27.187047	-21.889733	-12.174472	-7.948689
6.6	-24.809778	-19.21631	-10.642997	-6.965843
6.8	-22.020291	-16.735956	-9.328841	-6.130686
7.0	-19.237221	-14.526458	-8.197828	-5.417611
7.2	-16.671004	-12.606278	-7.222831	-4.806395
7.4	-14.40824	-10.958896	-6.38099	-4.279833
7.6	-12.461981	-9.552147	-5.652712	-3.823627
7.8	-10.806362	-8.351863	-5.020493	-3.426363
8.0	-9.400371	-7.325886	-4.471278	-3.079227
8.2	-8.204716	-6.447204	-3.992869	-2.774602
8.4	-7.184669	-5.692463	-3.57448	-2.506229
8.6	-6.312507	-5.041348	-3.207966	-2.269383
8.8	-5.564317	-4.477948	-2.886956	-2.059491
9.0	-4.919775	-3.987911	-2.604641	-1.873365
9.5	-3.660551	-3.017998	-2.036155	-1.492617
10.0	-2.768021	-2.320273	-1.615282	-1.204487
10.5	-2.127978	-1.812446	-1.298658	-0.983112
11.0	-1.663653	-1.437567	-1.056603	-0.81086
11.5	-1.321604	-1.156704	-0.86855	-0.674677
12.0	-1.064817	-0.942005	-0.721162	-0.565887
12.5	-0.868975	-0.775836	-0.60342	-0.478317
13.0	-0.716864	-0.644872	-0.508701	-0.407258
13.5	-0.596823	-0.540251	-0.43172	-0.348175
14.0	-0.501105	-0.4563	-0.368933	-0.299778
14.5	-0.423868	-0.387913	-0.316824	-0.259451
15.0	-0.3611	-0.332013	-0.273393	-0.22567
16.0	-0.266496	-0.247158	-0.20716	-0.172877
17.0	-0.200829	-0.187697	-0.159808	-0.134671
18.0	-0.154485	-0.144908	-0.124964	-0.106223
19.0	-0.120375	-0.113934	-0.09915	-0.084922
20.0	-0.095441	-0.090468	-0.079416	-0.068821
21.0	-0.076228	-0.072549	-0.064308	-0.055917
22.0	-0.061756	-0.059333	-0.052976	-0.046374
23.0	-0.05047	-0.048509	-0.043485	-0.038372
24.0	-0.041901	-0.040013	-0.036494	-0.032043
25.0	-0.034667	-0.033633	-0.030718	-0.027265
50.0	-0.001539	-0.001762	-0.001729	-0.001566
100.0	-4e-05	-0.000164	-0.000267	-0.000391
