E (cm-1),2->0	,E (cm-1),4->0	,E (cm-1),6->0	,E (cm-1),8->0	,E (cm-1),10->0	,E (cm-1),4->2	,E (cm-1),6->2	,E (cm-1),8->2	,E (cm-1),10->2	,E (cm-1),6->4	,E (cm-1),8->4	,E (cm-1),10->4	,E (cm-1),8->6	,E (cm-1),10->6	,E (cm-1),10->8	
0.029399999999998983,3.45169,0.09799999999999898,0.110432,0.05580000000000496,0.02980554,0.9527999999999963,0.0006677719,0.7889999999999873,2.007663e-06,0.09799999999999898,8.43456,0.05580000000000496,0.605696,0.9527999999999963,0.03253281,0.7889999999999873,0.001916222,0.05580000000000496,19.7634,0.9527999999999963,0.498558,0.7889999999999873,0.05123461,0.9527999999999963,9.9029,0.7889999999999873,0.754835,0.7889999999999873,11.0297
0.07939999999999969,1.95201,0.1980000000000004,0.08357613,0.15579999999999927,0.01902617,1.9527999999999963,0.001183236,1.7889999999999873,1.790453e-05,0.1980000000000004,6.28956,0.15579999999999927,0.380331,1.9527999999999963,0.05829496,1.7889999999999873,0.007847824,0.15579999999999927,12.1785,1.9527999999999963,0.901225,1.7889999999999873,0.21848,1.9527999999999963,20.4224,1.7889999999999873,3.44448,1.7889999999999873,60.7416
0.1294000000000004,1.58332,0.2980000000000018,0.07386752,0.2558000000000078,0.01613489,2.9527999999999963,0.0005828766,2.7889999999999873,3.447785e-06,0.2980000000000018,5.51554,0.2558000000000078,0.320534,2.9527999999999963,0.02857113,2.7889999999999873,0.001706855,0.2558000000000078,10.1948,2.9527999999999963,0.436818,2.7889999999999873,0.04534864,2.9527999999999963,9.11908,2.7889999999999873,0.677649,2.7889999999999873,10.4616
0.17939999999999934,1.39509,0.39799999999999613,0.06876939,0.3558000000000021,0.01481999,3.9527999999999963,0.0008348528,3.7889999999999873,7.564412e-06,0.39799999999999613,5.10258,0.3558000000000021,0.293032,3.9527999999999963,0.041203,3.7889999999999873,0.002054503,0.3558000000000021,9.2899,3.9527999999999963,0.615287,3.7889999999999873,0.05338684,3.9527999999999963,13.4995,3.7889999999999873,0.793539,3.7889999999999873,12.6392
0.22940000000000005,1.28406,0.49799999999999756,0.06545233,0.45580000000001064,0.01402666,4.952799999999996,0.0006104871,4.788999999999987,6.377541e-06,0.49799999999999756,4.83083,0.45580000000001064,0.276258,4.952799999999996,0.02984226,4.788999999999987,0.001864576,0.45580000000001064,8.74778,4.952799999999996,0.454013,4.788999999999987,0.04914114,4.952799999999996,9.91882,4.788999999999987,0.742537,4.788999999999987,12.095
0.279399999999999,1.21203,0.597999999999999,0.06307124,0.555800000000005,0.01347612,5.952799999999996,0.0004829199,5.788999999999987,4.396711e-06,0.597999999999999,4.63328,0.555800000000005,0.26452,5.952799999999996,0.02344255,5.788999999999987,0.001391584,0.555800000000005,8.37629,5.952799999999996,0.355891,5.788999999999987,0.03635036,5.952799999999996,7.55991,5.788999999999987,0.543526,5.788999999999987,8.57567
0.3293999999999997,1.16087,0.6980000000000004,0.06127989,0.6557999999999993,0.01306797,6.952799999999996,0.0004852665,6.788999999999987,5.344475e-06,0.6980000000000004,4.48239,0.6557999999999993,0.255738,6.952799999999996,0.02350217,6.788999999999987,0.001366435,0.6557999999999993,8.10303,6.952799999999996,0.354275,6.788999999999987,0.03534172,6.952799999999996,7.60215,6.788999999999987,0.52752,6.788999999999987,8.40073
0.3794000000000004,1.12153,0.7980000000000018,0.05991728,0.7558000000000078,0.01275934,7.952799999999996,0.0004588587,7.788999999999987,5.358828e-06,0.7980000000000018,4.36582,0.7558000000000078,0.249009,7.952799999999996,0.02212562,7.788999999999987,0.00132174,0.7558000000000078,7.89654,7.952799999999996,0.334178,7.788999999999987,0.03411414,7.952799999999996,7.17753,7.788999999999987,0.510155,7.788999999999987,8.18166
0.42939999999999934,1.08945,0.8979999999999961,0.05892021,0.8558000000000021,0.01253309,8.952799999999996,0.0004138193,8.788999999999987,4.732205e-06,0.8979999999999961,4.2785,0.8558000000000021,0.243952,8.952799999999996,0.01980557,8.788999999999987,0.001186986,0.8558000000000021,7.74373,8.952799999999996,0.299698,8.788999999999987,0.03053271,8.952799999999996,6.34002,8.788999999999987,0.455156,8.788999999999987,7.2062
0.47940000000000005,1.06225,0.9979999999999976,0.05834097,0.9558000000000106,0.01239207,9.952799999999996,0.0003913643,9.788999999999987,4.649133e-06,0.9979999999999976,4.22246,0.9558000000000106,0.24056,9.952799999999996,0.01859031,9.788999999999987,0.001111533,0.9558000000000106,7.64391,9.952799999999996,0.280995,9.788999999999987,0.02843021,9.952799999999996,5.89485,9.788999999999987,0.422456,9.788999999999987,6.64089
0.529399999999999,1.03867,1.097999999999999,0.05849641,1.055800000000005,0.01237665,10.952799999999996,0.0003811712,10.788999999999987,4.855947e-06,1.097999999999999,4.21467,1.055800000000005,0.239483,10.952799999999996,0.01798364,10.788999999999987,0.001078167,1.055800000000005,7.61685,10.952799999999996,0.271386,10.788999999999987,0.02742219,10.952799999999996,5.6771,10.788999999999987,0.406667,10.788999999999987,6.38889
0.5793999999999997,1.01799,1.1980000000000004,0.06052097,1.1557999999999993,0.01262459,11.952799999999996,0.0003697714,11.788999999999987,4.820547e-06,1.1980000000000004,4.31471,1.1557999999999993,0.243038,11.952799999999996,0.01733986,11.788999999999987,0.001045531,1.1557999999999993,7.73185,11.952799999999996,0.261604,11.788999999999987,0.02647914,11.952799999999996,5.44332,11.788999999999987,0.392041,11.788999999999987,6.1427
