   ENERGY (CM-1)    JTOTL  JSTEP  JTOTU      F    I         SIG(F,I)
  5.0000000000E-02      0      1      6      1    1          118.159      
  0.1000000000          0      1      6      1    1          121.711      
  0.1500000000          0      1      7      1    1          121.948      
  0.2000000000          0      1      7      1    1          120.005      
  0.2500000000          0      1      8      1    1          118.666      
  0.3000000000          0      1      8      1    1          117.725      
  0.3500000000          0      1      8      1    1          117.086      
  0.4000000000          0      1      8      1    1          116.742      
  0.4500000000          0      1      9      1    1          116.673      
  0.5000000000          0      1      9      1    1          115.967      
  0.5500000000          0      1      9      1    1          117.156      
  0.6000000000          0      1      9      1    1          117.624      
  0.6500000000          0      1      9      1    1          118.172      
  0.7000000000          0      1     10      1    1          118.769      
  0.7500000000          0      1     10      1    1          119.394      
  0.8000000000          0      1     10      1    1          120.037      
  0.8500000000          0      1     10      1    1          120.695      
  0.9000000000          0      1     10      1    1          121.369      
  0.9500000000          0      1     11      1    1          122.065      
   1.000000000          0      1     11      1    1          122.795      
   1.050000000          0      1     11      1    1          123.577      
   1.100000000          0      1     11      1    1          124.441      
   1.150000000          0      1     11      1    1          125.429      
   1.200000000          0      1     11      1    1          126.605      
   1.250000000          0      1     11      1    1          128.065      
   1.300000000          0      1     11      1    1          129.969      
   1.350000000          0      1     12      1    1          132.592      
   1.400000000          0      1     12      1    1          136.463      
   1.450000000          0      1     12      1    1          142.695      
   1.500000000          0      1     12      1    1          154.400      
   1.550000000          0      1     12      1    1          179.340      
   1.600000000          0      1     12      1    1          246.865      
   1.650000000          0      1     12      1    1          446.919      
   1.700000000          0      1     12      1    1          451.120      
   1.750000000          0      1     12      1    1          252.329      
   1.800000000          0      1     13      1    1          185.372      
   1.850000000          0      1     13      1    1          161.393      
   1.900000000          0      1     13      1    1          150.991      
   1.950000000          0      1     13      1    1          145.915      
   2.000000000          0      1     13      1    1          143.317      
   2.050000000          0      1     13      1    1          142.020      
   2.100000000          0      1     13      1    1          141.473      
   2.150000000          0      1     13      1    1          141.390      
   2.200000000          0      1     13      1    1          141.612      
   2.250000000          0      1     13      1    1          142.044      
   2.300000000          0      1     13      1    1          142.630      
   2.350000000          0      1     13      1    1          143.330      
   2.400000000          0      1     13      1    1          144.130      
   2.450000000          0      1     13      1    1          145.012      
   2.500000000          0      1     13      1    1          145.968      
   2.550000000          0      1     14      1    1          146.996      
   2.600000000          0      1     14      1    1          148.091      
   2.650000000          0      1     14      1    1          149.259      
   2.700000000          0      1     14      1    1          150.506      
   2.750000000          0      1     14      1    1          151.837      
   2.800000000          0      1     14      1    1          153.260      
