   ENERGY (CM-1)    JTOTL  JSTEP  JTOTU      F    I         SIG(F,I)
  5.0000000000E-02      0      1      6      1    1          59.1951      
  0.1000000000          0      1      6      1    1          111.398      
  0.1500000000          0      1      7      1    1          132.218      
  0.2000000000          0      1      7      1    1          143.755      
  0.2500000000          0      1      8      1    1          151.082      
  0.3000000000          0      1      8      1    1          155.904      
  0.3500000000          0      1      8      1    1          159.409      
  0.4000000000          0      1      8      1    1          162.403      
  0.4500000000          0      1      9      1    1          165.427      
  0.5000000000          0      1      9      1    1          166.903      
  0.5500000000          0      1      9      1    1          173.187      
  0.6000000000          0      1      9      1    1          179.012      
  0.6500000000          0      1     10      1    1          187.637      
  0.7000000000          0      1     10      1    1          202.351      
  0.7500000000          0      1     10      1    1          233.216      
  0.8000000000          0      1     10      1    1          319.830      
  0.8500000000          0      1     10      1    1          626.339      
  0.9000000000          0      1     10      1    1          691.797      
  0.9500000000          0      1     11      1    1          376.073      
   1.000000000          0      1     11      1    1          278.350      
   1.050000000          0      1     11      1    1          244.774      
   1.100000000          0      1     11      1    1          230.850      
   1.150000000          0      1     11      1    1          224.636      
   1.200000000          0      1     11      1    1          222.053      
   1.250000000          0      1     11      1    1          221.424      
   1.300000000          0      1     12      1    1          221.961      
   1.350000000          0      1     12      1    1          223.262      
   1.400000000          0      1     12      1    1          225.100      
   1.450000000          0      1     12      1    1          227.349      
   1.500000000          0      1     12      1    1          229.487      
   1.550000000          0      1     12      1    1          232.408      
   1.600000000          0      1     12      1    1          235.608      
   1.650000000          0      1     12      1    1          239.085      
   1.700000000          0      1     13      1    1          242.868      
   1.750000000          0      1     13      1    1          246.997      
   1.800000000          0      1     13      1    1          251.538      
   1.850000000          0      1     13      1    1          256.577      
   1.900000000          0      1     13      1    1          262.223      
   1.950000000          0      1     13      1    1          268.626      
   2.000000000          0      1     13      1    1          275.959      
   2.050000000          0      1     13      1    1          284.439      
   2.100000000          0      1     13      1    1          294.328      
   2.150000000          0      1     13      1    1          305.913      
   2.200000000          0      1     13      1    1          319.489      
   2.250000000          0      1     14      1    1          335.331      
   2.300000000          0      1     14      1    1          353.616      
   2.350000000          0      1     14      1    1          374.309      
   2.400000000          0      1     14      1    1          397.033      
   2.450000000          0      1     14      1    1          420.911      
   2.500000000          0      1     14      1    1          444.534      
   2.550000000          0      1     14      1    1          466.049      
   2.600000000          0      1     14      1    1          483.533      
   2.650000000          0      1     14      1    1          495.497      
   2.700000000          0      1     14      1    1          501.298      
   2.750000000          0      1     14      1    1          501.251      
   2.800000000          0      1     14      1    1          496.406      
   2.850000000          0      1     14      1    1          488.154      
   2.900000000          0      1     14      1    1          477.858      
   2.950000000          0      1     14      1    1          466.656      
   3.000000000          0      1     14      1    1          455.365      
   3.050000000          0      1     14      1    1          444.527      
   3.100000000          0      1     14      1    1          434.450      
   3.150000000          0      1     14      1    1          425.290      
   3.200000000          0      1     14      1    1          417.108      
   3.250000000          0      1     14      1    1          409.888      
   3.300000000          0      1     14      1    1          403.588      
   3.350000000          0      1     14      1    1          398.149      
   3.400000000          0      1     14      1    1          393.511      
   3.450000000          0      1     14      1    1          389.602      
   3.500000000          0      1     14      1    1          386.372      
   3.550000000          0      1     14      1    1          383.767      
   3.600000000          0      1     14      1    1          381.739      
   3.650000000          0      1     14      1    1          380.253      
   3.700000000          0      1     14      1    1          379.277      
   3.750000000          0      1     15      1    1          378.812      
   3.800000000          0      1     15      1    1          378.780      
   3.850000000          0      1     15      1    1          379.187      
   3.900000000          0      1     15      1    1          380.015      
   3.950000000          0      1     15      1    1          381.250      
   4.000000000          0      1     15      1    1          382.875      
   4.050000000          0      1     15      1    1          384.871      
   4.100000000          0      1     15      1    1          387.222      
   4.150000000          0      1     15      1    1          389.903      
   4.200000000          0      1     15      1    1          392.888      
   4.250000000          0      1     15      1    1          396.147      
   4.300000000          0      1     15      1    1          399.640      
   4.350000000          0      1     15      1    1          403.331      
   4.400000000          0      1     15      1    1          407.168      
   4.450000000          0      1     15      1    1          411.101      
   4.500000000          0      1     15      1    1          415.076      
   4.550000000          0      1     15      1    1          419.031      
   4.600000000          0      1     15      1    1          422.906      
   4.650000000          0      1     15      1    1          426.645      
   4.700000000          0      1     15      1    1          430.185      
   4.750000000          0      1     15      1    1          433.477      
   4.800000000          0      1     15      1    1          436.470      
   4.850000000          0      1     15      1    1          439.126      
   4.900000000          0      1     15      1    1          441.412      
   4.950000000          0      1     15      1    1          443.307      
   5.000000000          0      1     15      1    1          444.799      
   5.050000000          0      1     15      1    1          445.883      
   5.100000000          0      1     15      1    1          446.569      
   5.150000000          0      1     15      1    1          446.870      
   5.200000000          0      1     15      1    1          446.807      
   5.250000000          0      1     15      1    1          446.409      
   5.300000000          0      1     15      1    1          445.706      
   5.350000000          0      1     15      1    1          444.732      
   5.400000000          0      1     15      1    1          443.524      
   5.450000000          0      1     15      1    1          442.117      
   5.500000000          0      1     15      1    1          440.547      
   5.550000000          0      1     15      1    1          438.848      
   5.600000000          0      1     15      1    1          437.052      
   5.650000000          0      1     15      1    1          435.188      
   5.700000000          0      1     15      1    1          433.284      
   5.750000000          0      1     15      1    1          431.364      
   5.800000000          0      1     16      1    1          429.524      
   5.850000000          0      1     16      1    1          427.634      
   5.900000000          0      1     16      1    1          425.784      
   5.950000000          0      1     16      1    1          423.988      
   6.000000000          0      1     16      1    1          422.258      
   6.050000000          0      1     16      1    1          420.603      
   6.100000000          0      1     16      1    1          419.031      
   6.150000000          0      1     16      1    1          417.548      
   6.200000000          0      1     16      1    1          416.157      
   6.250000000          0      1     16      1    1          414.863      
   6.300000000          0      1     16      1    1          413.666      
   6.350000000          0      1     16      1    1          412.567      
   6.400000000          0      1     16      1    1          411.567      
   6.450000000          0      1     16      1    1          410.662      
   6.500000000          0      1     16      1    1          409.852      
   6.550000000          0      1     16      1    1          409.134      
   6.600000000          0      1     16      1    1          408.504      
   6.650000000          0      1     16      1    1          407.958      
   6.700000000          0      1     16      1    1          407.492      
   6.750000000          0      1     16      1    1          407.100      
   6.800000000          0      1     16      1    1          406.778      
   6.850000000          0      1     16      1    1          406.520      
   6.900000000          0      1     16      1    1          406.320      
   6.950000000          0      1     16      1    1          406.172      
   7.000000000          0      1     16      1    1          406.070      
   7.050000000          0      1     16      1    1          406.008      
   7.100000000          0      1     16      1    1          405.979      
   7.150000000          0      1     16      1    1          405.978      
   7.200000000          0      1     16      1    1          406.000      
   7.250000000          0      1     16      1    1          406.039      
   7.300000000          0      1     16      1    1          406.096      
   7.350000000          0      1     16      1    1          406.200      
   7.400000000          0      1     16      1    1          405.729      
   7.450000000          0      1     16      1    1          406.085      
   7.500000000          0      1     16      1    1          406.133      
   7.550000000          0      1     16      1    1          406.143      
   7.600000000          0      1     16      1    1          406.124      
   7.650000000          0      1     16      1    1          406.074      
   7.700000000          0      1     16      1    1          405.990      
   7.750000000          0      1     16      1    1          405.860      
   7.800000000          0      1     16      1    1          405.637      
   7.850000000          0      1     16      1    1          405.920      
   7.900000000          0      1     16      1    1          405.442      
   7.950000000          0      1     16      1    1          405.148      
   8.000000000          0      1     16      1    1          404.831      
   8.050000000          0      1     16      1    1          404.479      
   8.100000000          0      1     16      1    1          404.087      
   8.150000000          0      1     16      1    1          403.656      
   8.200000000          0      1     16      1    1          403.186      
   8.250000000          0      1     16      1    1          402.677      
   8.300000000          0      1     16      1    1          402.130      
   8.350000000          0      1     16      1    1          401.548      
   8.400000000          0      1     16      1    1          400.933      
   8.450000000          0      1     16      1    1          400.285      
   8.500000000          0      1     16      1    1          399.609      
   8.550000000          0      1     17      1    1          398.995      
   8.600000000          0      1     17      1    1          398.266      
   8.650000000          0      1     17      1    1          397.512      
   8.700000000          0      1     17      1    1          396.693      
   8.750000000          0      1     17      1    1          396.006      
   8.800000000          0      1     17      1    1          395.194      
   8.850000000          0      1     17      1    1          394.384      
   8.900000000          0      1     17      1    1          393.567      
   8.950000000          0      1     17      1    1          392.745      
   9.000000000          0      1     17      1    1          391.919      
   9.050000000          0      1     17      1    1          391.092      
   9.100000000          0      1     17      1    1          390.265      
   9.150000000          0      1     17      1    1          389.441      
   9.200000000          0      1     17      1    1          388.620      
   9.250000000          0      1     17      1    1          387.805      
   9.300000000          0      1     17      1    1          386.996      
   9.350000000          0      1     17      1    1          386.195      
   9.400000000          0      1     17      1    1          385.404      
   9.450000000          0      1     17      1    1          384.622      
   9.500000000          0      1     17      1    1          383.850      
   9.550000000          0      1     17      1    1          383.091      
   9.600000000          0      1     17      1    1          382.343      
   9.650000000          0      1     17      1    1          381.607      
   9.700000000          0      1     17      1    1          380.884      
   9.750000000          0      1     17      1    1          380.174      
   9.800000000          0      1     17      1    1          379.478      
   9.850000000          0      1     17      1    1          378.796      
   9.900000000          0      1     17      1    1          378.130      
   9.950000000          0      1     17      1    1          377.501      
   10.00000000          0      1     17      1    1          376.671      
   10.05000000          0      1     17      1    1          376.134      
   10.10000000          0      1     17      1    1          375.522      
   10.15000000          0      1     17      1    1          374.914      
   10.20000000          0      1     17      1    1          374.313      
   10.25000000          0      1     17      1    1          373.723      
   10.30000000          0      1     17      1    1          373.142      
   10.35000000          0      1     17      1    1          372.570      
   10.40000000          0      1     17      1    1          372.006      
   10.45000000          0      1     17      1    1          371.451      
   10.50000000          0      1     17      1    1          370.903      
   10.55000000          0      1     17      1    1          370.363      
   10.60000000          0      1     17      1    1          369.829      
   10.65000000          0      1     17      1    1          369.301      
   10.70000000          0      1     17      1    1          368.778      
   10.75000000          0      1     17      1    1          368.260      
   10.80000000          0      1     17      1    1          367.746      
   10.85000000          0      1     17      1    1          367.236      
   10.90000000          0      1     17      1    1          366.729      
   10.95000000          0      1     17      1    1          366.224      
   10.95000000          0      1     17      2    1         4.591724E-03  
   10.95000000          0      1     17      1    2         0.342037      
   10.95000000          0      1     17      2    2          1370.83      
   11.00000000          0      1     17      1    1          365.720      
   11.00000000          0      1     17      2    1         6.951426E-03  
   11.00000000          0      1     17      1    2         0.192609      
   11.00000000          0      1     17      2    2          924.550      
   11.05000000          0      1     17      1    1          365.218      
   11.05000000          0      1     17      2    1         8.789187E-03  
   11.05000000          0      1     17      1    2         0.150109      
   11.05000000          0      1     17      2    2          162.449      
   11.10000000          0      1     17      1    1          364.717      
   11.10000000          0      1     17      2    1         1.038248E-02  
   11.10000000          0      1     17      1    2         0.128479      
   11.10000000          0      1     17      2    2          202.325      
   11.15000000          0      1     17      1    1          364.219      
   11.15000000          0      1     17      2    1         1.191327E-02  
   11.15000000          0      1     17      1    2         0.115809      
   11.15000000          0      1     17      2    2          140.909      
   11.20000000          0      1     17      1    1          363.723      
   11.20000000          0      1     17      2    1         1.345301E-02  
   11.20000000          0      1     17      1    2         0.107855      
   11.20000000          0      1     17      2    2          192.377      
   11.25000000          0      1     17      1    1          363.230      
   11.25000000          0      1     17      2    1         1.509256E-02  
   11.25000000          0      1     17      1    2         0.103091      
   11.25000000          0      1     17      2    2          156.029      
   11.30000000          0      1     17      1    1          362.742      
   11.30000000          0      1     17      2    1         1.706302E-02  
   11.30000000          0      1     17      1    2         0.101641      
   11.30000000          0      1     17      2    2          160.086      
   11.35000000          0      1     17      1    1          362.263      
   11.35000000          0      1     17      2    1         2.003021E-02  
   11.35000000          0      1     17      1    2         0.105889      
   11.35000000          0      1     17      2    2          164.025      
   11.40000000          0      1     17      1    1          361.802      
   11.40000000          0      1     17      2    1         2.627662E-02  
   11.40000000          0      1     17      1    2         0.124970      
   11.40000000          0      1     17      2    2          168.320      
   11.45000000          0      1     17      1    1          361.386      
   11.45000000          0      1     17      2    1         4.694518E-02  
   11.45000000          0      1     17      1    2         0.203069      
   11.45000000          0      1     17      2    2          174.734      
   11.50000000          0      1     18      1    1          361.169      
   11.50000000          0      1     18      2    1         0.202298      
   11.50000000          0      1     18      1    2         0.803046      
   11.50000000          0      1     18      2    2          194.984      
