T	1->0	2->0	3->0	4->0	5->0	6->0	7->0	8->0	9->0	10->0	2->1	3->1	4->1	5->1	6->1	7->1	8->1	9->1	10->1	3->2	4->2	5->2	6->2	7->2	8->2	9->2	10->2	4->3	5->3	6->3	7->3	8->3	9->3	10->3	5->4	6->4	7->4	8->4	9->4	10->4	6->5	7->5	8->5	9->5	10->5	7->6	8->6	9->6	10->6	8->7	9->7	10->7	9->8	10->8	10->9	
1.000000000000000000e+00 1.293071788684976670e-10 6.846250649552557131e-11 4.569393604916569305e-11 2.699413035155076656e-11 3.075717247509203284e-11 1.079340090866093094e-11 1.165180284990987136e-11 9.717148876173875318e-12 5.234074997428181769e-12 7.527470984655033248e-12 2.548592642054801696e-10 1.388098197037542943e-10 1.127822367133504745e-10 5.848045788738593247e-11 5.299501179887852465e-11 2.353022662488837188e-11 3.039088863800824512e-11 1.791502013628448012e-11 1.535185596815122249e-11 3.131887690215752873e-10 1.707657371334839805e-10 1.333626766251807150e-10 6.883104822988235259e-11 6.834250814073318154e-11 4.019831213854688049e-11 4.376135491164882543e-11 3.178324152632527446e-11 3.145352162833827831e-10 1.760675286947102357e-10 1.526598588238962675e-10 8.197755368896705601e-11 8.611195156329971777e-11 4.821841540033401841e-11 5.138230979949302561e-11 3.054983908116221138e-10 1.960822789513590531e-10 1.512732693384906349e-10 8.718324678709051842e-11 8.672333175495792470e-11 5.521449582755526013e-11 3.053310188356493136e-10 1.958592884464979668e-10 1.593309224328409024e-10 8.135143941309006151e-11 9.591666103738895944e-11 2.896108196160599089e-10 1.818940123027687779e-10 1.783434172283584622e-10 8.291260926410521308e-11 2.973546933748539560e-10 1.844459489393564953e-10 1.834869083644251235e-10 2.982773771881171638e-10 1.642573150597124020e-10 2.912460748634242527e-10
2.000000000000000000e+00 1.711802356587868124e-10 8.686401727227189787e-11 5.733801389040474991e-11 3.563885542391893962e-11 3.792657937841317882e-11 1.455571491212043597e-11 1.406690839645172008e-11 1.265938481100926188e-11 6.910789242488240633e-12 9.932335390810445703e-12 3.431543000603250151e-10 1.735838583017625709e-10 1.399701026444895572e-10 7.817115900718552747e-11 6.587748124379002681e-11 3.197993066913263526e-11 3.503813026163287441e-11 2.192304403401293951e-11 1.969336258520610849e-11 4.057914151587067477e-10 2.202105698481014774e-10 1.649564950822666445e-10 8.777633354592613981e-11 8.528752002469059173e-11 5.176635618384605706e-11 5.062725255715095967e-11 4.082830295195929411e-11 4.142097592385190096e-10 2.298818142895440646e-10 1.916369344869961468e-10 1.024198546094289351e-10 1.069390051805439256e-10 5.957652135471725538e-11 6.194980146839233837e-11 4.060667227293278160e-10 2.599972857964589019e-10 1.961428881722502496e-10 1.111422001535845569e-10 1.104660507141818491e-10 6.715242783167510562e-11 4.078388521345797462e-10 2.595213857331833401e-10 2.036519442762304776e-10 1.042695671055910990e-10 1.199025654680705621e-10 4.065232097298018540e-10 2.507238139585039474e-10 2.238413874040149980e-10 1.054020946463397241e-10 4.158671738917330871e-10 2.492178576689097260e-10 2.348350922358429162e-10 4.345855329972719277e-10 2.265249986960168703e-10 4.272366754698662365e-10
3.000000000000000000e+00 2.114211170926677229e-10 9.762754641774787928e-11 6.214036324895652402e-11 3.788447216364150810e-11 3.946157672868060808e-11 1.548649023829145343e-11 1.443317660226175631e-11 1.369470474365761862e-11 7.415231159508097381e-12 1.068017942970423906e-11 4.115380305235141520e-10 1.894459983975729934e-10 1.490079438073964615e-10 8.490053804742438346e-11 6.879875633303916427e-11 3.391642050198553324e-11 3.506286735936126328e-11 2.257288957986653388e-11 2.096244959448961677e-11 4.730825344367565966e-10 2.396358913628942148e-10 1.757227297238828989e-10 9.170201182087199836e-11 8.883775744173608748e-11 5.532115406653470221e-11 5.128740748445602021e-11 4.329820707226697089e-11 4.850633725439955217e-10 2.489473218137153029e-10 2.032501285932649137e-10 1.062226009970592614e-10 1.116468858315337558e-10 6.240171891408837799e-11 6.393768240707041112e-11 4.773764235113597138e-10 2.842260679149476242e-10 2.116988397500703303e-10 1.157135649253718718e-10 1.160465385504898811e-10 6.980435028450168686e-11 4.781067369204118229e-10 2.849284684076486029e-10 2.182532285300770837e-10 1.088712488143172992e-10 1.259708958040681122e-10 4.843139683422481196e-10 2.766528413787127537e-10 2.375704839124803443e-10 1.104243086668374383e-10 4.912829997127432393e-10 2.738588646542741590e-10 2.493771587401151970e-10 5.162632845998193115e-10 2.527164226329708024e-10 5.054255513009410799e-10
4.000000000000000000e+00 2.481386052536243014e-10 1.041252218717901728e-10 6.439008023541287948e-11 3.794370614387381868e-11 3.902067778665025653e-11 1.539191614897216095e-11 1.423742230406125390e-11 1.399317549726747123e-11 7.498250066083014328e-12 1.076994857000819982e-11 4.649283777948150554e-10 1.965818162209081431e-10 1.511192217862832005e-10 8.594726339288189252e-11 6.839770702818941586e-11 3.374907703439949172e-11 3.407737053893564762e-11 2.227170747756715057e-11 2.120367786163287395e-11 5.258923322893459767e-10 2.472573566196685327e-10 1.779914767770542136e-10 9.069602867011151451e-11 8.839327841635156120e-11 5.599649919760791231e-11 5.031168114686598210e-11 4.342429349977537901e-11 5.396351322558302306e-10 2.559198509344807084e-10 2.047461618783160305e-10 1.049304455903067795e-10 1.110663847723761656e-10 6.227731305214183098e-11 6.334651207443605350e-11 5.315046026879012663e-10 2.920569671946561593e-10 2.157492829395069742e-10 1.141975221232747863e-10 1.157803851717228074e-10 6.955647868932421612e-11 5.312650778259385357e-10 2.939187913397262164e-10 2.211849120582176670e-10 1.077536064167074753e-10 1.260620184460659249e-10 5.401322519068326390e-10 2.849131825350415034e-10 2.400008647370084451e-10 1.098095151340811608e-10 5.434799093878583065e-10 2.819899560215628673e-10 2.512907414639824596e-10 5.692028420085474467e-10 2.625199395741187005e-10 5.540434678699817276e-10
5.000000000000000000e+00 2.796251462831637994e-10 1.080052727632729178e-10 6.529144590813609610e-11 3.722306662178951546e-11 3.790604886600493043e-11 1.495718974497873970e-11 1.387965625752204133e-11 1.398800508617992383e-11 7.425967917342449923e-12 1.059976294307719595e-11 5.058017042185729147e-10 1.992507209897093881e-10 1.501240916757340114e-10 8.447253746866641255e-11 6.685752833412628007e-11 3.292031435034679223e-11 3.291025469720075066e-11 2.173142325785621387e-11 2.101161164677466296e-11 5.667017762029841345e-10 2.494382906931670671e-10 1.766489609385339858e-10 8.817443111900039660e-11 8.660994784207003202e-11 5.561183036544108463e-11 4.888816013463775479e-11 4.271420502737088095e-11 5.819115929452204733e-10 2.580299254736510263e-10 2.022039559429865952e-10 1.021428062558944488e-10 1.086864834447405263e-10 6.114050352536198265e-11 6.191138349778434168e-11 5.726008831013731470e-10 2.928848893000167012e-10 2.148814489856011782e-10 1.107905660054631045e-10 1.135121673076843898e-10 6.838279140325270971e-11 5.718782732422797266e-10 2.954920065721575340e-10 2.192397380153020411e-10 1.048387608037525876e-10 1.239652071853548563e-10 5.809566749184546768e-10 2.856050405549277004e-10 2.378262178741258280e-10 1.073683138913217889e-10 5.807349267318308645e-10 2.830593165799997575e-10 2.482614449600558146e-10 6.049456372493344128e-10 2.646845671168087241e-10 5.855867392404692126e-10
6.000000000000000000e+00 3.055663949638661960e-10 1.102147680626590212e-10 6.537322874336523662e-11 3.622282266207947161e-11 3.658841191438709815e-11 1.443352459013961886e-11 1.348583134165513306e-11 1.383999549208616742e-11 7.289337772380321873e-12 1.032191324230635662e-11 5.364695002752916586e-10 1.994806422233974318e-10 1.476286873722773746e-10 8.190443657396033329e-11 6.494056418938191556e-11 3.191569701944992637e-11 3.176290298663363130e-11 2.115447354440707166e-11 2.060201400383241630e-11 5.975469027886261401e-10 2.487926151178518777e-10 1.736722397674869295e-10 8.529208327259864145e-11 8.435443727678429464e-11 5.480451317014258149e-11 4.735431302289237704e-11 4.168975873959957861e-11 6.142440936433023891e-10 2.577207651922208626e-10 1.979674422187257592e-10 9.900142727717061704e-11 1.056991321828032808e-10 5.966218565157209933e-11 6.017156355236228905e-11 6.033563096004645008e-10 2.904851276310939664e-10 2.117448402514094879e-10 1.069118845729237981e-10 1.105173315340891963e-10 6.687643919915749603e-11 6.024250941888373521e-10 2.934382908648874906e-10 2.151294919289483410e-10 1.014191319224415039e-10 1.210018621381753493e-10 6.105392398011434736e-10 2.827944267453496209e-10 2.335185497164423713e-10 1.043425965498105754e-10 6.071327400723678150e-10 2.807662641705480134e-10 2.430294533522456622e-10 6.288889592986862976e-10 2.630004496894539715e-10 6.057420792472955040e-10
7.000000000000000000e+00 3.263367891879452147e-10 1.113063246734318402e-10 6.492836082998901899e-11 3.513364971399666748e-11 3.524526452382877707e-11 1.391180207409755336e-11 1.309564195741572270e-11 1.361650049084582306e-11 7.122508170113571761e-12 1.000009418800812240e-11 5.589262081954226969e-10 1.982864186022072684e-10 1.443935404853367795e-10 7.891530057850301571e-11 6.293053831130132925e-11 3.090136794573483791e-11 3.067781685200581205e-11 2.059313098221703985e-11 2.007467374461287627e-11 6.202184291027116849e-10 2.465258352587958950e-10 1.699337737002757279e-10 8.243425631532637525e-11 8.194459013464878677e-11 5.380951216702835041e-11 4.581486585423014094e-11 4.054602799334434273e-11 6.383522593894963605e-10 2.559575484160099845e-10 1.930201343897827906e-10 9.587010902621714615e-11 1.025379172855480418e-10 5.808406741544044758e-11 5.832044393188394780e-11 6.257638850933238152e-10 2.864582040895852977e-10 2.075005775789002816e-10 1.030533829820329038e-10 1.072681014529097073e-10 6.523616958497393911e-11 6.247087528507599231e-10 2.894685050880222466e-10 2.100355660784020319e-10 9.794578991302448660e-11 1.176925585066892770e-10 6.313329898030150149e-10 2.782377915778809240e-10 2.281509720573562391e-10 1.011708912867927872e-10 6.251682880413367663e-10 2.767002063122032060e-10 2.367701818601373183e-10 6.441301999925210355e-10 2.592416744657028899e-10 6.177159712329118247e-10
8.000000000000000000e+00 3.425555636803018301e-10 1.116149524530618580e-10 6.413896139694072337e-11 3.403261848522444792e-11 3.394461930543385487e-11 1.342248992406218807e-11 1.272038646851483944e-11 1.335032023446987479e-11 6.940708707674653086e-12 9.664148247461341475e-12 5.748188336587144018e-10 1.962074409364125354e-10 1.408130048873430145e-10 7.582917943222307549e-11 6.093937273354837912e-11 2.993180318350377048e-11 2.965825496140486255e-11 2.005794659775790779e-11 1.948523980780234616e-11 6.362374798445131130e-10 2.432615193964479702e-10 1.658561985347544805e-10 7.971810193048839432e-11 7.951223624321951199e-11 5.272331893751047562e-11 4.430739989469374779e-11 3.936598899783846739e-11 6.556544425297832531e-10 2.532157316273026830e-10 1.878128222162424954e-10 9.285954210389856075e-11 9.937505105231611352e-11 5.649953109681038783e-11 5.644376027383598357e-11 6.414196104506695701e-10 2.815467441862206969e-10 2.027119296625725358e-10 9.938006426796492196e-11 1.039659196886922188e-10 6.354571429627912260e-11 6.402333278376448449e-10 2.844351320047737206e-10 2.045258098554495822e-10 9.458252688147697635e-11 1.142742720685873808e-10 6.451889705416181003e-10 2.727752237790866797e-10 2.222728527554662154e-10 9.802613053367609505e-11 6.366687669799442849e-10 2.716450887306030837e-10 2.300817003811171028e-10 6.528143059525322760e-10 2.543362174876972667e-10 6.236885993021788675e-10
9.000000000000000000e+00 3.548934557604316731e-10 1.113577085438357605e-10 6.312624184467258818e-11 3.295266698471880255e-11 3.271169091378632164e-11 1.297319670029895330e-11 1.236240899974956406e-11 1.305999742583890555e-11 6.752184138910768225e-12 9.329379171373497523e-12 5.854938213017871412e-10 1.935550445008160465e-10 1.371070034823267281e-10 7.280281979644649919e-11 5.901370149549135444e-11 2.902191668689072705e-11 2.869969515899092840e-11 1.954925742901207151e-11 1.886811454876928194e-11 6.468865105167196598e-10 2.393628782684582706e-10 1.616634342315036768e-10 7.716887343521375649e-11 7.711990413863338704e-11 5.159295631273222591e-11 4.284847801002562255e-11 3.819018107715531093e-11 6.673798686031591920e-10 2.497878970269140194e-10 1.825721577391923709e-10 8.999830413462587038e-11 9.628702749344489505e-11 5.494834705039641554e-11 5.458798773811730396e-11 6.516525346559181357e-10 2.761388971488888580e-10 1.976830256513729546e-10 9.593873991779785711e-11 1.007099419245531658e-10 6.185083602300755329e-11 6.503006211177281018e-10 2.788106211209209401e-10 1.989002190178427865e-10 9.138905635678704304e-11 1.108698549238209835e-10 6.535977474913455636e-10 2.668560828097856731e-10 2.162028128419406764e-10 9.498429181430964985e-11 6.430882431419631661e-10 2.660447002756880201e-10 2.233041073483497115e-10 6.565681555885344454e-10 2.488187730971196466e-10 6.252737894202937127e-10
1.000000000000000000e+01 3.639897384410059075e-10 1.106851222734957112e-10 6.197426555553475160e-11 3.190857477135913055e-11 3.155433021000887473e-11 1.256311626779217408e-11 1.202154228709026913e-11 1.275724713930062109e-11 6.562079186237533947e-12 9.003994969813948671e-12 5.920475679551761992e-10 1.905257866094511114e-10 1.334045773060777632e-10 6.990991482393543722e-11 5.717358370518840530e-11 2.817283027371598404e-11 2.779732354946723891e-11 1.906561735184497161e-11 1.824540917226399858e-11 6.532410134166093032e-10 2.350641893195600026e-10 1.574831301866221495e-10 7.478242843414403047e-11 7.480081152141066167e-11 5.044596411946232954e-11 4.144675472674310500e-11 3.704053654317226708e-11 6.745960763030655981e-10 2.458824205002544418e-10 1.774216558310178762e-10 8.728915417478687527e-11 9.331145535984872303e-11 5.344916315567153501e-11 5.278128242130584736e-11 6.575758914064383528e-10 2.704637426471984842e-10 1.925933881354959535e-10 9.273326398838340799e-11 9.755402214992126153e-11 6.018082778349658244e-11 6.560267973979298526e-10 2.728812842301973691e-10 1.933288670230754357e-10 8.838468744085108439e-11 1.075483265112064810e-10 6.577747056995592221e-10 2.607445166342546080e-10 2.101384483452148783e-10 9.208081439934887822e-11 6.456029735793448441e-10 2.601763464922652354e-10 2.166401110780752843e-10 6.566552579296552941e-10 2.430174910776520296e-10 6.236911811864688151e-10
