2.50,0.00,3736.4732709882664494
2.60,0.00,2443.0137610173806024
2.70,0.00,1590.4293422214554994
2.80,0.00,1028.3966266163442924
2.90,0.00,658.1443636926804857
3.00,0.00,414.6591872687185401
3.10,0.00,255.0644281474416459
3.20,0.00,151.0242650643933473
3.30,0.00,83.7733271921488267
3.40,0.00,40.8595333444058824
3.50,0.00,14.0057768158626299
3.60,0.00,-2.2969040620260004
3.70,0.00,-11.7172142896191538
3.80,0.00,-16.6973182235846274
3.90,0.00,-18.8599988722690455
4.00,0.00,-19.2796500044117174
4.10,0.00,-18.6632283216620642
4.20,0.00,-17.4714640912306898
4.30,0.00,-16.0002872895790311
4.40,0.00,-14.4356575151824664
4.50,0.00,-12.8905450849649466
4.60,0.00,-11.4298888333113062
4.70,0.00,-10.0874271082767812
4.80,0.00,-8.8770199426364496
4.90,0.00,-7.8002292908352739
5.00,0.00,-6.8513549667083096
5.10,0.00,-6.0207412446152251
5.20,0.00,-5.2969105129023673
5.30,0.00,-4.6679047565503744
5.40,0.00,-4.1220958004255248
5.50,0.00,-3.6486431008632301
5.60,0.00,-3.2377213665231053
5.70,0.00,-2.8806013143109146
5.80,0.00,-2.5696399433874890
5.90,0.00,-2.2982181119192013
6.00,0.00,-2.0606503746036160
6.20,0.00,-1.6683918716519450
6.40,0.00,-1.3621970076859897
6.60,0.00,-1.1201025223279648
6.80,0.00,-0.9264092227679611
7.00,0.00,-0.7698365859634820
7.20,0.00,-0.6421891059733938
7.40,0.00,-0.5374200282280023
7.60,0.00,-0.4509860987754367
7.80,0.00,-0.3794075349041509
8.00,0.00,-0.3199690380915188
8.20,0.00,-0.2705160468952873
8.40,0.00,-0.2293145828288156
8.60,0.00,-0.1949533285647152
8.80,0.00,-0.1662737658661056
9.00,0.00,-0.1423190831260510
9.50,0.00,-0.0982199343351762
10.00,0.00,-0.0698705824435001
10.50,0.00,-0.0514573334512808
11.00,0.00,-0.0393071864621266
11.50,0.00,-0.0311098391255720
12.00,0.00,-0.0254185335275571
12.50,0.00,-0.0213300930385958
13.00,0.00,-0.0182813335383394
13.50,0.00,-0.0159206266380692
14.00,0.00,-0.0140274982449910
14.50,0.00,-0.0124626151832496
15.00,0.00,-0.0111368260664332
16.00,0.00,-0.0089895964066176
17.00,0.00,-0.0073126932816059
18.00,0.00,-0.0059696783322217
19.00,0.00,-0.0048811349932082
20.00,0.00,-0.0039939708027169
21.00,0.00,-0.0032691165993721
22.00,0.00,-0.0026762061359557
23.00,0.00,-0.0021909744719366
24.00,0.00,-0.0017937748427823
25.00,0.00,-0.0014686026845865
50.00,0.00,-0.0000098952793932
100.00,0.00,-0.0000000004492450
2.50,5.00,3517.1365267580140426
2.60,5.00,2316.0099733633683172
2.70,5.00,1518.1116687554142572
2.80,5.00,988.0061606633979636
2.90,5.00,636.0873726092934248
3.00,5.00,402.9287017498342038
3.10,5.00,249.0203716015870725
3.20,5.00,148.0288585195808935
3.30,5.00,82.3610670399810516
3.40,5.00,40.2385325019042881
3.50,5.00,13.7625396483409865
3.60,5.00,-2.3692131473942077
3.70,5.00,-11.7165320056853748
3.80,5.00,-16.6668451940876956
3.90,5.00,-18.8171691837689856
4.00,5.00,-19.2309017031948493
4.10,5.00,-18.6110275230696693
4.20,5.00,-17.4172870923284044
4.30,5.00,-15.9456272574934079
4.40,5.00,-14.3821647052846409
4.50,5.00,-12.8398631354851958
4.60,5.00,-11.3834478820738294
4.70,5.00,-10.0462952408532864
4.80,5.00,-8.8418361540503092
4.90,5.00,-7.7712070959357060
5.00,5.00,-6.8283347306605435
5.10,5.00,-6.0032691910879974
5.20,5.00,-5.2843266697286353
5.30,5.00,-4.6594274758014782
5.40,5.00,-4.1168953990785671
5.50,5.00,-3.6459010369351841
5.60,5.00,-3.2366741110480257
5.70,5.00,-2.8805698391779742
5.80,5.00,-2.5700467310766322
5.90,5.00,-2.2985940201469979
6.00,5.00,-2.0606337419053138
6.20,5.00,-1.6668992472926019
6.40,5.00,-1.3588520298761211
6.60,5.00,-1.1150046312008568
6.80,5.00,-0.9199416330003034
7.00,5.00,-0.7625110666735242
7.20,5.00,-0.6345354034787521
7.40,5.00,-0.5299164928356161
7.60,5.00,-0.4440232379104228
7.80,5.00,-0.3732752219175495
8.00,5.00,-0.3148590750789022
8.20,5.00,-0.2665335134139013
8.40,5.00,-0.2264932276684077
8.60,5.00,-0.1932718558921926
8.80,5.00,-0.1656711171221887
9.00,5.00,-0.1427077211861272
9.50,5.00,-0.1006220256851228
10.00,5.00,-0.0736122492227881
10.50,5.00,-0.0559672309941098
11.00,5.00,-0.0441594251238514
11.50,5.00,-0.0360136088035467
12.00,5.00,-0.0301895356210739
12.50,5.00,-0.0258606828563313
13.00,5.00,-0.0225157459516656
13.50,5.00,-0.0198365564976427
14.00,5.00,-0.0176232727078032
14.50,5.00,-0.0157486487300379
15.00,5.00,-0.0141301172442574
16.00,5.00,-0.0114588702112594
17.00,5.00,-0.0093412940377856
18.00,5.00,-0.0076331275610568
19.00,5.00,-0.0062440029019812
20.00,5.00,-0.0051101435740578
21.00,5.00,-0.0041830909078351
22.00,5.00,-0.0034245526441991
23.00,5.00,-0.0028036863081302
24.00,5.00,-0.0022954273196884
25.00,5.00,-0.0018793233696312
50.00,5.00,-0.0000126627066600
100.00,5.00,-0.0000000005748860
2.50,10.00,2713.7402379695081436
2.60,10.00,1867.5080694323439729
2.70,10.00,1273.9138022471713612
2.80,10.00,859.0281541929269906
2.90,10.00,570.4930830444235426
3.00,10.00,371.1477414037610743
