R	0	30	60	90
2.5		30140.579542	3033.706705	529.043643
2.6		25295.041172	2247.758882	326.996694
2.7	6856743.263737	21344.237831	1651.743024	190.017377
2.8	2588710.427204	18162.673789	1202.669033	98.856974
2.9	1211208.269715	15566.507673	866.547514	39.565426
3.0	608019.843818	13394.421814	616.721134	2.139683
3.1	320968.506877	11513.52749	432.388315	-20.49817
3.2	179702.326782	9820.294765	297.447522	-33.294181
3.3	110127.933562	8299.467044	199.498883	-39.652985
3.4	77158.861052	6952.144481	129.074421	-41.880816
3.5	63128.3826	5750.357517	78.980685	-41.530001
3.6	58752.586404	4687.803572	43.799443	-39.635042
3.7	59037.474656	3764.962767	19.477495	-36.88218
3.8	61297.689632	2979.818931	3.010535	-33.726009
3.9	64131.448346	2325.218959	-7.811641	-30.462062
4.0	66858.295976	1789.558745	-14.607828	-27.27801
4.1	27925.461225	1358.682252	-18.557926	-24.288244
4.2	20211.703464	1017.835414	-20.522034	-21.54829
4.3	14551.52376	751.452123	-21.131416	-19.079493
4.4	10446.907935	546.45583	-20.842757	-16.880059
4.5	7464.160279	390.885181	-19.988834	-14.932756
4.6	5304.651834	274.367638	-18.806825	-13.218383
4.7	3748.68126	188.235264	-17.462007	-11.71238
4.8	2632.935246	125.404739	-16.066208	-10.393418
4.9	1836.713637	80.198572	-14.689312	-9.240668
5.0	1271.409505	48.153331	-13.373467	-8.235554
5.1	872.271456	25.813721	-12.141453	-7.359208
5.2	592.14738	10.544275	-11.000677	-6.595852
5.3	396.827093	0.366577	-9.954608	-5.929934
5.4	261.595203	-6.187262	-9.000863	-5.348626
5.5	168.680466	-10.193536	-8.136571	-4.839606
5.6	105.382067	-12.43284	-7.357548	-4.392411
5.7	62.680359	-13.468601	-6.658945	-3.998733
5.8	34.217128	-13.701106	-6.033689	-3.651469
5.9	15.536588	-13.416811	-5.477771	-3.34388
6.0	3.534632	-12.816803	-4.983234	-3.069934
6.2	-8.38111	-11.182532	-4.154751	-2.60983
6.4	-11.935817	-9.454377	-3.500179	-2.24216
6.6	-12.016571	-7.889834	-2.977517	-1.947466
6.8	-10.824608	-6.551728	-2.555814	-1.707347
7.0	-9.289077	-5.435565	-2.212277	-1.510937
7.2	-7.778061	-4.51896	-1.931341	-1.34909
7.4	-6.427813	-3.775958	-1.698954	-1.21505
7.6	-5.285012	-3.180467	-1.507476	-1.102273
7.8	-4.356246	-2.703488	-1.346837	-1.007611
8.0	-3.621834	-2.320392	-1.212988	-0.928566
8.2	-3.04671	-2.009363	-1.099251	-0.860022
8.4	-2.593461	-1.755815	-1.002474	-0.802415
8.6	-2.229622	-1.54969	-0.920391	-0.751967
8.8	-1.934499	-1.380541	-0.849332	-0.707845
9.0	-1.693364	-1.240172	-0.789029	-0.669743
9.5	-1.261237	-0.974724	-0.671277	-0.592122
10.0	-0.981873	-0.791962	-0.587404	-0.532387
10.5	-0.78984	-0.664472	-0.525251	-0.486245
11.0	-0.657002	-0.574177	-0.477757	-0.448931
11.5	-0.564355	-0.508583	-0.439135	-0.41797
12.0	-0.497713	-0.458662	-0.40756	-0.39115
12.5	-0.447797	-0.420122	-0.381227	-0.368412
13.0	-0.409057	-0.387857	-0.358164	-0.348582
13.5	-0.377541	-0.361881	-0.339118	-0.331257
14.0	-0.351326	-0.339537	-0.322034	-0.315508
14.5	-0.329896	-0.320457	-0.306451	-0.30143
15.0	-0.311083	-0.304197	-0.292394	-0.288843
16.0	-0.280611	-0.275949	-0.269055	-0.26587
17.0	-0.256388	-0.253381	-0.24823	-0.246388
18.0	-0.23638	-0.234622	-0.230777	-0.229863
19.0	-0.218787	-0.217553	-0.215381	-0.214788
20.0	-0.204288	-0.203631	-0.202004	-0.201248
21.0	-0.19139	-0.191599	-0.189946	-0.188885
22.0	-0.179342	-0.179074	-0.178606	-0.178064
23.0	-0.168891	-0.169195	-0.168464	-0.168006
24.0	-0.159655	-0.159569	-0.159364	-0.158844
25.0	-0.151318	-0.151013	-0.150787	-0.150819
50.0	-0.050441	-0.05064	-0.05091	-0.050546
100.0	0.000474	-0.000358	8.4e-05	-0.0
