R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,-7244467.294690975,63568.29812220004,-28511637.745830394,7042258.640043052,-27171631.480227362,7892145.442139813,-12159593.379990924,-1896899.8018839061,3737076.9611809636,-13426116.770767707,16932582.862653367,-20684644.50278569,22802561.266004987,-21487355.227984577,22071076.29543657,-20989075.701080322,28874546.737362325,-36181686.64557876,18976325.310301878
1.1,-4421009.379242138,-26579.91640029652,-17523830.26741572,4248406.033376317,-16755848.395226529,4766129.739131099,-7409585.644359687,-1394817.2619238254,2597059.376950429,-8695426.773932185,10934210.515293775,-13306002.036796689,14656177.474936271,-13832081.934106171,14218037.412469037,-13538187.32740752,18620189.22017547,-23337845.910081122,12235197.014448253
1.2,-2666972.0151422713,-74467.10569183076,-10663639.048692519,2518349.9379675216,-10236702.799368193,2833360.959012993,-4459829.176858966,-1022194.1768952599,1804211.8623358114,-5623421.087168312,7047179.45037849,-8539481.548043817,9396936.977375431,-8882530.301082378,9137078.54881093,-8711857.019118408,11979426.716193557,-15018456.811674174,7870321.503297513
1.3,-1586056.9408883424,-95248.58230076397,-6411064.924253505,1458528.6335874877,-6183997.596824571,1650338.7787778366,-2643420.1141419583,-746825.5602119558,1252953.7059013718,-3631403.2875938006,4532840.255359652,-5466879.516626001,6009115.846208517,-5689284.173425654,5856692.730371107,-5592055.172745114,7687746.46354612,-9640765.688606484,5049927.349197986
1.4,-926306.8948147331,-99473.31182537206,-3796993.2418408133,817928.5654920882,-3684459.2282405365,935119.1778652417,-1536141.1307772065,-544097.0268714904,869780.4765475325,-2341598.9490830246,2909488.151586497,-3490663.6280996073,3831938.7112728255,-3633887.4636066775,3743640.507710341,-3579839.493640008,4920335.339630891,-6172230.947626416,3231551.234070793
1.5,-528264.2802894075,-94266.3552122562,-2206129.1211364334,437281.02467053034,-2157246.231621971,509378.7663891275,-869403.1736325684,-395353.8466569649,603525.8693097251,-1507720.7335134675,1863454.6469880422,-2222645.462593239,2436294.8382052197,-2314156.129571059,2385856.8389833323,-2285075.8728428306,3140055.2504038583,-3940332.480802495,2061983.4970781961
1.6,-291535.20920955454,-84284.32522153536,-1249666.604598923,216137.40655753107,-1234614.5692643228,260996.92737023818,-474053.5624540042,-286557.27305563795,418578.78786909406,-969423.3521798557,1190814.0733399533,-1411094.7746907158,1544038.907451222,-1469021.621787522,1515677.9365348255,-1454078.89615847,1997712.3676953064,-2507790.6638293513,1311639.5004751673
1.7,-153287.28579921057,-72452.6449920374,-683239.8269264873,91594.38588876546,-684931.3619324636,119963.07192113093,-244212.839976231,-207205.31475296442,290158.9460024528,-622462.5566164362,759209.7491812629,-893085.9462733052,975239.7351513585,-929344.8893735477,959569.4285957271,-922192.5585340968,1266714.2241723924,-1590801.6902040143,831566.2211347846
1.8,-74466.49158811585,-60515.00167698424,-354211.99369259126,24592.672776409338,-363152.87399818277,42916.650780948585,-114076.99451704165,-149482.01835640613,201026.4073656271,-399166.54631073104,482887.9552956591,-563386.3642833071,613748.5909150793,-585772.089270814,605253.3076836225,-582756.4088076641,800314.8319351517,-1005531.2740416488,525315.0949534142
1.9,-30993.87206446938,-49431.25965782125,-167925.10525007153,-8873.428649056168,-179071.4402701119,3264.821210725418,-43090.613360579875,-107596.47238122519,139189.99636496927,-255671.92200174415,306392.301876833,-354175.6472195418,384760.23179642035,-367759.0557301884,380243.73801587534,-366824.11710562726,503679.4737209504,-633150.1301592896,330567.06858283264
