R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,-67244880.11226472,-183977781.85676864,-237694828.42706645,-254304004.1396472,-204154701.29600912,-158756367.36282578,-104620314.4321735,-56643033.17176105,-41123718.39833971,-9724457.54398091,-6573327.625641059,6429070.919687926,20891205.1244562,9248160.027635386,36390633.421843246,-4641962.50195342,46967685.470731586,-40693357.65254206,28517099.422083825
1.1,-42719578.23942131,-117563720.26753926,-151626535.5230381,-163092003.38131222,-130935737.39642695,-102380316.42550871,-67404229.75232156,-36805974.18426556,-26503004.616384972,-6388293.34819751,-4196717.295804911,4122886.402766227,13455191.339673923,5931680.1527879555,23451777.814120073,-3001138.5460121953,30372752.25328889,-26215197.259428613,18458564.90735774
1.2,-27039425.027895015,-74915327.08844401,-96391712.97109477,-104329034.94687814,-83716065.31224954,-65882582.120591015,-43303790.89477517,-23879227.74372418,-17032143.04375895,-4195586.401006551,-2668145.3232695726,2634767.397872234,8646410.899344731,3793994.6585651496,15077993.186666416,-1936182.4355886534,19598984.96848095,-16847641.353598744,11923083.270910624
1.3,-17045690.319734827,-47596955.00777776,-61047616.097512454,-66558200.27555612,-53343430.96098743,-42300082.71967142,-27733946.50779806,-15467705.790213745,-10911707.467826406,-2755009.3674603966,-1688268.5069205267,1677250.6379249024,5542986.261668837,2419455.554987987,9669932.41004816,-1246295.4660558326,12617767.274050549,-10799600.238840757,7684498.645233109
1.4,-10697862.545831703,-30144952.572109856,-38503070.22970601,-42339716.35929418,-33862966.3349525,-27094019.157549586,-17701335.405977536,-10002516.795634374,-6966661.423952965,-1808904.9117847877,-1062456.2673299862,1063076.818016435,3544483.395574901,1537924.8355826365,6185006.645889697,-800284.0947620327,8103271.100775544,-6903644.787293348,4940964.961011909
1.5,-6680849.921835979,-19027702.13271838,-24172690.775133107,-26851310.213827185,-21407586.073466532,-17310515.83961743,-11255091.256482543,-6457219.691269837,-4431003.067602057,-1187725.1653407875,-664439.4060591316,670501.3698409419,2260474.2568381256,974161.7129208,3944682.4849073724,-512559.78074483754,5190274.12293235,-4400110.303386459,3168869.391286729
1.6,-4149210.736344921,-11967313.034123372,-15098299.244573167,-16973448.124361996,-13471205.81328763,-11030404.256756093,-7126136.156868383,-4161131.463923797,-2806297.055840173,-779964.4947042344,-412496.7536395842,420543.0740918086,1437530.4616503902,614713.1136830552,2508131.581138308,-327374.72162404447,3315037.4272263898,-2795547.7401075237,2026813.067348698
1.7,-2560903.092072617,-7497905.252107002,-9376272.939552322,-10692322.08943585,-8433385.113492748,-7009001.4028007155,-4490572.222097596,-2676614.9612728194,-1768859.7130051854,-512329.2801232887,-253879.21277241127,262083.31694349294,911457.082847579,386285.5315786287,1589492.0502865245,-208479.35212386347,2110877.7680897918,-1770039.4822663942,1292566.5367490868
1.8,-1569426.5021532588,-4678449.2899643015,-5784946.605959544,-6710822.230332908,-5248893.140887009,-4440592.655584417,-2814687.7475069137,-1718505.9858733334,-1108946.8079218355,-336667.53458466136,-154638.73284502604,162121.91008606,576083.9086623489,241638.5950192269,1003762.3044806878,-132345.34835016803,1339719.0185377356,-1116594.6098467023,821725.4174302334
1.9,-953988.5569392224,-2906420.582744212,-3542631.791504296,-4195457.419788584,-3245312.3728339546,-2804667.5287631406,-1753575.131978204,-1101268.1366906557,-690967.1978242215,-221359.48072381542,-92998.72115073189,99415.50996069048,362904.93806687766,150399.62945107633,631470.2983238349,-83730.8351240979,847285.702828379,-701578.6993300838,520631.5351788767
2.0,-574389.9120261364,-1797108.2537041216,-2150780.812744689,-2612006.8291699886,-1991315.2933963686,-1765682.3615840755,-1084921.375095556,-704374.2046509809,-427493.3388915591,-145650.13182794253,-55041.352472625804,60331.84043264231,227816.16229220436,93093.07486278813,395638.74740311765,-52782.40238814239,533813.8363089943,-438918.1338373216,328661.489297923
2.1,-341946.9884896423,-1105607.5269332773,-1292556.5914729775,-1618993.9231397125,-1211100.9911161023,-1107821.995673038,-665842.6159099849,-449655.8702467745,-262312.9604193637,-95920.87445535019,-31908.147119260182,36153.198234611584,142491.44787056666,57266.90626746367,246791.93090952598,-33144.2252612789,334933.8542946499,-273312.21903954656,206658.9676116705
2.2,-200798.99186852275,-676511.331533911,-767389.0443693321,-998778.1999226029,-728931.2905993782,-692612.9682140215,-404794.3924070027,-286503.4531988887,-159396.90888144993,-63238.16736067922,-17987.15314606028,21326.329484426955,88784.49696211329,34984.638721094765,153214.02205367488,-20726.284531695932,209212.88098837918,-169327.24152037327,129391.37203491837
2.3,-115923.9178101647,-411542.0353629068,-448857.8321280659,-613076.4540044307,-433259.0240129215,-431434.1263084984,-243329.08938428474,-182208.43243550241,-95732.262188875,-41742.859864178856,-9742.101072673824,12329.178308835522,55102.00635754611,21205.037106085714,94631.56044495759,-12903.325577543686,130050.51890732574,-104325.2768884926,80638.87666935471
