R	Gamma	E
1.00	0	-187.304787276061
1.00	10	-188.904193700277
1.00	20	-190.778121193476
1.00	30	-191.618868711276
1.00	40	-191.928557628925
1.00	50	-192.083159651003
1.00	60	-192.212730745191
1.00	70	-192.304194320715
1.00	80	-192.35695211555
1.00	90	-192.374426837029
1.00	100	-192.358604691046
1.00	110	-192.308132726785
1.00	120	-192.221053903585
1.00	130	-192.098562553055
1.00	140	-191.917763247525
1.00	150	-191.51779679841
1.00	160	-190.332607061995
1.00	170	-187.284150434162
1.00	180	-184.260242612492
1.10	0	-182.378229249109
1.10	10	-186.813613036993
1.10	20	-190.449047378269
1.10	30	-191.691530704406
1.10	40	-192.021105727171
1.10	50	-192.135124823056
1.10	60	-192.254315014097
1.10	70	-192.345687264331
1.10	80	-192.398485045927
1.10	90	-192.416981345934
1.10	100	-192.403605443146
1.10	110	-192.357756875715
1.10	120	-192.277644620775
1.10	130	-192.167113411444
1.10	140	-192.005221511521
1.10	150	-191.582689457313
1.10	160	-190.03074372396
1.10	170	-184.365713897325
1.10	180	-174.532610797889
1.20	0	-168.66478891239
1.20	10	-184.075228483008
1.20	20	-190.28184485765
1.20	30	-191.779449630985
1.20	40	-192.108997486795
1.20	50	-192.203820234247
1.20	60	-192.290526909363
1.20	70	-192.380914247632
1.20	80	-192.432717661856
1.20	90	-192.451956432447
1.20	100	-192.441846610802
1.20	110	-192.402035657316
1.20	120	-192.330077663984
1.20	130	-192.230385514442
1.20	140	-192.086919983443
1.20	150	-191.677414987475
1.20	160	-189.951256454161
1.20	170	-181.494214380752
1.30	10	-182.139865980089
1.30	20	-190.327235581895
1.30	30	-191.799325712613
1.30	40	-192.187470688374
1.30	50	-192.205234888973
1.30	60	-192.328452684967
1.30	70	-192.414798440902
1.30	80	-192.463784859656
1.30	90	-192.482839622478
1.30	100	-192.475918145429
1.30	110	-192.442330347989
1.30	120	-192.378559423053
1.30	130	-192.287147268594
1.30	140	-192.157220198641
1.30	150	-191.792850078935
1.30	160	-190.175839969085
1.30	170	-181.470320319036
1.40	10	-183.104535976924
1.40	20	-190.59985679935
1.40	30	-191.912036639859
1.40	40	-192.25376059567
1.40	50	-192.310707555909
1.40	60	-192.369815935433
1.40	70	-192.447871334776
1.40	80	-192.492317777616
1.40	90	-192.51038749992
1.40	100	-192.506152021603
1.40	110	-192.478467660783
1.40	120	-192.42267865376
1.40	130	-192.336382067318
1.40	140	-192.213680126985
1.40	150	-191.908238440769
1.40	160	-190.601189371966
1.40	170	-184.352278305807
1.40	180	-165.308781314397
1.50	0	-172.581094433154
1.50	10	-185.892214899355
1.50	20	-190.99036183205
1.50	30	-192.019139720178
1.50	40	-192.307156795857
1.50	50	-192.360109355913
1.50	60	-192.41980760837
1.50	70	-192.478991427287
1.50	80	-192.521354250608
1.50	90	-192.536025586398
1.50	100	-192.533167796845
1.50	110	-192.510433800792
1.50	120	-192.461657077261
1.50	130	-192.378488995204
1.50	140	-192.256515191307
1.50	150	-192.003776458944
1.50	160	-191.046928382996
1.50	170	-187.32098501122
1.50	180	-181.363905077059
1.60	0	-183.747963013224
1.60	10	-188.363928441956
1.60	20	-191.368413641485
1.60	30	-192.10685587665
1.60	40	-192.348714260957
1.60	50	-192.39310208488
1.60	60	-192.459131793523
1.60	70	-192.521786350337
1.60	80	-192.547213980726
1.60	90	-192.558411403057
1.60	100	-192.555954885468
1.60	110	-192.537259106648
1.60	120	-192.49493966347
1.60	130	-192.415572486102
1.60	140	-192.288378441616
1.60	150	-192.069179976816
1.60	160	-191.395124510767
1.60	170	-189.27116825949
1.60	180	-186.836275660047
1.70	0	-188.041056972243
1.70	10	-190.011291820232
1.70	20	-191.664476338753
1.70	30	-192.181810354487
1.70	40	-192.380864130321
1.70	50	-192.435883069814
1.70	60	-192.511947249543
1.70	70	-192.547368853849
1.70	80	-192.567578571594
1.70	90	-192.576210029817
1.70	100	-192.57411490139
1.70	110	-192.558849798791
1.70	120	-192.52264876677
1.70	130	-192.449476571405
1.70	140	-192.313557115627
1.70	150	-192.104211363972
1.70	160	-191.618568450789
1.70	170	-190.39793868048
1.70	180	-189.208344992275
1.80	0	-189.938064763941
1.80	10	-190.88462782547
1.80	20	-191.903557162449
1.80	30	-192.237309412872
1.80	40	-192.406644440637
1.80	50	-192.472581224152
1.80	60	-192.537764859157
1.80	70	-192.567112918033
1.80	80	-192.583086855812
1.80	90	-192.589732368988
1.80	100	-192.587981461961
1.80	110	-192.57561143364
1.80	120	-192.545135029743
1.80	130	-192.479920049369
1.80	140	-192.346223218074
1.80	150	-192.184047677871
1.80	160	-191.801153605495
1.80	170	-190.932452947709
1.80	180	-190.209439765218
1.90	0	-190.749289705125
1.90	10	-191.325625007895
1.90	20	-192.008178403655
1.90	30	-192.282179249847
1.90	40	-192.429747716081
1.90	50	-192.503037047786
1.90	60	-192.557804455985
1.90	70	-192.582173329701
1.90	80	-192.594724336292
1.90	90	-192.599835509558
1.90	100	-192.598410299125
1.90	110	-192.58848144899
1.90	120	-192.563238567801
1.90	130	-192.505995823895
1.90	140	-192.380703553143
1.90	150	-192.202098511921
1.90	160	-191.8740712882
1.90	170	-191.14151258064
1.90	180	-190.439034568928
2.00	0	-190.963197290623
2.00	10	-191.512303392113
2.00	20	-192.085011489975
2.00	30	-192.322493539503
2.00	40	-192.458547369798
2.00	50	-192.527944136067
2.00	60	-192.574180020518
2.00	70	-192.593594085033
2.00	80	-192.603384069519
2.00	90	-192.607299999252
2.00	100	-192.606161040778
2.00	110	-192.598261942991
2.00	120	-192.577577294965
2.00	130	-192.528686151923
2.00	140	-192.418216813861
2.00	150	-192.217815516509
2.00	160	-191.928877663169
2.00	170	-191.146538226605
2.00	180	-190.025976912101
2.10	0	-190.711921254668
2.10	10	-191.539516977087
2.10	20	-192.149206471285
2.10	30	-192.362130190491
2.10	40	-192.487898202623
2.10	50	-192.555387896172
2.10	60	-192.586808841096
2.10	70	-192.602192579295
2.10	80	-192.609769799103
2.10	90	-192.61275609242
2.10	100	-192.611860496927
2.10	110	-192.605630577739
2.10	120	-192.588820569487
2.10	130	-192.547688841158
2.10	140	-192.44859897806
2.10	150	-192.238685459234
2.10	160	-191.994681407036
2.10	170	-190.989969351433
2.10	180	-188.716475400499
2.20	0	-189.876965784739
2.20	10	-191.448332298367
2.20	20	-192.206580713416
2.20	30	-192.401506645014
2.20	40	-192.513622217043
2.20	50	-192.570866485211
2.20	60	-192.596494834535
2.20	70	-192.608623291578
2.20	80	-192.614442594836
2.20	90	-192.616704772766
2.20	100	-192.6160118814
2.20	110	-192.611139147275
2.20	120	-192.597598030009
2.20	130	-192.563485663121
2.20	140	-192.476239380199
2.20	150	-192.269137216917
2.20	160	-192.064485782209
2.20	170	-190.696590137982
2.20	180	-185.684890612134
2.30	0	-187.987914345122
2.30	10	-191.248860484579
2.30	20	-192.260665326032
2.30	30	-192.438463313881
2.30	40	-192.535628599027
2.30	50	-192.583312769621
2.30	60	-192.603882386994
2.30	70	-192.613400665868
2.30	80	-192.617833738766
2.30	90	-192.61953721302
2.30	100	-192.619008197748
2.30	110	-192.615228154881
2.30	120	-192.604594802554
2.30	130	-192.576373139371
2.30	140	-192.500972783102
2.30	150	-192.321464026158
2.30	160	-192.130400081253
2.30	170	-190.342869471115
2.30	180	-178.390321457294
2.40	0	-183.740613816248
2.40	10	-190.969455337756
2.40	20	-192.310396651953
2.40	30	-192.471217906769
2.40	40	-192.554253243149
2.40	50	-192.593293321745
2.40	60	-192.609487533542
2.40	70	-192.617570007184
2.40	80	-192.620274493449
2.40	90	-192.621549693625
