   ENERGY (CM-1)    JTOTL  JSTEP  JTOTU      F    I         SIG(F,I)
  5.0000000000E-02      0      1      7      1    1          865.629      
  0.1000000000          0      1      7      1    1          3392.46      
  0.1500000000          0      1      8      1    1          2981.56      
  0.2000000000          0      1      8      1    1          3440.77      
  0.2500000000          0      1      9      1    1          3293.70      
  0.3000000000          0      1      9      1    1          3161.36      
  0.3500000000          0      1      9      1    1          2618.23      
  0.4000000000          0      1     10      1    1          2278.01      
  0.4500000000          0      1     10      1    1          2060.20      
  0.5000000000          0      1     10      1    1          2280.33      
  0.5500000000          0      1     10      1    1          2035.92      
  0.6000000000          0      1     11      1    1          1366.19      
  0.6500000000          0      1     11      1    1          1911.66      
  0.7000000000          0      1     11      1    1          1259.92      
  0.7500000000          0      1     11      1    1          2093.45      
  0.8000000000          0      1     12      1    1          1368.59      
  0.8500000000          0      1     12      1    1          1034.55      
  0.9000000000          0      1     12      1    1          760.518      
  0.9500000000          0      1     12      1    1          857.676      
   1.000000000          0      1     12      1    1          694.277      
   1.050000000          0      1     12      1    1          728.250      
   1.100000000          0      1     13      1    1          753.991      
   1.150000000          0      1     13      1    1          780.666      
   1.200000000          0      1     13      1    1          822.717      
   1.250000000          0      1     13      1    1          872.390      
   1.300000000          0      1     13      1    1          922.008      
   1.350000000          0      1     13      1    1          997.384      
   1.400000000          0      1     14      1    1          1141.57      
   1.450000000          0      1     14      1    1          1534.41      
   1.500000000          0      1     14      1    1          1585.87      
   1.550000000          0      1     14      1    1          1250.60      
   1.600000000          0      1     14      1    1          1337.89      
   1.650000000          0      1     14      1    1          1316.09      
   1.700000000          0      1     14      1    1          1771.02      
   1.750000000          0      1     15      1    1          1279.62      
   1.800000000          0      1     15      1    1          453.536      
   1.850000000          0      1     15      1    1          1486.65      
   1.900000000          0      1     15      1    1          1604.04      
   1.950000000          0      1     15      1    1          843.131      
   2.000000000          0      1     15      1    1          1032.23      
   2.050000000          0      1     15      1    1          1471.80      
   2.100000000          0      1     16      1    1          1000.62      
   2.150000000          0      1     16      1    1          1128.91      
   2.200000000          0      1     16      1    1          1090.64      
   2.250000000          0      1     16      1    1          1610.78      
   2.300000000          0      1     16      1    1          1502.95      
   2.350000000          0      1     16      1    1          1474.63      
   2.400000000          0      1     16      1    1          1266.99      
   2.450000000          0      1     16      1    1          1239.68      
   2.500000000          0      1     17      1    1          965.347      
   2.550000000          0      1     17      1    1          875.839      
   2.600000000          0      1     17      1    1          914.285      
   2.650000000          0      1     17      1    1          1231.69      
   2.700000000          0      1     17      1    1          1089.06      
   2.750000000          0      1     17      1    1          1062.55      
   2.800000000          0      1     17      1    1          1201.48      
   2.850000000          0      1     17      1    1          1312.17      
   2.900000000          0      1     17      1    1          1158.51      
