T	1->0	2->0	3->0	4->0	5->0	2->1	3->1	4->1	5->1	3->2	4->2	5->2	4->3	5->3	5->4	
1.000000000000000000e+00 4.759155609302457713e-11 2.612095211300622574e-11 7.078933506901445337e-13 7.507783217164044737e-13 9.230657633117313346e-14 6.485947686067177658e-11 4.188309887826471677e-12 7.766105105692351946e-13 2.310880855887335256e-12 4.387230300457126592e-12 7.378947506355428522e-12 3.065906926381456197e-13 2.380864889329145952e-12 3.775100004562677307e-12 1.386850494595956335e-12
2.000000000000000000e+00 3.643513546182647949e-11 2.380991423975871914e-11 8.047052436281104051e-13 7.356467883252531808e-13 9.897403628146209921e-14 7.291010511082821691e-11 4.730105078290125740e-12 7.926703442190188698e-13 2.352039478692505823e-12 4.728732698659496999e-12 6.911153292055716580e-12 2.905208692137216769e-13 2.173203090015027945e-12 3.945244953890283623e-12 1.551588726252127412e-12
3.000000000000000000e+00 3.247952594864607974e-11 2.179313218617515121e-11 8.091054540556754002e-13 7.269501698753747238e-13 1.015189095099814287e-13 7.457721688530676028e-11 4.706680155693478077e-12 8.130264640192884449e-13 2.321777602918399483e-12 4.700279637529406951e-12 6.716445918169104326e-12 2.777943671617282221e-13 2.094157588108753490e-12 3.974070652159351173e-12 1.576298009127484801e-12
4.000000000000000000e+00 3.172696016690698489e-11 2.014065888088520031e-11 7.974547039042338119e-13 7.192403666298899283e-13 1.032199383505330816e-13 7.427858071732651198e-11 4.589614329546349378e-12 8.311305324309724020e-13 2.292038433601197579e-12 4.653450319298840506e-12 6.597490966926915282e-12 2.703789190225278268e-13 2.047205089302555912e-12 3.989686278474995050e-12 1.555669850275543322e-12
5.000000000000000000e+00 3.236014765637187389e-11 1.870818662849355384e-11 7.821556424027097671e-13 7.120950737620809453e-13 1.045234041362744955e-13 7.283370183114533397e-11 4.456476554454509001e-12 8.468927619691014257e-13 2.266236857395305317e-12 4.609812721650686813e-12 6.510682568098819380e-12 2.657959302652393222e-13 2.014231229382162053e-12 4.003720310946482116e-12 1.523778041766852533e-12
6.000000000000000000e+00 3.357384653865844826e-11 1.742065340704689586e-11 7.665009621081563707e-13 7.053883017709819930e-13 1.055523600150758703e-13 7.061665484993148333e-11 4.327305182252714469e-12 8.603975632466791931e-13 2.243628800855784499e-12 4.568677455297132991e-12 6.440640466435489654e-12 2.627478425015186244e-13 1.989608627909849794e-12 4.016692588203972103e-12 1.491231547024097369e-12
7.000000000000000000e+00 3.498152818277637587e-11 1.624874047918939794e-11 7.515636680442462883e-13 6.990426662592071527e-13 1.063588051713666980e-13 6.793245566941091008e-11 4.207921546250363417e-12 8.718032226591700712e-13 2.223313394927300039e-12 4.528563165444216963e-12 6.380357542529652206e-12 2.605756612402208470e-13 1.970521556110661525e-12 4.028013730364614481e-12 1.461037831949477298e-12
8.000000000000000000e+00 3.638958825932052538e-11 1.518028779055163050e-11 7.377058051494819326e-13 6.930171772214762273e-13 1.069777426304944453e-13 6.501717417914464673e-11 4.099661903735491311e-12 8.813431443319728115e-13 2.204665639470666167e-12 4.488907973240473086e-12 6.326347563903875148e-12 2.589364714160481351e-13 1.955243459940949599e-12 4.037458349535804962e-12 1.433804613860262012e-12
9.000000000000000000e+00 3.770175311179851364e-11 1.420777004987602205e-11 7.250226996647251973e-13 6.872905731611001737e-13 1.074380035152883174e-13 6.203538134498879539e-11 4.002272845393071801e-12 8.892752713202095191e-13 2.187284013989259367e-12 4.449709651087188591e-12 6.276787595025503195e-12 2.576429116880227347e-13 1.942649710830139077e-12 4.045096792478539557e-12 1.409404451955705966e-12
1.000000000000000000e+01 3.887336191338059895e-11 1.332425926258811250e-11 7.135004920210972217e-13 6.818488543243423291e-13 1.077636062541683778e-13 5.909308592430698729e-11 3.914934195630643144e-12 8.958448672195821073e-13 2.170895673185234294e-12 4.411173692702841837e-12 6.230669163223152621e-12 2.565843340899499271e-13 1.931993172510231941e-12 4.051087122588088165e-12 1.387508620783555300e-12
