R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,45661359804.5809,-155636441167.3241,217799446701.82767,-324478536541.9643,351462210473.4756,-420788404608.23627,428872538726.4922,-443567954005.00507,449105686692.131,-411556217333.52673,425308040272.4271,-346784117424.8625,379284008099.3986,-269352692975.1821,344553494223.36115,-207114078345.29877,444244324674.3211,-273910935456.7304,287387316110.7112
1.1,30132402387.559597,-102541033749.12265,143746846041.24484,-213882760854.5848,232037924366.80106,-277563008789.96533,283284049972.2069,-292815489209.4373,296823324232.61096,-271873520433.8415,281262299825.29974,-229227595638.8447,250972234472.52167,-178178069702.29062,228140288501.31464,-137191734272.33698,294358732932.6206,-181762283380.3416,190466040807.55194
1.2,19868309784.132843,-67496623867.51816,94794955966.6891,-140855476932.6855,153070579138.3491,-182929270563.5065,186972926271.8617,-193138634550.48776,196029874678.04105,-179457720778.97806,185868810070.34164,-151407390680.1038,165953463973.07272,-117781731524.6723,150959738388.31747,-90817355847.98506,194922227119.0818,-120548078988.4988,126154178617.998
1.3,13089149862.128199,-44385576762.56237,62459532293.72109,-92673984282.52452,100892391648.32968,-120450158254.09908,123304787343.789,-127281463881.3497,129361065410.70125,-118357407876.14928,122735827519.6619,-99926616868.6445,109655335843.9189,-77799166998.45801,99820117201.41753,-60078175327.55465,128991151618.58145,-79903412389.6766,83503520625.29236
1.4,8615202225.577623,-29157701641.90534,41116782085.31324,-60912261629.97727,66441528195.89718,-79233997361.07039,81246878596.32785,-83803175066.02798,85294950153.12978,-77991301697.55095,80981872852.14714,-65894556688.682495,72399961376.05089,-51348385068.24958,65956228281.338005,-39715041988.89284,85301439332.49313,-52930304655.683266,55234571432.377365
1.5,5665030213.227296,-19133349668.026356,27041185282.335762,-39993520702.898346,43713430235.14485,-52068114494.29337,53485846203.40842,-55122913206.503105,56190353248.570915,-51344318909.8007,53387137142.63844,-43414143201.96368,47763185060.59374,-33862094921.918633,43546806734.06632,-26234098589.6818,56368105819.52097,-35039838752.39998,36509277681.90545
1.6,3721344829.887521,-12540884948.118406,17766295003.081,-26229274531.309395,28731797014.217415,-34179272544.43131,35176720240.96205,-36220618336.68835,36982657090.76433,-33768426945.664417,35163930923.235794,-28576171587.977467,31482901232.84311,-22310802218.492153,28727672563.743748,-17315355750.613308,37219697739.59245,-23180460438.767223,24113678176.733334
1.7,2441944219.787187,-8209870692.328246,11660303633.041395,-17181723493.015774,18865173933.210728,-22410804869.975567,23111804272.42077,-23774186286.877426,24317023532.40129,-22185881534.49443,23139214172.62715,-18790760040.98533,20732977891.329918,-14686175377.248703,18935111937.482143,-11419076863.892239,24555855928.303272,-15323812312.219267,15913745590.23392
1.8,1600611408.1934805,-5367661849.729356,7644357179.158194,-11240905926.292858,12373295193.928629,-14676654126.902903,15168791831.79565,-15586693938.42751,15972596512.71172,-14560075029.602959,15211336640.803888,-12343178432.977057,13640546510.05895,-9657635756.379236,12469155273.192366,-7523913197.837311,16186740845.3235,-10122267384.799963,10493240170.658175
1.9,1047913961.9613521,-3504632883.9186153,5005707285.469452,-7344437030.44663,8106096865.856409,-9599333856.600204,9944482503.52405,-10206376139.888851,10480186538.40169,-9544287992.879755,9989174368.158073,-8098885843.358241,8965227823.206104,-6344193837.937329,8203231568.935813,-4952760297.723772,10660161414.506044,-6680903185.528575,6912788239.325249
2.0,685218577.7519851,-2284937368.6181803,3273840587.681451,-4791867411.426633,5304131397.15831,-6269993204.80892,6511808964.954637,-6674628766.119648,6868551495.431654,-6248655252.227773,6552540570.061553,-5307752596.287678,5886067624.511685,-4162927848.5503454,5391223076.778543,-3256999550.502334,7013659284.752259,-4405729117.233124,4549671893.5421095
2.1,447475974.6745658,-1487455992.4095192,2138407445.440679,-3121795768.206928,3466298424.860051,-4089501624.1932836,4258752062.7088604,-4359005048.966495,4496109273.532382,-4085647021.5135455,4293196257.199268,-3474184163.2636447,3860085038.4187884,-2728410511.9216104,3539305753.120317,-2139584735.2693403,4609746026.434304,-2902706050.1685214,2991336585.304658
2.2,291823232.85467684,-966748173.9153489,1394879103.5961778,-2030577780.4930396,2262240995.803148,-2663263807.595332,2781608682.8736787,-2842607299.076386,2939379034.927285,-2667671810.449215,2809403410.1052527,-2271011907.060367,2528412469.461363,-1785988431.943981,2320864044.643404,-1403962666.4822924,3026453759.280067,-1910587105.371513,1964637309.55389
2.3,190042734.64657155,-627250290.1827141,908588761.183122,-1318590029.1892495,1474361778.7574484,-1731646332.8575583,1814316976.7949653,-1850877881.192737,1919072511.0175858,-1739261913.907511,1836029354.3362477,-1482435731.9103036,1654049045.5734491,-1167544295.8763995,1520032101.245555,-920167679.6170279,1984665179.5480502,-1256270988.6781778,1288852152.9457364
2.4,123576268.54045747,-406240159.49699956,590953948.7017946,-854735773.5984117,959470516.9970081,-1123992795.7807326,1181688506.5013692,-1203177463.4603465,1251159752.7825658,-1132191544.0835154,1198244363.7257733,-966240809.5699914,1080603546.7779,-762183298.8979179,994250789.7079253,-602327738.7930461,1299888561.0758293,-825134778.8673065,844495178.2195714
2.5,80230971.14864051,-262598740.40464133,383765294.7411052,-553018912.3310038,623434545.7079978,-728253335.6639528,768481934.7232459,-780781503.1291996,814491872.477051,-735793283.5780023,780868236.3163232,-628794244.5221009,704965915.8782841,-496821108.1012331,649450237.5748427,-393749719.01189685,850272333.4589928,-541329790.0596418,552627167.6257818
2.6,52004733.31855213,-169402754.75761497,248813289.40038955,-357096098.55562043,404436550.6347375,-470942998.1527905,498967335.1392076,-505744506.22471935,529393812.6617347,-477340774.8207178,508090634.36092573,-408510624.4212221,459216708.43059105,-323337370.68994296,423610757.55726576,-257035978.86528927,555402885.0008514,-354701229.2215197,361138336.39719874
2.7,33651818.648281515,-109046885.19365296,161045051.2394257,-230099119.40389332,261925923.13483527,-303927597.9397435,323433056.3982526,-326953055.6118301,343520852.89729095,-309094150.32569396,330064084.0299348,-264926125.79185736,298659945.8625,-210080148.18799996,275880679.0976113,-167539095.065419,362258842.92516464,-232109609.744346,235659023.95857882
2.8,21737562.081971757,-70034876.4796544,104053759.96159764,-147935938.31694174,169333659.87918386,-195719174.03718683,209283884.93631792,-210930555.88490534,222521551.95543605,-199752393.98197892,214047235.4405135,-171484441.63775226,193912415.27730283,-136251864.56375793,179377633.0921604,-109030164.04230215,235912293.716442,-151675909.1025294,153540787.84287447
2.9,14015964.475182125,-44870741.09866265,67108342.6222284,-94885886.5032955,109273126.5463265,-125747619.96828239,135173328.47479218,-135780390.3642821,143878881.22460088,-128818425.91031459,138558733.50929472,-110777517.85601906,125678428.4991366,-88202347.59362473,116429958.86556475,-70834073.53180009,153376870.04060787,-98967769.04104102,99873387.52712652
3.0,9020289.69698514,-28674454.73850927,43199349.85156781,-60706458.91117106,70381444.04533201,-80594788.37325896,87139415.62716308,-87200233.48100476,92851328.69664226,-82887823.42000607,89521592.52932589,-71408564.89366096,81301202.7907998,-56983170.24660568,75433536.81779024,-45936353.015324,99540705.03624894,-64473649.577317245,64850898.217095375
3.1,5794048.345379487,-18274305.065158054,27754686.049620803,-38735145.28352861,45242734.441360556,-51521455.30006497,56062387.836923294,-55862006.40635172,59800452.070859596,-53206907.977341175,57722623.91279981,-45926313.48628196,52488753.989297405,-36735562.1471114,48777343.35571928,-29733077.80959871,64479766.135778494,-41931108.04590237,42031291.67216193
3.2,3714422.1967259008,-11612510.437206123,17796489.376526378,-24645591.60561538,29024126.18414353,-32845180.53241153,35993800.08960464,-35691456.201546066,38433034.05874566,-34067724.1032015,37139977.090683766,-29466057.71173969,33815658.05410487,-23628778.577669796,31475531.066469595,-19206089.127424296,41684506.80945099,-27221166.23886263,27187322.988687184
3.3,2376498.5821548384,-7356500.15572285,11388260.017181894,-15633582.2659829,18580898.735095534,-20877607.934243698,23059537.733764447,-22739785.539019354,24646042.755589835,-21754266.51689948,23843267.550213933,-18856609.554405086,21736926.608721606,-15161667.085767744,20266229.202751916,-12379309.293999165,26890371.189330243,-17637626.7869843,17548472.114278134
3.4,1517465.56557313,-4645052.499041767,7272756.780230604,-9885042.471818183,11870105.024447037,-13229179.073804613,14740450.86848525,-14444511.286683796,15768523.250663893,-13851447.331454374,15271031.295723913,-12034091.329266228,13939614.567719888,-9703663.55783687,13018401.769528655,-7960688.962763577,17307238.237896066,-11404571.522158844,11301311.130210154
3.5,967038.2030530805,-2922752.1043507364,4635141.452328693,-6228859.007348814,7566814.472273518,-8354865.613690665,9401192.520907134,-9145929.291372217,10064599.119106695,-8792507.90244047,9756595.519205384,-7657601.933754244,8916954.745952973,-6193478.307826572,8341862.708389533,-5106641.170597896,11112213.66038085,-7358016.911109569,7260514.02889473
