    1     0.000000000000
    2     0.746256000000
    3     2.238768000000
    4     4.477536000000
    5     7.462560000000
    6    11.193840000000
    7    15.671376000000
    8    20.895168000000
    9    26.865216000000
   10    33.581520000000
   11    41.044080000000
   12    49.252896000000
   13    58.207968000000
   14    67.909296000000
   15    78.356880000000
   16    89.550720000000
   17   101.490816000000
   18   114.177168000000
   19   127.609776000000
   20   141.788640000000
   21   156.713760000000
   22   172.385136000000
