R	phi	theta2	theta1	E
2.90	30	30	180	28291.688134
2.90	30	60	0	28990.699555
2.90	30	60	30	7884.663836
2.90	30	60	60	825.272088
2.90	30	60	90	488.049186
2.90	30	60	120	1076.59954
2.90	30	60	150	7472.578431
2.90	30	60	180	28990.699561
2.90	30	90	0	54218.288905
2.90	30	90	30	7368.934254
2.90	30	90	60	840.4617
2.90	30	90	90	463.9451
2.90	30	90	120	840.461718
2.90	30	90	150	7368.934212
2.90	30	90	180	54218.288865
2.90	60	0	0	62376.954976
2.90	60	0	30	8957.324962
2.90	60	0	60	1305.003085
2.90	60	0	90	553.905201
2.90	60	0	120	1305.003134
2.90	60	0	150	8957.324945
2.90	60	0	180	62376.955042
2.90	60	30	0	28291.688128
2.90	60	30	30	8690.580559
2.90	60	30	60	1099.16394
2.90	60	30	90	522.986231
2.90	60	30	120	1267.049267
2.90	60	30	150	8469.204882
2.90	60	30	180	28291.688132
2.90	60	60	0	28990.699555
2.90	60	60	30	8060.239803
2.90	60	60	60	879.621892
2.90	60	60	90	462.104113
2.90	60	60	120	1029.147353
2.90	60	60	150	7847.659312
2.90	60	60	180	28990.685876
2.90	60	90	0	54218.288905
2.90	60	90	30	7692.557546
2.90	60	90	60	847.36312
2.90	60	90	90	432.417586
2.90	60	90	120	847.363094
2.90	60	90	150	7692.557557
2.90	60	90	180	54218.288865
2.90	90	0	0	62376.954976
2.90	90	0	30	8957.337027
2.90	90	0	60	1304.929705
2.90	90	0	90	553.055087
2.90	90	0	120	1304.929704
2.90	90	0	150	8957.337021
2.90	90	0	180	62376.955042
2.90	90	30	0	28291.688128
2.90	90	30	30	8635.396381
2.90	90	30	60	1182.879545
2.90	90	30	90	516.812573
2.90	90	30	120	1182.879526
2.90	90	30	150	8635.396372
2.90	90	30	180	28291.688132
2.90	90	60	0	28990.699555
2.90	90	60	30	8090.416512
2.90	90	60	60	955.464779
2.90	90	60	90	448.027531
2.90	90	60	120	955.464795
2.90	90	60	150	8090.416479
2.90	90	60	180	28990.699562
2.90	90	90	0	54218.288905
2.90	90	90	30	7852.218986
2.90	90	90	60	849.900345
2.90	90	90	90	415.665242
2.90	90	90	120	849.900327
2.90	90	90	150	7852.21897
2.90	90	90	180	54218.288865
3.00	0	0	0	21532.735044
3.00	0	0	30	7056.37146
3.00	0	0	60	943.75577
3.00	0	0	90	355.428656
3.00	0	0	120	943.755752
3.00	0	0	150	7056.371464
3.00	0	0	180	21532.73502
3.00	0	30	0	21671.330383
3.00	0	30	30	6872.767548
3.00	0	30	60	719.77799
3.00	0	30	90	345.053145
3.00	0	30	120	964.898413
3.00	0	30	150	6426.925538
3.00	0	30	180	21671.330414
3.00	0	60	0	22142.940339
3.00	0	60	30	6211.260275
3.00	0	60	60	542.961454
3.00	0	60	90	318.784699
3.00	0	60	120	753.386071
3.00	0	60	150	5780.402547
3.00	0	60	180	22142.940417
3.00	0	90	0	59162.590994
3.00	0	90	30	5739.307842
3.00	0	90	60	556.118587
3.00	0	90	90	303.508622
3.00	0	90	120	556.118561
3.00	0	90	150	5739.307836
3.00	0	90	180	59162.590912
3.00	30	0	0	21532.735044
3.00	30	0	30	7056.635779
3.00	30	0	60	944.014531
3.00	30	0	90	355.788544
3.00	30	0	120	944.014531
3.00	30	0	150	7056.635785
3.00	30	0	180	21532.73502
3.00	30	30	0	21671.330383
3.00	30	30	30	6883.88548
3.00	30	30	60	737.283721
3.00	30	30	90	341.690688
3.00	30	30	120	950.701133
3.00	30	30	150	6503.983843
3.00	30	30	180	21671.330414
3.00	30	60	0	22142.940339
3.00	30	60	30	6278.570708
3.00	30	60	60	561.198253
3.00	30	60	90	309.825584
3.00	30	60	120	746.754891
3.00	30	60	150	5922.213518
3.00	30	60	180	22142.940417
3.00	30	90	0	59162.590994
3.00	30	90	30	5861.221078
3.00	30	90	60	564.256326
3.00	30	90	90	292.574716
3.00	30	90	120	564.256373
3.00	30	90	150	5861.221065
3.00	30	90	180	59162.590911
3.00	60	0	0	21532.735044
3.00	60	0	30	7056.551226
3.00	60	0	60	943.497515
3.00	60	0	90	356.277407
3.00	60	0	120	943.497515
3.00	60	0	150	7056.551223
3.00	60	0	180	21532.73502
3.00	60	30	0	21671.330383
3.00	60	30	30	6887.450933
3.00	60	30	60	783.769998
3.00	60	30	90	334.65666
3.00	60	30	120	908.267855
3.00	60	30	150	6675.094767
3.00	60	30	180	21671.330414
3.00	60	60	0	22142.940339
3.00	60	60	30	6400.238353
3.00	60	60	60	607.746942
3.00	60	60	90	291.590592
3.00	60	60	120	718.629506
3.00	60	60	150	6213.872345
3.00	60	60	180	22142.940417
3.00	60	90	0	59162.590994
3.00	60	90	30	6101.073061
3.00	60	90	60	577.665583
3.00	60	90	90	270.48526
3.00	60	90	120	577.665572
3.00	60	90	150	6101.073074
3.00	60	90	180	59162.590911
3.00	90	0	0	21532.735044
3.00	90	0	30	7056.610068
3.00	90	0	60	943.423197
3.00	90	0	90	355.428667
3.00	90	0	120	943.42318
3.00	90	0	150	7056.6101
3.00	90	0	180	21532.73502
3.00	90	30	0	21671.330383
3.00	90	30	30	6824.87889
3.00	90	30	60	847.117908
3.00	90	30	90	330.013925
3.00	90	30	120	847.117911
3.00	90	30	150	6824.87894
3.00	90	30	180	21671.330414
3.00	90	60	0	22142.940339
3.00	90	60	30	6409.32744
3.00	90	60	60	667.286552
3.00	90	60	90	281.345282
3.00	90	60	120	667.286537
3.00	90	60	150	6409.327396
3.00	90	60	180	22142.940416
3.00	90	90	0	59162.590994
3.00	90	90	30	6219.324324
3.00	90	90	60	583.698467
3.00	90	90	90	258.3709
3.00	90	90	120	583.698437
3.00	90	90	150	6219.324344
3.00	90	90	180	59162.590912
3.10	0	0	0	16268.504984
3.10	0	0	30	5478.376719
3.10	0	0	60	669.712215
3.10	0	0	90	216.055988
3.10	0	0	120	669.712157
3.10	0	0	150	5478.376726
3.10	0	0	180	16268.504973
3.10	0	30	0	16393.238846
3.10	0	30	30	5377.270404
3.10	0	30	60	496.737302
3.10	0	30	90	209.036304
3.10	0	30	120	674.95796
3.10	0	30	150	4966.621126
3.10	0	30	180	16393.238974
3.10	0	60	0	16793.274072
3.10	0	60	30	4863.145245
3.10	0	60	60	350.862614
3.10	0	60	90	190.54319
3.10	0	60	120	502.447228
3.10	0	60	150	4485.88365
3.10	0	60	180	16793.274086
3.10	0	90	0	16988.986396
3.10	0	90	30	4475.399893
3.10	0	90	60	351.643552
3.10	0	90	90	179.577449
3.10	0	90	120	351.643545
3.10	0	90	150	4475.399899
3.10	0	90	180	16988.98635
3.10	30	0	0	16268.504984
3.10	30	0	30	5478.806436
3.10	30	0	60	669.973486
3.10	30	0	90	216.415326
3.10	30	0	120	669.97347
3.10	30	0	150	5478.806457
3.10	30	0	180	16268.504973
3.10	30	30	0	16393.238846
3.10	30	30	30	5381.93978
3.10	30	30	60	510.633216
3.10	30	30	90	206.784916
3.10	30	30	120	665.947523
3.10	30	30	150	5031.193215
3.10	30	30	180	16393.238973
3.10	30	60	0	16793.274072
3.10	30	60	30	4911.823545
3.10	30	60	60	366.994071
3.10	30	60	90	184.388707
3.10	30	60	120	500.988956
3.10	30	60	150	4597.677412
3.10	30	60	180	16793.274086
3.10	30	90	0	16988.986396
3.10	30	90	30	4568.319655
3.10	30	90	60	361.474876
3.10	30	90	90	172.087868
3.10	30	90	120	361.474894
3.10	30	90	150	4568.319713
3.10	30	90	180	16988.98635
3.10	60	0	0	16268.504985
3.10	60	0	30	5478.669041
3.10	60	0	60	669.45142
3.10	60	0	90	216.903418
3.10	60	0	120	669.451444
3.10	60	0	150	5478.669046
3.10	60	0	180	16268.504973
3.10	60	30	0	16393.238846
3.10	60	30	30	5373.112346
3.10	60	30	60	546.531764
3.10	60	30	90	201.981176
3.10	60	30	120	637.276553
3.10	60	30	150	5176.131162
3.10	60	30	180	16393.238974
3.10	60	60	0	16793.274072
3.10	60	60	30	4996.208482
3.10	60	60	60	406.343661
3.10	60	60	90	171.734624
3.10	60	60	120	486.772619
3.10	60	60	150	4829.29011
3.10	60	60	180	16793.274086
3.10	60	90	0	16988.986396
3.10	60	90	30	4750.658433
3.10	60	90	60	378.665698
3.10	60	90	90	156.78976
3.10	60	90	120	378.665725
3.10	60	90	150	4750.658502
3.10	60	90	180	16988.98635
3.10	90	0	0	16268.504984
3.10	90	0	30	5478.764674
3.10	90	0	60	669.376345
3.10	90	0	90	216.055997
3.10	90	0	120	669.376369
3.10	90	0	150	5478.764662
3.10	90	0	180	16268.504973
3.10	90	30	0	16393.238846
3.10	90	30	30	5308.66728
3.10	90	30	60	593.811605
3.10	90	30	90	198.459921
3.10	90	30	120	593.811564
3.10	90	30	150	5308.667311
3.10	90	30	180	16393.238974
3.10	90	60	0	16793.274072
3.10	90	60	30	4990.992208
3.10	90	60	60	452.521933
3.10	90	60	90	164.271186
3.10	90	60	120	452.521999
3.10	90	60	150	4990.992207
3.10	90	60	180	16793.274086
3.10	90	90	0	16988.986396
3.10	90	90	30	4840.659871
3.10	90	90	60	386.779726
3.10	90	90	90	148.025507
3.10	90	90	120	386.779737
3.10	90	90	150	4840.659849
3.10	90	90	180	16988.98635
3.20	0	0	0	12180.320232
3.20	0	0	30	4192.200935
3.20	0	0	60	464.447107
3.20	0	0	90	119.500843
3.20	0	0	120	464.44715
3.20	0	0	150	4192.200964
3.20	0	0	180	12180.320185
3.20	0	30	0	12344.943175
3.20	0	30	30	4148.551756
3.20	0	30	60	332.206825
3.20	0	30	90	114.743484
3.20	0	30	120	458.693269
3.20	0	30	150	3772.813482
3.20	0	30	180	12344.943159
3.20	0	60	0	12641.939967
3.20	0	60	30	3749.590721
3.20	0	60	60	212.350313
3.20	0	60	90	101.601512
3.20	0	60	120	318.419519
3.20	0	60	150	3412.478982
3.20	0	60	180	12641.939996
3.20	0	90	0	12759.718894
3.20	0	90	30	3426.295212
3.20	0	90	60	204.427802
3.20	0	90	90	93.644779
3.20	0	90	120	204.42781
3.20	0	90	150	3426.295193
3.20	0	90	180	12759.718932
3.20	30	0	0	12180.320232
3.20	30	0	30	4192.759721
3.20	30	0	60	464.710351
3.20	30	0	90	119.859697
3.20	30	0	120	464.710378
3.20	30	0	150	4192.759768
3.20	30	0	180	12180.320185
3.20	30	30	0	12344.943175
3.20	30	30	30	4148.916446
3.20	30	30	60	343.13425
3.20	30	30	90	113.300807
3.20	30	30	120	453.50083
3.20	30	30	150	3827.194302
3.20	30	30	180	12344.943159
3.20	30	60	0	12641.939967
3.20	30	60	30	3785.027717
3.20	30	60	60	226.437261
3.20	30	60	90	97.47076
3.20	30	60	120	320.516249
3.20	30	60	150	3502.399362
3.20	30	60	180	12641.939996
3.20	30	90	0	12759.718894
3.20	30	90	30	3498.762627
3.20	30	90	60	215.042827
3.20	30	90	90	88.625545
3.20	30	90	120	215.042799
3.20	30	90	150	3498.762599
3.20	30	90	180	12759.718932
3.20	60	0	0	12180.320232
3.20	60	0	30	4192.581086
3.20	60	0	60	464.18441
3.20	60	0	90	120.347055
3.20	60	0	120	464.184439
3.20	60	0	150	4192.58108
3.20	60	0	180	12180.320185
3.20	60	30	0	12344.943175
3.20	60	30	30	4132.19784
3.20	60	30	60	370.484988
3.20	60	30	90	110.121028
3.20	60	30	120	435.105072
3.20	60	30	150	3950.642478
3.20	60	30	180	12344.943159
3.20	60	60	0	12641.939967
3.20	60	60	30	3842.920758
3.20	60	60	60	259.361403
3.20	60	60	90	88.853566
3.20	60	60	120	316.192771
3.20	60	60	150	3690.419606
3.20	60	60	180	12641.939996
3.20	60	90	0	12759.718894
3.20	60	90	30	3640.606191
3.20	60	90	60	234.108223
3.20	60	90	90	78.215724
3.20	60	90	120	234.108236
3.20	60	90	150	3640.606194
3.20	60	90	180	12759.718932
3.20	90	0	0	12180.320232
3.20	90	0	30	4192.70546
3.20	90	0	60	464.108787
3.20	90	0	90	119.500823
3.20	90	0	120	464.10878
3.20	90	0	150	4192.70548
3.20	90	0	180	12180.320185
3.20	90	30	0	12344.943175
3.20	90	30	30	4068.220379
3.20	90	30	60	405.147053
3.20	90	30	90	107.415925
3.20	90	30	120	405.147068
3.20	90	30	150	4068.220309
3.20	90	30	180	12344.943159
3.20	90	60	0	12641.939967
3.20	90	60	30	3827.670288
