      R       THETA       E_CP
    6.6000   65.0000   -78.704664405347
    6.6000   70.0000   -78.704664329532
    6.6000   75.0000   -78.704664268269
    6.6000   80.0000   -78.704664223242
    6.6000   85.0000   -78.704664195716
    6.6000   90.0000   -78.704664186454
    6.8000   0.0000   -78.704664566443
    6.8000   5.0000   -78.704664558417
    6.8000   10.0000   -78.704664534603
    6.8000   15.0000   -78.704664495817
    6.8000   20.0000   -78.704664443363
    6.8000   25.0000   -78.704664378994
    6.8000   30.0000   -78.704664304839
    6.8000   35.0000   -78.704664223310
    6.8000   40.0000   -78.704664137008
    6.8000   45.0000   -78.704664048636
    6.8000   50.0000   -78.704663960880
    6.8000   55.0000   -78.704663876358
    6.8000   60.0000   -78.704663797527
    6.8000   65.0000   -78.704663726656
    6.8000   70.0000   -78.704663665741
    6.8000   75.0000   -78.704663616493
    6.8000   80.0000   -78.704663580296
    6.8000   85.0000   -78.704663558169
    6.8000   90.0000   -78.704663550724
    7.0000   0.0000   -78.704663857734
    7.0000   5.0000   -78.704663851274
    7.0000   10.0000   -78.704663832112
    7.0000   15.0000   -78.704663800888
    7.0000   20.0000   -78.704663758654
    7.0000   25.0000   -78.704663706806
    7.0000   30.0000   -78.704663647047
    7.0000   35.0000   -78.704663581301
    7.0000   40.0000   -78.704663511660
    7.0000   45.0000   -78.704663440291
    7.0000   50.0000   -78.704663369366
    7.0000   55.0000   -78.704663301002
    7.0000   60.0000   -78.704663237203
    7.0000   65.0000   -78.704663179816
    7.0000   70.0000   -78.704663130476
    7.0000   75.0000   -78.704663090577
    7.0000   80.0000   -78.704663061250
    7.0000   85.0000   -78.704663043312
    7.0000   90.0000   -78.704663037281
    7.2000   0.0000   -78.704663288107
    7.2000   5.0000   -78.704663282863
    7.2000   10.0000   -78.704663267306
    7.2000   15.0000   -78.704663241957
    7.2000   20.0000   -78.704663207657
    7.2000   25.0000   -78.704663165534
    7.2000   30.0000   -78.704663116957
    7.2000   35.0000   -78.704663063486
    7.2000   40.0000   -78.704663006810
    7.2000   45.0000   -78.704662948690
    7.2000   50.0000   -78.704662890899
    7.2000   55.0000   -78.704662835161
    7.2000   60.0000   -78.704662783124
    7.2000   65.0000   -78.704662736304
    7.2000   70.0000   -78.704662696032
    7.2000   75.0000   -78.704662663466
    7.2000   80.0000   -78.704662639524
    7.2000   85.0000   -78.704662624880
    7.2000   90.0000   -78.704662619958
    7.4000   0.0000   -78.704662827002
    7.4000   5.0000   -78.704662822708
    7.4000   10.0000   -78.704662809974
    7.4000   15.0000   -78.704662789216
    7.4000   20.0000   -78.704662761128
    7.4000   25.0000   -78.704662726616
    7.4000   30.0000   -78.704662686806
    7.4000   35.0000   -78.704662642968
    7.4000   40.0000   -78.704662596481
    7.4000   45.0000   -78.704662548783
    7.4000   50.0000   -78.704662501333
    7.4000   55.0000   -78.704662455555
    7.4000   60.0000   -78.704662412805
    7.4000   65.0000   -78.704662374325
    7.4000   70.0000   -78.704662341229
    7.4000   75.0000   -78.704662314460
    7.4000   80.0000   -78.704662294779
    7.4000   85.0000   -78.704662282743
    7.4000   90.0000   -78.704662278694
    7.6000   0.0000   -78.704662451155
    7.6000   5.0000   -78.704662447613
    7.6000   10.0000   -78.704662437104
    7.6000   15.0000   -78.704662419978
    7.6000   20.0000   -78.704662396794
    7.6000   25.0000   -78.704662368307
    7.6000   30.0000   -78.704662335437
    7.6000   35.0000   -78.704662299227
    7.6000   40.0000   -78.704662260822
    7.6000   45.0000   -78.704662221406
    7.6000   50.0000   -78.704662182182
    7.6000   55.0000   -78.704662144330
    7.6000   60.0000   -78.704662108975
    7.6000   65.0000   -78.704662077146
    7.6000   70.0000   -78.704662049766
    7.6000   75.0000   -78.704662027615
    7.6000   80.0000   -78.704662011330
    7.6000   85.0000   -78.704662001371
    7.6000   90.0000   -78.704661998020
    7.8000   0.0000   -78.704662142788
    7.8000   5.0000   -78.704662139844
    7.8000   10.0000   -78.704662131117
    7.8000   15.0000   -78.704662116886
    7.8000   20.0000   -78.704662097622
    7.8000   25.0000   -78.704662073951
    7.8000   30.0000   -78.704662046628
    7.8000   35.0000   -78.704662016531
    7.8000   40.0000   -78.704661984598
    7.8000   45.0000   -78.704661951816
    7.8000   50.0000   -78.704661919191
    7.8000   55.0000   -78.704661887700
    7.8000   60.0000   -78.704661858278
    7.8000   65.0000   -78.704661831788
    7.8000   70.0000   -78.704661808997
    7.8000   75.0000   -78.704661790560
    7.8000   80.0000   -78.704661777000
    7.8000   85.0000   -78.704661768705
    7.8000   90.0000   -78.704661765917
    8.0000   0.0000   -78.704661888242
    8.0000   5.0000   -78.704661885782
    8.0000   10.0000   -78.704661878488
    8.0000   15.0000   -78.704661866594
    8.0000   20.0000   -78.704661850493
    8.0000   25.0000   -78.704661830705
    8.0000   30.0000   -78.704661807865
    8.0000   35.0000   -78.704661782699
    8.0000   40.0000   -78.704661755995
    8.0000   45.0000   -78.704661728576
    8.0000   50.0000   -78.704661701285
    8.0000   55.0000   -78.704661674938
    8.0000   60.0000   -78.704661650315
    8.0000   65.0000   -78.704661628144
    8.0000   70.0000   -78.704661609062
    8.0000   75.0000   -78.704661593624
    8.0000   80.0000   -78.704661582270
    8.0000   85.0000   -78.704661575323
    8.0000   90.0000   -78.704661572987
    8.2000   0.0000   -78.704661676948
    8.2000   5.0000   -78.704661674882
    8.2000   10.0000   -78.704661668753
    8.2000   15.0000   -78.704661658759
    8.2000   20.0000   -78.704661645230
    8.2000   25.0000   -78.704661628601
    8.2000   30.0000   -78.704661609409
    8.2000   35.0000   -78.704661588257
    8.2000   40.0000   -78.704661565808
    8.2000   45.0000   -78.704661542754
    8.2000   50.0000   -78.704661519804
    8.2000   55.0000   -78.704661497639
    8.2000   60.0000   -78.704661476925
    8.2000   65.0000   -78.704661458266
    8.2000   70.0000   -78.704661442207
    8.2000   75.0000   -78.704661429212
    8.2000   80.0000   -78.704661419650
    8.2000   85.0000   -78.704661413804
    8.2000   90.0000   -78.704661411837
    8.4000   0.0000   -78.704661500652
    8.4000   5.0000   -78.704661498908
    8.4000   10.0000   -78.704661493734
    8.4000   15.0000   -78.704661485299
    8.4000   20.0000   -78.704661473877
    8.4000   25.0000   -78.704661459837
    8.4000   30.0000   -78.704661443628
    8.4000   35.0000   -78.704661425762
    8.4000   40.0000   -78.704661406796
    8.4000   45.0000   -78.704661387318
    8.4000   50.0000   -78.704661367920
    8.4000   55.0000   -78.704661349186
    8.4000   60.0000   -78.704661331668
    8.4000   65.0000   -78.704661315888
    8.4000   70.0000   -78.704661302303
    8.4000   75.0000   -78.704661291308
    8.4000   80.0000   -78.704661283219
    8.4000   85.0000   -78.704661278272
    8.4000   90.0000   -78.704661276606
    8.6000   0.0000   -78.704661352858
    8.6000   5.0000   -78.704661351381
    8.6000   10.0000   -78.704661346992
    8.6000   15.0000   -78.704661339838
    8.6000   20.0000   -78.704661330151
    8.6000   25.0000   -78.704661318241
    8.6000   30.0000   -78.704661304491
    8.6000   35.0000   -78.704661289330
    8.6000   40.0000   -78.704661273233
    8.6000   45.0000   -78.704661256698
    8.6000   50.0000   -78.704661240226
    8.6000   55.0000   -78.704661224311
    8.6000   60.0000   -78.704661209430
    8.6000   65.0000   -78.704661196020
    8.6000   70.0000   -78.704661184472
    8.6000   75.0000   -78.704661175127
    8.6000   80.0000   -78.704661168248
    8.6000   85.0000   -78.704661164042
    8.6000   90.0000   -78.704661162626
    8.8000   0.0000   -78.704661228407
    8.8000   5.0000   -78.704661227146
    8.8000   10.0000   -78.704661223408
    8.8000   15.0000   -78.704661217316
    8.8000   20.0000   -78.704661209064
    8.8000   25.0000   -78.704661198916
    8.8000   30.0000   -78.704661187196
    8.8000   35.0000   -78.704661174273
    8.8000   40.0000   -78.704661160550
    8.8000   45.0000   -78.704661146449
    8.8000   50.0000   -78.704661132398
    8.8000   55.0000   -78.704661118818
    8.8000   60.0000   -78.704661106118
    8.8000   65.0000   -78.704661094671
    8.8000   70.0000   -78.704661084813
    8.8000   75.0000   -78.704661076830
    8.8000   80.0000   -78.704661070958
    8.8000   85.0000   -78.704661067362
    8.8000   90.0000   -78.704661066155
    9.0000   0.0000   -78.704661123160
    9.0000   5.0000   -78.704661122083
    9.0000   10.0000   -78.704661118886
    9.0000   15.0000   -78.704661113674
    9.0000   20.0000   -78.704661106614
    9.0000   25.0000   -78.704661097929
    9.0000   30.0000   -78.704661087900
    9.0000   35.0000   -78.704661076838
    9.0000   40.0000   -78.704661065085
    9.0000   45.0000   -78.704661053007
    9.0000   50.0000   -78.704661040968
    9.0000   55.0000   -78.704661029332
    9.0000   60.0000   -78.704661018446
    9.0000   65.0000   -78.704661008632
    9.0000   70.0000   -78.704661000181
    9.0000   75.0000   -78.704660993336
    9.0000   80.0000   -78.704660988299
    9.0000   85.0000   -78.704660985215
    9.0000   90.0000   -78.704660984179
    9.5000   0.0000   -78.704660923787
    9.5000   5.0000   -78.704660923045
    9.5000   10.0000   -78.704660920844
    9.5000   15.0000   -78.704660917250
    9.5000   20.0000   -78.704660912381
    9.5000   25.0000   -78.704660906392
    9.5000   30.0000   -78.704660899470
    9.5000   35.0000   -78.704660891832
    9.5000   40.0000   -78.704660883714
    9.5000   45.0000   -78.704660875365
    9.5000   50.0000   -78.704660867041
    9.5000   55.0000   -78.704660858992
    9.5000   60.0000   -78.704660851456
    9.5000   65.0000   -78.704660844659
    9.5000   70.0000   -78.704660838805
    9.5000   75.0000   -78.704660834062
    9.5000   80.0000   -78.704660830573
    9.5000   85.0000   -78.704660828438
    9.5000   90.0000   -78.704660827719
    10.0000   0.0000   -78.704660788287
    10.0000   5.0000   -78.704660787763
    10.0000   10.0000   -78.704660786208
    10.0000   15.0000   -78.704660783670
    10.0000   20.0000   -78.704660780234
    10.0000   25.0000   -78.704660776004
    10.0000   30.0000   -78.704660771113
    10.0000   35.0000   -78.704660765715
    10.0000   40.0000   -78.704660759977
    10.0000   45.0000   -78.704660754074
    10.0000   50.0000   -78.704660748181
    10.0000   55.0000   -78.704660742486
    10.0000   60.0000   -78.704660737151
    10.0000   65.0000   -78.704660732338
    10.0000   70.0000   -78.704660728193
    10.0000   75.0000   -78.704660724834
    10.0000   80.0000   -78.704660722361
    10.0000   85.0000   -78.704660720850
    10.0000   90.0000   -78.704660720340
    10.5000   0.0000   -78.704660694219
    10.5000   5.0000   -78.704660693840
    10.5000   10.0000   -78.704660692721
    10.5000   15.0000   -78.704660690892
    10.5000   20.0000   -78.704660688417
    10.5000   25.0000   -78.704660685365
    10.5000   30.0000   -78.704660681839
    10.5000   35.0000   -78.704660677946
    10.5000   40.0000   -78.704660673806
    10.5000   45.0000   -78.704660669545
    10.5000   50.0000   -78.704660665294
    10.5000   55.0000   -78.704660661180
    10.5000   60.0000   -78.704660657327
    10.5000   65.0000   -78.704660653852
    10.5000   70.0000   -78.704660650856
    10.5000   75.0000   -78.704660648431
    10.5000   80.0000   -78.704660646646
    10.5000   85.0000   -78.704660645552
    10.5000   90.0000   -78.704660645184
    11.0000   0.0000   -78.704660627667
    11.0000   5.0000   -78.704660627392
    11.0000   10.0000   -78.704660626569
    11.0000   15.0000   -78.704660625227
    11.0000   20.0000   -78.704660623411
    11.0000   25.0000   -78.704660621169
    11.0000   30.0000   -78.704660618583
    11.0000   35.0000   -78.704660615724
    11.0000   40.0000   -78.704660612682
    11.0000   45.0000   -78.704660609553
    11.0000   50.0000   -78.704660606428
    11.0000   55.0000   -78.704660603406
    11.0000   60.0000   -78.704660600574
    11.0000   65.0000   -78.704660598018
    11.0000   70.0000   -78.704660595817
    11.0000   75.0000   -78.704660594033
    11.0000   80.0000   -78.704660592718
    11.0000   85.0000   -78.704660591914
    11.0000   90.0000   -78.704660591646
    11.5000   0.0000   -78.704660579781
    11.5000   5.0000   -78.704660579575
    11.5000   10.0000   -78.704660578960
    11.5000   15.0000   -78.704660577961
    11.5000   20.0000   -78.704660576605
    11.5000   25.0000   -78.704660574934
    11.5000   30.0000   -78.704660573004
    11.5000   35.0000   -78.704660570870
    11.5000   40.0000   -78.704660568602
    11.5000   45.0000   -78.704660566267
    11.5000   50.0000   -78.704660563933
    11.5000   55.0000   -78.704660561676
    11.5000   60.0000   -78.704660559562
    11.5000   65.0000   -78.704660557653
    11.5000   70.0000   -78.704660556009
    11.5000   75.0000   -78.704660554675
    11.5000   80.0000   -78.704660553696
    11.5000   85.0000   -78.704660553094
    11.5000   90.0000   -78.704660552894
    12.0000   0.0000   -78.704660544792
    12.0000   5.0000   -78.704660544636
    12.0000   10.0000   -78.704660544173
    12.0000   15.0000   -78.704660543415
    12.0000   20.0000   -78.704660542388
    12.0000   25.0000   -78.704660541127
    12.0000   30.0000   -78.704660539665
    12.0000   35.0000   -78.704660538049
    12.0000   40.0000   -78.704660536332
    12.0000   45.0000   -78.704660534564
    12.0000   50.0000   -78.704660532797
    12.0000   55.0000   -78.704660531088
    12.0000   60.0000   -78.704660529486
    12.0000   65.0000   -78.704660528043
    12.0000   70.0000   -78.704660526795
    12.0000   75.0000   -78.704660525785
    12.0000   80.0000   -78.704660525042
    12.0000   85.0000   -78.704660524587
    12.0000   90.0000   -78.704660524435
    12.5000   0.0000   -78.704660518870
    12.5000   5.0000   -78.704660518751
    12.5000   10.0000   -78.704660518396
    12.5000   15.0000   -78.704660517814
    12.5000   20.0000   -78.704660517028
    12.5000   25.0000   -78.704660516060
    12.5000   30.0000   -78.704660514939
    12.5000   35.0000   -78.704660513702
    12.5000   40.0000   -78.704660512386
    12.5000   45.0000   -78.704660511029
    12.5000   50.0000   -78.704660509675
    12.5000   55.0000   -78.704660508362
    12.5000   60.0000   -78.704660507133
    12.5000   65.0000   -78.704660506024
    12.5000   70.0000   -78.704660505068
    12.5000   75.0000   -78.704660504294
    12.5000   80.0000   -78.704660503724
    12.5000   85.0000   -78.704660503373
    12.5000   90.0000   -78.704660503257
    13.0000   0.0000   -78.704660499422
    13.0000   5.0000   -78.704660499330
    13.0000   10.0000   -78.704660499055
    13.0000   15.0000   -78.704660498604
    13.0000   20.0000   -78.704660497992
    13.0000   25.0000   -78.704660497241
    13.0000   30.0000   -78.704660496374
    13.0000   35.0000   -78.704660495412
    13.0000   40.0000   -78.704660494390
    13.0000   45.0000   -78.704660493337
    13.0000   50.0000   -78.704660492285
    13.0000   55.0000   -78.704660491268
    13.0000   60.0000   -78.704660490314
    13.0000   65.0000   -78.704660489452
    13.0000   70.0000   -78.704660488710
    13.0000   75.0000   -78.704660488109
    13.0000   80.0000   -78.704660487667
    13.0000   85.0000   -78.704660487394
    13.0000   90.0000   -78.704660487306
    13.5000   0.0000   -78.704660484658
    13.5000   5.0000   -78.704660484585
    13.5000   10.0000   -78.704660484371
    13.5000   15.0000   -78.704660484017
    13.5000   20.0000   -78.704660483541
    13.5000   25.0000   -78.704660482951
    13.5000   30.0000   -78.704660482271
    13.5000   35.0000   -78.704660481517
    13.5000   40.0000   -78.704660480713
    13.5000   45.0000   -78.704660479888
    13.5000   50.0000   -78.704660479064
    13.5000   55.0000   -78.704660478265
    13.5000   60.0000   -78.704660477517
    13.5000   65.0000   -78.704660476841
    13.5000   70.0000   -78.704660476260
    13.5000   75.0000   -78.704660475786
    13.5000   80.0000   -78.704660475438
    13.5000   85.0000   -78.704660475226
    13.5000   90.0000   -78.704660475156
    14.0000   0.0000   -78.704660473334
    14.0000   5.0000   -78.704660473277
    14.0000   10.0000   -78.704660473105
    14.0000   15.0000   -78.704660472826
    14.0000   20.0000   -78.704660472446
    14.0000   25.0000   -78.704660471981
    14.0000   30.0000   -78.704660471440
    14.0000   35.0000   -78.704660470844
    14.0000   40.0000   -78.704660470209
    14.0000   45.0000   -78.704660469557
    14.0000   50.0000   -78.704660468901
    14.0000   55.0000   -78.704660468269
    14.0000   60.0000   -78.704660467676
    14.0000   65.0000   -78.704660467140
    14.0000   70.0000   -78.704660466680
    14.0000   75.0000   -78.704660466304
    14.0000   80.0000   -78.704660466031
    14.0000   85.0000   -78.704660465860
    14.0000   90.0000   -78.704660465805
    14.5000   0.0000   -78.704660464559
    14.5000   5.0000   -78.704660464514
    14.5000   10.0000   -78.704660464377
    14.5000   15.0000   -78.704660464154
    14.5000   20.0000   -78.704660463852
    14.5000   25.0000   -78.704660463477
    14.5000   30.0000   -78.704660463046
    14.5000   35.0000   -78.704660462569
    14.5000   40.0000   -78.704660462062
    14.5000   45.0000   -78.704660461541
    14.5000   50.0000   -78.704660461016
    14.5000   55.0000   -78.704660460511
    14.5000   60.0000   -78.704660460037
    14.5000   65.0000   -78.704660459608
    14.5000   70.0000   -78.704660459239
    14.5000   75.0000   -78.704660458940
    14.5000   80.0000   -78.704660458720
    14.5000   85.0000   -78.704660458586
    14.5000   90.0000   -78.704660458541
    15.0000   0.0000   -78.704660457698
    15.0000   5.0000   -78.704660457659
    15.0000   10.0000   -78.704660457550
    15.0000   15.0000   -78.704660457371
    15.0000   20.0000   -78.704660457127
    15.0000   25.0000   -78.704660456828
    15.0000   30.0000   -78.704660456479
    15.0000   35.0000   -78.704660456092
    15.0000   40.0000   -78.704660455687
    15.0000   45.0000   -78.704660455263
    15.0000   50.0000   -78.704660454844
    15.0000   55.0000   -78.704660454435
    15.0000   60.0000   -78.704660454051
    15.0000   65.0000   -78.704660453707
    15.0000   70.0000   -78.704660453410
    15.0000   75.0000   -78.704660453169
    15.0000   80.0000   -78.704660452990
    15.0000   85.0000   -78.704660452880
    15.0000   90.0000   -78.704660452846
    16.0000   0.0000   -78.704660447986
    16.0000   5.0000   -78.704660447960
    16.0000   10.0000   -78.704660447887
    16.0000   15.0000   -78.704660447766
    16.0000   20.0000   -78.704660447607
    16.0000   25.0000   -78.704660447406
    16.0000   30.0000   -78.704660447176
    16.0000   35.0000   -78.704660446921
    16.0000   40.0000   -78.704660446649
    16.0000   45.0000   -78.704660446369
    16.0000   50.0000   -78.704660446089
    16.0000   55.0000   -78.704660445818
    16.0000   60.0000   -78.704660445564
    16.0000   65.0000   -78.704660445332
    16.0000   70.0000   -78.704660445136
    16.0000   75.0000   -78.704660444975
    16.0000   80.0000   -78.704660444857
    16.0000   85.0000   -78.704660444784
    16.0000   90.0000   -78.704660444761
    17.0000   0.0000   -78.704660441766
    17.0000   5.0000   -78.704660441747
    17.0000   10.0000   -78.704660441697
    17.0000   15.0000   -78.704660441615
    17.0000   20.0000   -78.704660441506
    17.0000   25.0000   -78.704660441369
    17.0000   30.0000   -78.704660441212
    17.0000   35.0000   -78.704660441037
    17.0000   40.0000   -78.704660440851
    17.0000   45.0000   -78.704660440660
    17.0000   50.0000   -78.704660440468
    17.0000   55.0000   -78.704660440282
    17.0000   60.0000   -78.704660440109
    17.0000   65.0000   -78.704660439951
    17.0000   70.0000   -78.704660439817
    17.0000   75.0000   -78.704660439710
    17.0000   80.0000   -78.704660439629
    17.0000   85.0000   -78.704660439579
    17.0000   90.0000   -78.704660439562
    18.0000   0.0000   -78.704660437668
    18.0000   5.0000   -78.704660437658
    18.0000   10.0000   -78.704660437624
    18.0000   15.0000   -78.704660437568
    18.0000   20.0000   -78.704660437489
    18.0000   25.0000   -78.704660437394
    18.0000   30.0000   -78.704660437285
    18.0000   35.0000   -78.704660437161
    18.0000   40.0000   -78.704660437033
    18.0000   45.0000   -78.704660436898
    18.0000   50.0000   -78.704660436764
    18.0000   55.0000   -78.704660436635
    18.0000   60.0000   -78.704660436512
    18.0000   65.0000   -78.704660436403
    18.0000   70.0000   -78.704660436309
    18.0000   75.0000   -78.704660436231
    18.0000   80.0000   -78.704660436176
    18.0000   85.0000   -78.704660436140
    18.0000   90.0000   -78.704660436130
    19.0000   0.0000   -78.704660434909
    19.0000   5.0000   -78.704660434904
    19.0000   10.0000   -78.704660434877
    19.0000   15.0000   -78.704660434836
    19.0000   20.0000   -78.704660434780
    19.0000   25.0000   -78.704660434713
    19.0000   30.0000   -78.704660434632
    19.0000   35.0000   -78.704660434546
    19.0000   40.0000   -78.704660434454
    19.0000   45.0000   -78.704660434358
    19.0000   50.0000   -78.704660434265
    19.0000   55.0000   -78.704660434171
    19.0000   60.0000   -78.704660434082
    19.0000   65.0000   -78.704660434005
    19.0000   70.0000   -78.704660433937
    19.0000   75.0000   -78.704660433883
    19.0000   80.0000   -78.704660433843
    19.0000   85.0000   -78.704660433818
    19.0000   90.0000   -78.704660433810
    20.0000   0.0000   -78.704660433010
    20.0000   5.0000   -78.704660433005
    20.0000   10.0000   -78.704660432985
    20.0000   15.0000   -78.704660432954
    20.0000   20.0000   -78.704660432915
    20.0000   25.0000   -78.704660432864
    20.0000   30.0000   -78.704660432808
    20.0000   35.0000   -78.704660432746
    20.0000   40.0000   -78.704660432677
    20.0000   45.0000   -78.704660432608
    20.0000   50.0000   -78.704660432538
    20.0000   55.0000   -78.704660432471
    20.0000   60.0000   -78.704660432407
    20.0000   65.0000   -78.704660432352
    20.0000   70.0000   -78.704660432303
    20.0000   75.0000   -78.704660432261
    20.0000   80.0000   -78.704660432233
    20.0000   85.0000   -78.704660432214
    20.0000   90.0000   -78.704660432210
    21.0000   0.0000   -78.704660431674
    21.0000   5.0000   -78.704660431671
    21.0000   10.0000   -78.704660431657
    21.0000   15.0000   -78.704660431636
    21.0000   20.0000   -78.704660431605
    21.0000   25.0000   -78.704660431570
    21.0000   30.0000   -78.704660431527
    21.0000   35.0000   -78.704660431482
    21.0000   40.0000   -78.704660431431
    21.0000   45.0000   -78.704660431381
    21.0000   50.0000   -78.704660431326
    21.0000   55.0000   -78.704660431276
    21.0000   60.0000   -78.704660431230
    21.0000   65.0000   -78.704660431189
    21.0000   70.0000   -78.704660431153
    21.0000   75.0000   -78.704660431123
    21.0000   80.0000   -78.704660431101
    21.0000   85.0000   -78.704660431086
    21.0000   90.0000   -78.704660431084
    22.0000   0.0000   -78.704660430723
    22.0000   5.0000   -78.704660430718
    22.0000   10.0000   -78.704660430709
    22.0000   15.0000   -78.704660430693
    22.0000   20.0000   -78.704660430670
    22.0000   25.0000   -78.704660430642
    22.0000   30.0000   -78.704660430611
    22.0000   35.0000   -78.704660430575
    22.0000   40.0000   -78.704660430537
    22.0000   45.0000   -78.704660430499
    22.0000   50.0000   -78.704660430462
    22.0000   55.0000   -78.704660430424
    22.0000   60.0000   -78.704660430387
    22.0000   65.0000   -78.704660430356
    22.0000   70.0000   -78.704660430330
    22.0000   75.0000   -78.704660430307
    22.0000   80.0000   -78.704660430293
    22.0000   85.0000   -78.704660430280
    22.0000   90.0000   -78.704660430280
    23.0000   0.0000   -78.704660430031
    23.0000   5.0000   -78.704660430028
    23.0000   10.0000   -78.704660430022
    23.0000   15.0000   -78.704660430009
    23.0000   20.0000   -78.704660429992
    23.0000   25.0000   -78.704660429972
    23.0000   30.0000   -78.704660429946
    23.0000   35.0000   -78.704660429919
    23.0000   40.0000   -78.704660429892
    23.0000   45.0000   -78.704660429863
    23.0000   50.0000   -78.704660429834
    23.0000   55.0000   -78.704660429803
    23.0000   60.0000   -78.704660429777
    23.0000   65.0000   -78.704660429754
    23.0000   70.0000   -78.704660429731
    23.0000   75.0000   -78.704660429714
    23.0000   80.0000   -78.704660429704
    23.0000   85.0000   -78.704660429695
    23.0000   90.0000   -78.704660429695
    24.0000   0.0000   -78.704660429525
    24.0000   5.0000   -78.704660429519
    24.0000   10.0000   -78.704660429515
    24.0000   15.0000   -78.704660429507
    24.0000   20.0000   -78.704660429493
    24.0000   25.0000   -78.704660429478
    24.0000   30.0000   -78.704660429459
    24.0000   35.0000   -78.704660429439
    24.0000   40.0000   -78.704660429416
    24.0000   45.0000   -78.704660429392
    24.0000   50.0000   -78.704660429371
    24.0000   55.0000   -78.704660429348
    24.0000   60.0000   -78.704660429328
    24.0000   65.0000   -78.704660429310
    24.0000   70.0000   -78.704660429292
    24.0000   75.0000   -78.704660429280
    24.0000   80.0000   -78.704660429270
    24.0000   85.0000   -78.704660429266
    24.0000   90.0000   -78.704660429263
    25.0000   0.0000   -78.704660429143
    25.0000   5.0000   -78.704660429145
    25.0000   10.0000   -78.704660429139
    25.0000   15.0000   -78.704660429132
    25.0000   20.0000   -78.704660429121
    25.0000   25.0000   -78.704660429109
    25.0000   30.0000   -78.704660429092
    25.0000   35.0000   -78.704660429078
    25.0000   40.0000   -78.704660429062
    25.0000   45.0000   -78.704660429045
    25.0000   50.0000   -78.704660429026
    25.0000   55.0000   -78.704660429008
    25.0000   60.0000   -78.704660428993
    25.0000   65.0000   -78.704660428976
    25.0000   70.0000   -78.704660428966
    25.0000   75.0000   -78.704660428954
    25.0000   80.0000   -78.704660428948
    25.0000   85.0000   -78.704660428944
    25.0000   90.0000   -78.704660428942
    50.0000   0.0000   -78.704660427817
    50.0000   5.0000   -78.704660427818
    50.0000   10.0000   -78.704660427822
    50.0000   15.0000   -78.704660427818
    50.0000   20.0000   -78.704660427814
    50.0000   25.0000   -78.704660427815
    50.0000   30.0000   -78.704660427818
    50.0000   35.0000   -78.704660427819
    50.0000   40.0000   -78.704660427813
    50.0000   45.0000   -78.704660427812
    50.0000   50.0000   -78.704660427815
    50.0000   55.0000   -78.704660427811
    50.0000   60.0000   -78.704660427807
    50.0000   65.0000   -78.704660427813
    50.0000   70.0000   -78.704660427815
    50.0000   75.0000   -78.704660427810
    50.0000   80.0000   -78.704660427811
    50.0000   85.0000   -78.704660427809
    50.0000   90.0000   -78.704660427819
    100.0000   0.0000   -78.704660427841
    100.0000   5.0000   -78.704660427848
    100.0000   10.0000   -78.704660427858
    100.0000   15.0000   -78.704660427853
    100.0000   20.0000   -78.704660427864
    100.0000   25.0000   -78.704660427851
    100.0000   30.0000   -78.704660427819
    100.0000   35.0000   -78.704660427856
    100.0000   40.0000   -78.704660427858
    100.0000   45.0000   -78.704660427842
    100.0000   50.0000   -78.704660427845
    100.0000   55.0000   -78.704660427817
    100.0000   60.0000   -78.704660427864
    100.0000   65.0000   -78.704660427847
    100.0000   70.0000   -78.704660427880
    100.0000   75.0000   -78.704660427841
    100.0000   80.0000   -78.704660427848
    100.0000   85.0000   -78.704660427840
    100.0000   90.0000   -78.704660427845
