R	0	30	60	90
1.0	1846533.65537	365624.81945	96770.760436	75719.383928
1.1	983960.539376	263171.944584	82122.114408	60312.626307
1.2	605512.206985	202973.733855	70623.776217	47160.4169
1.3	453871.371822	170362.028605	60697.987425	36261.489143
1.4	437722.894772	151790.42594	51570.863575	27480.897559
1.5	545157.23443	137318.683497	43039.347333	20537.025577
1.6	834103.614161	122315.089227	35246.822897	15157.828277
1.7	1486250.490311	106769.596113	28391.470996	11095.517222
1.8	3046052.968527	92050.541236	22566.421931	8048.992758
1.9	8428242.36304	79012.708896	17729.449643	5782.748298
2.0		67913.668999	13810.204682	4110.282764
2.1		58658.72938	10696.011902	2884.902721
2.2	3053687.607782	50976.464625	8239.192022	1993.541722
2.3	1415210.580435	44518.459411	6314.889416	1350.183428
2.4	718006.030616	38992.718284	4816.151926	889.873686
2.5	389770.484761	34088.359896	3654.115181	563.803462
2.6	229019.330006	29590.455275	2756.703287	335.470981
2.7	149822.282783	25395.451813	2066.273634	177.737061
2.8	112047.54508	21489.254901	1537.128488	70.553672
2.9	95684.742402	17899.695972	1133.156407	-0.77734
3.0	90284.978651	14636.124012	825.980419	-46.940724
3.1	90235.078117	11800.027826	593.364793	-75.630312
3.2	92501.188882	9421.0091	417.986388	-92.328358
3.3	56160.569252	7438.102385	286.387044	-100.900059
3.4	42243.342215	5808.655993	188.160254	-104.042688
3.5	31524.433151	4489.482911	115.279441	-103.627229
3.6	23348.929866	3435.661445	61.586865	-100.94705
3.7	17194.542324	2603.276967	22.376158	-96.894641
3.8	12652.478419	1952.407091	-5.9297	-92.084738
3.9	9280.229688	1448.133869	-26.039284	-86.935369
4.0	6779.767902	1060.815085	-40.002702	-81.72563
4.1	4931.2304	765.807643	-49.371979	-76.634702
4.2	3568.589752	542.932761	-55.326217	-71.770525
4.3	2566.914796	375.905189	-58.762322	-67.190515
4.4	1832.790732	251.737264	-60.364073	-62.920918
4.5	1296.577239	160.197374	-60.651358	-58.967568
4.6	906.414351	93.31077	-60.015161	-55.324806
4.7	623.720964	44.92766	-58.747595	-51.980411
4.8	419.84359	10.351714	-57.062854	-48.919417
4.9	273.560241	-13.975704	-55.116417	-46.123655
5.0	169.210639	-30.731946	-53.020331	-43.574292
5.1	95.292738	-41.922328	-50.855143	-41.250512
5.2	43.394037	-49.046892	-48.678011	-39.132193
5.3	7.385766	-53.226515	-46.531013	-37.199221
5.4	-17.186099	-55.294599	-44.444377	-35.432252
5.5	-33.553969	-55.872084	-42.438165	-33.813172
5.6	-44.065519	-55.418081	-40.527081	-32.326527
5.7	-50.424798	-54.271377	-38.717993	-30.95715
5.8	-53.867602	-52.678014	-37.014869	-29.693441
5.9	-55.286504	-50.814749	-35.417381	-28.523942
6.0	-55.324788	-48.806473	-33.922981	-27.439791
6.2	-52.961487	-44.672803	-31.220168	-25.494632
6.4	-49.063558	-40.682242	-28.857725	-23.802469
6.6	-44.75112	-37.013767	-26.78558	-22.320045
6.8	-40.554416	-33.73654	-24.960174	-21.011736
7.0	-36.708912	-30.859983	-23.346464	-19.849127
7.2	-33.303753	-28.357577	-21.916349	-18.810491
7.4	-30.347212	-26.185482	-20.645367	-17.877681
7.6	-27.803153	-24.296029	-19.511771	-17.035438
7.8	-25.615688	-22.646637	-18.49572	-16.27124
8.0	-23.726251	-21.200482	-17.581955	-15.5751
8.2	-22.085606	-19.927259	-16.75635	-14.938183
8.4	-20.653179	-18.800969	-16.006562	-14.353056
8.6	-19.397026	-17.798711	-15.323124	-13.813951
8.8	-18.289645	-16.902248	-14.698571	-13.315261
9.0	-17.307353	-16.095227	-14.125185	-12.852945
9.5	-15.279361	-14.392931	-12.878559	-11.831619
10.0	-13.701895	-13.034859	-11.842776	-10.965857
10.5	-12.442399	-11.927025	-10.966992	-10.221139
11.0	-11.413432	-11.004634	-10.215423	-9.572817
11.5	-10.554756	-10.22313	-9.562216	-9.002001
12.0	-9.824545	-9.550067	-8.989043	-8.495051
12.5	-9.194538	-8.963659	-8.480403	-8.041468
13.0	-8.643799	-8.446598	-8.025791	-7.632875
13.5	-8.157034	-7.986396	-7.616413	-7.261545
14.0	-7.723095	-7.574009	-7.245768	-6.923509
14.5	-7.333029	-7.20143	-6.907744	-6.613779
15.0	-6.980151	-6.86301	-6.59812	-6.328759
16.0	-6.364266	-6.269665	-6.051096	-5.821237
17.0	-5.843563	-5.765335	-5.581392	-5.382481
18.0	-5.396579	-5.330156	-5.172698	-4.998573
19.0	-5.006874	-4.950403	-4.813652	-4.65973
20.0	-4.664156	-4.614917	-4.495107	-4.358227
21.0	-4.359551	-4.316421	-4.210597	-4.087559
22.0	-4.087216	-4.049478	-3.955102	-3.844249
23.0	-3.842228	-3.808313	-3.723262	-3.622628
24.0	-3.620559	-3.589602	-3.512992	-3.420723
25.0	-3.418155	-3.390598	-3.320678	-3.236224
50.0	-1.111702	-1.105982	-1.090273	-1.069782
100.0	-0.020096	-0.018802	-0.015115	-0.010163
