	0	1	2	3	4
8175	2.7000000000	90.0000000000	90.0000000000	180.0000000000	402.2644794303
7950	2.7000000000	0.0000000000	90.0000000000	180.0000000000	402.2644794303
4274	2.8000000000	60.0000000000	60.0000000000	90.0000000000	404.9057073583
3077	2.8000000000	60.0000000000	60.0000000000	60.0000000000	406.9604479384
1463	2.8000000000	0.0000000000	30.0000000000	30.0000000000	407.6759565188
4648	2.8000000000	90.0000000000	90.0000000000	90.0000000000	407.8586662959
5097	2.9000000000	30.0000000000	30.0000000000	120.0000000000	412.5090064710
5397	2.9000000000	30.0000000000	60.0000000000	120.0000000000	413.1353455869
6285	3.0000000000	30.0000000000	30.0000000000	150.0000000000	417.2733294782
1535	2.8000000000	30.0000000000	30.0000000000	30.0000000000	422.4270520498
2777	2.8000000000	60.0000000000	30.0000000000	60.0000000000	428.3269414011
4574	2.8000000000	60.0000000000	90.0000000000	90.0000000000	428.8181150890
5023	2.9000000000	0.0000000000	30.0000000000	120.0000000000	431.3873919922
6430	2.9000000000	90.0000000000	30.0000000000	150.0000000000	432.4722204106
1680	2.9000000000	90.0000000000	30.0000000000	30.0000000000	432.4722206289
5845	2.8000000000	90.0000000000	90.0000000000	120.0000000000	432.9158541345
3451	2.8000000000	90.0000000000	90.0000000000	60.0000000000	432.9158541345
6212	3.0000000000	0.0000000000	30.0000000000	150.0000000000	433.5809322774
7657	2.7000000000	0.0000000000	60.0000000000	180.0000000000	435.1928013670
7875	2.7000000000	90.0000000000	60.0000000000	180.0000000000	435.1928015853
655	2.7000000000	30.0000000000	60.0000000000	0.0000000000	435.1928022434
7802	2.7000000000	60.0000000000	60.0000000000	180.0000000000	435.1928022465
801	2.7000000000	90.0000000000	60.0000000000	0.0000000000	435.1928024649
584	2.7000000000	0.0000000000	60.0000000000	0.0000000000	435.1928026863
728	2.7000000000	60.0000000000	60.0000000000	0.0000000000	435.1928031230
