   ENERGY (CM-1)    JTOTL  JSTEP  JTOTU      F    I         SIG(F,I)
  5.0000000000E-02      0      1      6      1    1          363.972      
  0.1000000000          0      1      7      1    1          273.151      
  0.1500000000          0      1      7      1    1          223.087      
  0.2000000000          0      1      7      1    1          195.561      
  0.2500000000          0      1      8      1    1          179.230      
  0.3000000000          0      1      8      1    1          168.081      
  0.3500000000          0      1      8      1    1          160.018      
  0.4000000000          0      1      9      1    1          154.064      
  0.4500000000          0      1      9      1    1          149.622      
  0.5000000000          0      1      9      1    1          146.536      
  0.5500000000          0      1      9      1    1          143.775      
  0.6000000000          0      1     10      1    1          141.864      
  0.6500000000          0      1     10      1    1          140.407      
  0.7000000000          0      1     10      1    1          139.297      
  0.7500000000          0      1     10      1    1          138.460      
  0.8000000000          0      1     10      1    1          137.845      
  0.8500000000          0      1     11      1    1          137.414      
  0.9000000000          0      1     11      1    1          137.147      
  0.9500000000          0      1     11      1    1          137.028      
   1.000000000          0      1     11      1    1          137.059      
   1.050000000          0      1     11      1    1          137.252      
   1.100000000          0      1     11      1    1          137.633      
   1.150000000          0      1     12      1    1          138.244      
   1.200000000          0      1     12      1    1          139.147      
   1.250000000          0      1     12      1    1          140.436      
   1.300000000          0      1     12      1    1          142.246      
   1.350000000          0      1     12      1    1          144.796      
   1.400000000          0      1     12      1    1          148.443      
   1.450000000          0      1     12      1    1          153.822      
   1.500000000          0      1     13      1    1          162.256      
   1.550000000          0      1     13      1    1          176.226      
   1.600000000          0      1     13      1    1          201.699      
   1.650000000          0      1     13      1    1          253.586      
   1.700000000          0      1     13      1    1          365.577      
   1.750000000          0      1     13      1    1          512.853      
   1.800000000          0      1     13      1    1          430.054      
   1.850000000          0      1     13      1    1          287.751      
   1.900000000          0      1     13      1    1          219.108      
   1.950000000          0      1     14      1    1          188.055      
   2.000000000          0      1     14      1    1          172.699      
   2.050000000          0      1     14      1    1          164.500      
   2.100000000          0      1     14      1    1          159.928      
   2.150000000          0      1     14      1    1          157.368      
   2.200000000          0      1     14      1    1          156.009      
   2.250000000          0      1     14      1    1          155.413      
   2.300000000          0      1     14      1    1          155.327      
   2.350000000          0      1     14      1    1          155.607      
   2.400000000          0      1     14      1    1          156.156      
   2.450000000          0      1     15      1    1          156.917      
   2.500000000          0      1     15      1    1          157.851      
   2.550000000          0      1     15      1    1          158.935      
   2.600000000          0      1     15      1    1          160.155      
   2.650000000          0      1     15      1    1          161.514      
   2.700000000          0      1     15      1    1          163.004      
   2.750000000          0      1     15      1    1          164.630      
   2.800000000          0      1     15      1    1          166.398      
   2.850000000          0      1     15      1    1          168.317      
   2.900000000          0      1     15      1    1          170.405      
   2.950000000          0      1     15      1    1          172.676      
   3.000000000          0      1     15      1    1          175.149      
   3.050000000          0      1     15      1    1          177.849      
   3.100000000          0      1     16      1    1          180.808      
   3.150000000          0      1     16      1    1          184.058      
   3.200000000          0      1     16      1    1          187.641      
   3.250000000          0      1     16      1    1          191.608      
   3.300000000          0      1     16      1    1          196.020      
   3.350000000          0      1     16      1    1          200.941      
   3.400000000          0      1     16      1    1          206.453      
   3.450000000          0      1     16      1    1          212.649      
   3.500000000          0      1     16      1    1          219.630      
   3.550000000          0      1     16      1    1          227.501      
   3.600000000          0      1     16      1    1          236.374      
   3.650000000          0      1     16      1    1          246.345      
   3.700000000          0      1     16      1    1          257.483      
   3.750000000          0      1     16      1    1          269.800      
   3.800000000          0      1     16      1    1          283.211      
   3.850000000          0      1     16      1    1          297.495      
