   ENERGY (CM-1)    JTOTL  JSTEP  JTOTU      F    I         SIG(F,I)
  5.0000000000E-02      0      1      6      1    1          770.158      
  0.1000000000          0      1      7      1    1          504.006      
  0.1500000000          0      1      7      1    1          370.345      
  0.2000000000          0      1      7      1    1          301.106      
  0.2500000000          0      1      8      1    1          260.837      
  0.3000000000          0      1      8      1    1          233.307      
  0.3500000000          0      1      8      1    1          213.163      
  0.4000000000          0      1      9      1    1          198.103      
  0.4500000000          0      1      9      1    1          186.764      
  0.5000000000          0      1      9      1    1          188.047      
  0.5500000000          0      1      9      1    1          172.055      
  0.6000000000          0      1     10      1    1          167.570      
  0.6500000000          0      1     10      1    1          164.598      
  0.7000000000          0      1     10      1    1          162.948      
  0.7500000000          0      1     10      1    1          162.547      
  0.8000000000          0      1     10      1    1          163.459      
  0.8500000000          0      1     10      1    1          165.921      
  0.9000000000          0      1     11      1    1          170.434      
  0.9500000000          0      1     11      1    1          177.955      
   1.000000000          0      1     11      1    1          190.323      
   1.050000000          0      1     11      1    1          211.260      
   1.100000000          0      1     11      1    1          248.794      
   1.150000000          0      1     11      1    1          320.833      
   1.200000000          0      1     12      1    1          458.407      
   1.250000000          0      1     12      1    1          615.998      
   1.300000000          0      1     12      1    1          536.325      
   1.350000000          0      1     12      1    1          358.950      
   1.400000000          0      1     12      1    1          259.031      
   1.450000000          0      1     12      1    1          211.021      
   1.500000000          0      1     12      1    1          178.372      
   1.550000000          0      1     13      1    1          168.413      
   1.600000000          0      1     13      1    1          162.867      
   1.650000000          0      1     13      1    1          159.990      
   1.700000000          0      1     13      1    1          158.770      
   1.750000000          0      1     13      1    1          158.639      
   1.800000000          0      1     13      1    1          159.195      
   1.850000000          0      1     13      1    1          160.119      
   1.900000000          0      1     13      1    1          161.795      
   1.950000000          0      1     14      1    1          163.534      
   2.000000000          0      1     14      1    1          165.501      
   2.050000000          0      1     14      1    1          167.624      
   2.100000000          0      1     14      1    1          169.923      
   2.150000000          0      1     14      1    1          172.309      
   2.200000000          0      1     14      1    1          174.861      
   2.250000000          0      1     14      1    1          177.571      
   2.300000000          0      1     14      1    1          180.415      
   2.350000000          0      1     14      1    1          183.415      
   2.400000000          0      1     14      1    1          186.584      
   2.450000000          0      1     15      1    1          189.904      
   2.500000000          0      1     15      1    1          193.465      
   2.550000000          0      1     15      1    1          197.257      
   2.600000000          0      1     15      1    1          201.302      
   2.650000000          0      1     15      1    1          205.608      
   2.700000000          0      1     15      1    1          210.241      
   2.750000000          0      1     15      1    1          215.224      
   2.800000000          0      1     15      1    1          220.582      
   2.850000000          0      1     15      1    1          226.340      
   2.900000000          0      1     15      1    1          232.568      
   2.950000000          0      1     15      1    1          239.279      
   3.000000000          0      1     16      1    1          246.512      
   3.050000000          0      1     16      1    1          254.317      
   3.100000000          0      1     16      1    1          262.704      
   3.150000000          0      1     16      1    1          271.715      
   3.200000000          0      1     16      1    1          281.326      
   3.250000000          0      1     16      1    1          291.504      
   3.300000000          0      1     16      1    1          302.212      
   3.350000000          0      1     16      1    1          313.351      
   3.400000000          0      1     16      1    1          324.718      
   3.450000000          0      1     16      1    1          336.144      
   3.500000000          0      1     16      1    1          347.337      
   3.550000000          0      1     16      1    1          357.985      
   3.600000000          0      1     16      1    1          367.746      
   3.650000000          0      1     17      1    1          376.294      
   3.700000000          0      1     17      1    1          383.338      
   3.750000000          0      1     17      1    1          388.675      
   3.800000000          0      1     17      1    1          392.203      
   3.850000000          0      1     17      1    1          393.924      
   3.900000000          0      1     17      1    1          393.963      
   3.950000000          0      1     17      1    1          392.511      
   4.000000000          0      1     17      1    1          389.811      
   4.050000000          0      1     17      1    1          386.142      
   4.100000000          0      1     17      1    1          381.768      
   4.150000000          0      1     17      1    1          376.932      
   4.200000000          0      1     17      1    1          371.843      
   4.250000000          0      1     17      1    1          366.665      
   4.300000000          0      1     17      1    1          361.548      
   4.350000000          0      1     17      1    1          356.576      
   4.400000000          0      1     17      1    1          351.830      
   4.450000000          0      1     18      1    1          347.352      
   4.500000000          0      1     18      1    1          343.176      
   4.550000000          0      1     18      1    1          339.323      
   4.600000000          0      1     18      1    1          335.783      
   4.650000000          0      1     18      1    1          332.573      
