2.500000000000000000e+00,8.174732408796490972e+02,5.428433183297928508e+02,7.473369598279787169e+02,7.218288961408944715e+02,7.016247006308448135e+02,5.037889529184582216e+02,5.606088487198037456e+02,5.429726577219631736e+02,-5.892665434864817797e+01,-1.240958608916806583e+02,-1.494316740385003683e+01,-1.969222314008464707e+02,-2.838602695089782060e+02,-2.890655343683260980e+02,-2.195762721510528763e+02,-1.535134245902557915e+01,-2.096649717860260864e+02,-1.614722746958351536e+02,4.284092009645306121e+01
2.600000000000000089e+00,6.682552501032457712e+02,5.199507644426569186e+02,3.862100380181191213e+02,3.653099769724216230e+02,3.602925502304331076e+02,2.688288904500703325e+02,2.994984537420990591e+02,2.759969845342932899e+02,-2.089467140114241417e+01,-6.049290479654496977e+01,-9.068329335614283337e+00,-9.849218026807487547e+01,-1.445377054788247619e+02,-1.477482580894461819e+02,-1.096444900051223641e+02,-1.279842707460580797e+01,-1.047349799777733637e+02,-8.004368082550087138e+01,1.966737537358433130e+01
2.700000000000000178e+00,5.082748652837104828e+02,4.370109652487914218e+02,1.968196292366812941e+02,1.767060172674279954e+02,1.781811086881141648e+02,1.389614314890427806e+02,1.550722585951208146e+02,1.352735367420658008e+02,-5.029562906022390756e+00,-2.799401843457379258e+01,-5.359384466141488446e+00,-4.715164102994535966e+01,-7.085091525942823409e+01,-7.262744273020912544e+01,-5.253071805236754699e+01,-9.071704281050347873e+00,-5.012474547803842029e+01,-3.777269303922622612e+01,8.451318941692997910e+00
2.799999999999999822e+00,3.663272393226658323e+02,3.405492461779438713e+02,9.971924195318365491e+01,8.034923761762564709e+01,8.390803756058132024e+01,6.893255564843161665e+01,7.712112148252690247e+01,6.331682558463727162e+01,5.386736953477473389e-01,-1.205452982887532265e+01,-3.059149098794097910e+00,-2.130445265403071176e+01,-3.308278186540314891e+01,-3.393682345714271520e+01,-2.386723688077054106e+01,-5.745629857936097373e+00,-2.267957096277715578e+01,-1.665015495245562249e+01,3.321235516694561074e+00
2.899999999999999911e+00,2.518276312179669389e+02,2.517545156756199276e+02,5.100904718967081664e+01,3.333120795556042992e+01,3.694210838838478850e+01,3.232355287532804766e+01,3.631928607951457622e+01,2.788806896131507074e+01,1.764136560040089785e+00,-4.649964867389511980e+00,-1.662381054248083023e+00,-8.873809615568749365e+00,-1.447839230345697459e+01,-1.479796842607045981e+01,-1.010231126317433770e+01,-3.282602303929212706e+00,-9.492790186999961577e+00,-6.616878308062581482e+00,1.152496519340265646e+00
3.000000000000000000e+00,1.648978893700988237e+02,1.784246834571636953e+02,2.697041744581510869e+01,1.181618721687792828e+01,1.470501218811384447e+01,1.394369381823659282e+01,1.579575355776756318e+01,1.127375996984749662e+01,1.459129719624450150e+00,-1.463989048085744926e+00,-8.359148953359673007e-01,-3.255534462842284871e+00,-5.780867135245358668e+00,-5.827926645352649260e+00,-3.868184080380448364e+00,-1.664749589244107097e+00,-3.529611501981356092e+00,-2.181633040923740552e+00,3.386870112708055824e-01
3.100000000000000089e+00,1.017929080230784820e+02,1.217229008750063883e+02,1.512752338263135243e+01,2.897048447372293278e+00,4.908042547143915080e+00,5.215616925218999000e+00,6.019092138627783584e+00,3.979764981133150137e+00,8.328294507317854922e-01,-2.478942582429916053e-01,-3.628749352319868837e-01,-9.367801961471654559e-01,-2.001019686541837039e+00,-1.935516989252971554e+00,-1.269424305429614597e+00,-7.080466994386565016e-01,-1.060299862828149031e+00,-4.314088090116547924e-01,9.082107002064515600e-02
3.200000000000000178e+00,5.767135482038437289e+01,7.988009984833590238e+01,9.127070464861841259e+00,-1.907805401477351559e-01,1.053956537884282785e+00,1.402717217952663464e+00,1.722568386628647863e+00,1.071795285836333100e+00,3.212732602776317559e-01,1.218053098730272205e-01,-1.041054815882689610e-01,-1.140541605890937754e-01,-5.321042178058527083e-01,-4.413354565210388936e-01,-3.181720831362586654e-01,-2.059227165408812343e-01,-1.757750957176101858e-01,1.229322238061490574e-01,4.552805156720873131e-02
3.299999999999999822e+00,2.789410545657131735e+01,5.013408809686765721e+01,5.858448057355911232e+00,-8.408022128548507945e-01,-1.659665892640971863e-01,-3.839464881756221581e-02,7.607058096465238450e-02,8.487342941905089144e-02,1.892458193062348387e-02,1.747955935954694506e-01,2.822253412388204402e-02,9.568731728418507221e-02,-6.617066931162614296e-02,9.496313728655411332e-03,-4.651561570515015676e-02,1.468605537765632976e-02,5.651638542729420234e-02,2.052664059347234782e-01,5.133293392900308005e-02
3.399999999999999911e+00,8.537203699164670923e+00,2.967501946189085160e+01,3.869571544833919408e+00,-6.520745262077090043e-01,-3.528127527811144581e-01,-4.242609177418792954e-01,-3.867227061580356673e-01,-1.485791076971900715e-01,-1.081640199722758711e-01,1.398724877598395144e-01,8.848306793507260126e-02,9.647027300242776160e-02,1.756341558009823223e-02,6.523182259037099695e-02,-1.330761821844060611e-02,7.933356870513039172e-02,6.295834399188190988e-02,1.424268791514902155e-01,5.571250394859457444e-02
