R	Gamma	E
5.70	35	-78.269848328967
5.70	40	-78.269847560931
5.70	45	-78.269846797986
5.70	50	-78.269846059624
5.70	55	-78.269845364662
5.70	60	-78.269844731381
5.70	65	-78.269844175711
5.70	70	-78.26984371
5.70	75	-78.269843342752
5.70	80	-78.269843078362
5.70	85	-78.269842919244
5.70	90	-78.269842866102
5.80	0	-78.26984997061
5.80	5	-78.269849883495
5.80	10	-78.269849646094
5.80	15	-78.269849268864
5.80	20	-78.269848776119
5.80	25	-78.269848195174
5.80	30	-78.269847552973
5.80	35	-78.269846873648
5.80	40	-78.269846177915
5.80	45	-78.269845484495
5.80	50	-78.269844811364
5.80	55	-78.269844176464
5.80	60	-78.269843597168
5.80	65	-78.26984308872
5.80	70	-78.269842663002
5.80	75	-78.269842327701
5.80	80	-78.269842086898
5.80	85	-78.269841942141
5.80	90	-78.269841893911
5.90	0	-78.269848358292
5.90	5	-78.269848285745
5.90	10	-78.269848073185
5.90	15	-78.269847735376
5.90	20	-78.269847293377
5.90	25	-78.269846771349
5.90	30	-78.269846192794
5.90	35	-78.269845578715
5.90	40	-78.269844947696
5.90	45	-78.269844316803
5.90	50	-78.269843702758
5.90	55	-78.269843122542
5.90	60	-78.269842592803
5.90	65	-78.269842127956
5.90	70	-78.269841739433
5.90	75	-78.269841433907
5.90	80	-78.269841215005
5.90	85	-78.269841083635
5.90	90	-78.269841039974
6.00	0	-78.269846929207
6.00	5	-78.269846864278
6.00	10	-78.269846674121
6.00	15	-78.269846371325
6.00	20	-78.269845974593
6.00	25	-78.269845504928
6.00	30	-78.269844982788
6.00	35	-78.269844426817
6.00	40	-78.269843853574
6.00	45	-78.269843278804
6.00	50	-78.26984271815
6.00	55	-78.269842187803
6.00	60	-78.269841703537
6.00	65	-78.269841279054
6.00	70	-78.269840924731
6.00	75	-78.269840646908
6.00	80	-78.269840448192
6.00	85	-78.26984032924
6.00	90	-78.269840289653
6.20	0	-78.269844528385
6.20	5	-78.2698444762
6.20	10	-78.269844323105
6.20	15	-78.269844078696
6.20	20	-78.269843757106
6.20	25	-78.269843374265
6.20	30	-78.269842946082
6.20	35	-78.269842487203
6.20	40	-78.269842011616
6.20	45	-78.269841532699
6.20	50	-78.269841064624
6.20	55	-78.269840621613
