   ENERGY (CM-1)    JTOTL  JSTEP  JTOTU      F    I         SIG(F,I)
  5.0000000000E-02      0      1      7      1    1          4131.12      
  0.1000000000          0      1      7      1    1          4564.92      
  0.1500000000          0      1      8      1    1          3432.01      
  0.2000000000          0      1      8      1    1          2714.28      
  0.2500000000          0      1      9      1    1          2343.45      
  0.3000000000          0      1      9      1    1          2058.53      
  0.3500000000          0      1      9      1    1          1818.97      
  0.4000000000          0      1     10      1    1          1627.74      
  0.4500000000          0      1     10      1    1          1474.56      
  0.5000000000          0      1     10      1    1          1362.61      
  0.5500000000          0      1     11      1    1          1242.29      
  0.6000000000          0      1     11      1    1          1152.34      
  0.6500000000          0      1     11      1    1          1075.36      
  0.7000000000          0      1     11      1    1          1008.70      
  0.7500000000          0      1     12      1    1          950.409      
  0.8000000000          0      1     12      1    1          899.153      
  0.8500000000          0      1     12      1    1          853.998      
  0.9000000000          0      1     12      1    1          814.267      
  0.9500000000          0      1     12      1    1          779.457      
   1.000000000          0      1     13      1    1          749.183      
   1.050000000          0      1     13      1    1          723.152      
   1.100000000          0      1     13      1    1          701.148      
   1.150000000          0      1     13      1    1          683.030      
   1.200000000          0      1     13      1    1          668.727      
   1.250000000          0      1     13      1    1          658.249      
   1.300000000          0      1     14      1    1          651.700      
   1.350000000          0      1     14      1    1          649.316      
   1.400000000          0      1     14      1    1          651.511      
   1.450000000          0      1     14      1    1          658.934      
   1.500000000          0      1     14      1    1          673.390      
   1.550000000          0      1     14      1    1          694.089      
   1.600000000          0      1     15      1    1          721.989      
   1.650000000          0      1     15      1    1          753.379      
   1.700000000          0      1     15      1    1          774.498      
   1.750000000          0      1     15      1    1          757.583      
   1.800000000          0      1     15      1    1          684.017      
   1.850000000          0      1     15      1    1          581.869      
   1.900000000          0      1     15      1    1          495.551      
   1.950000000          0      1     16      1    1          439.244      
   2.000000000          0      1     16      1    1          406.241      
   2.050000000          0      1     16      1    1          387.438      
   2.100000000          0      1     16      1    1          376.705      
   2.150000000          0      1     16      1    1          370.535      
   2.200000000          0      1     16      1    1          367.019      
   2.250000000          0      1     16      1    1          365.127      
   2.300000000          0      1     16      1    1          364.293      
   2.350000000          0      1     17      1    1          364.208      
   2.400000000          0      1     17      1    1          364.700      
   2.450000000          0      1     17      1    1          365.679      
   2.500000000          0      1     17      1    1          367.089      
   2.550000000          0      1     17      1    1          368.907      
   2.600000000          0      1     17      1    1          371.114      
   2.650000000          0      1     17      1    1          373.701      
   2.700000000          0      1     17      1    1          376.662      
   2.750000000          0      1     18      1    1          379.985      
   2.800000000          0      1     18      1    1          383.670      
   2.850000000          0      1     18      1    1          387.707      
   2.900000000          0      1     18      1    1          392.092      
   2.950000000          0      1     18      1    1          396.823      
   3.000000000          0      1     18      1    1          401.897      
   3.050000000          0      1     18      1    1          407.318      
   3.100000000          0      1     18      1    1          413.090      
   3.150000000          0      1     18      1    1          419.217      
   3.200000000          0      1     19      1    1          425.706      
   3.250000000          0      1     19      1    1          432.559      
   3.300000000          0      1     19      1    1          439.771      
   3.350000000          0      1     19      1    1          447.323      
   3.400000000          0      1     19      1    1          455.185      
   3.450000000          0      1     19      1    1          463.294      
   3.500000000          0      1     19      1    1          471.559      
   3.550000000          0      1     19      1    1          479.848      
   3.600000000          0      1     19      1    1          487.981      
   3.650000000          0      1     19      1    1          495.733      
   3.700000000          0      1     20      1    1          502.841      
   3.750000000          0      1     20      1    1          509.015      
   3.800000000          0      1     20      1    1          513.965      
   3.850000000          0      1     20      1    1          517.438      
   3.900000000          0      1     20      1    1          519.247      
   3.950000000          0      1     20      1    1          519.304      
   4.000000000          0      1     20      1    1          517.640      
   4.050000000          0      1     20      1    1          514.392      
   4.100000000          0      1     20      1    1          509.793      
   4.150000000          0      1     20      1    1          504.137      
   4.200000000          0      1     21      1    1          497.740      
   4.250000000          0      1     21      1    1          490.908      
   4.300000000          0      1     21      1    1          483.918      
   4.350000000          0      1     21      1    1          476.999      
   4.400000000          0      1     21      1    1          470.332      
   4.450000000          0      1     21      1    1          464.045      
   4.500000000          0      1     21      1    1          458.230      
   4.550000000          0      1     21      1    1          452.940      
   4.600000000          0      1     21      1    1          448.204      
   4.650000000          0      1     21      1    1          444.028      
   4.700000000          0      1     21      1    1          440.405      
   4.750000000          0      1     22      1    1          437.317      
   4.800000000          0      1     22      1    1          434.743      
   4.850000000          0      1     22      1    1          432.654      
   4.900000000          0      1     22      1    1          431.022      
   4.950000000          0      1     22      1    1          429.815      
   5.000000000          0      1     22      1    1          429.005      
   5.050000000          0      1     22      1    1          428.562      
   5.100000000          0      1     22      1    1          428.459      
   5.150000000          0      1     22      1    1          428.670      
   5.200000000          0      1     22      1    1          429.169      
   5.250000000          0      1     22      1    1          429.935      
   5.300000000          0      1     22      1    1          430.946      
   5.350000000          0      1     23      1    1          432.182      
   5.400000000          0      1     23      1    1          433.624      
   5.450000000          0      1     23      1    1          435.255      
   5.500000000          0      1     23      1    1          437.060      
   5.550000000          0      1     23      1    1          439.021      
   5.600000000          0      1     23      1    1          441.125      
   5.650000000          0      1     23      1    1          443.356      
   5.700000000          0      1     23      1    1          445.698      
   5.750000000          0      1     23      1    1          448.135      
   5.800000000          0      1     23      1    1          450.651      
   5.850000000          0      1     23      1    1          453.230      
   5.900000000          0      1     23      1    1          455.855      
   5.950000000          0      1     23      1    1          458.507      
   6.000000000          0      1     24      1    1          461.169      
   6.050000000          0      1     24      1    1          463.824      
   6.100000000          0      1     24      1    1          466.458      
   6.150000000          0      1     24      1    1          469.062      
   6.200000000          0      1     24      1    1          471.634      
   6.250000000          0      1     24      1    1          474.196      
   6.300000000          0      1     24      1    1          476.816      
   6.350000000          0      1     24      1    1          479.710      
   6.400000000          0      1     24      1    1          483.681      
   6.450000000          0      1     24      1    1          494.393      
