   ENERGY (CM-1)    JTOTL  JSTEP  JTOTU      F    I         SIG(F,I)
   121.7560000          0      1      5      1    1          1957.42      
   121.8060000          0      1      5      1    1          710.743      
   121.8560000          0      1      5      1    1          815.126      
   121.9060000          0      1      5      1    1          470.032      
   121.9560000          0      1      6      1    1          519.337      
   122.0060000          0      1      6      1    1          350.689      
   122.0560000          0      1      6      1    1          400.581      
   122.1060000          0      1      6      1    1          522.725      
   122.1560000          0      1      6      1    1          425.498      
   122.2060000          0      1      6      1    1          431.485      
   122.2560000          0      1      6      1    1          431.424      
   122.3060000          0      1      6      1    1          477.974      
   122.3560000          0      1      6      1    1          250.291      
   122.4060000          0      1      6      1    1          356.004      
   122.4560000          0      1      6      1    1          296.711      
   122.5060000          0      1      6      1    1          226.295      
   122.5560000          0      1      6      1    1          203.581      
   122.6060000          0      1      6      1    1          205.657      
   122.6560000          0      1      6      1    1          168.335      
   122.7060000          0      1      6      1    1          215.840      
   122.7560000          0      1      7      1    1          212.460      
   122.8060000          0      1      7      1    1          177.169      
   122.8560000          0      1      7      1    1          320.884      
   122.9060000          0      1      7      1    1          168.239      
   122.9560000          0      1      7      1    1          111.216      
   123.0060000          0      1      7      1    1          166.359      
   123.0560000          0      1      7      1    1          258.528      
   123.1060000          0      1      7      1    1          146.720      
   123.1560000          0      1      7      1    1          214.990      
   123.2060000          0      1      7      1    1          151.067      
   123.2560000          0      1      7      1    1          141.888      
   123.3060000          0      1      7      1    1          247.674      
   123.3560000          0      1      7      1    1          133.132      
   123.4060000          0      1      7      1    1          149.384      
   123.4560000          0      1      7      1    1          165.094      
   123.5060000          0      1      7      1    1          320.626      
   123.5560000          0      1      7      1    1          117.660      
   123.6060000          0      1      7      1    1          127.286      
   123.6560000          0      1      7      1    1          141.949      
   123.7060000          0      1      7      1    1          275.014      
   123.7560000          0      1      7      1    1          127.858      
   123.8060000          0      1      7      1    1          140.646      
   123.8560000          0      1      7      1    1          128.257      
   123.9060000          0      1      7      1    1          136.828      
   123.9560000          0      1      7      1    1          159.727      
   124.0060000          0      1      7      1    1          109.813      
   124.0560000          0      1      7      1    1          138.881      
   124.1060000          0      1      7      1    1          327.752      
   124.1560000          0      1      7      1    1          87.0692      
   124.2060000          0      1      7      1    1          108.886      
   124.2560000          0      1      7      1    1          113.279      
   124.3060000          0      1      7      1    1          111.981      
   124.3560000          0      1      8      1    1          122.308      
   124.4060000          0      1      8      1    1          115.601      
   124.4560000          0      1      8      1    1          115.836      
   124.5060000          0      1      8      1    1          171.915      
   124.5560000          0      1      8      1    1          118.656      
   124.6060000          0      1      8      1    1          117.801      
   124.6560000          0      1      8      1    1          140.064      
   124.7060000          0      1      8      1    1          112.141      
   124.7560000          0      1      8      1    1          109.732      
   124.8060000          0      1      8      1    1          99.3950      
   124.8560000          0      1      8      1    1          86.5444      
   124.9060000          0      1      8      1    1          95.4436      
   124.9560000          0      1      8      1    1          100.827      
   125.0060000          0      1      8      1    1          118.004      
   125.0560000          0      1      8      1    1          135.681      
   125.1060000          0      1      8      1    1          102.548      
   125.1560000          0      1      8      1    1          104.427      
   125.2060000          0      1      8      1    1          94.6734      
   125.2560000          0      1      8      1    1          107.864      
   125.3060000          0      1      8      1    1          80.0239      
   125.3560000          0      1      8      1    1          87.9204      
   125.4060000          0      1      8      1    1          93.2880      
   125.4560000          0      1      8      1    1          144.228      
   125.5060000          0      1      8      1    1          99.6792      
   125.5560000          0      1      8      1    1          131.413      
   125.6060000          0      1      8      1    1          73.4471      
   125.6560000          0      1      8      1    1          86.1343      
   125.7060000          0      1      8      1    1          83.7034      
   125.7560000          0      1      8      1    1          80.0278      
   125.8060000          0      1      8      1    1          91.0353      
   125.8560000          0      1      8      1    1          104.125      
   125.9060000          0      1      8      1    1          117.150      
   125.9560000          0      1      8      1    1          100.682      
   126.0060000          0      1      8      1    1          85.9410      
   126.0560000          0      1      8      1    1          106.353      
   126.1060000          0      1      8      1    1          85.9989      
   126.1560000          0      1      8      1    1          93.6997      
   126.2060000          0      1      8      1    1          123.817      
   126.2560000          0      1      8      1    1          80.5565      
   126.3060000          0      1      8      1    1          86.0814      
   126.3560000          0      1      8      1    1          86.3341      
   126.4060000          0      1      8      1    1          88.1561      
   126.4560000          0      1      8      1    1          88.1884      
   126.5060000          0      1      8      1    1          223.216      
   126.5560000          0      1      8      1    1          86.8154      
   126.6060000          0      1      8      1    1          79.0917      
   126.6560000          0      1      8      1    1          93.1000      
   126.7060000          0      1      8      1    1          67.1725      
   126.7560000          0      1      8      1    1          78.5609      
   126.8060000          0      1      8      1    1          84.2797      
   126.8560000          0      1      9      1    1          86.4177      
   126.9060000          0      1      9      1    1          82.9352      
   126.9560000          0      1      9      1    1          103.067      
   127.0060000          0      1      9      1    1          88.1209      
   127.0560000          0      1      9      1    1          74.1409      
   127.1060000          0      1      9      1    1          81.8187      
   127.1560000          0      1      9      1    1          86.0272      
   127.2060000          0      1      9      1    1          81.6194      
   127.2560000          0      1      9      1    1          139.719      
   127.3060000          0      1      9      1    1          72.9429      
   127.3560000          0      1      9      1    1          78.4493      
   127.4060000          0      1      9      1    1          74.3310      
   127.4560000          0      1      9      1    1          83.5744      
   127.5060000          0      1      9      1    1          80.5828      
   127.5560000          0      1      9      1    1          76.2955      
   127.6060000          0      1      9      1    1          179.227      
   127.6560000          0      1      9      1    1          71.5915      
   127.7060000          0      1      9      1    1          70.0077      
   127.7560000          0      1      9      1    1          91.4891      
   127.8060000          0      1      9      1    1          76.4244      
   127.8560000          0      1      9      1    1          77.6463      
   127.9060000          0      1      9      1    1          78.4018      
   127.9560000          0      1      9      1    1          78.2407      
   128.0060000          0      1      9      1    1          80.0237      
   128.0560000          0      1      9      1    1          100.017      
   128.1060000          0      1      9      1    1          81.0355      
   128.1560000          0      1      9      1    1          58.4693      
   128.2060000          0      1      9      1    1          100.003      
   128.2560000          0      1      9      1    1          75.2093      
   128.3060000          0      1      9      1    1          73.5513      
   128.3560000          0      1      9      1    1          73.0567      
   128.4060000          0      1      9      1    1          69.3074      
   128.4560000          0      1      9      1    1          75.6897      
   128.5060000          0      1      9      1    1          77.7983      
   128.5560000          0      1      9      1    1          72.9058      
   128.6060000          0      1      9      1    1          74.9239      
   128.6560000          0      1      9      1    1          85.8895      
   128.7060000          0      1      9      1    1          73.6983      
   128.7560000          0      1      9      1    1          76.3016      
   128.8060000          0      1      9      1    1          85.2240      
   128.8560000          0      1      9      1    1          149.897      
   128.9060000          0      1      9      1    1          62.7897      
   128.9560000          0      1      9      1    1          70.5873      
   129.0060000          0      1      9      1    1          73.3431      
   129.0560000          0      1      9      1    1          73.2122      
   129.1060000          0      1      9      1    1          73.5077      
   129.1560000          0      1      9      1    1          74.6021      
   129.2060000          0      1      9      1    1          71.4477      
   129.2560000          0      1      9      1    1          71.5213      
   129.3060000          0      1      9      1    1          73.3893      
   129.3560000          0      1      9      1    1          72.8103      
   129.4060000          0      1      9      1    1          92.1652      
