   ENERGY (CM-1)    JTOTL  JSTEP  JTOTU      F    I         SIG(F,I)
  5.0000000000E-02      0      1      5      1    1          1737.13      
  0.1000000000          0      1      5      1    1          666.605      
  0.1500000000          0      1      5      1    1          383.207      
  0.2000000000          0      1      6      1    1          160.297      
  0.2500000000          0      1      6      1    1          229.421      
  0.3000000000          0      1      6      1    1          229.658      
  0.3500000000          0      1      6      1    1          467.804      
  0.4000000000          0      1      6      1    1          202.548      
  0.4500000000          0      1      6      1    1          122.312      
  0.5000000000          0      1      6      1    1          141.014      
  0.5500000000          0      1      6      1    1          145.010      
  0.6000000000          0      1      6      1    1          135.325      
  0.6500000000          0      1      6      1    1          120.197      
  0.7000000000          0      1      6      1    1          154.111      
  0.7500000000          0      1      6      1    1          141.227      
  0.8000000000          0      1      6      1    1          493.605      
  0.8500000000          0      1      6      1    1          141.305      
  0.9000000000          0      1      7      1    1          117.787      
  0.9500000000          0      1      7      1    1          116.223      
   1.000000000          0      1      7      1    1          109.522      
   1.050000000          0      1      7      1    1          316.081      
   1.100000000          0      1      7      1    1          102.904      
   1.150000000          0      1      7      1    1          125.907      
   1.200000000          0      1      7      1    1          108.318      
   1.250000000          0      1      7      1    1          300.157      
   1.300000000          0      1      7      1    1          91.8184      
   1.350000000          0      1      7      1    1          106.487      
   1.400000000          0      1      7      1    1          167.067      
   1.450000000          0      1      7      1    1          92.8344      
   1.500000000          0      1      7      1    1          71.0518      
   1.550000000          0      1      7      1    1          88.2257      
   1.600000000          0      1      7      1    1          85.9137      
   1.650000000          0      1      7      1    1          86.5322      
   1.700000000          0      1      7      1    1          86.4937      
   1.750000000          0      1      7      1    1          95.6577      
   1.800000000          0      1      7      1    1          44.7534      
   1.850000000          0      1      7      1    1          72.2397      
   1.900000000          0      1      7      1    1          77.6445      
   1.950000000          0      1      7      1    1          77.6660      
   2.000000000          0      1      7      1    1          80.9358      
   2.050000000          0      1      7      1    1          104.125      
   2.100000000          0      1      7      1    1          73.1186      
   2.150000000          0      1      7      1    1          77.1058      
   2.200000000          0      1      7      1    1          76.7904      
   2.250000000          0      1      7      1    1          81.4212      
   2.300000000          0      1      8      1    1          78.3875      
   2.350000000          0      1      8      1    1          80.5192      
   2.400000000          0      1      8      1    1          35.2871      
   2.450000000          0      1      8      1    1          66.7869      
   2.500000000          0      1      8      1    1          73.1130      
   2.550000000          0      1      8      1    1          74.0161      
   2.600000000          0      1      8      1    1          203.924      
   2.650000000          0      1      8      1    1          75.6632      
   2.700000000          0      1      8      1    1          78.5823      
   2.750000000          0      1      8      1    1          48.7757      
   2.800000000          0      1      8      1    1          62.5666      
   2.850000000          0      1      8      1    1          69.4127      
   2.900000000          0      1      8      1    1          49.5562      
   2.950000000          0      1      8      1    1          78.5016      
   3.000000000          0      1      8      1    1          74.9914      
   3.050000000          0      1      8      1    1          72.3748      
   3.100000000          0      1      8      1    1          50.9742      
   3.150000000          0      1      8      1    1          67.2303      
   3.200000000          0      1      8      1    1          70.0930      
   3.250000000          0      1      8      1    1          66.5799      
   3.300000000          0      1      8      1    1          69.0432      
   3.350000000          0      1      8      1    1          68.3605      
   3.400000000          0      1      8      1    1          70.6052      
   3.450000000          0      1      8      1    1          67.6334      
   3.500000000          0      1      8      1    1          75.1390      
   3.550000000          0      1      8      1    1          75.8335      
   3.600000000          0      1      8      1    1          60.2001      
   3.650000000          0      1      8      1    1          64.8402      
   3.700000000          0      1      8      1    1          77.5326      
   3.750000000          0      1      8      1    1          63.3671      
   3.800000000          0      1      8      1    1          68.0391      
   3.850000000          0      1      8      1    1          204.251      
   3.900000000          0      1      8      1    1          190.073      
   3.950000000          0      1      8      1    1          48.9392      
   4.000000000          0      1      8      1    1          59.5499      
   4.050000000          0      1      8      1    1          62.5715      
   4.100000000          0      1      8      1    1          64.6650      
   4.150000000          0      1      8      1    1          61.7484      
   4.200000000          0      1      8      1    1          65.4798      
   4.250000000          0      1      8      1    1          65.8076      
   4.300000000          0      1      8      1    1          64.0798      
   4.350000000          0      1      8      1    1          66.0292      
   4.400000000          0      1      8      1    1          69.6156      
   4.450000000          0      1      9      1    1          177.667      
   4.500000000          0      1      9      1    1          174.439      
   4.550000000          0      1      9      1    1          62.7779      
   4.600000000          0      1      9      1    1          60.5806      
   4.650000000          0      1      9      1    1          64.7903      
   4.700000000          0      1      9      1    1          59.4996      
   4.750000000          0      1      9      1    1          63.0408      
   4.800000000          0      1      9      1    1          65.5644      
   4.850000000          0      1      9      1    1          66.9972      
   4.900000000          0      1      9      1    1          53.5720      
   4.950000000          0      1      9      1    1          60.7777      
   5.000000000          0      1      9      1    1          61.1183      
   5.050000000          0      1      9      1    1          63.3379      
   5.100000000          0      1      9      1    1          67.0987      
   5.150000000          0      1      9      1    1          61.2934      
   5.200000000          0      1      9      1    1          63.6079      
   5.250000000          0      1      9      1    1          64.2651      
   5.300000000          0      1      9      1    1          63.1081      
   5.350000000          0      1      9      1    1          64.8079      
   5.400000000          0      1      9      1    1          65.2852      
   5.450000000          0      1      9      1    1          57.7729      
   5.500000000          0      1      9      1    1          140.787      
   5.550000000          0      1      9      1    1          66.7401      
   5.600000000          0      1      9      1    1          60.6167      
   5.650000000          0      1      9      1    1          61.4961      
   5.700000000          0      1      9      1    1          61.4010      
   5.750000000          0      1      9      1    1          63.3004      
   5.800000000          0      1      9      1    1          173.248      
   5.850000000          0      1      9      1    1          78.0646      
   5.900000000          0      1      9      1    1          61.9788      
   5.950000000          0      1      9      1    1          60.2071      
   6.000000000          0      1      9      1    1          101.529      
   6.050000000          0      1      9      1    1          76.7395      
   6.100000000          0      1      9      1    1          85.8258      
   6.150000000          0      1      9      1    1          60.8545      
   6.200000000          0      1      9      1    1          61.7139      
   6.250000000          0      1      9      1    1          117.584      
   6.300000000          0      1      9      1    1          51.3838      
   6.350000000          0      1      9      1    1          61.8296      
   6.400000000          0      1      9      1    1          108.995      
   6.450000000          0      1      9      1    1          61.5412      
   6.500000000          0      1      9      1    1          62.5366      
   6.550000000          0      1      9      1    1          182.854      
   6.600000000          0      1      9      1    1          47.8774      
   6.650000000          0      1      9      1    1          57.2734      
   6.700000000          0      1      9      1    1          59.4219      
   6.750000000          0      1      9      1    1          59.8931      
   6.800000000          0      1      9      1    1          57.9027      
   6.850000000          0      1      9      1    1          60.4963      
   6.900000000          0      1      9      1    1          60.7711      
   6.950000000          0      1      9      1    1          44.1295      
   7.000000000          0      1      9      1    1          59.7752      
   7.050000000          0      1      9      1    1          58.5219      
   7.100000000          0      1      9      1    1          60.5175      
   7.150000000          0      1      9      1    1          92.4639      
   7.200000000          0      1      9      1    1          59.3875      
   7.250000000          0      1      9      1    1          57.7445      
   7.300000000          0      1      9      1    1          113.207      
   7.350000000          0      1      9      1    1          73.8307      
   7.400000000          0      1      9      1    1          59.8844      
   7.450000000          0      1      9      1    1          61.0252      
   7.500000000          0      1      9      1    1          60.2653      
   7.550000000          0      1     10      1    1          60.2087      
   7.600000000          0      1     10      1    1          149.610      
   7.650000000          0      1     10      1    1          60.3827      
   7.700000000          0      1     10      1    1          73.4146      
   7.750000000          0      1     10      1    1          60.1903      
   7.800000000          0      1     10      1    1          53.1821      
   7.850000000          0      1     10      1    1          57.5414      
   7.900000000          0      1     10      1    1          56.5073      
   7.950000000          0      1     10      1    1          58.4026      
   8.000000000          0      1     10      1    1          59.0744      
   8.050000000          0      1     10      1    1          62.7680      
   8.100000000          0      1     10      1    1          59.2410      
   8.150000000          0      1     10      1    1          59.4752      
   8.200000000          0      1     10      1    1          59.3832      
   8.250000000          0      1     10      1    1          50.0970      
   8.300000000          0      1     10      1    1          58.6709      
   8.350000000          0      1     10      1    1          58.6307      
   8.400000000          0      1     10      1    1          59.2826      
   8.450000000          0      1     10      1    1          59.0672      
   8.500000000          0      1     10      1    1          57.0401      
   8.550000000          0      1     10      1    1          57.4273      
   8.600000000          0      1     10      1    1          57.2092      
   8.650000000          0      1     10      1    1          115.049      
   8.700000000          0      1     10      1    1          56.4870      
   8.750000000          0      1     10      1    1          95.6202      
   8.800000000          0      1     10      1    1          59.3376      
   8.850000000          0      1     10      1    1          58.9446      
   8.900000000          0      1     10      1    1          58.9135      
   8.950000000          0      1     10      1    1          60.4015      
   9.000000000          0      1     10      1    1          74.0977      
   9.050000000          0      1     10      1    1          58.5368      
   9.100000000          0      1     10      1    1          58.5241      
   9.150000000          0      1     10      1    1          52.5235      
   9.200000000          0      1     10      1    1          64.4378      
   9.250000000          0      1     10      1    1          50.6254      
   9.300000000          0      1     10      1    1          50.8630      
   9.350000000          0      1     10      1    1          47.0884      
   9.400000000          0      1     10      1    1          63.0687      
   9.450000000          0      1     10      1    1          58.3699      
   9.500000000          0      1     10      1    1          58.5152      
   9.550000000          0      1     10      1    1          58.5617      
   9.600000000          0      1     10      1    1          58.1680      
   9.650000000          0      1     10      1    1          58.1354      
   9.700000000          0      1     10      1    1          60.9157      
   9.750000000          0      1     10      1    1          58.2920      
   9.800000000          0      1     10      1    1          58.4097      
   9.850000000          0      1     10      1    1          56.3378      
   9.900000000          0      1     10      1    1          57.7287      
   9.950000000          0      1     10      1    1          57.7217      
   10.00000000          0      1     10      1    1          58.0916      
   10.05000000          0      1     10      1    1          57.2331      
   10.10000000          0      1     10      1    1          127.848      
   10.15000000          0      1     10      1    1          68.3592      
   10.20000000          0      1     10      1    1          60.6316      
   10.25000000          0      1     10      1    1          60.4292      
   10.30000000          0      1     10      1    1          57.6175      
   10.35000000          0      1     10      1    1          52.7495      
   10.40000000          0      1     10      1    1          58.0207      
   10.45000000          0      1     10      1    1          58.0890      
   10.50000000          0      1     10      1    1          57.9371      
   10.55000000          0      1     10      1    1          57.9171      
   10.60000000          0      1     10      1    1          94.1820      
   10.65000000          0      1     10      1    1          57.3187      
   10.70000000          0      1     10      1    1          57.9705      
   10.75000000          0      1     10      1    1          72.3302      
   10.80000000          0      1     10      1    1          72.7175      
   10.85000000          0      1     10      1    1          53.8502      
   10.90000000          0      1     10      1    1          57.1746      
   10.95000000          0      1     10      1    1          43.3209      
   10.95000000          0      1     10      2    1         0.228325      
   10.95000000          0      1     10      1    2          17.0079      
   10.95000000          0      1     10      2    2          2419.70      
   11.00000000          0      1     10      1    1          57.6280      
   11.00000000          0      1     10      2    1         0.512591      
   11.00000000          0      1     10      1    2          14.2028      
   11.00000000          0      1     10      2    2          629.687      
   11.05000000          0      1     10      1    1          58.5241      
   11.05000000          0      1     10      2    1         0.705464      
   11.05000000          0      1     10      1    2          12.0485      
   11.05000000          0      1     10      2    2          288.563      
   11.10000000          0      1     10      1    1          57.3146      
   11.10000000          0      1     10      2    1         7.088954E-02  
