phi	0	0	0	30
theta2	0	90	90	60
theta1	0	0	120	120
R				
2.5	2276123.682592	95320.928736	-20583.185624	-20221.058295
2.6	1013317.071806	40326.57707	-21474.441363	-21139.201273
2.7	521828.404819	9208.681577	-22152.897478	-21851.786512
2.8	282637.24697	-6043.075211	-22663.664041	-22400.622532
2.9	158301.39868	-11191.299448	-23042.993081	-22818.529711
3.0	92576.874383	-10182.173376	-23321.748773	-23133.989282
3.1	58310.022332	-5647.512666	-3223.949529	-3205.565596
3.2	41414.926618	690.147851	-3427.030962	-3414.236542
3.3	9234.262048	7695.334371	-3574.085558	-3565.955004
3.4	3038.111589	14708.967329	107.221347	143.712403
3.5	70.192787	3369.333026	37.54246	62.744153
3.6	-1219.264523	1217.811628	-10.05213	6.306681
3.7	-1774.200295	-405.086151	-40.185949	-30.867549
3.8	-2183.693159	-1651.367773	-58.639821	-54.254705
3.9	-2527.618781	-2619.830462	-68.904932	-68.048363
4.0	-2909.204041	-3375.720331	-73.386063	-75.174803
4.1	-3329.831737	-3963.867687	-73.946317	-77.701139
4.2	-3744.563059	-4416.921918	-72.016123	-77.180062
4.3	-4121.326724	-4764.322354	-68.607247	-74.978582
4.4	-4444.140302	-5018.636597	-64.145931	-71.200464
4.5	-4708.412994	-5204.239323	-59.259122	-67.104391
4.6	-23242.358977	-23713.192321	-54.254798	-62.579902
4.7	-23402.876023	-23796.901703	-49.316797	-58.234664
4.8	-23522.116606	-23850.544079	-44.577164	-53.752326
4.9	-23608.637383	-23882.383663	-40.090243	-50.124066
5.0	86.582407	-23899.332689	-35.932834	-46.840315
5.1	30.039984	100.288847	-32.113049	-43.913908
5.2	-7.336862	59.119212	-28.634807	-39.775936
5.3	-32.259621	30.417212	-25.486191	-35.314427
5.4	-47.564371	10.76318	-17.463088	-32.165369
5.5	-56.070841	-2.535925	-15.469508	-29.509749
5.6	-60.060969	-11.970842	-13.659918	-27.1729
5.7	-60.981754	-17.130583	-12.026157	-25.098685
5.8	-59.910669	-20.195515	-10.538961	-23.191773
5.9	-57.627762	-21.734513	-9.217916	-21.573193
6.0	-54.66975	-22.24974	-8.030304	-20.133262
6.2	-47.990569	-21.523054	-6.005474	-17.630386
6.4	-41.417275	-19.648474	-4.372578	-15.644008
6.6	-35.535688	-17.423616	-3.054861	-14.028456
6.8	-30.475397	-15.222117	-1.986311	-12.70633
7.0	-26.215828	-13.206087	-1.128062	-11.615985
7.2	-22.661269	-11.439601	-0.427332	-10.708536
7.4	-19.686044	-9.936755	0.153866	-9.944251
7.6	-17.211171	-8.6833	0.641741	-9.29478
7.8	-15.136968	-7.649089	1.056185	-8.738876
8.0	-13.40605	-6.801521	1.411995	-8.258384
8.2	-11.928883	-6.110572	1.719498	-7.841539
8.4	-10.670248	-5.549354	1.987351	-7.47711
8.6	-9.594076	-5.092232	2.221922	-7.157702
8.8	-8.672567	-4.71663	2.428596	-6.875645
9.0	-7.883237	-4.403153	2.612031	-6.625734
9.5	-6.361403	-3.807417	2.993864	-6.111028
10.0	-5.285788	-3.378575	3.296136	-5.713693
10.5	-4.492298	-3.064943	3.543245	-5.397784
11.0	-3.892782	-2.815013	3.749326	-5.141025
11.5	-3.434152	-2.607855	3.92436	-4.928257
12.0	-3.070239	-2.433799	4.075855	-4.747899
12.5	-2.788723	-2.286426	4.209074	-4.592665
13.0	-2.560977	-2.159433	4.32758	-4.457168
13.5	-2.372388	-2.047996	4.43458	-4.338077
14.0	-2.213252	-1.94859	4.531342	-4.232459
14.5	-2.076424	-1.858707	4.62822	-4.13742
15.0	-1.957666	-1.760443	4.701329	-4.051087
16.0	-1.759397	-1.620595	4.845815	-3.899801
17.0	-1.599612	-1.499349	4.970605	-3.770597
18.0	-1.466786	-1.392976	5.079773	-3.658084
19.0	-1.352912	-1.29855	5.176363	-3.559588
20.0	-1.255206	-1.217416	5.262033	-3.472121
21.0	-1.168755	-1.140206	5.3386	-3.394012
22.0	-1.092612	-1.070599	5.4079	-3.323539
23.0	-1.024462	-1.008261	5.471683	-3.259485
24.0	-0.96424	-0.951495	5.529113	-3.200481
25.0	-0.909554	-0.897934	5.579855	-3.090666
50.0	-0.284123	-0.283722	6.195723	-2.530665
100.0	0.010126	0.000226	6.489389	-2.235933
