64870.3701139999975567,-11836529.2882779445499182
58820.8498590000017430,-7293571.5423118472099304
54505.1399799999999232,-4472011.3099180208519101
46792.1682440000004135,-2724601.9509231997653842
40684.8703610000011395,-1650777.2601705552078784
36004.5624329999991460,-995247.7708913207752630
23620.6126809999987017,-589133.3041848657885566
17693.6377580000007583,-347051.8357166339992546
13177.1830470000004425,-202265.9592743387038354
9776.5600560000002588,-116477.2152715980046196
7234.7069769999998243,-66172.6635704575310228
5343.4284200000001874,-37018.9217194556113100
3940.1898320000000240,-20346.0524462280336593
2900.7776370000001407,-10954.8347591096335236
2131.5165189999997892,-5757.3506104359803430
1562.3461649999999281,-2939.5159635590389371
1141.1613580000000638,-1448.7795630305949999
829.4091620000000376,-683.2024161875275468
598.6246409999999969,-304.2872116630851451
427.8060120000000097,-125.4404052146294930
301.4427719999999908,-46.2431793681203658
208.0640319999999974,-14.2346349911610162
139.1824259999999924,-3.0391465952599503
88.5238259999999997,-0.0749856966970697
51.4550759999999983,0.2095528828258750
24.5498510000000003,-0.0325904168288034
5.2594770000000004,-0.1608723721594334
-8.3294870000000003,-0.1156894117595613
-17.6668640000000003,0.0040810897315353
-23.8551460000000013,0.1026560106121970
-27.7420679999999997,0.1406327318901468
-29.9651169999999993,0.1149959946993491
-31.0052050000000001,0.0495513200042126
-31.2187629999999992,-0.0252237844871672
-30.8641180000000013,-0.0852425432490449
-30.1249609999999990,-0.1174681255621728
-29.1297190000000015,-0.1198446396978632
-27.9678129999999996,-0.0979636499910157
-26.7023679999999999,-0.0609128321059806
-25.3792660000000012,-0.0179176409434909
-24.0329419999999985,0.0235770315313104
-22.6897459999999995,0.0585176136016869
-21.3697899999999983,0.0840308059580437
-20.0880380000000009,0.0988900007883373
-18.8551259999999985,0.1029991555395497
-17.6781080000000017,0.0970105150867013
-16.5611959999999989,0.0821025166253833
-15.5064320000000002,0.0598336762088127
-14.5142889999999998,0.0320558862595810
-13.5841209999999997,0.0007963722608046
-12.7145089999999996,-0.0318553230723655
-11.1486680000000007,-0.0934924657558334
-9.7967600000000008,-0.1397834825240594
-8.6345609999999997,-0.1638361964407764
-7.6380150000000002,-0.1630694178050822
-6.7820380000000000,-0.1409767297919879
-6.0441969999999996,-0.1029898160005800
-5.4050870000000000,-0.0552288057207333
-4.8485430000000003,-0.0033600079609339
-4.3613879999999998,0.0479621193687017
-3.9329809999999998,0.0952686135764216
-3.5547300000000002,0.1362297594411856
-3.2196639999999999,0.1695122609466440
-2.9220880000000000,0.1946024239363870
-2.6572960000000001,0.2116072208832951
-2.4213360000000002,0.2210575534680261
-1.9365619999999999,0.2171551678361692
-1.5704460000000000,0.1859058672805918
-1.2906249999999999,0.1387911140207092
-1.0741860000000001,0.0853822454402059
-0.9043369999999999,0.0319352949794867
-0.7691680000000000,-0.0176599783312535
-0.6601780000000000,-0.0613562246705269
-0.5713710000000000,-0.0982450802329149
-0.4982980000000000,-0.1283202452154093
-0.4376760000000000,-0.1520167117683206
-0.3868470000000000,-0.1701807791493531
-0.3440060000000000,-0.1834651854509026
-0.2765790000000000,-0.1984178064696499
-0.2268050000000000,-0.2021440773635721
-0.1892450000000000,-0.1985713429705804
-0.1603410000000000,-0.1904542776041060
-0.1376990000000000,-0.1796711334090738
-0.1196780000000000,-0.1674746963735224
-0.1051250000000000,-0.1546957333980385
-0.0932140000000000,-0.1418793976004174
-0.0833460000000000,-0.1293745213115398
-0.0750790000000000,-0.1173981996963296
-0.0162540000000000,0.0004545255022676
-0.0006960000000000,0.0005895439782209
63728.4383180000004359,-11337980.3553215377032757
