R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
3.5,1262057.5580834895,-579581.1781298243,117922.24119503918,2916433.957148543,-3061608.4673043387,1676963.1344575135,-1778292.178881174,439993.5987188604,-331904.4506443706,398821.6372542538,5466119.177337429,-4499741.332913954,3347965.456758662,-3950390.8003726234,1608518.517672807,-842851.0692445497,707821.8229345665,-720169.1041549735,966479.9180967434,3684255.554083879,-3607290.6122597638,2419365.284239274,-2319552.4670427255,1260686.2237346459,-780123.3008850289,589990.9932041161,-465918.78851384495,406343.6024379054
3.6,773811.5259337963,-358066.2994920956,73786.13641453546,1794580.2126894554,-1894342.3393979876,1037200.7181235726,-1098727.288995591,275092.5435804897,-207471.44372903756,249220.7473658012,3381715.8231891086,-2784530.5539736915,2071505.2724245642,-2443595.578123289,1003918.2028039814,-526048.893577724,441778.7143081037,-449490.28561737604,603224.3628277464,2282860.477586817,-2232422.1995219756,1497124.7868405024,-1435070.4787736638,786765.8011054086,-486831.33953245415,368142.6022394345,-290666.4166443029,253386.0290124579
3.7,472333.67073569214,-219952.74619857635,45947.578453028895,1099326.617342678,-1165550.4246699421,637908.6020081163,-675015.0492328473,171160.63893733735,-129060.88131450702,154980.86843489445,2082361.05040954,-1713546.01818142,1274580.0881909807,-1503102.6699925798,623496.6607413664,-326712.0202709703,274378.2956852446,-279171.2864286133,374653.62921167124,1407794.8986126103,-1373893.7580548546,921290.3923196665,-882925.7935042034,488591.9985195644,-302312.06369524135,228584.63148849015,-180441.73617512183,157225.52901112006
3.8,287016.738721987,-134267.5261624402,28462.298736486144,670370.7309501478,-712751.9415639082,389925.4086019728,-412140.91918378015,105932.89620893607,-79860.41038779294,95867.29145834205,1275988.3094911254,-1048092.2978807391,779478.9886927187,-918962.3612179948,385160.453166532,-201825.5255499637,169499.00832109735,-172462.31387922808,231448.61148398672,863819.5100033385,-840412.305095582,563506.8784222847,-539935.3537495432,301799.01904933585,-186724.92318366247,141171.30438470177,-111415.30478955452,97033.75883049348
3.9,173630.29655835798,-81397.46504197785,17530.069184403816,406938.83436739264,-432932.8332140414,236740.4593582867,-249936.257447999,65184.533505643165,-49130.85869967384,58958.60190759173,777917.6738102972,-636820.4878804381,473533.94633887213,-558096.4891151563,236539.9808716053,-123948.89053433322,104097.59370664139,-105919.15278327877,142146.687124475,527268.8813523364,-510679.0457902702,342390.6770868562,-328008.76710666006,185329.01034717128,-114657.50153175539,86675.78554359778,-68391.4689432581,59534.065687787006
4.0,104581.2563133045,-48969.69416018405,10729.077535385097,245930.3677752397,-261024.406907085,142671.07758055045,-150443.23262750928,39856.68528569413,-30034.44913864678,36030.10529073329,471806.7760201588,-384123.911329281,285581.2356239586,-336469.18323691655,144336.7778537568,-75634.35142167946,63522.08866160983,-64634.76949718008,86742.35653484007,320099.7033835232,-308065.649327061,206533.58826293767,-197827.4616514937,113077.7855279107,-69953.62383901191,52875.59543996827,-41712.12984556399,36291.5219514449
4.1,62730.90812334593,-29210.847095263365,6521.263993134551,148000.62640584406,-156092.24857805687,85277.57753396183,-89814.42293658384,24200.398516381007,-18232.65196150391,21864.95853387562,284656.53472894325,-229853.3274849048,170854.97568667744,-201230.10719773348,87453.69288634707,-45827.335269990275,38489.18575814419,-39164.16345579168,52560.292991814684,193254.20441901375,-184359.902003342,123594.1404443597,-118370.96013101548,68507.55806171148,-42378.393585322585,32028.58829658912,-25260.675854606485,21966.474372708988
4.2,37483.18028486756,-17259.03868899605,3933.4861101246306,88727.07989781155,-92498.11285667412,50510.80067691456,-53134.58095131367,14581.059449355143,-10983.125533103277,13166.746380011828,170860.10767500862,-136334.27100400755,101319.69166343583,-119289.21088596359,52575.62227494835,-27550.894582563174,23139.781011675743,-23546.12257204117,31600.480701314293,116025.71419946085,-109362.15933340191,73315.99564991298,-70214.60839387288,41181.59985683889,-25473.08004311329,19249.586807392785,-15178.38452018119,13191.870673265259
4.3,22318.899605341445,-10088.21631698696,2352.543455342828,53021.85867938066,-54261.40705935574,29617.30072952719,-31120.719913557678,8710.257404335698,-6559.62029627195,7861.157192494566,102055.40392435982,-80083.3455872068,59502.5784048826,-70029.04773428058,31334.2748144683,-16420.12031375632,13791.46877499493,-14034.028803352016,18834.923602417486,69281.92772486049,-64246.957011871506,43073.384834915734,-41253.91122994367,24541.1552515399,-15179.048011250938,11469.098654712354,-9041.215967708042,7853.531478150511
4.4,13247.641371108908,-5825.0320372731585,1393.7691327292903,31610.6882266159,-31473.82814581142,17172.08311623195,-18026.28471367935,5153.66416709525,-3880.3998428248706,4648.808456029565,60691.67663476718,-46540.27817709037,34571.628719756525,-40671.783904870186,18494.467385651078,-9691.80434858887,8140.498663387658,-8283.933977118622,11118.025602177115,41160.8716910004,-37341.17720115621,25038.346263858468,-23986.009930636188,14483.427748981101,-8957.586242854411,6767.344484333508,-5333.408833562164,4630.0998829403725
4.5,7839.800832919914,-3316.5803740012325,817.0396383537653,18822.91353811561,-18027.718356693425,9832.601385936376,-10314.932973050483,3016.7139937120583,-2270.9584730807,2719.780923082241,35965.850361046025,-26729.90564937773,19850.849569952403,-23344.55283971426,10797.54208790227,-5658.414425437275,4752.862613130442,-4836.790674029162,6491.7352693613375,24347.187481915316,-21448.75495259146,14385.812710935212,-13787.481548354306,8454.840905621713,-5228.698820485987,3949.666448927581,-3111.9327926761443,2699.913078286261
4.6,4624.165077353701,-1857.9615393034665,473.2690505682233,11210.389625092874,-10182.402172313226,5552.676933291514,-5824.665009060522,1744.5145736647346,-1313.0037881557091,1571.9951834889996,21265.926004583278,-15155.37097371845,11252.17416707315,-13227.925795226613,6226.342054249426,-3262.9546239147376,2740.868334847209,-2789.3945436885188,3743.94589743606,14355.212861893724,-12162.054197583362,8160.7829354103715,-7827.627126482788,4874.837171674826,-3014.4953173707713,2276.7565013390363,-1793.334051236558,1554.8764782393728
4.7,2714.7847779460644,-1021.3198504272644,270.44559534078746,6688.357722505052,-5663.246108006743,3088.704136133769,-3243.298877029182,994.9373430449632,-748.6921799587428,896.0788094597228,12569.476281142272,-8474.115991072911,6290.136881189407,-7392.785905456551,3539.8305492975633,-1855.1125611031684,1558.358012719763,-1586.0356785230065,2128.8895910064225,8451.28944399004,-6800.595488052797,4566.431051272068,-4385.7169374648665,2771.085014436567,-1713.4335969704334,1293.891472196011,-1018.8365903831482,882.7251496805521
4.8,1581.0661516268492,-549.0698459167827,152.1575980752569,4003.6796833309586,-3098.140384585097,1690.920566862762,-1780.8919743747554,558.4424714560289,-420.14338839262973,502.67399511111375,7445.116891126685,-4669.736720306348,3465.654063883476,-4073.1134367409886,1979.6315382020464,-1037.489901724744,871.5750883134147,-887.1145899626816,1190.819098792635,4980.416365958298,-3747.201893250629,2518.8503984242775,-2424.063789861988,1549.4674517302453,-957.982213871274,723.2795104318338,-569.3175991209777,492.85117962585053
4.9,906.8937443702408,-287.55889315467965,84.07457211242505,2407.4501945926563,-1666.845137712698,911.3822978534793,-966.2348672456719,307.64887809776474,-231.40417809073483,276.7421024837584,4433.084217072481,-2536.6772128390267,1882.6428877388043,-2213.680954893305,1085.8037719414938,-569.0693363326004,478.09629552072806,-486.66035154513133,653.3169401539789,2947.645776956154,-2034.8902947221948,1370.0103042924895,-1322.456869276409,849.6997255842161,-525.2779656091367,396.49598904153726,-311.95750310232665,269.7867075835604
5.0,504.81520404792025,-146.09022960899176,45.476793844612686,1454.5883530539536,-884.0346363501596,485.21080928001254,-521.1578024208127,165.7657885187644,-124.64397223340842,148.97716121325706,2663.0996731592504,-1361.420910145865,1010.8684993325908,-1190.3524352894565,581.7545970791771,-304.90981196245383,256.1873138488115,-260.80238697076794,350.14456094216376,1759.264443051136,-1091.2691280570136,736.3648533123819,-713.919621282456,455.1417403638693,-281.3222094165827,212.28783343513146,-166.9292745111971,144.17520269971834
5.1,264.0923117061351,-71.77339072405015,23.975884937515374,881.9077324561056,-465.91097693421295,257.6193583607634,-283.3975445819741,86.93594942349233,-65.33630406643367,78.01761184479318,1620.0301660355722,-726.5047416102872,540.1794890114431,-638.223724122963,302.73378458568925,-158.6772431361702,133.33534932565718,-135.75347198405208,182.27560567453153,1063.7213684611672,-581.3941761950498,393.49734441850694,-383.7816090354565,236.76746545426164,-146.31415572430328,110.36382030673028,-86.71272001301104,74.75495122957776
5.2,119.45843954582855,-34.19911969850351,12.243430654227971,534.4147615494082,-248.7757596401101,139.38883207714542,-159.60429124212172,44.0678183354647,-33.08834981866301,39.44266913598533,1001.1153121450529,-390.8928246331158,291.55134603226463,-346.77790930797244,151.6709289792604,-79.50307640404745,66.81421213824771,-68.03511083019501,91.35844903030815,654.4958593430686,-311.84109679039216,211.81728790890054,-208.09951010237626,118.56360429129398,-73.24415777306594,55.21223699074693,-43.32604994258138,37.24474958772697
5.3,32.455919041305854,-16.176064875632346,5.997047151989102,321.0642148872897,-139.71500446273149,79.91841937278167,-96.94284838810705,21.352909394805344,-16.003033589092865,19.010355502936026,629.5951975496512,-217.54064083837324,163.2317600035232,-196.4359533576071,72.0824901513293,-37.787306553068994,31.76102909061432,-32.345658385970566,43.43525905850944,411.20889998459813,-172.61333605225778,117.62645019859048,-116.38675124654151,56.3045241099982,-34.7634089364027,26.17645266710292,-20.49727005450709,17.53366177285068
5.4,-19.635664356507846,-8.182661520074447,2.769608404714811,188.38809959701157,-87.0012414266312,51.06128047653337,-66.08792039087713,9.698159856900954,-7.238446284747977,8.532785544675033,402.85731507931484,-129.92929382043846,98.43113595797695,-120.50654606458805,31.575178551052105,-16.553997314599563,13.916072151130717,-14.173010010658647,19.028234862829564,264.19795730730823,-102.27926039241578,69.75780811192394,-69.25985045011802,24.629944790717353,-15.190516889666759,11.41403313450438,-8.90033691457046,7.539521998591301
5.5,-50.32364623830991,-5.078917472517858,1.1632901320070095,104.89262944832223,-62.512154963532,37.52931849867012,-51.14867915475047,3.960898749401621,-2.9256691388297136,3.3811000578256993,261.5634126466593,-86.25174994214456,66.13858795082328,-82.60354913860783,11.886229000100743,-6.232174881898039,5.2393376776040155,-5.334331500981465,7.153903667550331,173.38739511864122,-67.26473959191456,45.702629572252334,-45.1695397131002,9.244060242114202,-5.68644997445214,4.250845650322524,-3.2808427215655898,2.7117831645239994
5.6,-67.72272921788344,-4.181204879336203,0.4017058005969487,51.89352250135293,-51.41137179848991,31.265492097249677,-43.771323475321566,1.2908833089980174,-0.9206194460030108,0.9904942652893332,171.43007861582876,-64.2640391864924,49.86651938885009,-63.40305475205248,2.928106447342479,-1.5350903236796585,1.289442054209363,-1.3089407598398628,1.7438084452320783,115.80206936177775,-49.69915055822831,33.46960284784443,-32.61790591984803,2.2516489353547016,-1.3700306570129768,1.001816036260137,-0.7384842803808405,0.5403873548066072
5.7,-76.78046107715208,-4.151148532821153,0.06392184299301551,18.16999778906402,-46.17616249623649,28.189386953593527,-39.73617202394411,0.1469837152495046,-0.06399810930732475,-0.025770774113434314,112.57736110487122,-52.518049312908275,41.13843051774346,-52.985380916837244,-0.7330509792931115,0.38519809144947126,-0.32638376740160124,0.3389516233457579,-0.47222415737537116,78.2623416917665,-40.38015571842693,26.87354287435351,-25.656353698558775,-0.5994979772978306,0.38741507790367113,-0.317255009042389,0.28787965318158254,-0.3247622469574176
5.8,-80.56917816522402,-4.365316737425916,-0.07152263340992815,-3.135198183120883,-43.19841296251978,26.34666787976095,-37.02739684855647,-0.2786190718865402,0.25194458165222766,-0.3948029298684679,73.36223268119763,-45.3705990056446,35.78286402431454,-46.47960250314644,-1.933116469642215,1.0150916111551234,-0.8571414167107043,0.8810306178323093,-1.2018351421518174,53.156104756005064,-34.76793543781859,22.853342523126983,-21.323792329053234,-1.5280877255722491,0.9573335664836344,-0.7413769281337772,0.6122821498062189,-0.5870718335302645
5.9,-81.03563702929766,-4.565153563205713,-0.11673015028100164,-16.305954002506436,-40.889301121905575,24.87823408267466,-34.760695073531224,-0.3925709245794877,0.333244756753194,-0.48292195770340207,46.843203374831845,-40.19827803603293,31.866032192265784,-41.6356350697573,-2.0918271070314707,1.0988038500931856,-0.9283081290478032,0.9543077033436946,-1.3006818141308312,36.01911759712131,-30.749252589290727,19.97511716974074,-18.21738678298194,-1.64454496060559,1.0260226073919547,-0.7883613749728462,0.6417903637861151,-0.5979191905842447
6.0,-79.43766206121563,-4.6677072800278125,-0.12558098132886353,-24.085448612732364,-38.6492466939602,23.460631263953204,-32.602979788676784,-0.3884988906035769,0.32572349274974766,-0.4648510277874909,28.77183669969337,-35.88104608532462,28.566746658684792,-37.504086769922324,-1.8799487456068684,0.987998160231738,-0.8355381813967067,0.8600260025362205,-1.1736166511442727,24.165850455994356,-27.419720779068854,17.61701568005112,-15.714314953175741,-1.4732355027609063,0.9175032389392143,-0.7025902736031107,0.5683816882084933,-0.5227512694711722
6.2,-73.0730148910664,-4.5843747193795,-0.11587967365077834,-30.078650599813926,-33.945709162597545,20.546693699783468,-28.369474725353108,-0.31311307357053053,0.2605846525883644,-0.370023602759483,8.144037174531098,-28.443780319212177,22.83333544087683,-30.25686705430279,-1.3215916803968617,0.6953159995648843,-0.5893782041276647,0.6085885472342187,-0.8335325058251453,10.203331430820732,-21.716106456831987,13.664428101367587,-11.664068469576584,-1.0302421569238023,0.640044172199753,-0.4878366385044691,0.39122508111056786,-0.3533297012060006
6.4,-65.27187195792405,-4.278910642634715,-0.10450394153138509,-29.567764520947186,-29.299034946441086,17.7179938323953,-24.419738177387373,-0.2603113035661959,0.21373584556991965,-0.29987217638249497,-0.9330013516577707,-22.26197769509747,18.029338219719087,-24.1364839147396,-0.9424201184947045,0.496224536100479,-0.4213201238019295,0.4360506353218495,-0.5987651663512565,3.6095279295106346,-16.999385612112885,10.474236691460469,-8.52993601355554,-0.731867537077082,0.45361003822795354,-0.34417954774134,0.2736639009258514,-0.24262683357762294
6.6,-57.6697814919106,-3.9114569666292547,-0.09434428954276308,-26.500174294204477,-25.16077365950045,15.2130441658683,-20.969511302999493,-0.22758805683950722,0.1835588750743664,-0.2528867481582191,-4.383233454869496,-17.349501651987236,14.183538670676986,-19.196000770869247,-0.7043500340774971,0.37101741433454904,-0.315257084950364,0.32662521399498134,-0.4490157074737142,0.714351573578512,-13.27254282577493,7.99863153459272,-6.176253308157771,-0.5463768255370806,0.33805199326270574,-0.2556301730231891,0.2019301214604792,-0.17642802349723452
6.8,-50.89405214024617,-3.556725207480971,-0.08340964472244528,-22.713669978674865,-21.67782754230803,13.104304804138884,-18.06573724660461,-0.19899868223220718,0.15791554180211254,-0.21421811300091154,-5.222179590974335,-13.573619859567195,11.204886058357802,-15.33318275117185,-0.5302784855191296,0.2793949221675714,-0.2375186753778457,0.24627125881576112,-0.33887643657503064,-0.39949101551497773,-10.426157967318902,6.13622165392229,-4.454971486048764,-0.4120950370575018,0.2548144176620851,-0.19245455563790675,0.15166372116122165,-0.1317753472843458
7.0,-45.1010493652827,-3.2357464146993005,-0.07215010291175161,-19.009063857434892,-18.802096222798113,11.359116083663643,-15.6516041488836,-0.17068197710151356,0.133585057808967,-0.17936955030448276,-4.972733744350372,-10.696860533905483,8.91855189514008,-12.34010155688328,-0.39047727997412585,0.2058116850700097,-0.175097006921346,0.18179232761069464,-0.2506297797735004,-0.7339843406980537,-8.269761322257022,4.744903385811335,-3.2035398193516262,-0.30487926479096106,0.18864438803730457,-0.142656693508683,0.11268614702410779,-0.09840785463578366
7.2,-40.24338560055989,-2.947507965356909,-0.06200020756131386,-15.685138031664785,-16.423427767892193,9.9120632079227,-13.640620730508328,-0.1446894141247279,0.11178702624877701,-0.1491485114526001,-4.355993546861258,-8.490717633238823,7.153248004595046,-10.00947319836188,-0.2801281648154641,0.14774234285146906,-0.12586159390217191,0.1309844142396551,-0.18120473952453375,-0.7796933462646797,-6.621925881665074,3.696333651563485,-2.2864573488618274,-0.22044826197078216,0.13667173011034156,-0.10374140927028064,0.08252955057243691,-0.07319266645621686
7.4,-36.201738052343224,-2.685338119711745,-0.0539844283828218,-12.814334485815692,-14.434714702472736,8.700208034017344,-11.951970073797948,-0.12324149840883791,0.09393711171666874,-0.1247319158550968,-3.6759235218242075,-6.780262415436182,5.7760824899040815,-8.177757568828053,-0.19874205676887668,0.10491626827713185,-0.08955362873154057,0.09352457320309816,-0.1300366670125743,-0.7488549955786734,-5.345326403256733,2.8956726164200326,-1.607423864573223,-0.15818720738182573,0.09838680180215534,-0.07513363874652995,0.06044890944790503,-0.05490427669266404
7.6,-32.84515693872888,-2.4430626234249173,-0.0483665148485008,-10.379846979615834,-12.75098228286973,7.673348625986808,-10.520414609263813,-0.10691051211202618,0.08029543328275857,-0.10607797141127007,-3.0373459590976477,-5.4430968356300955,4.692808119374101,-6.726746791423453,-0.14311461616762233,0.07563630837410285,-0.06471214502797815,0.06786759351987613,-0.09493906393876794,-0.7147657474337685,-4.345348905808747,2.2785024754882626,-1.1025341538676408,-0.11554493745677966,0.07215505409538431,-0.05551519173531286,0.04527716063091888,-0.04227378751066571
7.8,-30.05456447398528,-2.2164652553745614,-0.044846164672279976,-8.337902913031657,-11.309097432247654,6.793799477201231,-9.295709054938225,-0.09490118579688511,0.07016325317314909,-0.09213416810309516,-2.462620219042182,-4.3941046778053945,3.8370649293478443,-5.571672727056113,-0.10746459429779703,0.05685634023468614,-0.04874750782616,0.05133053595444999,-0.07222743515534985,-0.6907282354155491,-3.5574376515697583,1.801239010311414,-0.7291176970861835,-0.08806273171088633,0.055209901450237076,-0.042782660289447966,0.03533577512626662,-0.033800919645647354
8.0,-27.72887630690191,-2.0031157448817227,-0.04286818178374646,-6.641950709501231,-10.062455370974236,6.033457680496182,-8.239367570524799,-0.08584491891976231,0.06245737571836507,-0.08148095263773358,-1.947849822957197,-3.5713018873246947,3.1601363237239637,-4.649528250540749,-0.08540583546911962,0.045216767532120145,-0.038814172811373227,0.040983116024569055,-0.05791273101822875,-0.6704158873625874,-2.9354459575495975,1.4328235734363282,-0.45689287815598867,-0.0708567240577326,0.0445474128926793,-0.03469083732335272,0.028892011649682678,-0.02805266704895254
8.2,-25.784123724591048,-1.8018434729568091,-0.04185601091625005,-5.249492259854424,-8.976023394332778,5.371052354019402,-7.321648219320856,-0.07841773834009569,0.056154249663822764,-0.07282380239656017,-1.4857765007718742,-2.9267569489056044,2.62428046825984,-3.9113215398215266,-0.07147346417603051,0.03784473687880313,-0.032483022134315614,0.03433067693519906,-0.048612168036978765,-0.6455413489943085,-2.4441651022124518,1.149535220991979,-0.26267680162471474,-0.05977188198893982,0.037623904406946185,-0.029356115583516085,0.0245194425578857,-0.023904633791954205
8.4,-24.15059430924594,-1.6122627060250994,-0.04133496969620118,-4.122387921045108,-8.022895642791182,4.790198671829366,-6.519343514591585,-0.07164220353249462,0.050502412558918186,-0.06521953942353242,-1.072378646783407,-2.421836363162371,2.1991663669444392,-3.3178131306752268,-0.061754508253527574,0.0326841921766679,-0.028017472748232436,0.02959266821486306,-0.04191661366469801,-0.6116013731450988,-2.0554141952307243,0.9323373954783142,-0.12778158798311323,-0.051852839313710236,0.03263726685845064,-0.025454571908094165,0.02123191125212516,-0.020613377806397215
8.6,-22.77004640492041,-1.434422747891142,-0.0409709569422565,-3.225613266604851,-7.182092711690522,4.278118425109817,-5.814232672522458,-0.06494828075251036,0.0450597277143141,-0.05810442730359244,-0.7068229943911759,-2.0250042308607408,1.8601566723602587,-2.8373389618757976,-0.053860705532804865,0.028480853488134672,-0.0243592828280062,0.025685530098638137,-0.036362201089234436,-0.5682601076101002,-1.7462467621390232,0.7656979615268226,-0.03691581276460365,-0.045312964877763595,0.028502960896604174,-0.022196697471848187,0.018452681715092248,-0.017767865027661506
8.8,-21.593586351721896,-1.2685639617055076,-0.040560960127468876,-2.526310554958191,-6.437118635218563,3.824772168125211,-5.191951757276548,-0.05810589850780179,0.039638725627664906,-0.05122095001289795,-0.38959336291339397,-1.7107665029365315,1.5874268380883285,-2.4445896460045935,-0.04658667016231233,0.024602251211266746,-0.020975827174194606,0.02206493800886422,-0.031214550045360667,-0.5179166887393665,-1.4981207278671733,0.6370646586601914,0.02227049252100244,-0.03926551692529756,0.02468623951164506,-0.01919844639690943,0.015909439181509888,-0.01519154127960061
9.0,-20.580184573585008,-1.1149509072730628,-0.040003562132125775,-1.9935078369013555,-5.774926705473518,3.42222174834827,-4.641116007413757,-0.051114796666304585,0.0342227428168973,-0.04451508633173984,-0.12080710983757426,-1.4589627610508957,1.365348970012727,-2.1197096488617446,-0.03950076896469301,0.020822591103484445,-0.017678071730749756,0.018538740982409208,-0.026214933874257274,-0.4641072261628997,-1.2963734954952806,0.5365368084491793,0.05946742027393992,-0.03340663801004895,0.021006521642734283,-0.016334078053611173,0.01351928264362385,-0.012844335742546217
9.5,-18.55013729716609,-0.7852890892733251,-0.03784864643411161,-1.2066858495717974,-4.418107230953091,2.5993521891086684,-3.520867107124058,-0.03390653215240902,0.021277866983490323,-0.028989852589020648,0.3506462576787104,-1.0101583404887868,0.9601075228012428,-1.5135074905822108,-0.022965902101841684,0.012000391647347286,-0.00998288504344963,0.010323697239088103,-0.01461823599549028,-0.3357047015424141,-0.9277199728258583,0.3632242418799577,0.0995035085205418,-0.01994109080763401,0.012634325457263729,-0.009940968983264742,0.00837160520592966,-0.008143616373872939
10.0,-16.957264508791717,-0.5311174768369105,-0.034932235714297655,-0.9109298512296512,-3.401005093031525,1.9852957702438292,-2.6905054618272493,-0.019003894342019878,0.010411320820337133,-0.016331546841368505,0.5850236300559154,-0.7139791849316537,0.6866337333982802,-1.0959523238307942,-0.010266597239614095,0.00521406976619071,-0.004050733539235352,0.003980766471252006,-0.005674780937889867,-0.23892314315060953,-0.6763568594202962,0.25136840824036205,0.10976409560865119,-0.009804142198224175,0.006421438681218056,-0.005328811850436349,0.004860520791461133,-0.005334762617435845
10.5,-15.586348564065789,-0.34432110901319357,-0.031774175332757865,-0.8486532571096861,-2.643937758762942,1.5307623442851925,-2.0790254571431337,-0.007695558373764566,0.002381234946178923,-0.007116742575294266,0.6612147695508557,-0.5040976123842711,0.49164257415500845,-0.7964618074446782,-0.002475576558850112,0.0010351107004562543,-0.00037445876214869944,2.03096028391081e-05,-5.8302633863804854e-05,-0.17828326504492809,-0.4941034412192479,0.17148793002680768,0.11382873264949467,-0.003690674736488264,0.0027350288001364853,-0.0026827404315574455,0.0029893379604090664,-0.0041360030719767155
