R	Gamma	E
5.10	80	-96.181272235279
5.10	90	-96.181271992075
5.10	100	-96.181272540224
5.10	110	-96.181274051949
5.10	120	-96.181276742181
5.10	130	-96.18128082967
5.10	140	-96.18128651851
5.10	150	-96.18129351008
5.10	160	-96.181300582765
5.10	170	-96.181306169465
5.10	180	-96.181308430051
5.20	0	-96.181283328526
5.20	10	-96.181282563876
5.20	20	-96.181280739264
5.20	30	-96.181278617466
5.20	40	-96.181276510617
5.20	50	-96.181274421271
5.20	60	-96.18127248052
5.20	70	-96.181270981128
5.20	80	-96.18127011688
5.20	90	-96.181269916223
5.20	100	-96.181270406712
5.20	110	-96.181271724292
5.20	120	-96.181274078371
5.20	130	-96.181277689708
5.20	140	-96.181282689842
5.20	150	-96.181288747523
5.20	160	-96.181294797502
5.20	170	-96.181299505414
5.20	180	-96.18130137164
5.30	0	-96.18127965082
5.30	10	-96.181279034032
5.30	20	-96.181277545707
5.30	30	-96.18127577634
5.30	40	-96.181273962658
5.30	50	-96.181272116397
5.30	60	-96.181270383059
5.30	70	-96.181269043174
5.30	80	-96.181268276283
5.30	90	-96.181268106582
5.30	100	-96.181268545556
5.30	110	-96.181269698537
5.30	120	-96.18127176013
5.30	130	-96.181274949898
5.30	140	-96.181279354473
5.30	150	-96.181284615218
5.30	160	-96.181289788575
5.30	170	-96.1812937393
5.30	180	-96.181295271927
5.40	0	-96.181276502067
5.40	10	-96.181276009293
5.40	20	-96.181274804635
5.40	30	-96.181273331726
5.40	40	-96.181271762884
5.40	50	-96.181270119963
5.40	60	-96.181268562658
5.40	70	-96.181267358793
5.40	80	-96.181266672987
5.40	90	-96.181266526431
5.40	100	-96.181266919217
5.40	110	-96.181267931866
5.40	120	-96.181269739108
5.40	130	-96.181272553788
5.40	140	-96.181276439265
5.40	150	-96.181281025181
5.40	160	-96.181285461743
5.40	170	-96.181288778704
5.40	180	-96.181290037444
5.50	0	-96.181273832906
5.50	10	-96.18127344018
5.50	20	-96.181272464519
5.50	30	-96.181271230257
5.50	40	-96.181269858549
5.50	50	-96.181268383478
5.50	60	-96.181266975635
5.50	70	-96.181265888589
5.50	80	-96.181265272166
5.50	90	-96.181265143456
5.50	100	-96.181265494896
5.50	110	-96.181266386958
5.50	120	-96.181267973306
