1.00,0.00,-1421435528966.7119140625000000
1.10,0.00,-935937683409.5183105468750000
1.20,0.00,-615655852469.4901123046875000
1.30,0.00,-404552462802.1768188476562500
1.40,0.00,-265540116617.6672668457031250
1.50,0.00,-174090345692.8091430664062500
1.60,0.00,-113992747985.5977783203125000
1.70,0.00,-74542548705.5644531250000000
1.80,0.00,-48676547817.3790969848632812
1.90,0.00,-31738410923.2317848205566406
2.00,0.00,-20661359011.8111038208007812
2.10,0.00,-13427528336.9779968261718750
2.20,0.00,-8710606439.7486343383789062
2.30,0.00,-5639797704.4271802902221680
2.40,0.00,-3644054111.7980694770812988
2.50,0.00,-2349366361.3759107589721680
2.60,0.00,-1511104052.7136564254760742
2.70,0.00,-969488501.3417156934738159
2.80,0.00,-620319934.5967280864715576
2.90,0.00,-395754576.1797329783439636
3.00,0.00,-251696275.8203943967819214
3.10,0.00,-159537081.4631333947181702
3.20,0.00,-100753975.7194869518280029
3.30,0.00,-63379170.3258878067135811
3.40,0.00,-39697844.6322867870330811
3.50,0.00,-24748948.2782815918326378
3.60,0.00,-15350658.1477453913539648
3.70,0.00,-9468072.8434663843363523
3.80,0.00,-5803784.9439249904826283
3.90,0.00,-3533343.7369690537452698
4.00,0.00,-2134731.6868046587333083
4.10,0.00,-1278718.9021004028618336
4.20,0.00,-758552.7169180285418406
4.30,0.00,-445003.1064693185035139
4.40,0.00,-257711.2634935662499629
4.50,0.00,-146991.9254663040628657
4.60,0.00,-82318.8149395071523031
4.70,0.00,-45068.8076439963115263
4.80,0.00,-23970.3676370658322412
4.90,0.00,-12262.5720423532675341
5.00,0.00,-5931.6106451926107184
5.10,0.00,-2622.8218631953577642
5.20,0.00,-974.0928025390683160
5.30,0.00,-210.5871049518300424
5.40,0.00,99.4842378513696133
5.50,0.00,190.5594649758234311
5.60,0.00,185.6250615927425827
5.70,0.00,146.1611367793983334
5.80,0.00,100.7011056633146353
5.90,0.00,60.8305664741539758
6.00,0.00,29.9189356720154365
6.20,0.00,-7.3016550914754834
6.40,0.00,-22.6964064697496575
6.60,0.00,-27.2253484294680135
6.80,0.00,-27.0189561294481067
7.00,0.00,-24.9369743801153660
7.20,0.00,-22.2158694765707061
7.40,0.00,-19.3937640164700085
7.60,0.00,-16.7207133143613653
7.80,0.00,-14.3166749639332291
8.00,0.00,-12.2300855847749084
8.20,0.00,-10.4641437180848609
8.40,0.00,-8.9938691924406715
8.60,0.00,-7.7794833230268265
8.80,0.00,-6.7765468982730370
9.00,0.00,-5.9427074490047955
9.50,0.00,-4.3754126336335748
10.00,0.00,-3.2709724590100864
10.50,0.00,-2.4493096501654144
11.00,0.00,-1.8320029120541452
11.50,0.00,-1.3757303201482101
12.00,0.00,-1.0464254295275670
12.50,0.00,-0.8137285808745258
13.00,0.00,-0.6515543226276839
13.50,0.00,-0.5390196090080071
