R	0	30	60	90
1.0	997338.620421	211204.121737	94448.150571	
1.1	1890352.076009	197629.808495	80274.157821	54422.009559
1.2	4187618.285718	181326.867489	67463.777987	43733.73579
1.3		161663.896334	56221.622895	34200.896179
1.4		140073.914705	46488.367741	26169.902081
1.5	5565035.775891	119270.596376	37783.410278	19671.987689
1.6	2312632.527492	101675.103046	30116.52028	14573.442833
1.7		88393.302082	23630.053872	10665.208373
1.8	669626.004665	79144.829264	18328.821665	7722.470042
1.9	454193.383381	72761.472653	14100.682656	5537.148914
2.0	387083.541795	67818.66383	10782.992841	3932.098195
2.1	426486.197259	63184.360735	8208.071406	2763.962487
2.2	592696.311022	58337.889176	6224.499047	1920.503405
2.3	981212.951258	53101.907356	4704.598688	1315.867326
2.4	1870161.747945	47238.227141	3544.493714	885.488619
2.5	4162906.37439	41021.928783	2661.628868	581.427063
2.6		35109.205401	1991.302526	368.409253
2.7		29896.035558	1483.311885	220.660348
2.8	5522927.808601	25433.884411	1099.037938	119.437383
2.9	2249262.259565	21631.185406	808.880719	51.169684
3.0		18376.296022	590.245825	6.071469
3.1	551230.046888	15571.3119	425.884292	-22.873894
3.2	298978.343745	13139.54974	302.662853	-40.666538
3.3	174421.78185	11024.313403	210.5742	-50.839222
3.4		9184.94474	142.014294	-55.866685
3.5		7591.822853	91.203077	-57.477132
3.6		6221.741947	53.762421	-56.871676
3.7		5054.232932	26.376981	-54.883857
3.8		4069.712107	6.549937	-52.088598
3.9	44907.450996	3248.497769	-7.601555	-48.882347
4.0	38100.823348	2570.855764	-17.49453	-45.52542
4.1	33064.188872	2017.407005	-24.197446	-42.186081
4.2	29328.477025	1569.725588	-28.520723	-38.964874
4.3	26550.593563	1210.841568	-31.082935	-35.916507
4.4	13608.731577	925.542316	-32.357608	-33.063606
4.5	9960.197829	700.520926	-32.701244	-30.414759
4.6	7269.681972	524.364338	-32.389377	-27.968562
4.7	5291.982749	387.451854	-31.62339	-25.717593
4.8	3841.790509	281.789468	-30.554434	-23.654586
4.9	2780.488819	200.82482	-29.290355	-21.768741
5.0	2005.118324	139.237131	-27.908567	-20.051938
5.1	1439.553517	92.756412	-26.462778	-18.49097
5.2	1027.657802	57.984435	-24.993462	-17.07405
5.3	728.205966	32.237144	-23.530331	-15.788638
5.4	510.920483	13.415553	-22.094676	-14.621153
5.5	353.667837	-0.118078	-20.7059	-13.560134
5.6	240.271598	-9.639045	-19.374856	-12.5925
5.7	158.903688	-16.133201	-18.113512	-11.710584
5.8	100.897096	-20.366335	-16.925298	-10.902629
5.9	59.89412	-22.927455	-15.813892	-10.161994
6.0	31.23112	-24.272494	-14.778942	-9.482509
6.2	-8.25974	-24.607277	-12.924817	-8.282918
6.4	-22.386724	-23.219589	-11.332262	-7.263497
6.6	-27.000734	-21.102985	-9.958478	-6.394649
6.8	-27.04478	-18.763323	-8.769323	-5.650756
7.0	-25.052795	-16.455314	-7.733733	-5.012084
7.2	-22.297303	-14.313186	-6.832724	-4.460179
7.4	-19.403923	-12.405015	-6.046015	-3.982511
7.6	-16.679072	-10.749509	-5.361182	-3.565822
7.8	-14.260312	-9.334469	-4.764874	-3.202612
8.0	-12.191764	-8.132554	-4.245231	-2.885222
8.2	-10.458619	-7.112247	-3.792128	-2.604531
8.4	-9.0175	-6.244131	-3.39576	-2.357359
8.6	-7.816397	-5.502452	-3.048122	-2.138296
8.8	-6.808118	-4.865084	-2.74352	-1.944429
9.0	-5.95521	-4.316511	-2.476256	-1.771959
9.5	-4.329878	-3.23728	-1.937598	-1.418539
10.0	-3.207715	-2.463509	-1.538987	-1.149278
10.5	-2.412835	-1.901629	-1.239173	-0.942997
11.0	-1.845519	-1.490796	-1.009768	-0.779907
11.5	-1.436306	-1.187008	-0.831931	-0.65088
12.0	-1.137604	-0.959173	-0.692753	-0.547874
12.5	-0.915191	-0.783833	-0.580215	-0.464011
13.0	-0.74692	-0.648724	-0.48942	-0.395873
13.5	-0.6168	-0.541206	-0.416079	-0.33972
14.0	-0.514499	-0.455781	-0.355971	-0.29286
14.5	-0.432085	-0.386465	-0.306921	-0.253574
15.0	-0.366788	-0.330022	-0.265045	-0.221258
16.0	-0.268838	-0.244174	-0.202108	-0.169955
17.0	-0.201533	-0.185447	-0.155523	-0.132654
18.0	-0.153746	-0.142731	-0.121607	-0.10534
19.0	-0.119718	-0.111739	-0.09601	-0.083888
20.0	-0.094347	-0.089049	-0.077449	-0.068123
21.0	-0.075599	-0.071257	-0.063215	-0.055719
22.0	-0.060893	-0.058012	-0.052414	-0.045622
23.0	-0.049807	-0.047908	-0.04255	-0.038659
24.0	-0.041205	-0.040229	-0.035981	-0.032163
25.0	-0.034262	-0.032893	-0.030306	-0.027873
50.0	-0.001612	-0.00193	-0.001334	-0.002025
100.0	-7.4e-05	-0.000641	-0.000714	5.5e-05
