T	2->0	4->0	6->0	8->0	10->0	4->2	6->2	8->2	10->2	6->4	8->4	10->4	8->6	10->6	10->8	
1.000000000000000000e+00 4.112146340081013849e-12 1.728209044036418524e-13 2.701889821852731110e-14 2.144976096430164256e-16 2.807330994020340780e-17 8.289285071120553318e-12 7.106311350643360129e-13 6.067453348955878500e-15 7.807181375003925898e-16 1.404883719974404267e-11 9.234130465730614990e-14 1.158375113478208697e-14 1.243864422200074449e-12 1.361717908450865764e-13 1.689659020667505160e-12
2.000000000000000000e+00 3.881553940718965686e-12 1.960717639698885629e-13 3.059009978342663178e-14 3.212852601642185610e-16 3.860869193702595285e-17 9.960330529620525615e-12 8.192224020099121584e-13 9.357270271848259928e-15 1.079867419180003350e-15 1.699333921014025477e-11 1.452304253526749934e-13 1.614521681059844947e-14 2.000136934230541413e-12 1.902412072837875193e-13 2.194511326484693540e-12
3.000000000000000000e+00 3.880807037045270996e-12 2.068127901654212231e-13 3.257004866316723968e-14 3.628865536125561188e-16 4.244093753442393914e-17 1.072060401969688701e-11 8.784412273264249159e-13 1.062710898717793000e-14 1.191081494664003380e-15 1.858065781826632943e-11 1.656691470293729122e-13 1.791135441181932175e-14 2.305872065418740444e-12 2.123535916491504480e-13 2.405210896346715346e-12
4.000000000000000000e+00 3.959469689865832388e-12 2.115733856328086090e-13 3.349634884518334338e-14 3.809177435441410739e-16 4.394788626096745569e-17 1.101278663635375956e-11 9.054046745747774986e-13 1.114573334920782268e-14 1.235833222803833346e-15 1.928715904368981255e-11 1.738457273961513351e-13 1.865584375324994754e-14 2.432374819438452790e-12 2.223062120231626872e-13 2.501489863681270862e-12
5.000000000000000000e+00 4.070666711218739420e-12 2.143750172334879076e-13 3.389131199845420982e-14 3.898129588130588068e-16 4.461283233228655138e-17 1.112381009158018680e-11 9.162966496653760871e-13 1.137410587227119099e-14 1.255895197634611454e-15 1.955588192811243343e-11 1.772946139897520629e-13 1.900440402549816822e-14 2.486358829955517929e-12 2.272932648188037952e-13 2.548412226868717442e-12
6.000000000000000000e+00 4.188748604728794762e-12 2.167629562344471136e-13 3.395581717757788161e-14 3.949841108176663686e-16 4.496550521066280480e-17 1.116865167285606077e-11 9.175003962515627017e-13 1.148391974213431830e-14 1.266398703378337518e-15 1.957210041303974384e-11 1.788127345339087826e-13 1.918977384560171186e-14 2.508764864117147271e-12 2.300960347790755400e-13 2.572454513961589963e-12
7.000000000000000000e+00 4.301995910322528331e-12 2.193338033439752510e-13 3.377543613442601015e-14 3.987036855906895078e-16 4.521746920462395800e-17 1.119435058407803639e-11 9.117813527751410235e-13 1.154619371081574932e-14 1.273483430459926922e-15 1.941964496968437773e-11 1.795479362563520468e-13 1.930899661650770903e-14 2.516922659968188023e-12 2.319187469718096857e-13 2.585571453332813972e-12
8.000000000000000000e+00 4.406967917136549038e-12 2.223031591134467960e-13 3.340382004592395581e-14 4.020134366370359379e-16 4.546043187935351924e-17 1.122040529186394597e-11 9.008081370082433582e-13 1.159288090948433088e-14 1.279861914000099185e-15 1.914683414293545377e-11 1.800117086978304743e-13 1.940618774319619411e-14 2.518810509902760859e-12 2.333296578968707874e-13 2.593592537635894212e-12
9.000000000000000000e+00 4.504141496072578247e-12 2.257172987295647081e-13 3.288561317980938926e-14 4.054211474422748364e-16 4.573609297734745540e-17 1.125422874169636184e-11 8.858890796024464041e-13 1.163918423424814057e-14 1.286798043293470498e-15 1.878796369807883220e-11 1.804444695982630819e-13 1.950255625684717797e-14 2.518323062402995976e-12 2.346129809161849644e-13 2.599512276846365070e-12
1.000000000000000000e+01 4.595389248260665195e-12 2.295395670238111369e-13 3.226017636311305912e-14 4.091839497443548361e-16 4.606368172356017136e-17 1.129754221806903872e-11 8.681300043961143305e-13 1.169253887539122440e-14 1.294894348428863236e-15 1.836964289072050465e-11 1.809617825600861820e-13 1.960858847622069645e-14 2.517426739500624202e-12 2.359158188907192833e-13 2.604917066390587155e-12
