R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,-10591252.572138166,19129793.251306236,-34599442.73048286,23469790.561531562,-54883288.83873411,20282947.183382817,-38872186.12203397,-14562716.65550893,-23968748.546306245,-10687116.436682258,-3349750.3811263316,-32907592.56414772,19581613.014730725,-8548341.656364746,4379122.9649527855,-16178687.28479169,25842687.998276606,-14128822.493713977,4000717.6152186343
1.1,-6571792.860332053,12059339.25929741,-21707753.438871246,14903589.034105131,-34470559.56491697,12661375.343282297,-24659044.214024313,-9212329.226057116,-15201394.741244806,-7183645.40379781,-2076803.5207640626,-20852277.369164776,12341130.149875818,-5754324.136265228,3115999.9475054317,-10275894.200287784,16327177.185650745,-9142686.799635358,2736645.04737919
1.2,-4044770.4473857735,7567222.424275137,-13521864.394391207,9422044.88852786,-21524222.570768856,7857173.718877071,-15567932.91510856,-5815706.199241498,-9599525.215583531,-4816688.676253172,-1278301.2316904957,-13171690.946962507,7749615.472728497,-3861460.086235945,2196855.853382548,-6507171.825526087,10280987.063297352,-5902518.424904831,1864421.1402390301
1.3,-2465535.091550326,4724280.0166940605,-8351490.680271718,5927153.522618614,-13350647.612365942,4843313.091692312,-9775140.149327926,-3664437.0249296236,-6032868.733609661,-3221071.2837090963,-780171.2381537406,-8292480.752297537,4847587.600461749,-2582619.3258523424,1535606.2227523697,-4107588.9231722294,6450995.553079715,-3801181.357426114,1264912.2604928557
1.4,-1485433.4241689278,2932730.040167075,-5105691.035011087,3707897.6547551723,-8216816.761420501,2962680.926805775,-6099741.410828304,-2305046.1514921235,-3770881.5113225263,-2147954.702778923,-471375.3970722727,-5202402.930509348,3019868.1232223446,-1721149.7431114248,1064697.6743509746,-2584197.2370965607,4032750.87596757,-2441362.0901048514,854478.2308248768
1.5,-882091.2753515764,1809061.1600125898,-3082577.6593945185,2305010.803613671,-5011090.14266598,1796225.7950382368,-3778980.6999978097,-1447943.5192491629,-2342550.692926176,-1428052.5100790053,-281337.52344606246,-3251769.255292738,1873091.5714535215,-1142652.1932427904,732429.9672765383,-1620042.5543689227,2511135.380002797,-1563451.6451194524,574627.2406595189
1.6,-514254.821383631,1107978.2781825103,-1832171.3616111968,1422655.8875922163,-3022768.0938216783,1077675.9455982028,-2321570.0509218485,-908653.779856404,-1445014.4332899097,-946401.1676285602,-165376.7079268813,-2024650.6658080337,1156450.0702292,-755480.2197997427,499997.3328493575,-1011820.6380128866,1557190.0208565446,-998095.8969472905,384611.8738878467
1.7,-292610.6671696556,673112.073051761,-1067143.7101830223,870845.9051610244,-1799148.7497609158,638511.4899515893,-1412047.838291505,-569960.8958958745,-884107.7770989768,-625076.3206434589,-95330.59572666879,-1255490.5754244209,710521.5257341249,-497290.0003291753,338727.7077161605,-629459.0459342378,961440.6244800718,-635012.0914424252,256154.74623375584
1.8,-160981.30283267613,405144.9894977772,-604856.9320301788,527978.6690034275,-1053048.9118771402,372548.8822542169,-848544.9816338908,-357578.97549835785,-535755.5172064231,-411367.2773261624,-53536.06853034597,-775228.2507227743,434305.38355260086,-325779.5731510251,227714.86251442233,-389964.5006959775,590905.6203956775,-402520.54514197726,169707.65563286506
1.9,-84242.5090993896,241249.25462068588,-329821.3458350502,316510.40180753695,-603122.1476295664,213211.4611586304,-502374.5862053025,-224552.8371992863,-320955.06562570523,-269697.04780383396,-28976.774255256707,-476564.72054054384,264039.23605472693,-212324.27707193358,151888.7119424505,-240535.7341915793,361438.0695504728,-254127.3205353095,111809.43334016496
2.0,-40585.17801266043,141856.95591228706,-169445.39432053393,187196.70119037575,-335447.93255965755,118986.37698923114,-291852.47674455924,-141280.513074352,-189602.62880702878,-176109.75496015584,-14825.584985476855,-291621.90257394966,159621.56322589293,-137611.1820211488,100496.33441593089,-147683.1688223277,219976.54120523768,-159741.39437924046,73227.28974306185
2.1,-16577.460198245866,82171.91783986175,-78420.297622289,108909.23367950751,-178884.9345318234,64150.59907438072,-165379.81486661368,-89148.01325785555,-110062.71081357174,-114515.65543835695,-6882.575383403514,-177608.69236728587,95933.92238304234,-88650.86568964395,65936.25663875519,-90235.2041979424,133184.89069378414,-99934.26957863841,47654.42533911158
