R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,-77388.24549735467,-322489.3906891209,-68999.06181080054,-702420.6360144321,575775.6363652118,-702950.0612703955,645146.2409517444,-490753.1285122423,367892.2778965128,-233613.88927308784,126350.23905854773,-125198.03841840709,83557.26391278938,-79275.34733147477,68773.70608681504,-50968.74530959842,33863.389633935316,-3991.1171691454497,17659.24136308978
1.1,-7360.952140667101,-236358.28694171697,48997.27139194684,-487883.40010561224,415088.53154607455,-466217.864266352,423539.993985751,-316966.2935561338,236664.32378609778,-150574.67314317732,82743.6376356507,-79817.51448055259,53192.10112344016,-50220.39797440233,43097.648685820735,-32036.33822259675,21755.493083669855,-3370.068041276431,11243.981222076143
1.2,24703.55248971825,-172086.30450097742,96955.13191420575,-338861.2208553038,298095.9706205965,-309361.0034625246,278035.9414028599,-204453.01970881966,151959.14744501509,-96802.71298624616,54021.67264301907,-50718.33813533546,33745.75015285735,-31687.2882617993,26887.387741133305,-20049.8833666413,13924.184443708118,-2682.8442504460522,7133.481734763714
1.3,36176.46205203264,-124541.62074292949,107963.16173921265,-235313.35835311818,213299.5602532235,-205390.45277362203,182521.23595644458,-131709.59170342423,97383.22673075968,-62061.88332746728,35151.69358947625,-32112.761232401404,21329.087887252423,-19906.403820271495,16693.50105233037,-12489.675779492307,8874.829988481522,-2051.6311038783665,4507.918869212719
1.4,37143.85817930496,-89635.09168599689,101035.13379585257,-163348.18555122105,152092.54484219028,-136443.83720236993,119830.85501451152,-84743.01307688246,62285.87993307817,-39671.450027613064,22789.059579680503,-20253.57241774953,13426.514267196815,-12445.792850231996,10310.310672781552,-7740.728075440784,5630.458201133564,-1522.5821435348655,2836.5221333256372
1.5,33301.9469328296,-64177.473442483635,86741.74042552941,-113328.87418518907,108082.01599315238,-90698.58090797304,78687.0675700722,-54460.159369989684,39758.72229885665,-25278.719228480946,14714.698054596052,-12719.968460529153,8414.534343263404,-7740.502338491951,6331.7261566099905,-4770.919764596201,3553.837356072919,-1103.2287847900445,1776.4540647677372
1.6,27743.152560258713,-45722.010177709286,70677.93836026087,-78565.34983343298,76550.7542734231,-60328.73028724553,51683.52254994525,-34960.304811190355,25328.359782579268,-16053.080995268587,9459.064992196085,-7951.711467633465,5247.93811117297,-4786.281728038912,3864.3299419592868,-2922.6948434043366,2230.31227967648,-783.4003259014441,1106.8216717912917
1.7,22046.7707643145,-32416.0353161069,55574.235469059626,-54410.1734017598,54038.027848375394,-40152.859162868066,33958.22729421999,-22419.82944922836,16103.269278858032,-10157.458424687715,6050.992965461785,-4945.752991366032,3255.5823182401587,-2940.6318569149744,2342.470136646808,-1778.5456304272193,1390.7635336199992,-546.4618946761051,685.6880560918495
1.8,16936.67807477799,-22871.725173028095,42564.76632736499,-37633.00545598168,38017.85067573096,-26739.451537272533,22320.536004417594,-14364.667440757808,10217.876382412884,-6402.167124218493,3850.1462512167127,-3059.0148012467607,2007.7401160447837,-1793.843824425289,1409.3933093212331,-1074.3521661416203,861.029805032276,-374.9887317790981,422.119428260417
1.9,12671.779640323393,-16058.815722009469,31935.741287476892,-25987.402750962203,26654.94469946943,-17815.043631547574,14677.160548429403,-9196.33098257207,6470.849012116504,-4018.574665192632,2435.3967347766024,-1880.4252181829215,1230.10811439354,-1085.591074851237,841.0380487843424,-643.6950335288539,528.7615635906657,-253.33491831383105,258.0451708880511
2.0,9273.137926652274,-11218.386986462163,23557.148198364783,-17910.535092256603,18621.424452003594,-11872.687186360383,9654.999432934273,-5883.559761218073,4090.133177639169,-2511.3374071866374,1530.5646385420894,-1148.061880293082,748.1785834715585,-651.1134072494519,497.32160122472385,-382.17034605048474,321.74019631495764,-168.5390404807738,156.5114948338112
2.1,6652.531519963534,-7795.177722665375,17123.963899819268,-12314.855308539627,12960.207027106218,-7912.9310746453475,6353.431812369052,-3762.0085291517353,2580.5775101218605,-1562.1043577977887,955.097043524308,-695.6200163860948,451.33710661914745,-386.5846485443947,291.0995258276815,-224.5908089914118,193.7267320122444,-110.39490056888576,94.09304198959795
2.2,4682.442145231865,-5385.38068804108,12284.755433309227,-8443.444090644774,8983.938648266785,-5272.455486747875,4181.719560195689,-2404.312033335651,1625.291852085778,-966.8803262305781,591.3690192450365,-417.9097888864281,269.74857002694444,-226.88885389560664,168.4546192431458,-130.46689636290324,115.24682999196332,-71.14875913464707,56.00309874839496
2.3,3231.931103668438,-3696.935686613632,8705.197110130008,-5769.489956187628,6200.649236882726,-3510.678028125153,2752.324286779606,-1535.9294569708818,1021.9094895759497,-595.3663534492376,363.04896804085996,-248.675896304981,159.51627645513105,-131.4032755757435,96.22683557395085,-74.79359708824992,67.60572816493587,-45.069540664037234,32.951467862860056
2.4,2183.181623960562,-2519.6685266258896,6095.123594067002,-3926.3888729579503,4259.354140269519,-2334.700775318632,1810.9387016214093,-980.7239153939873,641.4826106618301,-364.62464641440846,220.8167077599022,-146.37864313370338,93.18078467968878,-74.93422317066548,54.15627856072764,-42.22641798354229,39.012213679244034,-28.015075646626407,19.131478684013793
2.5,1437.4966665471604,-1703.0451903183316,4216.0658720873835,-2659.1055628045774,2910.4374464966977,-1549.616386043575,1190.6120374148209,-625.8262460378044,402.0277661292421,-222.0623201379789,132.9591223561527,-85.10654602808142,53.65654239403331,-41.959652181539134,29.95476147858652,-23.415324193610818,22.076488464369437,-17.04880324634616,10.934646525460318
2.6,915.8773390998308,-1139.731595173372,2879.0852196106457,-1790.3107120761438,1976.922266960014,-1025.5892931126662,781.679621483706,-398.9857415361746,251.53597205756628,-134.46503688940663,79.19499239491962,-48.78781555992076,30.375812526814233,-22.98711093147114,16.22943027897814,-12.707687680573807,12.200730190154015,-10.124792064100884,6.132937941092009
2.7,557.0914144719231,-753.5281041519042,1938.4196379996695,-1196.79465924687,1333.716696932891,-676.036293299514,512.0544737142062,-253.9933897520346,157.0852719605975,-80.94957232604305,46.63293881250395,-27.516549989880378,16.84564749872711,-12.260264549320693,8.57275790955191,-6.716323546811643,6.548021222716559,-5.840761390145951,3.3606121193351357
2.8,314.8220260219938,-490.5689201719093,1283.90640669847,-793.0332592030106,892.674957718668,-443.15367709884987,334.3103573305583,-161.31522185765203,97.87973405381726,-48.44879382684573,27.134940393770417,-15.230360066502083,9.106547787778716,-6.321912555981881,4.383715240261856,-3.431823518943879,3.3847953764738365,-3.250833205230607,1.787344452824648
