R,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36
2.5,1401.3396212693947,1321.186149997307,169.1942405669439,179.70583765490542,71.27475709178681,-200.03734817627557,31.927072715508437,43.04549866309326,-316.5581816081647,-121.05875391006107,55.9692052577254,-193.65072511575298,-3.9605520147029143,217.9738561857032,-27.817577899836916,-158.76332670713816,78.3234905395373,133.4859624696256,15.618750642114579
2.6,933.6609595993853,927.1179984662034,112.16198216215116,94.85032920282877,36.46811925395814,-108.66199550722376,13.137411997598521,23.521025355279615,-169.9445046917468,-68.85172622967832,27.49800804477877,-101.25295339060986,0.2931945296752342,119.13280057637567,-12.91737371900428,-85.57664570924446,39.380771385988936,70.38228027749878,7.002426996190133
2.7,613.869923529044,644.7395947975176,75.04913283862388,46.93406404376398,17.77616397467602,-56.821894996946,3.7850917600743332,12.579717176408153,-87.45981535163962,-38.32759842077176,12.363887943456318,-50.336556265347596,1.5394978777547863,62.36031293542634,-5.092033980031684,-44.27532052231193,18.52612639750934,35.48513675191996,2.7600578813840975
2.8,395.9071048529985,443.5072478971862,50.714695624453576,20.880198793665492,8.080462444790912,-28.212691415080343,-0.3732842069531559,6.576113311302245,-42.466911452014756,-20.746709546415246,4.731673513624622,-23.312462307372062,1.5394579658704979,30.684004118675702,-1.289756307732549,-21.64608306025422,7.828751219169578,16.81440058571496,0.8664514279244493
2.9,248.18665394497629,301.02931185256153,34.59566296745524,7.46683169889962,3.2688718621864568,-12.977909512246036,-1.824804701431584,3.3594554392231273,-18.907150028288324,-10.806089757607284,1.1803171708835443,-9.683350056749628,1.1385673186421166,13.690466592705295,0.32205170799981664,-9.730884992087182,2.6676228893920886,7.261393962305659,0.1609236496703275
3.0,148.9321026609719,200.9206489863029,23.783509958185782,1.1376769565222522,1.018227742868227,-5.249238033119372,-1.9821980168135784,1.6810627163060112,-7.25540970140028,-5.316257738949706,-0.25183140419828587,-3.3040937600839255,0.7040582276146405,5.074097269314787,0.8145500575288269,-3.80352606721759,0.4067627508519364,2.67793644445666,0.0024516585243166593
3.1,83.0661205588162,131.2198787525791,16.426469408290945,-1.3916320341469435,0.05170387464480769,-1.5969950064799654,-1.6139307353812948,0.8296641488754594,-1.9741295535732173,-2.3781883283416563,-0.6575398285903522,-0.6635731798071549,0.36629475938457606,1.0787845267136587,0.7919099603631432,-1.1058517596608302,-0.4174466937836412,0.6934259563965762,0.05492401043603423
3.2,40.119149106039885,83.22054732383232,11.344693638117548,-2.0146085074290934,-0.30831534412336203,-0.062416654975404835,-1.111832616078661,0.40928019191018883,0.07510936006482566,-0.8744286994559047,-0.6220117490259892,0.18202660100056905,0.14772992816701966,-0.48651022868064075,0.5782569673996166,-0.06396961214596085,-0.5892046833111022,-0.010924524036556287,0.1556088357881802
3.3,12.811012315626627,50.60757723116458,7.783853349890442,-1.7863039543423012,-0.40521550274517565,0.4405816993408061,-0.6549081129477805,0.20553905168804315,0.6123739666106122,-0.15654167903114888,-0.4411015145504419,0.26347731192806334,0.028742176726095383,-0.8649683603670161,0.3345535019149025,0.19378238427801,-0.5082614829595004,-0.14270531748622842,0.23622207779919732
3.4,-3.919273997310752,28.819335813500427,5.25828243684022,-1.2661789725750128,-0.4021786596723159,0.49080801824231957,-0.3075631278570376,0.10635232385504374,0.5375189215372909,0.14543481702426148,-0.251001881903734,0.09396046892304673,-0.020977826427432875,-0.7354184778789266,0.13033024796759224,0.13033286967152197,-0.36352074116085137,-0.06245067311367907,0.2767764389381438
3.5,-13.582501895539911,14.576680023742407,3.451709928016494,-0.728316315603934,-0.3695713904835659,0.37976731014165155,-0.07695718936731753,0.0556450199945795,0.2895040120823914,0.2381633715210374,-0.1037706020023073,-0.09620016703864956,-0.029135808844359394,-0.44801578222693417,-0.01330419185804046,-0.023586231784161346,-0.23311443370854962,0.06045067073826847,0.2795125964293041
3.6,-18.60396139761209,5.535671578109744,2.15479484970964,-0.28832270148734096,-0.33299437193535764,0.24175110751007572,0.05469824260545929,0.026928675844874198,0.058233348165798705,0.23395400089124363,-0.010164722556454297,-0.22337279522219586,-0.016532998432482415,-0.1671103669797834,-0.09864403484950886,-0.16485320928141417,-0.1405675736210626,0.15750231403703915,0.2548738071661211
3.7,-20.64822840887728,0.031904856805987446,1.2260231491038474,0.02157642395231426,-0.298603927945271,0.12906622422591213,0.11287952355878121,0.008603620951882603,-0.09351627640620895,0.19157575444712413,0.03693067785403861,-0.273984198232025,0.003152813997356066,0.04363770504428478,-0.13742542528787685,-0.25718646372147413,-0.08520146765119792,0.210156784637895,0.21450710841094028
3.8,-20.847282962043412,-3.1073239092639757,0.567328717979875,0.2092687077734318,-0.2656611561025572,0.05428710328895553,0.12227303740590453,-0.003936424225082492,-0.16212500685540487,0.14009687916637453,0.050348593919964636,-0.2631627089495204,0.02203367660577823,0.17169115702385213,-0.14350361193942124,-0.2967301435220831,-0.0577606128967041,0.2220270494335456,0.1682144570095651
3.9,-19.96127384377509,-4.700651998330517,0.10892534075159642,0.29874138024646757,-0.23216552948086827,0.013059349383742355,0.1032373347950835,-0.012348373865801125,-0.16690557373187268,0.09259227797999277,0.04285369893212096,-0.21377631765641159,0.03634190194862567,0.22765267365306202,-0.12939258227608744,-0.2932495788053054,-0.04781290674500548,0.204457677791822,0.1230078529488846
4.0,-18.49201560387309,-5.313194945697113,-0.2001425436948375,0.31748775205999574,-0.19693785341748343,-0.004291543076798099,0.07089408737783982,-0.017270557467968444,-0.13208136077806432,0.05387326304506783,0.024812377605489478,-0.14687891158516264,0.044942706245857916,0.23016215239164647,-0.10495677194980618,-0.2603895849067368,-0.046755352793703756,0.16959669347196177,0.08319206557720178
4.1,-16.763119076902253,-5.3297323939436705,-0.3979237739916842,0.29050888301879296,-0.16002612519967133,-0.00738970013278346,0.03549576458356006,-0.01914276506309593,-0.07884204389440942,0.02474042919827847,0.0036304044128195115,-0.0782440767897585,0.04819507831037193,0.19830572088544884,-0.07722566990375537,-0.2110560928054882,-0.048613520119625254,0.1275225904387728,0.05087142843915958
4.2,-14.976466435689163,-5.007757738622499,-0.5133243599334764,0.2379832981998712,-0.1224329379428294,-0.003759335971857474,0.0033086876705190602,-0.018478289749175647,-0.0227024719052647,0.004248539639573301,-0.015992534444697976,-0.01791719406604765,0.047163992636547594,0.14826961248173195,-0.05073119968526432,-0.15558717003848185,-0.04984399964102073,0.08544396436055221,0.026561332604767226
4.3,-13.251870840092653,-4.515746600099489,-0.5685527477607066,0.17486307036286444,-0.08566285420401626,0.0015766068742960812,-0.022393506772093907,-0.015892465245380568,0.0265652968422869,-0.009141423160937892,-0.031504508919488146,0.028923094019074867,0.04312341625072471,0.0922845377281432,-0.028033029972517137,-0.10135832601260242,-0.04877751493128669,0.04786374111893337,0.009750923896611828
4.4,-11.654771650397,-3.960608643836152,-0.5807596354910038,0.11138664660906811,-0.051311986371225984,0.005775382130826913,-0.04042180331853615,-0.012043992806324113,0.06393020291879592,-0.01701644440101045,-0.041898446585881655,0.06069760092378172,0.037274730568306415,0.03871755549275541,-0.010257161361974012,-0.05305640148751929,-0.04501518180712606,0.017113668289097432,-0.000643488648037279
4.5,-10.21542359812848,-3.407252340495013,-0.5631820377548646,0.05394437871311433,-0.020776999697797494,0.007617527980147148,-0.05092679150282905,-0.00756283534504392,0.08781346359375049,-0.02078407467193934,-0.04718128914523579,0.07819291514675869,0.03061190884205055,-0.007336457307573656,0.002433091088729424,-0.0132057828687117,-0.038911900474749586,-0.006040312710808654,-0.0059457175030608106
4.6,-8.942054218142268,-2.892422572170015,-0.525976670196969,0.005998891350027407,0.004909558546992764,0.00694960648983725,-0.05483128858477582,-0.002994415008386183,0.09888429762405745,-0.02160369730583456,-0.047955185770384365,0.0835430302036584,0.023878969993548382,-0.04331450744387198,0.010462058916744683,0.01726628150204212,-0.03118784615499021,-0.02185695951165268,-0.007495693478736144
4.7,-7.829762924833071,-2.434399254174857,-0.4768524215195213,-0.03108252603979802,0.0251400521704675,0.004223871785624806,-0.05342462275418328,0.0012322037507455248,0.09908569749292721,-0.0203904810068066,-0.045112325025948245,0.07947261426312581,0.01758012596891038,-0.06847268048677067,0.014563436575619763,0.03852368715102275,-0.02266450090921285,-0.031190519731630797,-0.006513253979558722
4.8,-6.866432781640582,-2.039721118230464,-0.42156687219343086,-0.0573391483809022,0.03971924918168601,0.00016027696430556183,-0.04809047673524834,0.004814364172456799,0.09091919864450027,-0.017847641356832034,-0.03962811536085253,0.06878338759617741,0.01201584319460805,-0.08327779090059702,0.015586758062192688,0.05141079600920472,-0.014103626485681708,-0.035177529409926696,-0.004027499848096101
4.9,-6.036564417367488,-1.7077849463112877,-0.3643255984213046,-0.0736808712820481,0.04880721341786226,-0.004477758749416193,-0.04013797975470055,0.007569815341940455,0.0769632464163457,-0.014505498339837223,-0.03243205493974888,0.0540393387390305,0.007327938346904466,-0.08892631924930208,0.014372135005139357,0.05714110743271279,-0.006123192338463659,-0.035024631207161566,-0.0008518316215151144
5.0,-5.323680585382257,-1.4339387733774844,-0.30810792558959926,-0.08149172382039056,0.05284052099963659,-0.009015617565730138,-0.030708371983423827,0.009420740696194547,0.059579548015331614,-0.010757947874975896,-0.0243360004681637,0.03740125835147803,0.00354394132125292,-0.08698601789705075,0.011676641422819982,0.05707459850061539,0.0008337152820609843,-0.031876274806104256,0.0024115141058627877
5.1,-4.711761386400425,-1.2115168862023518,-0.25493427384789485,-0.08235040711091839,0.052448197808157695,-0.012932082742141403,-0.020734155774081133,0.010372935984922305,0.04075914062076748,-0.0068930892291319676,-0.016002400769214484,0.02056554124578315,0.0006157606065423493,-0.07914340310609334,0.008137683157401298,0.052567742267104194,0.006496516648725836,-0.026741383606722173,0.005349722765385185
5.2,-4.186034179094339,-1.0331391271298123,-0.2060854782713706,-0.07784364829884288,0.04837292923719661,-0.015878097428111963,-0.010932623393856318,0.01049389988882089,0.02206533180127664,-0.0031176104701278154,-0.007938661221142645,0.004770424684485666,-0.0015492687165866205,-0.06703658575967655,0.0042613923751349545,0.04487972327515944,0.010745918258585655,-0.020461020287179745,0.0077092651952868465
5.3,-3.7333443297686832,-0.8915053291701631,-0.1622818028350737,-0.06944998400944304,0.04140345725280916,-0.01766721061991692,-0.0018202329276430307,0.009892299554533173,0.004638980543862948,0.00042430782736921184,-0.0005072835570181869,-0.009158334999301613,-0.0030650840037276315,-0.05215344055356573,0.0004268339242904289,0.035120106274117734,0.013584083588111263,-0.013702834529366178,0.009363314990134987
5.4,-3.342262815244499,-0.7798489024760411,-0.12382783187513953,-0.05847491583217508,0.03232070792645532,-0.018250723154035114,0.006261830382176594,0.008700207261548687,-0.010759882446920143,0.0036364882211759957,0.006055590607162988,-0.020742376148979294,-0.004050528795135608,-0.03577761792912505,-0.0031007385552410537,0.02422575795274631,0.015102877687406301,-0.006971689749333025,0.01028045760606402
