   ENERGY (CM-1)    JTOTL  JSTEP  JTOTU      F    I         SIG(F,I)
  5.0000000000E-02      0      1      5      1    1          96.4199      
  0.1000000000          0      1      6      1    1          89.3962      
  0.1500000000          0      1      6      1    1          99.7940      
  0.2000000000          0      1      7      1    1          102.980      
  0.2500000000          0      1      7      1    1          103.776      
  0.3000000000          0      1      7      1    1          104.583      
  0.3500000000          0      1      7      1    1          105.953      
  0.4000000000          0      1      7      1    1          107.554      
  0.4500000000          0      1      8      1    1          109.180      
  0.5000000000          0      1      8      1    1          111.238      
  0.5500000000          0      1      8      1    1          111.992      
  0.6000000000          0      1      8      1    1          113.105      
  0.6500000000          0      1      8      1    1          114.064      
  0.7000000000          0      1      9      1    1          114.914      
  0.7500000000          0      1      9      1    1          115.696      
  0.8000000000          0      1      9      1    1          116.440      
  0.8500000000          0      1      9      1    1          117.165      
  0.9000000000          0      1      9      1    1          117.883      
  0.9500000000          0      1      9      1    1          118.625      
   1.000000000          0      1      9      1    1          119.390      
   1.050000000          0      1      9      1    1          120.208      
   1.100000000          0      1      9      1    1          121.115      
   1.150000000          0      1      9      1    1          122.158      
   1.200000000          0      1      9      1    1          123.089      
   1.250000000          0      1     10      1    1          124.968      
   1.300000000          0      1     10      1    1          127.005      
   1.350000000          0      1     10      1    1          129.787      
   1.400000000          0      1     10      1    1          133.791      
   1.450000000          0      1     10      1    1          139.913      
   1.500000000          0      1     10      1    1          150.174      
   1.550000000          0      1     10      1    1          168.653      
   1.600000000          0      1     10      1    1          206.202      
   1.650000000          0      1     10      1    1          291.498      
   1.700000000          0      1     10      1    1          456.980      
   1.750000000          0      1     10      1    1          491.700      
   1.800000000          0      1     10      1    1          336.536      
   1.850000000          0      1     10      1    1          241.330      
   1.900000000          0      1     10      1    1          197.171      
   1.950000000          0      1     10      1    1          175.174      
   2.000000000          0      1     11      1    1          163.196      
   2.050000000          0      1     11      1    1          156.242      
   2.100000000          0      1     11      1    1          152.040      
   2.150000000          0      1     11      1    1          149.497      
   2.200000000          0      1     11      1    1          148.011      
   2.250000000          0      1     11      1    1          147.258      
   2.300000000          0      1     11      1    1          147.009      
   2.350000000          0      1     11      1    1          147.149      
   2.400000000          0      1     11      1    1          147.599      
   2.450000000          0      1     11      1    1          148.289      
   2.500000000          0      1     11      1    1          149.199      
   2.550000000          0      1     11      1    1          150.296      
   2.600000000          0      1     11      1    1          151.569      
   2.650000000          0      1     11      1    1          153.018      
   2.700000000          0      1     11      1    1          154.625      
   2.750000000          0      1     11      1    1          156.402      
   2.800000000          0      1     11      1    1          158.357      
   2.850000000          0      1     12      1    1          160.517      
   2.900000000          0      1     12      1    1          162.851      
   2.950000000          0      1     12      1    1          165.409      
   3.000000000          0      1     12      1    1          168.206      
   3.050000000          0      1     12      1    1          172.337      
   3.100000000          0      1     12      1    1          174.637      
   3.150000000          0      1     12      1    1          178.348      
   3.200000000          0      1     12      1    1          182.426      
   3.250000000          0      1     12      1    1          186.942      
   3.300000000          0      1     12      1    1          191.952      
   3.350000000          0      1     12      1    1          197.533      
   3.400000000          0      1     12      1    1          203.742      
   3.450000000          0      1     12      1    1          210.681      
   3.500000000          0      1     12      1    1          218.434      
   3.550000000          0      1     12      1    1          227.090      
   3.600000000          0      1     12      1    1          236.732      
   3.650000000          0      1     12      1    1          247.410      
   3.700000000          0      1     12      1    1          259.150      
   3.750000000          0      1     12      1    1          271.914      
   3.800000000          0      1     12      1    1          285.522      
   3.850000000          0      1     12      1    1          299.701      
   3.900000000          0      1     12      1    1          314.011      
   3.950000000          0      1     13      1    1          327.856      
   4.000000000          0      1     13      1    1          340.507      
   4.050000000          0      1     13      1    1          351.213      
   4.100000000          0      1     13      1    1          359.318      
   4.150000000          0      1     13      1    1          364.380      
   4.200000000          0      1     13      1    1          366.224      
   4.250000000          0      1     13      1    1          365.105      
   4.300000000          0      1     13      1    1          361.497      
   4.350000000          0      1     13      1    1          355.872      
   4.400000000          0      1     13      1    1          348.916      
   4.450000000          0      1     13      1    1          341.207      
   4.500000000          0      1     13      1    1          333.011      
   4.550000000          0      1     13      1    1          325.332      
   4.600000000          0      1     13      1    1          317.772      
   4.650000000          0      1     13      1    1          310.709      
   4.700000000          0      1     13      1    1          304.232      
   4.750000000          0      1     13      1    1          298.380      
   4.800000000          0      1     13      1    1          293.143      
   4.850000000          0      1     13      1    1          288.528      
   4.900000000          0      1     13      1    1          284.533      
   4.950000000          0      1     13      1    1          281.012      
   5.000000000          0      1     13      1    1          278.010      
   5.050000000          0      1     13      1    1          275.462      
   5.100000000          0      1     13      1    1          273.323      
   5.150000000          0      1     13      1    1          271.543      
   5.200000000          0      1     13      1    1          270.042      
   5.250000000          0      1     14      1    1          268.734      
   5.300000000          0      1     14      1    1          267.074      
   5.350000000          0      1     14      1    1          260.959      
   5.400000000          0      1     14      1    1          269.989      
   5.450000000          0      1     14      1    1          270.103      
   5.500000000          0      1     14      1    1          270.261      
   5.550000000          0      1     14      1    1          270.760      
   5.600000000          0      1     14      1    1          271.548      
   5.650000000          0      1     14      1    1          272.585      
   5.700000000          0      1     14      1    1          273.861      
   5.750000000          0      1     14      1    1          275.400      
   5.800000000          0      1     14      1    1          277.530      
   5.850000000          0      1     14      1    1          288.410      
   5.900000000          0      1     14      1    1          289.302      
   5.950000000          0      1     14      1    1          285.751      
   6.000000000          0      1     14      1    1          287.248      
   6.050000000          0      1     14      1    1          289.552      
   6.100000000          0      1     14      1    1          292.198      
   6.150000000          0      1     14      1    1          295.077      
   6.200000000          0      1     14      1    1          298.202      
   6.250000000          0      1     14      1    1          301.365      
   6.300000000          0      1     14      1    1          304.721      
   6.350000000          0      1     14      1    1          308.193      
   6.400000000          0      1     14      1    1          311.767      
   6.450000000          0      1     14      1    1          315.422      
   6.500000000          0      1     14      1    1          319.147      
   6.550000000          0      1     14      1    1          322.933      
