2.50,0.00,0.00,0.00,11000.0047285354976339
2.60,0.00,0.00,0.00,6692.7801848355175025
2.70,0.00,0.00,0.00,4142.1547889482599203
2.80,0.00,0.00,0.00,2616.2073083691002466
2.90,0.00,0.00,0.00,1688.8187058036237431
3.00,0.00,0.00,0.00,1113.2139474513885489
3.10,0.00,0.00,0.00,746.8982946004259702
3.20,0.00,0.00,0.00,507.5171331345854355
3.30,0.00,0.00,0.00,347.1576108915293730
3.40,0.00,0.00,0.00,237.5412488665125750
3.50,0.00,0.00,0.00,161.5795305650783291
3.60,0.00,0.00,0.00,108.6036760052975865
3.70,0.00,0.00,0.00,71.6894153151342550
3.80,0.00,0.00,0.00,46.1606554076844020
3.90,0.00,0.00,0.00,28.7479068614320035
4.00,0.00,0.00,0.00,17.1062029390059323
4.10,0.00,0.00,0.00,9.5289868587525568
4.20,0.00,0.00,0.00,4.7690455380381822
4.30,0.00,0.00,0.00,1.9190139239269359
4.40,0.00,0.00,0.00,0.3264933371491383
4.50,0.00,0.00,0.00,-0.4692486912524003
4.60,0.00,0.00,0.00,-0.7858984013254944
4.70,0.00,0.00,0.00,-0.8358818678817841
4.80,0.00,0.00,0.00,-0.7556829036121184
4.90,0.00,0.00,0.00,-0.6283465333799085
5.00,0.00,0.00,0.00,-0.5004618551497952
5.10,0.00,0.00,0.00,-0.3947063252214447
5.20,0.00,0.00,0.00,-0.3188775361360292
5.30,0.00,0.00,0.00,-0.2722018361985168
5.40,0.00,0.00,0.00,-0.2495808902708967
5.50,0.00,0.00,0.00,-0.2443171147001360
5.60,0.00,0.00,0.00,-0.2497494590520315
5.70,0.00,0.00,0.00,-0.2601347377341230
5.80,0.00,0.00,0.00,-0.2710279388701793
5.90,0.00,0.00,0.00,-0.2793476991752135
6.00,0.00,0.00,0.00,-0.2832595043047756
6.10,0.00,0.00,0.00,-0.2819676230714536
6.20,0.00,0.00,0.00,-0.2754755002657372
6.30,0.00,0.00,0.00,-0.2643514663192674
6.40,0.00,0.00,0.00,-0.2495204386114271
6.50,0.00,0.00,0.00,-0.2320912574277787
6.60,0.00,0.00,0.00,-0.2132221263934189
6.70,0.00,0.00,0.00,-0.1940222600084027
6.80,0.00,0.00,0.00,-0.1754854494523004
6.90,0.00,0.00,0.00,-0.1584502059035082
7.00,0.00,0.00,0.00,-0.1435809542311455
7.10,0.00,0.00,0.00,-0.1313650859543178
7.20,0.00,0.00,0.00,-0.1221212982236868
7.30,0.00,0.00,0.00,-0.1160153827305916
7.40,0.00,0.00,0.00,-0.1130803802483049
7.50,0.00,0.00,0.00,-0.1132387200496519
7.60,0.00,0.00,0.00,-0.1163245849959886
7.70,0.00,0.00,0.00,-0.1221052685974769
7.80,0.00,0.00,0.00,-0.1303007183901094
7.90,0.00,0.00,0.00,-0.1406007967535675
8.00,0.00,0.00,0.00,-0.1526800460778647
8.10,0.00,0.00,0.00,-0.1662099319581638
8.20,0.00,0.00,0.00,-0.1808686680252793
8.30,0.00,0.00,0.00,-0.1963488105363055
8.40,0.00,0.00,0.00,-0.2123628601577711
8.50,0.00,0.00,0.00,-0.2286471312294969
8.60,0.00,0.00,0.00,-0.2449641524837600
8.70,0.00,0.00,0.00,-0.2611038536031585
8.80,0.00,0.00,0.00,-0.2768837737727623
8.90,0.00,0.00,0.00,-0.2921485050795298
9.00,0.00,0.00,0.00,-0.3067685578896037
9.10,0.00,0.00,0.00,-0.3206388091065113
9.20,0.00,0.00,0.00,-0.3336766688041153
9.30,0.00,0.00,0.00,-0.3458200769996767
9.40,0.00,0.00,0.00,-0.3570254207963406
9.50,0.00,0.00,0.00,-0.3672654430320622
9.60,0.00,0.00,0.00,-0.3765271969878577
9.70,0.00,0.00,0.00,-0.3848100875676025
9.80,0.00,0.00,0.00,-0.3921240275152077
9.90,0.00,0.00,0.00,-0.3984877274831350
10.00,0.00,0.00,0.00,-0.4039271308835760
10.10,0.00,0.00,0.00,-0.4084739982071643
10.20,0.00,0.00,0.00,-0.4121646406555771
10.30,0.00,0.00,0.00,-0.4150387992883296
10.40,0.00,0.00,0.00,-0.4171386632327689
10.50,0.00,0.00,0.00,-0.4185080186723382
10.60,0.00,0.00,0.00,-0.4191915191553069
10.70,0.00,0.00,0.00,-0.4192340671190093
10.80,0.00,0.00,0.00,-0.4186802962875162
10.90,0.00,0.00,0.00,-0.4175741446762352
11.00,0.00,0.00,0.00,-0.4159585082442242
11.10,0.00,0.00,0.00,-0.4138749657076146
11.20,0.00,0.00,0.00,-0.4113635656117641
11.30,0.00,0.00,0.00,-0.4084626674127660
11.40,0.00,0.00,0.00,-0.4052088290071818
11.50,0.00,0.00,0.00,-0.4016367338464818
11.60,0.00,0.00,0.00,-0.3977791514603446
11.70,0.00,0.00,0.00,-0.3936669258764742
11.80,0.00,0.00,0.00,-0.3893289870541372
11.90,0.00,0.00,0.00,-0.3847923810376735
12.00,0.00,0.00,0.00,-0.3800823150810304
12.10,0.00,0.00,0.00,-0.3752222144931489
12.20,0.00,0.00,0.00,-0.3702337884066508
12.30,0.00,0.00,0.00,-0.3651371020797333
12.40,0.00,0.00,0.00,-0.3599506537052903
12.50,0.00,0.00,0.00,-0.3546914540244806
12.60,0.00,0.00,0.00,-0.3493751073269690
12.70,0.00,0.00,0.00,-0.3440158926698710
12.80,0.00,0.00,0.00,-0.3386268443650322
12.90,0.00,0.00,0.00,-0.3332198309727028
13.00,0.00,0.00,0.00,-0.3278056322018313
13.10,0.00,0.00,0.00,-0.3223940132558916
13.20,0.00,0.00,0.00,-0.3169937962809899
13.30,0.00,0.00,0.00,-0.3116129286724134
13.40,0.00,0.00,0.00,-0.3062585480790136
13.50,0.00,0.00,0.00,-0.3009370440139153
13.60,0.00,0.00,0.00,-0.2956541160368412
13.70,0.00,0.00,0.00,-0.2904148285195316
13.80,0.00,0.00,0.00,-0.2852236620427726
13.90,0.00,0.00,0.00,-0.2800845615027727
14.00,0.00,0.00,0.00,-0.2750009810271989
14.10,0.00,0.00,0.00,-0.2699759258181279
14.20,0.00,0.00,0.00,-0.2650119910513929
