R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,-2851376.0687103695,1594778.7475024532,-9264679.398885624,1908161.064268144,-1683762.174151471,-445943.2329093472,8379481.796684299,-3852906.460002686,11271651.91917991,-6413731.56684781,8398459.821523981,-6812153.647540009,4918507.578660505,-4774142.452866963,3331746.0351035153,-2443931.1044091186,4020573.7248632805,-1211078.3419064719,2552088.6447386267
1.1,-1637252.9753514722,922950.286076391,-5265215.406099615,1074292.5857572262,-430045.4780588041,-428237.7741219635,5780143.7726596035,-2581489.0234733233,7421478.456719462,-4181815.6524260123,5471286.13245634,-4399815.113474387,3195229.527218767,-3083302.9522016323,2151598.075827463,-1576605.2110753525,2580620.0590663604,-776733.8280614582,1637790.499407633
1.2,-908784.6506550892,519556.9168052645,-2879296.353169126,580135.0700077072,193317.81447303802,-376395.89403730433,3988098.415751551,-1730145.6521476249,4884044.8244616,-2723010.136542287,3559377.9103948744,-2835771.741912176,2071926.700221101,-1986703.2963426567,1386357.1475369874,-1014669.7938033489,1651945.3692757215,-496834.1583866819,1048157.6966563958
1.3,-479514.6198700357,281234.17658874276,-1483680.5228526115,293465.10637317825,461015.55340869067,-313884.9686158075,2752193.997138817,-1159931.6937155754,3212665.559883559,-1770700.7782125447,2312228.7441973872,-1823648.0157231141,1340911.9709659736,-1276947.2382212318,891140.8528800099,-651355.9003520273,1054430.5304607926,-316891.5549707971,668821.5337741779
1.4,-232526.49011882304,143349.0373241158,-688646.6969578089,131899.8761310466,536707.4897120465,-252735.78108837595,1899574.348078806,-777900.9112935736,2112325.8564350475,-1149833.7071831874,1499813.5586231255,-1170002.4394684273,866017.1683643983,-818571.6486582473,571349.3107036565,-416985.30275865144,670962.4210457369,-201504.38433165653,425412.3236342478
1.5,-95061.21955164334,65787.10276719647,-252438.33147517443,44550.42056878695,515860.1948187689,-198426.72164689816,1311213.6516782101,-521867.5201124059,1388293.8261959516,-745594.609389553,971342.3738225972,-748770.3647760178,558080.2390274246,-523236.19802086934,365310.23979685706,-266158.8030536224,425534.5366676688,-127714.73138318349,269660.31277906103
1.6,-22246.969685257438,23870.06901103147,-26518.656274405774,306.7807690122568,452571.8272092949,-152824.0492443011,905115.1642444074,-350218.29072645644,912106.0443087737,-482763.3649434153,628081.9062533966,-477929.5432207414,358798.78120520763,-333427.8165552417,232884.49635876092,-169347.38540750302,268915.8458509499,-80664.26050664365,170298.5249585333
1.7,13287.365231065085,2576.0396475633815,79309.68868071033,-19608.15031684747,376235.07667550235,-115918.73064788153,624766.7521080414,-235100.6677947655,599065.0762530257,-312117.57343225775,405463.2699107705,-304205.39019296557,230105.19387276695,-211770.62795087998,147994.02187566232,-107380.00284448572,169285.73585197327,-50757.30120229874,107117.05770491321
1.8,28011.764535198457,-7120.823173446562,119020.12041292567,-26346.78957285338,301786.9625384279,-86826.56834886552,431204.20680131274,-157867.82631156116,393361.17621410254,-201486.650443442,261314.3271446872,-193058.82902317567,147182.72020424833,-134022.18383065172,93728.2707057071,-67834.97891408308,106123.4967968325,-31811.105623167587,67083.04882554985
1.9,31666.048560688585,-10555.779257343043,124305.3511531026,-26395.815008843365,235938.22211072347,-64343.61078772699,297551.98537275067,-106032.58821602691,258240.62213188503,-129871.58911764961,168128.04161433727,-122141.15186902179,93879.98390005976,-84491.16280597537,59143.73250718877,-42680.97247739,66227.8213215594,-19851.777187011554,41812.80386547404
2.0,29879.550354577223,-10816.457920515119,113310.69260633375,-23422.63535252668,180902.18873292577,-47237.92247104178,205266.11644229305,-71230.1285333354,169512.7035466801,-83583.81323077658,107988.02368886342,-77021.56240532444,59703.97525817174,-53043.76627742187,37173.8388894123,-26737.15552724561,41128.35505559422,-12331.889092229336,25927.76182049802
2.1,25804.441253935238,-9639.307195289033,96061.90219571508,-19417.982606418114,136583.24208028452,-34388.802542734615,141547.25245458994,-47855.18230205983,111264.17288316089,-53712.58504103898,69241.80525813493,-48402.57332731381,37850.70101190063,-33151.09662252576,23266.15507560952,-16669.753133189974,25405.618340992925,-7623.078692814109,15987.293869205987
2.2,21125.22359054981,-7961.663669015759,77807.48419838074,-15395.813691708709,101827.34181194888,-24840.690305400894,97558.5646662472,-32150.28007461969,73032.38505924983,-34465.732886211925,44322.484576535724,-30308.11871099944,23917.20806949378,-20617.690592083174,14495.27622833453,-10339.25595820698,15602.708691199221,-4687.647983593185,9797.35023347741
2.3,16676.083069006676,-6258.171266116836,61053.61888763666,-11816.732979013635,75109.84275334593,-17811.75661265078,67197.51017279566,-21595.614180405733,47941.76132980415,-22083.853985488167,28324.111291220823,-18906.66782369171,15060.480416633261,-12755.10034188997,8986.416054060684,-6376.55305363691,9521.857691522258,-2866.4859431513164,5963.566718412239
2.4,12813.513024066166,-4743.149011185226,46785.75923722871,-8840.169698924397,54892.07262847163,-12680.434202072227,46248.95395301781,-14500.652627599142,31476.050121835266,-14130.683364579616,18071.232040367842,-11748.230092809632,9449.032391346065,-7845.795280782915,5541.595261110463,-3908.260895294745,5770.800743352039,-1742.4338168759139,3603.0713775482836
2.5,9637.513432632153,-3490.3545726163507,35188.836110652424,-6471.544865065996,39787.86788313558,-8962.977925061216,31800.993500957342,-9730.716034860616,20669.95694268991,-9029.921099434288,11512.025439396646,-7270.683821545582,5905.947894359383,-4796.128578750906,3397.7209067753906,-2379.119195872111,3470.9751920301333,-1052.4794312642573,2159.10688841028
2.6,7120.064237273591,-2502.377379612549,26061.784865655005,-4645.8290668499485,28624.97132253696,-6289.080317453383,21841.836765813165,-6523.858773388057,13577.21587343698,-5763.339414054239,7323.064557723678,-4481.045828376224,3676.953844192093,-2912.202419927575,2070.3704095760145,-1437.4193459666553,2070.322733553488,-631.4850275675958,1282.11662331416
2.7,5177.541900556238,-1749.71019591772,19048.267677460288,-3273.159055956245,20451.414913103188,-4379.025976873182,14981.518212397084,-4368.18702291818,8920.772779174515,-3674.295143154814,4652.299782124807,-2750.1595362862076,2280.024219494178,-1755.4644726005579,1253.1596116245144,-861.2816900628366,1223.5485748534793,-376.2306025853313,753.6930355953822
2.8,3709.793645855259,-1191.8616950710832,13758.80868754217,-2262.270804729077,14515.758516880436,-3023.861490954837,10259.729530253137,-2919.6356170327663,5862.863256869394,-2340.0382432580545,2952.191248320636,-1680.7658898192483,1408.0568782769337,-1049.9205518515532,753.0848213013356,-511.34742119627987,715.7717687999503,-222.51181583829893,438.09675567071474
2.9,2619.7972182958633,-788.0539571235571,9830.261244814232,-1531.3067355198505,10237.247360786241,-2068.9702616608706,7013.077538071333,-1946.8378130514277,3853.9751889301497,-1488.8590980222152,1871.5516450280527,-1022.9506431483456,866.0353016198444,-622.6857713627255,449.09487867998996,-300.5110066362304,414.010300960533,-130.60330396680013,251.4607622618428
3.0,1822.339736815087,-502.04980001238374,6950.26423546949,-1011.7071477310382,7174.3681820156135,-1400.8933279002467,4783.368165961148,-1294.1438702021871,2533.681609106665,-946.4171411201911,1185.5652147127996,-620.1070216325498,530.5535810502336,-366.01528388750506,265.6275337818918,-174.6176822953669,236.46876615295483,-76.06643694124993,142.30414493328828
3.1,1246.7419289384204,-303.8043102694153,4863.060618981063,-648.5310295573078,4995.899530819584,-936.9963511621917,3254.2231575954142,-856.8016820240954,1665.5604501157493,-601.0316016828912,750.5902845820358,-374.5045341226588,323.8132842664039,-213.136786277444,155.76028723544155,-100.19709211529364,133.1755566051566,-43.96035798990066,79.2544422002048
3.2,836.561980419669,-169.50479998405882,3366.153156970928,-399.1151003955979,3456.0989857879285,-617.5100293526986,2207.26969275711,-564.2910212303811,1094.5019183584582,-381.27410496879634,475.0235035816051,-225.42108228377313,196.96426583885213,-122.92541633966945,90.5209393317527,-56.698331213869224,73.83019571219674,-25.212517221429177,43.348033807556746
3.3,547.9443854874451,-80.88194594389378,2303.110665087464,-231.12039538644257,2374.364179288233,-399.4843283848667,1491.8552885303588,-369.12662486717807,718.7117464269386,-241.52886040905886,300.55473754734913,-135.30231523253664,119.46379473006458,-70.22563842605925,52.13234806449005,-31.59532345229421,40.213589252681146,-14.354186862800134,23.226474935706644
3.4,347.5214390392635,-24.2704535154259,1555.3692263042867,-120.51110365701024,1619.0642798576037,-252.24905501664531,1004.1112145554926,-239.33122694559214,471.35646998970464,-152.7042768805304,190.1313416793897,-81.03412161248235,72.30180863138722,-39.76687380513829,29.761564332346214,-17.315904228827293,21.47377426671173,-8.1151269766525,12.156740640911115
3.5,210.33150856234764,10.337482968701002,1034.4401689071592,-49.72165350457877,1094.9726447568535,-154.0385106214369,672.478779871886,-153.37270311842784,308.53208788305153,-96.26923244265696,120.24632298087818,-48.461241642118466,43.70269031232386,-22.357451724496187,16.85735182013727,-9.325054074837096,11.215404353903043,-4.556528957314234,6.1946734567277
3.6,117.96562153319263,30.135510606378705,675.13020200258,-6.108728525220165,733.6663281371683,-89.50280395941598,447.7042449646439,-96.75665067724042,201.37813794611233,-60.43105125429685,76.00741412855142,-28.959342829449604,26.408558150441515,-12.51687500953306,9.4911139451101,-4.935380609111223,5.714912087708504,-2.53949812242912,3.0611531992776606
3.7,57.01553885037645,40.20496027661119,429.944978682411,19.29827607410983,486.2929996441155,-47.88658735864728,295.9237770974157,-59.731797010834846,130.90857907405567,-37.69052723211546,47.99094518346649,-17.301096004113457,15.969160338496676,-7.011889882792158,5.328918004881411,-2.573653791043333,2.8342156500910627,-1.4015335259685198,1.4599658159827242
3.8,17.825156554328995,44.07371069694302,264.6298552369889,32.774337854919786,318.1835006952234,-21.705235335459896,193.88524480535355,-35.74395433084338,84.62284674326499,-23.280634171317026,30.238733741676253,-10.334288611638932,9.670145834741401,-3.957567573058621,2.9985416643115776,-1.3318067009450036,1.3651821732861404,-0.7611513321847475,0.6675832335242243
3.9,-6.485934498854608,44.14736176783553,154.7065041861892,38.64470455254083,204.87786033954367,-5.788628511674524,125.64764858459202,-20.393811099755787,54.283253646826054,-14.171217186883133,18.985370827809735,-6.167244479720396,5.864604495760854,-2.2695816925172934,1.7024621348438582,-0.6943182525481904,0.6378441832697589,-0.40091813901341755,0.28907243878019245
4.0,-20.769820251740427,42.03389336468548,82.83518222311544,39.843459013198306,129.21855149609124,3.4054370330598287,80.30224465106464,-10.7340696749476,34.45659215749098,-8.435480209022373,11.851189596573272,-3.6696464436654956,3.5582749814352144,-1.3333819930789668,0.9830681283924236,-0.3742307135417841,0.28882892730678345,-0.1980996776125536,0.11463561869795018
4.1,-28.412613565482886,38.783302143102716,36.83709785452542,38.32509050575052,79.24023708251968,8.281411103915023,50.39997991237644,-4.7952877311221265,21.556540731530145,-4.847307553292504,7.331475548068668,-2.168432925551923,2.1535803084646457,-0.8063569796437499,0.5814692243317647,-0.21557087460661603,0.12622803455355838,-0.08398028461399443,0.036507840845860014
4.2,-31.751638905065086,35.06146908214705,8.230892587400461,35.36347481100302,46.64812199599527,10.4539326571769,30.86708019197843,-1.265949412550086,13.214373816651495,-2.625594421138976,4.473710720066329,-1.2636721391769603,1.2926098645304052,-0.5008723192408723,0.3534320915336219,-0.13601138313431407,0.05191903894498747,-0.02028253840331108,0.0016442832734684034
