T	1->0	2->0	3->0	4->0	5->0	2->1	3->1	4->1	5->1	3->2	4->2	5->2	4->3	5->3	5->4	
1.000000000000000000e+00 1.379671635918772419e-11 2.813501391690075689e-13 7.815528148359455427e-15 4.350208994547904726e-16 8.375304780427846563e-17 9.853774343192829850e-12 3.097305737512633028e-14 1.943125570987623572e-15 2.396042057867172453e-16 1.608387857855432058e-13 9.357205551882557053e-15 1.021610865051524145e-15 5.766648328429904978e-14 3.229724327327272949e-15 3.114099847260991677e-14
2.000000000000000000e+00 1.173589922161117357e-11 2.518127237914235143e-13 9.863272026293295115e-15 7.496033963642028730e-16 1.059182084497833833e-16 7.800123950182870273e-12 3.946023227867827208e-14 3.275109334120409249e-15 4.307158128104920929e-16 2.019438659104278043e-13 1.479587075637210070e-14 1.713430507168251079e-15 9.080729524983115801e-14 5.110570628620277957e-15 4.865709028136351563e-14
3.000000000000000000e+00 1.014788607307957949e-11 2.347376163046537826e-13 1.045152285646633638e-14 8.887188977411614587e-16 1.222107196167637661e-16 6.599287599047958809e-12 4.134619646648412924e-14 3.848890337422694441e-15 5.284625747076953246e-16 2.128520019664241385e-13 1.673685674256133133e-14 1.990683595589926336e-15 1.021665456609907229e-13 5.752705132144709710e-15 5.477494005026656731e-14
4.000000000000000000e+00 9.069560992027446808e-12 2.237947235135152921e-13 1.071187634642601271e-14 9.632522716076011091e-16 1.346021340105777111e-16 5.897894904536390983e-12 4.190602848591772859e-14 4.165240312918865574e-15 5.806619369689551077e-16 2.172203692982369409e-13 1.765267484081916940e-14 2.130471236593842045e-15 1.074502297274576026e-13 6.064426178027549266e-15 5.772633122773366255e-14
5.000000000000000000e+00 8.324409938442876072e-12 2.154094813760105119e-13 1.089309552833776541e-14 1.016419798239912771e-15 1.443156099970191143e-16 5.430585916284727986e-12 4.225108723501528548e-14 4.386753794770546243e-15 6.131347965843372869e-16 2.201039113157131910e-13 1.824054777720272345e-14 2.224585597940122981e-15 1.108699753626645101e-13 6.283779242217229120e-15 5.966575500352521148e-14
6.000000000000000000e+00 7.792750525009228426e-12 2.078614759151857363e-13 1.106523820412827739e-14 1.062247884961640101e-15 1.528769194512686932e-16 5.077620674720911273e-12 4.265685511412301425e-14 4.573715159530501328e-15 6.376928888744716869e-16 2.229159574471910481e-13 1.873590442779901319e-14 2.305688743788343995e-15 1.137545233678729969e-13 6.483350193224165133e-15 6.129023689538982265e-14
7.000000000000000000e+00 7.402649732148141453e-12 2.004947164445724168e-13 1.125101557711035789e-14 1.105631934743176105e-15 1.611774169611840002e-16 4.785392407307952336e-12 4.319406103994660145e-14 4.751565876016063073e-15 6.596729500175989838e-16 2.260941801455926772e-13 1.922756762380550899e-14 2.386278813554893608e-15 1.165770321439901608e-13 6.688054327165778460e-15 6.286347103904967160e-14
8.000000000000000000e+00 7.110136922792198476e-12 1.931583853370507688e-13 1.145871688435374219e-14 1.148668086425197464e-15 1.696582828685359143e-16 4.529756688525510880e-12 4.387474968613539736e-14 4.932046630155957761e-15 6.815898678583178025e-16 2.297635610682714874e-13 1.975043656913578054e-14 2.471455392061479098e-15 1.195156314484986154e-13 6.907066157244513137e-15 6.449358483022693772e-14
9.000000000000000000e+00 6.887216029530318307e-12 1.858952230777716671e-13 1.169157693745660231e-14 1.192471130436158061e-15 1.785293804070295988e-16 4.299599681412089024e-12 4.469306601806535041e-14 5.120914818152156971e-15 7.046985411181881062e-16 2.339396067710684881e-13 2.031788240045727258e-14 2.563413355917470637e-15 1.226368014797244510e-13 7.143823817858813277e-15 6.622534688953108429e-14
1.000000000000000000e+01 6.715260000502372680e-12 1.787981747144981240e-13 1.195075998428374759e-14 1.237722112931636622e-15 1.878905178366648188e-16 4.089526141095043704e-12 4.563839456413714041e-14 5.321163111108250276e-15 7.296463648165440831e-16 2.385991551721940428e-13 2.093432740034523629e-14 2.663088771544445168e-15 1.259624424099363809e-13 7.399411334650146326e-15 6.807508831545924038e-14
1.100000000000000000e+01 6.581343514741288999e-12 1.719543587582124093e-13 1.223645659732494020e-14 1.284867039743291302e-15 1.977852041181738150e-16 3.896632291302652507e-12 4.669984129482888358e-14 5.534469206394801064e-15 7.567470379317200666e-16 2.437069235756132318e-13 2.160046525190391638e-14 2.770766664840650557e-15 1.294962077021223404e-13 7.673720731671106621e-15 7.004489920198627491e-14
1.200000000000000000e+01 6.476153929688318621e-12 1.654282287239316436e-13 1.254836015857525510e-14 1.334211143678814603e-15 2.082208876600925140e-16 3.719094589529612721e-12 4.786764371841968782e-14 5.761868434003386435e-15 7.861000442889907774e-16 2.492257078283303158e-13 2.231551527521337765e-14 2.886304693388709718e-15 1.332343356483029183e-13 7.965846721088269568e-15 7.212863075699720867e-14
1.300000000000000000e+01 6.392767542930995902e-12 1.592603666274312037e-13 1.288590840924284092e-14 1.385973457582820422e-15 2.191760938953863076e-16 3.555561456410686377e-12 4.913344831518662832e-14 6.004066553549354597e-15 8.176500819545645789e-16 2.551201595978444649e-13 2.307820796708618480e-14 3.009225033728900039e-15 1.371702369108305577e-13 8.274240102292788828e-15 7.431463844909911812e-14
1.400000000000000000e+01 6.325911035768978605e-12 1.534714921111802489e-13 1.324842032282010276e-14 1.440320920455332817e-15 2.306042677456114591e-16 3.404897774451631447e-12 5.049020066381826327e-14 6.261584326459572028e-15 8.512249827116802190e-16 2.613579819905340543e-13 2.388720544237688003e-14 3.138772496038093882e-15 1.412964616219070784e-13 8.596812690361510171e-15 7.658733002923418133e-14
1.500000000000000000e+01 6.271499986703539047e-12 1.480674571292425696e-13 1.363517871214751235e-14 1.497389747408782542e-15 2.424379479628698809e-16 3.266082346532459172e-12 5.193193925149159917e-14 6.534824771700300425e-15 8.865664112007470580e-16 2.679101093778324059e-13 2.474126549499397372e-14 3.273972138756456076e-15 1.456055349531447419e-13 8.931053448724633599e-15 7.892833944985966979e-14
1.600000000000000000e+01 6.226338367017487545e-12 1.430437095804401905e-13 1.404548109680530444e-14 1.557298430301254314e-15 2.545939147992631473e-16 3.138169892698917878e-12 5.345359742185101593e-14 6.824106034206179024e-15 9.233574203140900486e-16 2.747505212963780879e-13 2.563929043503018583e-14 3.413692356711652672e-15 1.500902961208335905e-13 9.274161846437333436e-15 8.131759027462918176e-14
1.700000000000000000e+01 6.187913590732648173e-12 1.383888284856910954e-13 1.447867028169340806e-14 1.620155256367641395e-15 2.669788353884403500e-16 3.020278823027787616e-12 5.505084180554560012e-14 7.129679452278687460e-15 9.612471531997009961e-16 2.818559539661258144e-13 2.658032650749289433e-14 3.556709529759620129e-15 1.547440181655806934e-13 9.623186411069651152e-15 8.373428277206440226e-14
1.800000000000000000e+01 6.154250004584650519e-12 1.340871555074388043e-13 1.493415118133019904e-14 1.686062281769241670e-15 2.794947346228856528e-16 2.911588170460513853e-12 5.671994729298390611e-14 7.451741177214711665e-15 9.998720277548934269e-16 2.892056081328007269e-13 2.756354425063449250e-14 3.701768476521283228e-15 1.595604302800184992e-13 9.975154342246605251e-15 8.615776763930259668e-14
1.900000000000000000e+01 6.123799596044367370e-12 1.301206784687429387e-13 1.541139805467323713e-14 1.755117021007401363e-15 2.920437820428873184e-16 2.811336889439970610e-12 5.845770053670614442e-14 7.790440502203476594e-15 1.038872875232404667e-15 2.967808835744320750e-13 2.858821308787641740e-14 3.847634314204210311e-15 1.645336951883885459e-13 1.032718198905076480e-14 8.856826661622865916e-14
2.000000000000000000e+01 6.095357606215290344e-12 1.264703393226385174e-13 1.590995507231848309e-14 1.827412652238417040e-15 3.045321253609738778e-16 2.718823011169220726e-12 6.026132363100084690e-14 8.145885845107220672e-15 1.077907924872343743e-15 3.045651445219753514e-13 2.965367531995611364e-14 3.993133455559488191e-15 1.696583633644441499e-13 1.067656111412676872e-14 9.094742012868817065e-14
2.100000000000000000e+01 6.067995717468230070e-12 1.231169166961392641e-13 1.642943239952605274e-14 1.903037247655453678e-15 3.168727033645806720e-16 2.633401948941039565e-12 6.212841157969525499e-14 8.518148550044157321e-15 1.116661904329882124e-15 3.125435120747263302e-13 3.075932104903863775e-14 4.137183328089413696e-15 1.749293129431361383e-13 1.102082012105846739e-14 9.327866353440824345e-14
2.200000000000000000e+01 6.041008275881245164e-12 1.200416018640156657e-13 1.696949946603210797e-14 1.982072368438026858e-15 3.289871047320377811e-16 2.554483949003787063e-12 6.405687929570777372e-14 8.907264538099433981e-15 1.154851765527269007e-15 3.207026784793280638e-13 3.190456418944713662e-14 4.278811660713358536e-15 1.803416794685753996e-13 1.135776224579388257e-14 9.554744899367902078e-14
2.300000000000000000e+01 6.013868584438281126e-12 1.172263578585680522e-13 1.752987669008351255e-14 2.064591270690971605e-15 3.408066106700362949e-16 2.481530909266368375e-12 6.604491551302530876e-14 9.313233951414121675e-15 1.192229650757273053e-15 3.290307391281513371e-13 3.308881941878953597e-14 4.417166869056858135e-15 1.858907784939617548e-13 1.168548421912763101e-14 9.774133832803894137e-14
2.400000000000000000e+01 5.986193211765445237e-12 1.146541275929182734e-13 1.811032658724996225e-14 2.150656917893421783e-15 3.522725852200171334e-16 2.414052821009313394e-12 6.809094206094379401e-14 9.736019103110611226e-15 1.228583720231415954e-15 3.375170394290847652e-13 3.431148006237558476e-14 4.551521321584521013e-15 1.915720242203408160e-13 1.200237943497000840e-14 9.984999484168261462e-14
2.500000000000000000e+01 5.957712805309796820e-12 1.123089385459032246e-13 1.871064491262467490e-14 2.240319963702680861e-15 3.633363745627791832e-16 2.351604051748901458e-12 7.019357757366997010e-14 1.017554118026813881e-14 1.263737408462985950e-15 3.461520346934513156e-13 3.557189715022313499e-14 4.681269237968614320e-15 1.973808477375890796e-13 1.230712956079783435e-14 1.018651009030143140e-13
2.600000000000000000e+01 5.928248242176121979e-12 1.101759379111569226e-13 1.933065225577770153e-14 2.333616843371638072e-15 3.739588588677672940e-16 2.293779633100477686e-12 7.235160503713082176e-14 1.063167621744461360e-14 1.297547593675323854e-15 3.549271617948390403e-13 3.686936008271784040e-14 4.805920783805119941e-15 2.033126185579123607e-13 1.259868808549037484e-14 1.037802248199273943e-13
2.700000000000000000e+01 5.897691184110908516e-12 1.082413821473371843e-13 1.997018632959243527e-14 2.430568086519781082e-15 3.841097761259004300e-16 2.240211666395037554e-12 7.456394273284417960e-14 1.110425086266367836e-14 1.329902072746411745e-15 3.638347216594208745e-13 3.820307943238413333e-14 4.925093670607157697e-15 2.093625728925028595e-13 1.287625871349304231e-14 1.055906564254044038e-13
2.800000000000000000e+01 5.865988272648458747e-12 1.064925976754515118e-13 2.062909506302912646e-14 2.531176936979155378e-15 3.937669124066196756e-16 2.190565917386889848e-12 7.682961821073936163e-14 1.159303840907119973e-14 1.360716646539058518e-15 3.728677717780136101e-13 3.957217239429056144e-14 5.038503302764852087e-15 2.155257515647740779e-13 1.313927090663720907e-14 1.072932266034512310e-13
2.900000000000000000e+01 5.833128331246679415e-12 1.049179243228231667e-13 2.130723051783369923e-14 2.635428337683039607e-15 4.029152300197851921e-16 2.144538640341785143e-12 7.914774495994042328e-14 1.209775548131175145e-14 1.389932043207459446e-15 3.820200279781777011e-13 4.097565130092704064e-14 5.145952265157513746e-15 2.217969496927737461e-13 1.338735431466333873e-14 1.088861221647626448e-13
3.000000000000000000e+01 5.799132046646075160e-12 1.035066494531813635e-13 2.200444359284198265e-14 2.743288311713855104e-15 4.115459854424655095e-16 2.101853649717057441e-12 8.151750147550480978e-14 1.261805966353823348e-14 1.417510842616436342e-15 3.912857747223287125e-13 4.241241547134370291e-14 5.247319731046804505e-15 2.281706794314479829e-13 1.362031335428341850e-14 1.103687042243989509e-13
3.100000000000000000e+01 5.764043688918313294e-12 1.022489381338684288e-13 2.272057944909898970e-14 2.854703746317081120e-15 4.196558729194649565e-16 2.062259642631813508e-12 8.393811245116279741e-14 1.315354825038668349e-14 1.443434513404391798e-15 4.006597832357402659e-13 4.388124649930473379e-14 5.342551194199989917e-15 2.346411462452052132e-13 1.383810280344837456e-14 1.117413355899138373e-13
3.200000000000000000e+01 5.727924502875551092e-12 1.011357628710099560e-13 2.345547357727276846e-14 2.969602566134970380e-15 4.272462171685780187e-16 2.025527765584088867e-12 8.640883186557209693e-14 1.370375820384034171e-14 1.467700634275552990e-15 4.101372368259509236e-13 4.538080692501949480e-14 5.431648790527372485e-15 2.412022384553209579e-13 1.404080496858158035e-14 1.130052206049810556e-13
3.300000000000000000e+01 5.690847465279473351e-12 1.001588351721427537e-13 2.420894842951352856e-14 3.087894265778541611e-15 4.343222291765188176e-16 1.991449412924376799e-12 8.892892777051555061e-14 1.426816731437263921e-14 1.490320341109683205e-15 4.197136628296331197e-13 4.690964209569802946e-14 5.514662368649447969e-15 2.478475292172322079e-13 1.422860874792054304e-14 1.141622593381320814e-13
3.400000000000000000e+01 5.652893154430582884e-12 9.931054031515154635e-14 2.498081054591147794e-14 3.209470760282369140e-15 4.408923321404702581e-16 1.959834241298881654e-12 9.149766863037785794e-14 1.484619649744237526e-14 1.511316019612213531e-15 4.293848707061897750e-13 4.846618491057241769e-14 5.591681390465434957e-15 2.545702896461087489e-13 1.440179074158552516e-14 1.152149168728653467e-13
3.500000000000000000e+01 5.614146522634612291e-12 9.858387609897763702e-14 2.577084811719533344e-14 3.334207504716511645e-15 4.469675596864829996e-16 1.930508382782604616e-12 9.411431109980795900e-14 1.543721310708160600e-14 1.530719247797741438e-15 4.391468958799919211e-13 5.004876306918478070e-14 5.662827686668897744e-15 2.613635115226183699e-13 1.456069843641161098e-14 1.161661076596537427e-13
3.600000000000000000e+01 5.574694398902508702e-12 9.797239594417224645e-14 2.657882893757924603e-14 3.461964830741320470e-15 4.525610251282564715e-16 1.903312839118612237e-12 9.677808915822101345e-14 1.604053511595292762e-14 1.548568982127795923e-15 4.489959490074904893e-13 5.165560839661268761e-14 5.728249053425309109e-15 2.682199378594872279e-13 1.470573540995513339e-14 1.170190943564983743e-13
