   ENERGY (CM-1)    JTOTL  JSTEP  JTOTU      F    I         SIG(F,I)
  5.0000000000E-02      0      1      8      1    1          4155.75      
  0.1000000000          0      1      8      1    1          8589.80      
  0.1500000000          0      1      7      1    1          5809.51      
  0.2000000000          0      1      9      1    1          4603.30      
  0.2500000000          0      1      9      1    1          3887.09      
  0.3000000000          0      1     10      1    1          3686.58      
  0.3500000000          0      1     10      1    1          4045.03      
  0.4000000000          0      1     10      1    1          4548.36      
  0.4500000000          0      1     11      1    1          4235.43      
  0.5000000000          0      1     11      1    1          3685.94      
  0.5500000000          0      1     11      1    1          3287.00      
  0.6000000000          0      1     11      1    1          3086.79      
  0.6500000000          0      1     12      1    1          2973.40      
  0.7000000000          0      1     12      1    1          2837.27      
  0.7500000000          0      1     12      1    1          2658.30      
  0.8000000000          0      1     12      1    1          2467.63      
  0.8500000000          0      1     13      1    1          2302.70      
  0.9000000000          0      1     13      1    1          2206.65      
  0.9500000000          0      1     13      1    1          2433.90      
   1.000000000          0      1     13      1    1          1800.19      
   1.050000000          0      1     13      1    1          1876.62      
   1.100000000          0      1     14      1    1          1902.92      
   1.150000000          0      1     14      1    1          1928.20      
   1.200000000          0      1     14      1    1          1955.19      
   1.250000000          0      1     14      1    1          1983.49      
   1.300000000          0      1     14      1    1          2010.09      
   1.350000000          0      1     15      1    1          2033.09      
   1.400000000          0      1     15      1    1          2051.42      
   1.450000000          0      1     15      1    1          2064.61      
   1.500000000          0      1     15      1    1          2072.71      
   1.550000000          0      1     15      1    1          2076.83      
   1.600000000          0      1     15      1    1          2078.44      
   1.650000000          0      1     15      1    1          2079.11      
   1.700000000          0      1     16      1    1          2080.54      
   1.750000000          0      1     16      1    1          2083.84      
   1.800000000          0      1     16      1    1          2089.55      
   1.850000000          0      1     16      1    1          2097.51      
   1.900000000          0      1     16      1    1          2107.91      
   1.950000000          0      1     16      1    1          2119.59      
   2.000000000          0      1     16      1    1          2132.17      
   2.050000000          0      1     17      1    1          2144.98      
   2.100000000          0      1     17      1    1          2157.74      
   2.150000000          0      1     17      1    1          2170.19      
   2.200000000          0      1     17      1    1          2182.21      
   2.250000000          0      1     17      1    1          2193.87      
   2.300000000          0      1     17      1    1          2204.68      
   2.350000000          0      1     17      1    1          2215.75      
   2.400000000          0      1     18      1    1          2226.09      
   2.450000000          0      1     18      1    1          2236.00      
   2.500000000          0      1     18      1    1          2245.30      
   2.550000000          0      1     18      1    1          2253.87      
   2.600000000          0      1     18      1    1          2261.36      
   2.650000000          0      1     18      1    1          2267.11      
   2.700000000          0      1     18      1    1          2269.86      
   2.750000000          0      1     18      1    1          2267.26      
   2.800000000          0      1     19      1    1          2255.16      
   2.850000000          0      1     19      1    1          2226.81      
   2.900000000          0      1     19      1    1          2174.12      
   2.950000000          0      1     19      1    1          2093.99      
   3.000000000          0      1     19      1    1          1999.93      
   3.050000000          0      1     19      1    1          1921.23      
   3.100000000          0      1     19      1    1          1878.25      
   3.150000000          0      1     19      1    1          1867.91      
   3.200000000          0      1     19      1    1          1876.27      
   3.250000000          0      1     20      1    1          1891.89      
   3.300000000          0      1     20      1    1          1908.56      
