T	2->0	4->0	6->0	8->0	10->0	4->2	6->2	8->2	10->2	6->4	8->4	10->4	8->6	10->6	10->8	
1.000000000000000000e+00 4.512887491027226503e-12 2.074443738706572353e-13 2.011389305944730056e-14 1.269932801493933637e-16 1.314242977986158461e-17 9.968320038063819412e-12 5.764654407979010032e-13 3.961433118692208634e-15 4.214541450222427893e-16 1.458112580663441835e-11 7.316040840065010010e-14 7.446104784186967577e-15 1.252347506324475118e-12 1.072708508679688156e-13 1.409492681544948068e-12
2.000000000000000000e+00 6.219224367473693159e-12 2.364039328274544105e-13 2.254731246559968210e-14 1.738448613926330460e-16 1.640752889960875504e-17 1.126197250579184085e-11 6.530406126641851152e-13 5.437151414716048087e-15 5.258575070239535886e-16 1.676088417354005162e-11 1.008807659598833268e-13 9.316919953606451916e-15 1.753068468672307067e-12 1.349749506339488277e-13 1.796393187885146688e-12
3.000000000000000000e+00 6.994158249712482396e-12 2.388517061381196444e-13 2.277204221031377766e-14 1.835326975190257757e-16 1.678500013878504598e-17 1.129266366827958986e-11 6.605798233351222098e-13 5.724134682265835844e-15 5.363370574824917169e-16 1.695369937376002475e-11 1.058572327469491381e-13 9.482139520059315219e-15 1.835885352952711172e-12 1.371300921273535792e-13 1.825917378433533885e-12
4.000000000000000000e+00 7.477586991547517245e-12 2.369665226557566260e-13 2.261346942877960962e-14 1.856650050318232205e-16 1.672345100118996863e-17 1.110643301180424870e-11 6.553904750803525073e-13 5.768993060058230688e-15 5.324899971261772579e-16 1.674719318976157084e-11 1.062054140711171374e-13 9.385889057098208416e-15 1.833224876087151731e-12 1.353408708283435720e-13 1.798683374905905070e-12
5.000000000000000000e+00 7.804246231774511710e-12 2.350988877354444021e-13 2.240313187102460459e-14 1.863657700168446519e-16 1.664794446021178463e-17 1.091648388112939518e-11 6.480765184276714957e-13 5.767115013402309589e-15 5.280702412169229399e-16 1.646131127086422516e-11 1.056537604822299784e-13 9.276990201390566201e-15 1.813647587502550681e-12 1.333247924402389384e-13 1.766888843506572111e-12
6.000000000000000000e+00 8.020782509397585518e-12 2.341567070595843452e-13 2.217249211911498752e-14 1.871981389406566167e-16 1.664489804065386137e-17 1.076776448433018040e-11 6.399629488048558043e-13 5.767802086797552087e-15 5.258337538966348669e-16 1.615064049340175011e-11 1.051290054749114291e-13 9.204669957984960276e-15 1.793935536695444652e-12 1.318093809543879866e-13 1.740844038785170272e-12
7.000000000000000000e+00 8.155709900914315016e-12 2.342593561778804785e-13 2.190379778872086152e-14 1.885952681303573140e-16 1.672817518794183507e-17 1.066603595880484461e-11 6.307426108966948522e-13 5.784369944283467944e-15 5.261921568057347419e-16 1.581751469058378304e-11 1.048738498580778142e-13 9.175856656194722526e-15 1.778363344702691961e-12 1.308924061666333424e-13 1.722014106437719106e-12
8.000000000000000000e+00 8.231361758139443875e-12 2.353229860052675775e-13 2.158523044330846353e-14 1.906615598187948202e-16 1.689455402369503692e-17 1.060701847615638042e-11 6.201725946778569898e-13 5.819749147055897055e-15 5.290093659622925742e-16 1.546021492953748111e-11 1.049361088885661575e-13 9.187686536799931938e-15 1.767697909320552225e-12 1.305272366431564462e-13 1.709819170703914913e-12
9.000000000000000000e+00 8.265567161550253543e-12 2.372091013355042444e-13 2.121707928852600132e-14 1.933992953874011110e-16 1.713750310048772135e-17 1.058398823306159381e-11 6.082989177247755920e-13 5.873681634756826649e-15 5.340453067914156782e-16 1.508114424351877588e-11 1.053049421582245424e-13 9.235480408188647435e-15 1.761675295285718495e-12 1.306411249072474058e-13 1.703295019867851369e-12
1.000000000000000000e+01 8.272083646230856336e-12 2.397651581962945164e-13 2.080736370620305929e-14 1.967808137822584119e-16 1.745081003405548055e-17 1.058990665287359490e-11 5.953576781950522340e-13 5.944994964622093310e-15 5.410717178521795759e-16 1.468584003613308038e-11 1.059534044300240949e-13 9.314805062430839867e-15 1.759763220348541484e-12 1.311654761997056459e-13 1.701521360559324607e-12
