   ENERGY (CM-1)    JTOTL  JSTEP  JTOTU      F    I         SIG(F,I)
  5.0000000000E-02      0      1      5      1    1          95.5258      
  0.1000000000          0      1      6      1    1          88.9619      
  0.1500000000          0      1      6      1    1          99.4735      
  0.2000000000          0      1      7      1    1          102.744      
  0.2500000000          0      1      7      1    1          103.604      
  0.3000000000          0      1      7      1    1          104.512      
  0.3500000000          0      1      7      1    1          105.860      
  0.4000000000          0      1      7      1    1          107.483      
  0.4500000000          0      1      8      1    1          109.126      
  0.5000000000          0      1      8      1    1          111.229      
  0.5500000000          0      1      8      1    1          111.965      
  0.6000000000          0      1      8      1    1          113.088      
  0.6500000000          0      1      8      1    1          114.054      
  0.7000000000          0      1      9      1    1          114.917      
  0.7500000000          0      1      9      1    1          115.706      
  0.8000000000          0      1      9      1    1          116.456      
  0.8500000000          0      1      9      1    1          117.189      
  0.9000000000          0      1      9      1    1          117.918      
  0.9500000000          0      1      9      1    1          118.661      
   1.000000000          0      1      9      1    1          119.430      
   1.050000000          0      1      9      1    1          120.253      
   1.100000000          0      1      9      1    1          121.163      
   1.150000000          0      1      9      1    1          122.210      
   1.200000000          0      1      9      1    1          123.460      
   1.250000000          0      1     10      1    1          125.026      
   1.300000000          0      1     10      1    1          127.066      
   1.350000000          0      1     10      1    1          129.846      
   1.400000000          0      1     10      1    1          133.845      
   1.450000000          0      1     10      1    1          139.756      
   1.500000000          0      1     10      1    1          150.184      
   1.550000000          0      1     10      1    1          168.592      
   1.600000000          0      1     10      1    1          206.026      
   1.650000000          0      1     10      1    1          290.589      
   1.700000000          0      1     10      1    1          455.618      
   1.750000000          0      1     10      1    1          492.832      
   1.800000000          0      1     10      1    1          337.960      
   1.850000000          0      1     10      1    1          242.118      
   1.900000000          0      1     10      1    1          197.625      
   1.950000000          0      1     10      1    1          175.488      
   2.000000000          0      1     11      1    1          163.451      
   2.050000000          0      1     11      1    1          156.436      
   2.100000000          0      1     11      1    1          152.211      
   2.150000000          0      1     11      1    1          149.652      
   2.200000000          0      1     11      1    1          148.165      
   2.250000000          0      1     11      1    1          147.399      
   2.300000000          0      1     11      1    1          147.146      
   2.350000000          0      1     11      1    1          147.282      
   2.400000000          0      1     11      1    1          147.732      
   2.450000000          0      1     11      1    1          148.419      
   2.500000000          0      1     11      1    1          149.330      
   2.550000000          0      1     11      1    1          150.424      
   2.600000000          0      1     11      1    1          151.695      
   2.650000000          0      1     11      1    1          153.145      
   2.700000000          0      1     11      1    1          154.752      
   2.750000000          0      1     11      1    1          156.527      
   2.800000000          0      1     11      1    1          158.481      
   2.850000000          0      1     12      1    1          160.643      
   2.900000000          0      1     12      1    1          162.976      
   2.950000000          0      1     12      1    1          165.536      
   3.000000000          0      1     12      1    1          168.334      
   3.050000000          0      1     12      1    1          171.402      
   3.100000000          0      1     12      1    1          174.769      
