R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,-11740882.208902154,-19773437.094388638,-25787475.231293272,-18524148.1148731,-14064447.192427265,-4418547.368144127,341681.43694661977,2737826.6129692905,3684833.975036643,2472342.4452007045,2998512.459450238,1540214.5499949767,1534577.6284366765,2358490.2802549135,2246533.543491544,1877114.0243154468,-1480743.957556893,-2761187.911210385,-3318633.838905695
1.1,-7246194.9377030805,-12400066.972390052,-16122872.551132943,-11704690.931991091,-8849152.52016436,-2835566.9684542655,197648.4801089283,1715869.6553567483,2336198.073913489,1574131.983277972,1902818.6575656596,985875.250701519,986601.5759350257,1494772.385135835,1416586.2854339317,1181795.5200898761,-948826.5074214572,-1745123.0393101454,-2096383.7274820646
1.2,-4442928.147601763,-7743916.574938817,-10025558.34410294,-7369812.671141323,-5540257.63879766,-1816220.420987365,113628.64164457159,1069690.32398346,1476136.3375943897,998686.2178665147,1203404.9495068318,629185.0879654901,632479.3543907988,943970.3357686981,889686.4059853693,740980.4024425187,-606153.6558772891,-1098752.3279493407,-1319231.2526843369
1.3,-2704004.7367450823,-4814572.651590391,-6196162.431931081,-4623051.14541933,-3449476.2229788112,-1161069.420732189,65147.193253057936,662900.9323886915,929332.0199576927,631147.4300283171,758301.1711008264,400264.7639724221,404200.3888944623,593829.450349401,556356.7460247832,462527.3147816244,-385974.4950280056,-688944.7716119469,-826757.3441609539
1.4,-1631797.1959483197,-2978979.4915150106,-3803145.682863959,-2888489.235103472,-2134358.257862016,-740813.4905530321,37475.68143542075,408057.2755314879,582827.3809518563,397178.49782801006,475959.97715535545,253754.55834225312,257439.71162165533,372006.18646069843,346286.3272438152,287323.8095847122,-244902.492223633,-430063.5756765566,-515817.9530788703
1.5,-975141.4350312853,-1833693.1419630572,-2316066.8036493054,-1797087.612806173,-1311306.0733275353,-471769.48689397133,21838.845462698886,249268.24794543473,364020.2143236175,248776.91496440486,297488.8932485399,160268.92804860618,163362.41499167224,231992.44613985263,214441.11663723603,177552.9518281808,-154793.0059574844,-267165.79894192406,-320268.604853866
1.6,-576056.5123497568,-1122415.3437173567,-1397742.1980456319,-1113019.5516326663,-799115.5335415194,-299875.8218877661,13067.297411152127,150931.0730605107,226368.10844821422,155021.59135470062,185099.02398866566,100811.29799337349,103247.7662472427,143968.01220851362,132061.38768997567,109094.50806055678,-97427.52668140577,-165099.67549189142,-197811.53515319855
1.7,-335633.75489173015,-682880.7570982073,-834660.359767982,-686026.9449900193,-482407.2865137111,-190273.1223135008,8154.95419904936,90450.85356838845,140118.07729465747,96047.48137196204,114609.21759576268,63129.14139600114,64967.72498810815,88866.93507971168,80838.61163677236,66614.34532364609,-61039.94653639581,-101443.39122960958,-121480.51731537818
1.8,-192265.6567465089,-412734.1499249661,-492194.7029278055,-420672.6804841529,-287994.8667519498,-120527.8228153541,5379.433717151806,53546.66306204998,86307.2146030114,59129.25468332873,70591.51643678454,39339.15452265761,40683.596189622986,54536.466419149474,49157.377611747164,40398.35912219932,-38050.17476611636,-61941.61648518885,-74140.06674815631
1.9,-107797.11302736143,-247666.2219212079,-285856.8981765119,-256543.30031125163,-169650.74784569492,-76232.22112886299,3770.5027469928746,31233.264731462292,52888.65935376031,36140.813036914195,43233.862429992885,24382.641854394384,25341.842675449945,33255.99378976429,29675.874085444328,24316.24210845538,-23588.004149792774,-37563.06221293864,-44940.1977146834
